date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2015-03-26,1.096,131.009,1.9486,27.352,7.4667,0.7368,298.797,,4.0776,4.4156,9.3098,1.0527,8.5984,7.65,62.9804,2.8353,1.3997,3.5053,1.3731,6.8013,8.5008,14190,4.3129,68.395,1205.05,16.4408,3.9266,1.4444,48.948,1.5019,35.658,12.9772,1,4.0242,62.47,137.9,9.6421,1.9458,2.1554,83.7733,0.4106,1696.1,1.0951,1.4725,7.3882,1.0912,10.5904,,2.1408,670.998,2762.8999,572.25,1.068,110.265,190.42,48.293,104.923,8.339,22.1649,2.2131,4.0931,7889.1001,8.1838,22.946,51.107,1247.15,147.91,124.377,0.7688,98.65,4303.6001,0.3273,0.8879,201.27,8650,1657,142.883,12.7611,1.4719,10.443,20.1805,3277.3999,61.11,1114.59,8.5713,338.92,38.51,16.404,475.887,12.7611,215.59,28.738,106.852,0.4207,1.0731,3.2998,2.8379,111.81,5153.8999,3.9871,120.912,743.27,4.1064,14.072,6.5114,735.8,24500,9.293,12.8033,2.1179,6.8107,33.2392,1970.6,23.6084,3227.5,27.408,2692.97,6.905,23254,655.957,655.957,119.26,8.3948
2015-03-27,1.0886,129.727,1.9486,27.452,7.4675,0.7326,299.67,,4.0791,4.4259,9.3488,1.0484,8.6042,7.649,62.4211,2.8335,1.3894,3.4603,1.3584,6.7483,8.4402,14200,4.3049,68.32,1201.4,16.4898,3.942,1.4336,48.656,1.4909,35.44,13.0343,1,3.9958,62.58,137.97,9.585,1.9458,2.1578,83.8669,0.4072,1683.91,1.0963,1.4758,7.3965,1.0924,10.6127,,2.1432,666.168,2744.5,572.94,1.069,110.265,190.63,48.335,104.825,8.277,22.1982,2.1931,4.0976,7880.2998,8.1952,22.971,51.164,1248.54,147.94,124.466,0.7625,98.32,4302.8999,0.3253,0.8957,201.5,8654.2002,1654,142.714,12.8174,1.475,10.411,20.0435,3281.03,61.112,1115.83,8.5767,339.3,37.95,16.257,481.363,12.8174,215.83,28.77,107.934,0.4175,1.0743,3.2912,2.8559,110.86,5144.2002,3.9599,120.497,744.1,4.0786,13.939,6.5021,737.8,24500,9.375,12.8476,2.1146,6.8344,33.3107,1967.3101,25.4248,3225.6001,27.373,2691.3899,6.905,23253,655.957,655.957,119.26,8.2611
2015-03-28,1.0886,129.727,1.9486,27.452,7.4675,0.7326,299.67,,4.0791,4.4259,9.3488,1.0484,8.6042,7.649,62.4211,2.8335,1.3894,3.4603,1.3584,6.7483,8.4402,14200,4.3049,68.32,1201.4,16.4898,3.942,1.4336,48.656,1.4909,35.44,13.0343,1,3.9958,62.58,137.97,9.585,1.9458,2.1578,83.8669,0.4072,1683.91,1.0963,1.4758,7.3965,1.0924,10.6127,,2.1432,666.168,2744.5,572.94,1.069,110.265,190.63,48.335,104.825,8.277,22.1982,2.1931,4.0976,7880.2998,8.1952,22.971,51.164,1248.54,147.94,124.466,0.7625,98.32,4302.8999,0.3253,0.8957,201.5,8654.2002,1654,142.714,12.8174,1.475,10.411,20.0435,3281.03,61.112,1115.83,8.5767,339.3,37.95,16.257,481.363,12.8174,215.83,28.77,107.934,0.4175,1.0743,3.2912,2.8559,110.86,5144.2002,3.9599,120.497,744.1,4.0786,13.939,6.5021,737.8,24500,9.375,12.8476,2.1146,6.8344,33.3107,1967.3101,25.4248,3225.6001,27.373,2691.3899,6.905,23253,655.957,655.957,119.26,8.2611
2015-03-29,1.0886,129.727,1.9486,27.452,7.4675,0.7326,299.67,,4.0791,4.4259,9.3488,1.0484,8.6042,7.649,62.4211,2.8335,1.3894,3.4603,1.3584,6.7483,8.4402,14200,4.3049,68.32,1201.4,16.4898,3.942,1.4336,48.656,1.4909,35.44,13.0343,1,3.9958,62.58,137.97,9.585,1.9458,2.1578,83.8669,0.4072,1683.91,1.0963,1.4758,7.3965,1.0924,10.6127,,2.1432,666.168,2744.5,572.94,1.069,110.265,190.63,48.335,104.825,8.277,22.1982,2.1931,4.0976,7880.2998,8.1952,22.971,51.164,1248.54,147.94,124.466,0.7625,98.32,4302.8999,0.3253,0.8957,201.5,8654.2002,1654,142.714,12.8174,1.475,10.411,20.0435,3281.03,61.112,1115.83,8.5767,339.3,37.95,16.257,481.363,12.8174,215.83,28.77,107.934,0.4175,1.0743,3.2912,2.8559,110.86,5144.2002,3.9599,120.497,744.1,4.0786,13.939,6.5021,737.8,24500,9.375,12.8476,2.1146,6.8344,33.3107,1967.3101,25.4248,3225.6001,27.373,2691.3899,6.905,23253,655.957,655.957,119.26,8.2611
2015-03-30,1.0885,129.787,1.9479,27.4495,7.4675,0.7312,299.95,,4.0994,4.4222,9.3443,1.0462,8.6747,7.621,63.1897,2.8414,1.407,3.5334,1.372,6.7578,8.4369,14190,4.3106,68.079,1200.8,16.5548,3.9207,1.4417,48.654,1.491,35.426,13.0976,1,3.9975,62.1,137.96,9.5926,1.9458,2.1303,82.8012,0.4077,1661.42,1.0828,1.4619,7.302,1.0787,10.5627,,2.1159,662.158,2730.3999,565.59,1.056,110.265,188.21,47.724,105.282,8.286,21.9233,2.211,4.0626,7781.2002,8.0951,22.679,50.515,1232.64,147.49,122.846,0.7658,98.33,4242.7002,0.3254,0.8961,198.72,8554.2998,1646,141.003,12.797,1.4563,10.425,19.7578,3274.8799,61.152,1100.59,8.58,334.99,38.13,16.323,470.528,12.797,213.1,28.406,108.54,0.4178,1.0608,3.2804,2.8202,109.003,5090.7998,3.9611,120.073,734.66,4.0802,13.979,6.4206,729.2,24500,9.379,12.8286,2.1133,6.7531,32.8866,1956.33,25.1591,3184.8999,27.112,2662.8999,6.884,22980,655.957,655.957,119.26,8.1848
2015-03-31,1.083,129.958,1.9484,27.448,7.468,0.7312,298.957,,4.0884,4.4025,9.3018,1.0476,8.6725,7.6408,62.3593,2.8201,1.4145,3.4931,1.3723,6.7125,8.397,14135,4.2831,67.622,1197.75,16.5288,3.9415,1.4437,48.281,1.4901,35.22,13.1426,1,3.9749,61.93,137.89,9.5404,1.9458,2.1251,82.5986,0.405,1665.5,1.0801,1.4641,7.284,1.0761,10.5955,,2.1107,660.875,2721,564.25,1.053,110.265,187.75,47.603,104.844,8.231,21.8745,2.2119,4.0907,7818.1001,8.0817,22.624,50.392,1229.62,147.41,122.537,0.7591,97.86,4226.8999,0.3245,0.8848,198.25,8536.4004,1636,140.549,12.8741,1.4529,10.401,19.2766,3047.5901,61.03,1097.36,8.4508,333.09,38.03,16.152,469.824,12.8741,212.59,28.337,106.479,0.4152,1.0581,3.2695,2.821,110.13,5079.5,3.9376,119.893,732.32,4.0557,13.862,6.416,727.4,24500,9.261,12.9113,2.1073,6.7526,32.8797,1959.1,25.0569,3171.7,27.208,2662.0701,6.8175,22935,655.957,655.957,119.26,8.1705
2015-04-01,1.0738,128.863,1.9458,27.5365,7.471,0.724,300.05,,4.0714,4.4114,9.2631,1.0439,8.6537,7.6435,62.4985,2.7911,1.4102,3.4237,1.3623,6.6486,8.3228,13811.5996,4.0686,66.904,1189.47,16.3863,3.8973,1.4418,47.781,1.4742,34.912,13.0248,1,3.9396,61.21,137.74,9.3858,1.9458,2.1067,81.8856,0.4021,1650.55,1.071,1.4512,7.2208,1.0669,10.59,,2.0925,659.534,2716.3999,558.64,1.044,110.265,186.12,47.21,104.321,8.164,21.6914,2.1986,4.0881,7672.2998,8.0112,22.428,49.958,1221.12,146.84,121.487,0.753,97.16,4209.1001,0.322,0.8826,196.55,8465.4004,1580,139.386,12.8934,1.4405,10.376,18.9501,3255.01,61.132,1087.36,8.3771,331.29,37.66,16.082,471.212,12.8934,210.76,28.093,106.762,0.4118,1.049,3.2425,2.7965,107.881,5024.8999,3.9042,120.033,724.93,4.0211,13.758,6.3613,719.8,24500,9.237,12.9261,2.1005,6.6943,32.5994,1942.13,24.8835,3146.7,27.156,2638,6.8175,22748,655.957,655.957,119.26,8.1011
2015-04-02,1.077,128.776,1.9483,27.5625,7.4695,0.7259,298.903,,4.0562,4.413,9.3222,1.0404,8.6369,7.6352,62.044,2.7997,1.4156,3.4082,1.358,6.6636,8.349,13995,4.2579,66.878,1183.17,16.3002,3.899,1.447,47.844,1.4675,34.94,12.9057,1,3.9521,61.25,137.83,9.5004,1.9458,2.1103,82.0239,0.4031,1652.78,1.0726,1.4459,7.2331,1.0687,10.5222,,2.096,658.312,2746.8,561.29,1.046,110.265,186.44,47.3,104.564,8.193,21.7314,2.2079,4.0949,7708.8999,8.0264,22.466,50.042,1222.11,146.84,121.653,0.756,97.55,4213.6001,0.3228,0.875,196.88,8482,1628,139.73,12.7525,1.443,10.403,18.713,3249.72,61.143,1087.05,8.3905,330.77,37.78,16.11,467.244,12.7525,211.12,28.119,105.569,0.4132,1.0506,3.2479,2.8012,109.57,5032,3.9185,119.852,727.77,4.0355,13.347,6.3719,721.1,24500,9.158,12.7982,2.1039,6.7056,32.6425,1941.12,24.9252,3170.3,27.18,2648.8701,6.785,22797,655.957,655.957,119.26,8.1576
2015-04-03,1.0871,130.11,1.9458,27.5285,7.4721,0.733,299.53,,4.0676,4.4149,9.3781,1.0435,8.6861,7.6262,61.2696,2.8135,1.4337,3.3944,1.3656,6.7354,8.4261,13836.0996,4.2764,67.465,1185.96,16.3155,3.8907,1.4481,48.182,1.4749,35.288,12.9705,1,3.9955,61.61,138,9.6166,1.9458,2.1225,82.3694,0.4076,1670.4301,1.0788,1.4451,7.2752,1.0748,10.5456,,2.1082,654.369,2734.8,564.55,1.052,110.265,187.52,47.562,105.342,8.273,21.8604,2.2266,4.1237,7753.1001,8.0666,22.596,50.331,1229.22,146.84,122.353,0.7622,98.5,4232.6001,0.3259,0.8763,198.01,8529.2998,1590.8,140.379,12.7727,1.4513,10.423,18.6802,3257.6101,61.103,1091.17,8.3905,334.85,37.85,16.11,474.697,12.7727,212.33,28.292,105.569,0.4173,1.0568,3.2709,2.8176,108.554,5105.6001,3.9567,119.767,731.98,4.0764,13.5,6.4083,727.5,24500,9.172,12.8087,2.1125,6.7085,32.6851,1956.74,25.1223,3205.8,27.197,2658.6799,6.785,22956,655.957,655.957,119.26,8.1392
2015-04-04,1.0871,130.11,1.9458,27.5285,7.4721,0.733,299.53,,4.0676,4.4149,9.3781,1.0435,8.6861,7.6262,61.2696,2.8135,1.4337,3.3944,1.3656,6.7354,8.4261,13836.0996,4.2764,67.465,1185.96,16.3155,3.8907,1.4481,48.182,1.4749,35.288,12.9705,1,3.9955,61.61,138,9.6166,1.9458,2.1225,82.3694,0.4076,1670.4301,1.0788,1.4451,7.2752,1.0748,10.5456,,2.1082,654.369,2734.8,564.55,1.052,110.265,187.52,47.562,105.342,8.273,21.8604,2.2266,4.1237,7753.1001,8.0666,22.596,50.331,1229.22,146.84,122.353,0.7622,98.5,4232.6001,0.3259,0.8763,198.01,8529.2998,1590.8,140.379,12.7727,1.4513,10.423,18.6802,3257.6101,61.103,1091.17,8.3905,334.85,37.85,16.11,474.697,12.7727,212.33,28.292,105.569,0.4173,1.0568,3.2709,2.8176,108.554,5105.6001,3.9567,119.767,731.98,4.0764,13.5,6.4083,727.5,24500,9.172,12.8087,2.1125,6.7085,32.6851,1956.74,25.1223,3205.8,27.197,2658.6799,6.785,22956,655.957,655.957,119.26,8.1392
2015-04-05,1.0871,130.11,1.9458,27.5285,7.4721,0.733,299.53,,4.0676,4.4149,9.3781,1.0435,8.6861,7.6262,61.2696,2.8135,1.4337,3.3944,1.3656,6.7354,8.4261,13836.0996,4.2764,67.465,1185.96,16.3155,3.8907,1.4481,48.182,1.4749,35.288,12.9705,1,3.9955,61.61,138,9.6166,1.9458,2.1225,82.3694,0.4076,1670.4301,1.0788,1.4451,7.2752,1.0748,10.5456,,2.1082,654.369,2734.8,564.55,1.052,110.265,187.52,47.562,105.342,8.273,21.8604,2.2266,4.1237,7753.1001,8.0666,22.596,50.331,1229.22,146.84,122.353,0.7622,98.5,4232.6001,0.3259,0.8763,198.01,8529.2998,1590.8,140.379,12.7727,1.4513,10.423,18.6802,3257.6101,61.103,1091.17,8.3905,334.85,37.85,16.11,474.697,12.7727,212.33,28.292,105.569,0.4173,1.0568,3.2709,2.8176,108.554,5105.6001,3.9567,119.767,731.98,4.0764,13.5,6.4083,727.5,24500,9.172,12.8087,2.1125,6.7085,32.6851,1956.74,25.1223,3205.8,27.197,2658.6799,6.785,22956,655.957,655.957,119.26,8.1392
2015-04-06,1.1001,130.701,1.9484,27.5075,7.4721,0.7367,298.75,,4.0554,4.4109,9.3808,1.0474,8.706,7.6262,61.2696,2.8234,1.4389,3.3944,1.3721,6.7354,8.5262,14235,4.3075,68.105,1185.96,16.2864,3.8907,1.4435,48.182,1.4833,35.288,12.9442,1,3.9955,61.61,138,9.6166,1.9458,2.1225,82.3694,0.4076,1670.4301,1.0788,1.4451,7.2752,1.0748,10.5456,,2.1082,654.369,2734.8,564.55,1.052,110.265,187.52,47.562,105.342,8.273,21.8604,2.2266,4.1237,7753.1001,8.0666,22.596,50.331,1229.22,146.84,122.353,0.7622,98.5,4232.6001,0.3259,0.8763,198.01,8529.2998,1660,140.379,12.7727,1.4513,10.423,18.6802,3257.6101,61.103,1091.17,8.3905,334.85,37.85,16.432,474.697,12.7727,212.33,28.292,105.569,0.4173,1.0568,3.2709,2.8176,111.75,5105.6001,3.9567,119.767,731.98,4.0764,13.5,6.4083,727.5,24500,9.172,12.8087,2.1125,6.7085,32.6851,1956.74,25.1223,3205.8,27.197,2658.6799,6.9145,22956,655.957,655.957,119.26,8.1392
2015-04-07,1.0935,130.626,1.9484,27.4177,7.472,0.7342,298.89,,4.0775,4.4151,9.3581,1.0473,8.6811,7.6262,61.2696,2.8119,1.4402,3.3944,1.3638,6.7354,8.475,14255,4.2629,67.831,1185.96,16.2868,3.8907,1.4504,48.182,1.4831,35.288,12.9,1,3.9955,61.61,138,9.6166,1.9458,2.1225,82.3694,0.4076,1670.4301,1.0788,1.4451,7.2752,1.0748,10.5456,,2.1082,654.369,2734.8,564.55,1.052,110.265,187.52,47.562,105.342,8.273,21.8604,2.2266,4.1237,7753.1001,8.0666,22.596,50.331,1229.22,147.09,122.353,0.7622,98.5,4232.6001,0.3259,0.8763,198.01,8529.2998,1667,140.379,12.7727,1.4513,10.423,18.6802,3257.6101,61.103,1091.17,8.3905,334.85,37.85,16.319,474.697,12.7727,212.33,28.292,105.569,0.4173,1.0568,3.2709,2.8176,111.3,5105.6001,3.9567,119.767,731.98,4.0764,13.5,6.4083,727.5,24500,9.172,12.8087,2.1125,6.7085,32.6851,1956.74,25.1223,3205.8,27.197,2658.6799,6.9145,22956,655.957,655.957,119.26,8.1392
2015-04-08,1.0824,130.171,1.9483,27.3715,7.4711,0.7301,298.15,,4.0422,4.4139,9.3846,1.045,8.7318,7.6098,59.5528,2.8147,1.4164,3.3825,1.3531,6.6981,8.3896,14050,4.2682,67.362,1182.88,16.1381,3.8682,1.441,48.044,1.4717,35.224,12.8529,1,3.9734,61.82,137.93,9.5689,1.9458,2.1307,82.6846,0.4051,1676.79,1.0828,1.4486,7.3032,1.0789,10.4804,,2.1163,650.16,2701.1001,566.01,1.056,110.265,188.24,47.743,104.896,8.235,21.9556,2.2129,4.1447,7543.5,8.0943,22.661,50.524,1232.84,147.36,122.752,0.7595,98.24,4248.7998,0.325,0.8815,198.76,8553,1636,140.864,12.5786,1.4565,10.412,18.8978,3276.5,61.18,1093.17,8.4698,308.63,37.62,16.184,471.891,12.5786,213.19,28.411,105.956,0.4151,1.0608,3.2763,2.8284,110.18,5173.7998,3.9371,119.875,734.78,4.0559,13.496,6.438,729.3,24500,9.226,12.6179,2.1095,6.7084,32.7352,1964.25,25.2609,3206,27.312,2679.6299,6.814,23060,655.957,655.957,119.26,8.0939
2015-04-09,1.0785,129.511,1.9485,27.3672,7.4729,0.7249,296.4,,4.0038,4.3953,9.3551,1.0419,8.6843,7.6015,57.8457,2.8031,1.4032,3.2848,1.3524,6.6809,8.3573,13975,4.2378,66.989,1176.27,16.0798,3.8647,1.4273,47.855,1.4624,35.073,12.7381,1,3.9565,62.21,137.92,9.5341,1.9458,2.1333,82.7857,0.4037,1662.63,1.0842,1.4472,7.3122,1.0802,10.4827,,2.1189,649.27,2676.2,566.59,1.057,110.265,188.47,47.801,104.927,8.205,21.986,2.1975,4.1306,7791.8999,8.1064,22.678,50.577,1234.36,147.19,122.907,0.7563,97.88,4254,0.324,0.8848,198.92,8569,1635,141.091,12.5875,1.4585,10.404,18.9426,3311.47,61.176,1092.33,8.4698,335.45,37.31,16.088,472.982,12.5875,213.4,28.445,106.593,0.4134,1.0622,3.2906,2.8319,109.83,5134.3999,3.9223,119.928,735.68,4.0402,13.464,6.4403,729.2,24500,9.261,12.618,2.1114,6.7162,32.7451,1966.66,25.2752,3194.7,27.226,2677.4399,6.8125,23088,655.957,655.957,119.26,7.8481
2015-04-10,1.0669,128.577,1.9485,27.4057,7.4711,0.7248,298.18,,4.0243,4.4019,9.3432,1.0421,8.6283,7.5883,55.3194,2.7934,1.3847,3.258,1.3416,6.6075,8.265,13760,4.2207,66.395,1166.59,16.0807,3.8254,1.4078,47.256,1.4494,34.701,12.7362,1,3.9146,61.56,137.91,9.4265,1.9458,2.1115,81.9435,0.399,1646.01,1.0734,1.432,7.2266,1.0693,10.4129,,2.0973,644.388,2632,560.7,1.046,110.265,186.55,47.366,104.28,8.107,21.7684,2.1739,4.0866,7713.3999,8.0247,22.415,50.072,1221.77,146.97,121.52,0.7472,96.78,4210.7002,0.3209,0.886,196.87,8486.5,1613,139.651,12.4938,1.4437,10.379,18.7456,3310.8301,60.952,1087,8.3918,332.04,37.07,15.94,468.335,12.4938,211.24,28.157,105.476,0.4089,1.0514,3.2605,2.8392,108.104,5101.5,3.8792,119.873,728.2,3.9959,13.647,6.3757,722.6,24500,9.273,12.5311,2.0986,6.699,32.5038,1946.58,24.8322,3156,27.142,2650.4299,6.727,22854,655.957,655.957,119.26,7.9632
2015-04-11,1.0669,128.577,1.9485,27.4057,7.4711,0.7248,298.18,,4.0243,4.4019,9.3432,1.0421,8.6283,7.5883,55.3194,2.7934,1.3847,3.258,1.3416,6.6075,8.265,13760,4.2207,66.395,1166.59,16.0807,3.8254,1.4078,47.256,1.4494,34.701,12.7362,1,3.9146,61.56,137.91,9.4265,1.9458,2.1115,81.9435,0.399,1646.01,1.0734,1.432,7.2266,1.0693,10.4129,,2.0973,644.388,2632,560.7,1.046,110.265,186.55,47.366,104.28,8.107,21.7684,2.1739,4.0866,7713.3999,8.0247,22.415,50.072,1221.77,146.97,121.52,0.7472,96.78,4210.7002,0.3209,0.886,196.87,8486.5,1613,139.651,12.4938,1.4437,10.379,18.7456,3310.8301,60.952,1087,8.3918,332.04,37.07,15.94,468.335,12.4938,211.24,28.157,105.476,0.4089,1.0514,3.2605,2.8392,108.104,5101.5,3.8792,119.873,728.2,3.9959,13.647,6.3757,722.6,24500,9.273,12.5311,2.0986,6.699,32.5038,1946.58,24.8322,3156,27.142,2650.4299,6.727,22854,655.957,655.957,119.26,7.9632
2015-04-12,1.0669,128.577,1.9485,27.4057,7.4711,0.7248,298.18,,4.0243,4.4019,9.3432,1.0421,8.6283,7.5883,55.3194,2.7934,1.3847,3.258,1.3416,6.6075,8.265,13760,4.2207,66.395,1166.59,16.0807,3.8254,1.4078,47.256,1.4494,34.701,12.7362,1,3.9146,61.56,137.91,9.4265,1.9458,2.1115,81.9435,0.399,1646.01,1.0734,1.432,7.2266,1.0693,10.4129,,2.0973,644.388,2632,560.7,1.046,110.265,186.55,47.366,104.28,8.107,21.7684,2.1739,4.0866,7713.3999,8.0247,22.415,50.072,1221.77,146.97,121.52,0.7472,96.78,4210.7002,0.3209,0.886,196.87,8486.5,1613,139.651,12.4938,1.4437,10.379,18.7456,3310.8301,60.952,1087,8.3918,332.04,37.07,15.94,468.335,12.4938,211.24,28.157,105.476,0.4089,1.0514,3.2605,2.8392,108.104,5101.5,3.8792,119.873,728.2,3.9959,13.647,6.3757,722.6,24500,9.273,12.5311,2.0986,6.699,32.5038,1946.58,24.8322,3156,27.142,2650.4299,6.727,22854,655.957,655.957,119.26,7.9632
2015-04-13,1.061,127.518,1.9485,27.3207,7.471,0.7244,296.119,,4.0171,4.4019,9.35,1.0387,8.6012,7.5719,56.8382,2.7857,1.3832,3.2564,1.3334,6.575,8.2207,13700,4.2241,66.024,1158.3101,16.1449,3.7996,1.4074,47.148,1.4509,34.492,12.7148,1,3.8933,60.49,137.63,9.3736,1.9458,2.0747,80.6427,0.3967,1617.26,1.055,1.4176,7.1,1.051,10.3567,,2.0607,638.051,2593.6001,550.91,1.028,110.265,183.29,46.544,104.232,8.064,21.393,2.1568,4.0218,7580.2998,7.8845,22.024,49.201,1200.42,146.42,119.417,0.7442,96.69,4137.2002,0.3194,0.8617,193.55,8342.9004,1605,137.422,12.4872,1.4186,10.368,18.5584,3192.1699,60.693,1116.91,8.2454,326.26,37.03,15.876,460.52,12.4872,207.48,27.669,103.767,0.4068,1.033,3.2172,2.7614,107.96,5049.8999,3.8559,119.158,715.53,3.9719,13.576,6.2661,709.6,24500,9.018,12.5121,2.0906,6.5763,32.0146,1912.54,23.5573,3103,26.669,2604.6499,6.6865,22458,655.957,655.957,119.26,7.6838
2015-04-14,1.0573,126.92,1.9426,27.324,7.4702,0.7207,296.44,,4.0021,4.4074,9.32,1.0331,8.5442,7.5682,55.0069,2.8212,1.3933,3.2977,1.3313,6.5623,8.1931,13750,4.2048,65.887,1163.61,16.2656,3.8216,1.4167,47.073,1.4504,34.39,12.8151,1,3.8797,60.16,136.88,9.3617,1.9458,2.064,80.1225,0.3957,1610.98,1.0496,1.4205,7.0738,1.0457,10.3823,,2.05,638.159,2590.6001,548.06,1.023,110.265,182.35,46.29,103.89,8.043,21.2888,2.1697,3.9961,7541.7002,7.8596,21.9,48.948,1194.23,146.07,118.997,0.7432,96.5,4115.8999,0.3186,0.8617,192.58,8292.2998,1596,136.555,12.5814,1.4114,10.346,18.3319,3249.01,60.479,1108.55,8.2028,324.58,36.78,15.824,458.398,12.5814,206.53,27.527,103.767,0.4054,1.0276,3.2037,2.7471,107.64,5088.2002,3.8443,118.809,712.38,3.9603,13.505,6.2343,705.8,24500,9.018,12.6143,2.0892,6.5396,31.9485,1907.9301,23.4373,3098.2,26.9,2586.1001,6.6865,22343,655.957,655.957,119.26,7.5607
2015-04-15,1.0647,127.171,1.9483,27.3065,7.4678,0.7207,296.46,,4.0134,4.4132,9.3315,1.0357,8.4672,7.5807,54.1883,2.8611,1.398,3.2632,1.3288,6.6019,8.2512,13785,4.2186,66.271,1161.26,16.2486,3.8324,1.4172,47.294,1.448,34.527,12.7838,1,3.9098,60.19,137.68,9.4332,1.9458,2.0733,80.567,0.3984,1631.92,1.0542,1.4144,7.1058,1.0503,10.3864,,2.0593,638.656,2654.5,550.32,1.027,110.265,183.17,46.487,104.055,8.099,21.3871,2.1774,4.0244,7342.7002,7.8993,21.988,49.168,1199.61,145.87,119.506,0.7494,97.31,4134.3999,0.3208,0.8572,193.48,8335.0996,1610,137.171,12.5715,1.4177,10.364,18.6517,3240.77,61.131,1112.46,8.2399,326.04,37.1,15.921,467,12.5715,207.44,27.639,103.799,0.4083,1.0322,3.2108,2.7595,108.26,5091.6001,3.872,119.834,715.05,3.9881,13.615,6.2619,709.1,24500,8.97,12.601,2.098,6.5575,32.0351,1927.1,23.8059,3132.1001,27.349,2611.3601,6.719,22437,655.957,655.957,119.26,7.5941
2015-04-16,1.0677,127.202,1.9482,27.4262,7.4663,0.72,299.75,,4.0166,4.42,9.3063,1.0302,8.3361,7.5733,53.1784,2.8809,1.3904,3.2307,1.3137,6.6134,8.2752,13690,4.2307,66.539,1167.77,16.3032,3.8409,1.4063,47.328,1.4481,34.614,12.8737,1,3.9185,60.22,137.69,9.4634,1.9458,2.0756,80.5561,0.3996,1633.73,1.0554,1.4149,7.1137,1.0514,10.4295,,2.0616,635.45,2655.3,550.99,1.028,110.265,182.36,46.565,104.865,8.122,21.4144,2.1748,4.0446,7583.6001,7.9123,21.992,49.222,1200.95,145.32,119.49,0.7494,97.81,4135.7998,0.3217,0.861,193.79,8344.4004,1598,137.27,12.6073,1.4192,10.378,18.831,3220.54,61.132,1112.63,8.2399,301,37.29,15.991,461.512,12.6073,207.15,27.681,103.799,0.4095,1.0334,3.2109,2.7626,108.73,5106.5,3.8831,119.89,715.84,3.9994,13.664,6.2688,709.9,24500,9.011,12.6498,2.0971,6.5765,32.0864,1950.42,22.1916,3135.6001,27.242,2616.3601,6.719,22473,655.957,655.957,119.26,7.7083
2015-04-17,1.0756,128.074,1.9458,27.434,7.4628,0.7209,301.82,,4.0255,4.4067,9.2425,1.029,8.3378,7.57,53.5583,2.8854,1.3814,3.2471,1.3127,6.6553,8.3392,13542.2998,4.2187,66.956,1165.1899,16.3213,3.836,1.4057,47.576,1.4534,34.807,12.85,1,3.9477,60.98,137.76,9.5475,1.9458,2.1014,81.5184,0.4027,1642.4399,1.0683,1.4239,7.2025,1.0643,10.4572,,2.0872,643.238,2636.2,554.85,1.041,110.265,185.65,47.15,105.148,8.186,21.6817,2.1767,4.0833,7676.7998,8.0183,22.265,49.832,1215.89,145.39,121.102,0.7558,98.45,4190.5,0.3237,0.862,196.19,8449.2998,1574.9,138.98,12.6596,1.4369,10.429,19.1972,3285.4299,61.137,1126.41,8.2495,330.45,37.55,16.15,471.111,12.6596,210.24,28.023,104.016,0.4125,1.0463,3.2672,2.7971,107.252,5205.7002,3.9112,119.96,724.72,4.0284,13.422,6.3455,717.9,24500,9.021,12.6952,2.1082,6.6606,32.2952,1980.0699,22.1432,3172,27.891,2644.26,6.684,22743,655.957,655.957,119.26,7.8774
2015-04-18,1.0756,128.074,1.9458,27.434,7.4628,0.7209,301.82,,4.0255,4.4067,9.2425,1.029,8.3378,7.57,53.5583,2.8854,1.3814,3.2471,1.3127,6.6553,8.3392,13542.2998,4.2187,66.956,1165.1899,16.3213,3.836,1.4057,47.576,1.4534,34.807,12.85,1,3.9477,60.98,137.76,9.5475,1.9458,2.1014,81.5184,0.4027,1642.4399,1.0683,1.4239,7.2025,1.0643,10.4572,,2.0872,643.238,2636.2,554.85,1.041,110.265,185.65,47.15,105.148,8.186,21.6817,2.1767,4.0833,7676.7998,8.0183,22.265,49.832,1215.89,145.39,121.102,0.7558,98.45,4190.5,0.3237,0.862,196.19,8449.2998,1574.9,138.98,12.6596,1.4369,10.429,19.1972,3285.4299,61.137,1126.41,8.2495,330.45,37.55,16.15,471.111,12.6596,210.24,28.023,104.016,0.4125,1.0463,3.2672,2.7971,107.252,5205.7002,3.9112,119.96,724.72,4.0284,13.422,6.3455,717.9,24500,9.021,12.6952,2.1082,6.6606,32.2952,1980.0699,22.1432,3172,27.891,2644.26,6.684,22743,655.957,655.957,119.26,7.8774
