date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,SKK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,XCD,MVR
2009-03-29,1.3292,130.05,1.9482,27.319,7.4508,15.6466,0.928,303.05,3.4114,0.6991,4.665,4.1954,10.8599,,1.5205,8.804,7.4439,44.6819,2.2184,1.9118,3.0232,1.6476,9.0539,10.2988,15225,1785.0601,18.884,4.7965,2.3222,63.689,2.0128,46.9,12.7218,1,4.8748,62,128.47,2.2807,4.928,1.9458,2.6004,89.065,0.4978,1589.53,1.9917,9.1496,1.3249,10.1724,3673,2.5604,752.48,3168.3999,743.76,1.302,107.15,233.24,46.581,97.573,7.429,14.6967,2.3303,1.8536,34.641,6456,10.608,24.665,51.941,5.6057,66.896,1524.9301,12715.5996,160.87,115.636,0.9234,101.36,5359.2998,0.3836,198.92,11153.2998,1991,152.63,12.5771,1.6714,11.03,14.3637,2540.45,60.688,8.4005,10.4488,342.28,42.44,183.66,12.57,194.78,26.017,107.618,0.5092,1.3069,4.0847,3.708,106.87,6655.7998,4.828,94.422,743.05,4.9687,21.51,3.0174,1844.6,18795.3008,11.415,61.53,12.5478,1.8537,8.0409,43.975,1741.36,10.5814,2853,31.564,1865.9,2.848,23294,642.957,642.957,116.86,,
2009-03-30,1.3186,128.438,1.9484,27.608,7.447,15.6466,0.9254,309.42,3.4128,0.6993,4.7235,4.1763,10.9795,,1.5175,8.9772,7.4675,44.786,2.2261,1.9388,3.0533,1.6635,8.9712,10.2162,15225,1835.4399,18.76,4.7963,2.3443,63.588,2.0076,46.516,12.7648,1,4.8272,61.3,128.53,2.301,4.8809,1.9458,2.5842,89.126,0.493,1571.62,1.979,9.0526,1.3101,10.154,3688,2.5447,740.43,3218.8,733.32,1.287,108.21,230.6,46.464,97.246,7.353,14.5315,2.337,1.8321,34.249,6383.5,10.4573,24.373,51.355,5.5391,67.204,1507.71,12572,155.89,114.105,0.9142,100.75,5300.1001,0.3826,196.41,11040.7998,1991,151.26,12.6321,1.6526,11.022,14.1749,2544.03,61.066,8.3055,10.3309,338.41,42.05,181.192,12.623,191.54,25.934,106.46,0.5042,1.2921,4.0386,3.6396,105.61,6587.2002,4.7848,94.358,736.41,4.9304,21.263,2.9834,1817.1,18583.3008,11.282,59.252,12.6121,1.8463,8.0489,43.689,1715.16,10.4627,2750.5,31.142,1844.84,2.848,23025,642.957,642.957,116.86,,
2009-03-31,1.3247,131.114,1.9483,27.34,7.4463,15.6466,0.9233,307.29,3.4118,0.6991,4.6382,4.1848,10.9264,,1.5085,8.9202,7.4716,44.8646,2.1997,1.9144,3.0489,1.6713,9.0431,10.2639,15175,1820.9,18.698,4.8303,2.3643,63.799,2.0149,46.96,12.6305,1,4.8692,61.93,128.51,2.2818,4.9242,1.9458,2.6149,90.139,0.4977,1592.59,2.0001,9.1605,1.3255,10.1213,3721,2.5483,762.49,3273.8,734.7,1.302,109.59,233.34,47.002,97.703,7.429,14.7034,2.377,1.8564,34.657,6459,10.6095,24.677,51.965,5.5823,67.304,1525.64,12721.4004,156.76,115.456,0.9249,101.37,5361.7002,0.3856,198.08,11172.4004,1996,153.42,12.4996,1.6722,11.014,14.357,2581.5901,61.097,8.4043,10.4536,342.1,42.66,183.35,12.505,194.14,26.269,106.348,0.5086,1.3075,4.1412,3.7822,106.55,6692.1001,4.8247,94.577,745.16,4.9533,21.522,3.0188,1838.8,21348.9004,11.416,61.558,12.4783,1.8461,8.1445,44.186,1728.83,10.5862,2753.1001,31.512,1873.0699,2.8424,23299,642.957,642.957,116.86,,
2009-04-01,1.3241,130.614,1.9485,26.993,7.4467,15.6466,0.9154,302.12,3.4128,0.6995,4.4948,4.1792,10.8156,,1.517,8.8781,7.4498,44.6577,2.1516,1.8937,3.019,1.6657,9.0173,10.2581,15275,1822.6801,18.215,4.8189,2.3346,63.555,2.0104,46.668,12.4022,1,4.8546,61.68,128.34,2.2824,4.9113,1.9458,2.6005,89.642,0.4957,1583.84,1.9915,9.1099,1.3183,10.0342,3708,2.5342,756.96,3327.1001,732.25,1.295,108.8,232.06,46.743,95.027,7.411,14.6228,2.3463,1.8476,34.465,6423.6001,10.5511,24.541,51.679,5.5405,66.914,1517.23,12934.2002,152.03,114.822,0.9188,101.27,5328.8999,0.3843,197.23,11114,1985,153.08,12.2979,1.6829,11.022,14.3175,2542.1899,60.954,8.358,10.396,340.22,42.79,182.339,12.3025,194.13,25.886,106.368,0.507,1.3003,4.1018,3.7747,106.24,6648.7002,4.8106,94.304,739.73,4.9508,21.385,3.0022,1831.3,21231.6992,11.353,61.218,12.2746,1.8419,8.0666,43.829,1729.27,10.5283,2777.8,31.339,1862.76,2.835,23163,642.957,642.957,116.86,,
2009-04-02,1.3467,134.06,1.9484,26.428,7.4473,15.6466,0.9139,293.93,3.4125,0.6995,4.4107,4.1706,10.7622,,1.527,8.81,7.423,44.7961,2.1478,1.877,3.0107,1.6658,9.1724,10.4333,15290,1788.62,18.472,4.8368,2.3059,64.197,2.0215,47.201,12.1961,1,4.9379,62.08,128.47,2.3007,4.984,1.9458,2.6213,90.36,0.5046,1596.48,1.986,9.1829,1.3287,10.0048,3723,2.5812,761.28,3285.8,737.64,1.306,109.46,233.91,47.11,95.34,7.522,14.7393,2.3766,1.864,34.742,6474.7002,10.6341,24.737,52.092,5.6002,67.654,1529.37,13043.0996,153.17,115.737,0.9374,102.5,5372.7998,0.3901,198.8,11203.2002,2016,155.82,12.1781,1.6897,11.056,14.4322,2595.25,61.835,8.4249,10.4792,348.28,43.56,183.802,12.17,195.61,26.093,105.753,0.5159,1.3107,4.1527,3.8084,108.11,6701.7998,4.8941,94.207,745.99,5.0348,21.626,3.0261,1846.6,18880,11.448,61.709,12.1581,1.8631,8.131,43.424,1750.42,10.612,2833.3,31.522,1877.65,2.884,23335,642.957,642.957,116.86,,
2009-04-03,1.3489,135.28,1.9484,26.532,7.4479,15.6466,0.909,298.96,3.4142,0.6993,4.4505,4.1134,10.7333,,1.5237,8.811,7.4234,44.7038,2.1272,1.8868,2.9568,1.656,9.1711,10.4306,15251,1796.23,18.181,4.8097,2.2959,63.991,2.0289,47.37,12.143,1,4.9372,62.51,128.25,2.3131,4.9672,1.9458,2.6219,90.856,0.5042,1605,1.9965,9.2321,1.3357,9.9962,3715,2.5816,760.04,3227.3999,741.58,1.313,110.04,235.16,47.334,95.86,7.522,14.8177,2.3446,1.8746,34.927,6509.1001,10.6889,24.869,52.37,5.6077,67.218,1537.54,13110.7002,160.68,116.79,0.934,102.36,5398.7998,0.3901,199.74,11263.2002,2012,155.83,12.1341,1.702,11.051,14.4893,2611.8,61.315,8.47,10.5352,347.12,43.37,185.183,12.1375,196.38,26.232,105.967,0.5158,1.3177,4.1131,3.8208,107.93,6710.7998,4.8901,94.417,748.97,5.0421,20.965,3.0423,1853.1,18980.8008,11.51,62.04,12.1141,1.8528,8.1073,43.636,1769.15,10.6683,2845.7,31.691,1887.67,2.8808,23471,642.957,642.957,116.86,,
2009-04-04,1.3489,135.28,1.9484,26.532,7.4479,15.6466,0.909,298.96,3.4142,0.6993,4.4505,4.1134,10.7333,,1.5237,8.811,7.4234,44.7038,2.1272,1.8868,2.9568,1.656,9.1711,10.4306,15251,1796.23,18.181,4.8097,2.2959,63.991,2.0289,47.37,12.143,1,4.9372,62.51,128.25,2.3131,4.9672,1.9458,2.6219,90.856,0.5042,1605,1.9965,9.2321,1.3357,9.9962,3715,2.5816,760.04,3227.3999,741.58,1.313,110.04,235.16,47.334,95.86,7.522,14.8177,2.3446,1.8746,34.927,6509.1001,10.6889,24.869,52.37,5.6077,67.218,1537.54,13110.7002,160.68,116.79,0.934,102.36,5398.7998,0.3901,199.74,11263.2002,2012,155.83,12.1341,1.702,11.051,14.4893,2611.8,61.315,8.47,10.5352,347.12,43.37,185.183,12.1375,196.38,26.232,105.967,0.5158,1.3177,4.1131,3.8208,107.93,6710.7998,4.8901,94.417,748.97,5.0421,20.965,3.0423,1853.1,18980.8008,11.51,62.04,12.1141,1.8528,8.1073,43.636,1769.15,10.6683,2845.7,31.691,1887.67,2.8808,23471,642.957,642.957,116.86,,
2009-04-05,1.3489,135.28,1.9484,26.532,7.4479,15.6466,0.909,298.96,3.4142,0.6993,4.4505,4.1134,10.7333,,1.5237,8.811,7.4234,44.7038,2.1272,1.8868,2.9568,1.656,9.1711,10.4306,15251,1796.23,18.181,4.8097,2.2959,63.991,2.0289,47.37,12.143,1,4.9372,62.51,128.25,2.3131,4.9672,1.9458,2.6219,90.856,0.5042,1605,1.9965,9.2321,1.3357,9.9962,3715,2.5816,760.04,3227.3999,741.58,1.313,110.04,235.16,47.334,95.86,7.522,14.8177,2.3446,1.8746,34.927,6509.1001,10.6889,24.869,52.37,5.6077,67.218,1537.54,13110.7002,160.68,116.79,0.934,102.36,5398.7998,0.3901,199.74,11263.2002,2012,155.83,12.1341,1.702,11.051,14.4893,2611.8,61.315,8.47,10.5352,347.12,43.37,185.183,12.1375,196.38,26.232,105.967,0.5158,1.3177,4.1131,3.8208,107.93,6710.7998,4.8901,94.417,748.97,5.0421,20.965,3.0423,1853.1,18980.8008,11.51,62.04,12.1141,1.8528,8.1073,43.636,1769.15,10.6683,2845.7,31.691,1887.67,2.8808,23471,642.957,642.957,116.86,,
2009-04-06,1.3406,135.08,1.9483,26.568,7.4471,15.6466,0.9094,294.8,3.4148,0.6995,4.455,4.1141,10.7623,,1.5233,8.7977,7.4164,44.5377,2.1272,1.8829,2.9735,1.661,9.1137,10.3867,15370,1743.3,18.117,4.7484,2.2914,63.726,2.0211,46.907,12.1744,1,4.9087,62.99,128.16,2.3311,4.9229,1.9458,2.6558,91.55,0.5017,1617.46,2.004,9.3041,1.3459,9.9137,3725,2.5882,771.7,3215.2,746.33,1.323,110.9,236.99,47.668,95.597,7.474,14.9325,2.333,1.8884,35.199,6559.5,10.774,25.063,52.778,5.5399,66.885,1549.51,13133.5996,157.56,117.255,0.9305,102.16,5440.1001,0.3875,201.49,11324.0996,2009,154.62,11.9657,1.7152,11.051,14.636,2623.3301,60.803,8.5359,10.6171,349.83,42.87,186.226,11.965,196.21,26.436,106.843,0.5127,1.3279,4.1485,3.8632,107.56,6790.1001,4.8607,92.981,754.8,5.0105,20.53,3.0659,1870.3,21966.0996,11.595,62.525,11.9457,1.8522,8.238,43.788,1769.36,10.7508,2880.6001,31.87,1902.35,2.873,23633,642.957,642.957,116.86,,
2009-04-07,1.3277,133.71,1.9483,26.643,7.4495,15.6466,0.9007,295.74,3.4123,0.699,4.4894,4.1175,10.8581,,1.5161,8.8747,7.4226,44.404,2.1244,1.8648,2.9561,1.6415,9.0596,10.2903,14902,1749.73,17.874,4.7677,2.3017,63.222,2.0089,46.97,12.2164,1,4.8782,61.65,128.09,2.2812,4.8752,1.9458,2.5991,89.594,0.4985,1582.98,1.9802,9.105,1.3176,9.8366,3669,2.5329,755.83,3143,730.4,1.295,108.35,231.93,46.685,95.391,7.427,14.615,2.3319,1.849,34.513,6420.2002,10.5441,24.514,51.651,5.4846,66.168,1516.41,12863,161.8,114.76,0.9256,102.16,5330,0.3864,197.07,11076.2002,1991,153.63,11.9579,1.6747,11.026,14.3628,2592.48,61.113,8.3535,10.3904,342.68,42.88,182.632,11.95,195.02,25.872,104.198,0.5096,1.2996,4.0307,3.7873,106.02,6645.1001,4.8325,92.84,738.71,4.9633,20.156,3.0006,1827.6,21054.6992,11.347,61.185,11.9379,1.8391,8.0622,43.525,1731.65,10.5094,2829.3,31.189,1867.64,2.845,23111,642.957,642.957,116.86,,
2009-04-08,1.3251,132.145,1.9485,26.529,7.4498,15.6466,0.9018,289.46,3.4131,0.6988,4.4285,4.1176,10.9567,,1.5216,8.8507,7.3914,44.5905,2.0956,1.8711,2.9193,1.6392,9.0627,10.268,14873,1792.98,17.615,4.8215,2.2924,63.538,2.011,46.84,12.1289,1,4.8782,61.68,128.06,2.2822,4.882,1.9458,2.6002,89.632,0.4986,1583.65,1.981,9.1088,1.3181,9.8786,3701,2.5339,755.62,3154.1001,728.06,1.295,108.62,232.03,46.705,94.979,7.427,14.6211,2.3437,1.852,34.528,6422.8999,10.5366,24.538,51.673,5.4631,66.387,1517.05,12995,161.57,114.809,0.9228,101.4,5335.6001,0.3855,197.05,11091.5,1957.6,153.67,12.0194,1.6761,11.033,14.3954,2573.7,61.094,8.357,10.3948,342.5,43.01,182.318,11.993,195.1,26.135,104.666,0.5096,1.3001,4.0344,3.7833,105.137,6647.8999,4.8355,93.038,738.98,4.9562,20.012,3.0018,1831,20898,11.352,61.211,11.9964,1.8436,8.0656,43.896,1735.03,10.4853,2820.5,31.202,1868.4301,2.8486,23166,642.957,642.957,116.86,,
2009-04-09,1.316,132.126,1.9483,26.451,7.4495,15.6466,0.8964,287.77,3.4118,0.6993,4.3231,4.0829,10.8848,,1.5216,8.7434,7.3788,44.0893,2.0638,1.8298,2.86,1.6104,8.9633,10.1937,14731,1736.47,17.175,4.7376,2.2551,62.763,1.9931,46.378,11.9489,1,4.8261,61.79,127.89,2.2865,4.8246,1.9458,2.6051,89.801,0.4931,1586.63,1.9875,9.126,1.3206,9.8517,3695,2.5387,756.31,3152.6001,731.42,1.298,108.58,232.47,46.806,94.312,7.351,14.5822,2.3168,1.8565,34.593,6434.8999,10.5532,24.584,51.77,5.424,65.572,1519.91,12986.2998,161.09,115.024,0.9164,100.25,5351.6001,0.3831,197.19,11111.2002,1973,152.01,11.9456,1.6859,11.011,14.4358,2631.6499,60.665,8.3728,10.4144,344.8,42.59,182.656,11.946,195.47,26.184,104.172,0.5041,1.3026,4.0481,3.7893,105.48,6594,4.7794,93.774,740.38,4.921,19.544,3.0075,1834.5,20937.3008,11.373,61.327,11.9256,1.8401,8.0808,43.835,1741.62,10.5202,2822.5,31.261,1871.95,2.8157,23197,642.957,642.957,116.86,,
2009-04-10,1.3176,132.09,1.9483,26.433,7.4495,15.6466,0.9002,289.62,3.4118,0.6993,4.3207,4.0765,10.8724,,1.5229,8.762,7.2971,44.104,2.0659,1.8335,2.8734,1.617,8.9633,10.2272,14797.9004,1736.47,17.175,4.7078,2.2658,62.223,2.0001,46.378,12.0533,1,4.8261,61.79,127.89,2.2865,4.8034,1.9458,2.6051,89.801,0.4931,1586.63,1.9875,9.126,1.3206,9.8517,3695,2.5387,756.31,3152.6001,731.42,1.298,108.58,232.47,46.806,94.312,7.351,14.5822,2.3168,1.8565,34.593,6434.8999,10.5532,24.584,51.77,5.4024,65.487,1519.91,12986.2998,167.18,115.024,0.9206,100.25,5351.6001,0.3831,197.19,11111.2002,1961.3,152.01,11.9456,1.6859,10.957,14.4358,2631.6499,60.93,8.3728,10.4144,344.8,42.59,182.656,11.946,195.47,26.184,104.172,0.5011,1.3026,4.0481,3.7893,105.31,6594,4.7824,92.844,740.38,4.9344,19.6818,3.0075,1834.5,20937.3008,11.373,61.327,11.9256,1.8401,8.0808,43.835,1741.62,10.5202,2822.5,31.261,1871.95,2.8174,23197,642.957,642.957,116.86,,
2009-04-11,1.3176,132.09,1.9483,26.433,7.4495,15.6466,0.9002,289.62,3.4118,0.6993,4.3207,4.0765,10.8724,,1.5229,8.762,7.2971,44.104,2.0659,1.8335,2.8734,1.617,8.9633,10.2272,14797.9004,1736.47,17.175,4.7078,2.2658,62.223,2.0001,46.378,12.0533,1,4.8261,61.79,127.89,2.2865,4.8034,1.9458,2.6051,89.801,0.4931,1586.63,1.9875,9.126,1.3206,9.8517,3695,2.5387,756.31,3152.6001,731.42,1.298,108.58,232.47,46.806,94.312,7.351,14.5822,2.3168,1.8565,34.593,6434.8999,10.5532,24.584,51.77,5.4024,65.487,1519.91,12986.2998,167.18,115.024,0.9206,100.25,5351.6001,0.3831,197.19,11111.2002,1961.3,152.01,11.9456,1.6859,10.957,14.4358,2631.6499,60.93,8.3728,10.4144,344.8,42.59,182.656,11.946,195.47,26.184,104.172,0.5011,1.3026,4.0481,3.7893,105.31,6594,4.7824,92.844,740.38,4.9344,19.6818,3.0075,1834.5,20937.3008,11.373,61.327,11.9256,1.8401,8.0808,43.835,1741.62,10.5202,2822.5,31.261,1871.95,2.8174,23197,642.957,642.957,116.86,,
2009-04-12,1.3176,132.09,1.9483,26.433,7.4495,15.6466,0.9002,289.62,3.4118,0.6993,4.3207,4.0765,10.8724,,1.5229,8.762,7.2971,44.104,2.0659,1.8335,2.8734,1.617,8.9633,10.2272,14797.9004,1736.47,17.175,4.7078,2.2658,62.223,2.0001,46.378,12.0533,1,4.8261,61.79,127.89,2.2865,4.8034,1.9458,2.6051,89.801,0.4931,1586.63,1.9875,9.126,1.3206,9.8517,3695,2.5387,756.31,3152.6001,731.42,1.298,108.58,232.47,46.806,94.312,7.351,14.5822,2.3168,1.8565,34.593,6434.8999,10.5532,24.584,51.77,5.4024,65.487,1519.91,12986.2998,167.18,115.024,0.9206,100.25,5351.6001,0.3831,197.19,11111.2002,1961.3,152.01,11.9456,1.6859,10.957,14.4358,2631.6499,60.93,8.3728,10.4144,344.8,42.59,182.656,11.946,195.47,26.184,104.172,0.5011,1.3026,4.0481,3.7893,105.31,6594,4.7824,92.844,740.38,4.9344,19.6818,3.0075,1834.5,20937.3008,11.373,61.327,11.9256,1.8401,8.0808,43.835,1741.62,10.5202,2822.5,31.261,1871.95,2.8174,23197,642.957,642.957,116.86,,
2009-04-13,1.3364,133.7,1.9558,26.3585,7.4482,15.6466,0.9001,288.29,3.4528,0.7093,4.3384,4.147,10.9029,,1.5139,8.7536,7.397,44.411,2.0928,1.8299,2.9044,1.6315,9.1271,10.3579,14935,1759.51,17.59,4.7869,2.2581,63.63,2.0223,47.046,12.0274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5354,66.268,,,161.73,,,,,,,,1973,,,,,,,61.71,,,,,,,,,,,,,,106.58,,,,,4.9972,,,,,,,,,,,,,,,,2.822,,,,,,
2009-04-14,1.3274,131.359,1.9485,26.607,7.4459,15.6466,0.89,289.35,3.4128,0.6989,4.271,4.1052,10.8564,,1.5089,8.7904,7.3727,44.168,2.1148,1.834,2.8911,1.6105,9.051,10.2851,14356,1752.85,17.225,4.7578,2.2754,62.481,1.99,46.99,12.0594,1,4.8746,61.81,127.22,2.3202,4.8854,1.9458,2.5924,89.835,0.4983,1584.34,1.9649,9.1281,1.3209,9.8014,3689,2.5659,750.51,3116.7,743.8,1.298,108.5,232.52,46.803,94.623,7.437,14.5722,2.2933,1.8586,34.534,6436.3999,10.5489,24.59,51.782,5.5207,65.975,1520.26,12995.2998,163.5,115.814,0.9221,101.04,5312.2998,0.3854,196.85,11136.2998,1988,153.55,11.8092,1.6862,11.022,14.6317,2600.3899,61.149,8.3747,10.4062,344.88,42.78,183.097,11.816,193.52,25.937,103.864,0.5092,1.3029,4.0131,3.7913,107,6569,4.8299,93.748,739.22,4.9609,19.633,3.0082,1832.3,21625.9004,11.38,61.341,11.7892,1.8429,8.0163,43.636,1740.02,10.5153,2837.8,31.268,1878.3,2.8457,23187,642.957,642.957,116.86,,
2009-04-15,1.3226,131.244,1.9482,26.808,7.4474,15.6466,0.8817,289.95,3.4143,0.6994,4.2762,4.1495,10.9017,,1.511,8.8268,7.3671,43.9626,2.1171,1.8159,2.8907,1.5921,8.9863,10.2479,14205,1756.58,17.211,4.7505,2.2781,62.067,1.9839,46.62,11.9819,1,4.8375,61.67,127.3,2.2721,4.8397,1.9458,2.6038,89.756,0.4939,1580.8,1.968,9.1215,1.3199,9.8771,3687,2.5375,750.63,3125.3,734.44,1.297,108.57,232.35,46.776,94.152,7.377,14.5617,2.8779,1.8612,34.509,6431.7002,10.5479,24.572,51.744,5.5042,65.596,1519.16,13019,160.9,115.73,0.9164,100.12,5307.1001,0.3831,196.31,11128.2002,1977,152.38,11.9615,1.6764,11.004,14.6807,2598.49,60.622,8.3686,10.3986,343.3,42.75,185.15,11.955,193.38,26.21,103.616,0.5053,1.3019,4.0208,3.7874,106.31,6590.7002,4.7946,93.53,739.34,4.945,19.733,3.006,1830.9,21324.9004,11.368,61.296,11.9415,1.8388,8.0768,43.828,1728.14,10.5283,2814.5,31.246,1876.9301,2.8244,23245,642.957,642.957,116.86,,
2009-04-16,1.318,130.92,1.9485,26.753,7.4472,15.6466,0.8832,292.15,3.4145,0.6994,4.281,4.1525,10.9354,,1.5118,8.7874,7.3697,43.884,2.1107,1.8287,2.8708,1.5927,8.9994,10.2138,13995,1756.8,17.08,4.7456,2.2961,62.896,1.9731,46.412,11.7442,1,4.8459,61.25,126.83,2.2532,4.8467,1.9458,2.5822,89.037,0.495,1567.71,1.9481,9.0259,1.3091,9.7281,3671,2.5164,747.69,3070.5,727.16,1.286,108.46,230.42,46.349,94.235,7.387,14.4414,2.8816,1.8508,34.222,6378.6001,10.4453,24.368,51.315,5.5049,65.557,1506.55,12911,161.55,114.774,0.9175,100.42,5263.1001,0.3837,194.68,11025.7002,1977,152.61,11.6798,1.6645,11.018,14.5259,2608.52,61.06,8.2991,10.3123,343.08,42.95,181.053,11.7075,193.43,25.993,103.298,0.5062,1.2911,3.9874,3.7682,106.14,6536,4.8009,92.729,732.87,4.9271,19.633,2.9811,1815.7,21148.5,11.273,60.786,11.6607,1.8383,8.0098,43.478,1726.99,10.4349,2788.6001,30.921,1861.37,2.8281,23004,642.957,642.957,116.86,,
2009-04-17,1.3045,129.3,1.9475,26.792,7.4489,15.6466,0.8813,295.6,3.4133,0.6995,4.2895,4.1709,11.0294,,1.5192,8.743,7.3739,43.4895,2.0974,1.8047,2.844,1.5835,8.8829,10.119,13820,1729.22,16.978,4.709,2.2974,62.072,1.9578,46.18,11.6195,1,4.7835,60.71,126.74,2.2366,4.7937,1.9458,2.5632,87.539,0.4887,1556.1899,1.9366,8.9593,1.2996,9.6126,3653,2.4979,741.15,3007.1001,721.81,1.277,107.43,228.73,46.009,93.441,7.295,14.4597,2.8687,1.8467,33.97,6331.8999,10.3704,24.175,50.937,5.4574,64.789,1495.46,12816,161.07,113.801,0.9077,99.04,5272.1001,0.3797,193.38,10942.2998,1929.7,150.88,11.4997,1.6516,10.994,14.4319,2559.9299,60.307,8.238,10.2365,337.35,42.08,179.717,11.4895,192.01,25.815,102.606,0.4997,1.2816,3.9383,3.6876,103.509,6403,4.74,92.84,727.65,4.8833,19.839,2.9592,1804.9,20993.3008,11.19,60.337,11.4797,1.8328,7.9509,43.177,1707.12,10.3847,2787.1001,30.693,1847.6801,2.7924,22835,642.957,642.957,116.86,,
2009-04-18,1.3045,129.3,1.9475,26.792,7.4489,15.6466,0.8813,295.6,3.4133,0.6995,4.2895,4.1709,11.0294,,1.5192,8.743,7.3739,43.4895,2.0974,1.8047,2.844,1.5835,8.8829,10.119,13820,1729.22,16.978,4.709,2.2974,62.072,1.9578,46.18,11.6195,1,4.7835,60.71,126.74,2.2366,4.7937,1.9458,2.5632,87.539,0.4887,1556.1899,1.9366,8.9593,1.2996,9.6126,3653,2.4979,741.15,3007.1001,721.81,1.277,107.43,228.73,46.009,93.441,7.295,14.4597,2.8687,1.8467,33.97,6331.8999,10.3704,24.175,50.937,5.4574,64.789,1495.46,12816,161.07,113.801,0.9077,99.04,5272.1001,0.3797,193.38,10942.2998,1929.7,150.88,11.4997,1.6516,10.994,14.4319,2559.9299,60.307,8.238,10.2365,337.35,42.08,179.717,11.4895,192.01,25.815,102.606,0.4997,1.2816,3.9383,3.6876,103.509,6403,4.74,92.84,727.65,4.8833,19.839,2.9592,1804.9,20993.3008,11.19,60.337,11.4797,1.8328,7.9509,43.177,1707.12,10.3847,2787.1001,30.693,1847.6801,2.7924,22835,642.957,642.957,116.86,,
2009-04-19,1.3045,129.3,1.9475,26.792,7.4489,15.6466,0.8813,295.6,3.4133,0.6995,4.2895,4.1709,11.0294,,1.5192,8.743,7.3739,43.4895,2.0974,1.8047,2.844,1.5835,8.8829,10.119,13820,1729.22,16.978,4.709,2.2974,62.072,1.9578,46.18,11.6195,1,4.7835,60.71,126.74,2.2366,4.7937,1.9458,2.5632,87.539,0.4887,1556.1899,1.9366,8.9593,1.2996,9.6126,3653,2.4979,741.15,3007.1001,721.81,1.277,107.43,228.73,46.009,93.441,7.295,14.4597,2.8687,1.8467,33.97,6331.8999,10.3704,24.175,50.937,5.4574,64.789,1495.46,12816,161.07,113.801,0.9077,99.04,5272.1001,0.3797,193.38,10942.2998,1929.7,150.88,11.4997,1.6516,10.994,14.4319,2559.9299,60.307,8.238,10.2365,337.35,42.08,179.717,11.4895,192.01,25.815,102.606,0.4997,1.2816,3.9383,3.6876,103.509,6403,4.74,92.84,727.65,4.8833,19.839,2.9592,1804.9,20993.3008,11.19,60.337,11.4797,1.8328,7.9509,43.177,1707.12,10.3847,2787.1001,30.693,1847.6801,2.7924,22835,642.957,642.957,116.86,,
2009-04-20,1.2929,126.76,1.9484,27.042,7.4469,15.6466,0.8889,299.47,3.4154,0.6995,4.4158,4.1971,11.2362,,1.5108,8.8138,7.375,43.6473,2.1436,1.8466,2.8777,1.5988,8.7971,10.0166,13696,1716.02,17.059,4.683,2.3328,61.77,1.9514,45.84,11.7282,1,4.7374,60.23,126.54,2.2188,4.7564,1.9458,2.5429,87.668,0.484,1543.88,1.9323,8.8946,1.2895,9.6098,3637,2.4781,736.64,2983.3,722.97,1.266,108.09,225.62,45.645,92.566,7.224,14.3456,2.8386,1.827,33.701,6282.1001,10.2883,23.996,50.534,5.4186,64.696,1483.61,12817.5996,161.13,112.968,0.8988,97.39,5230.3999,0.3766,191.99,10848.9004,1935,150.89,11.5367,1.6385,10.976,14.3175,2552.6201,59.741,8.1727,10.1554,334.68,41.87,180.809,11.526,190.5,25.312,102.638,0.4949,1.2715,3.9105,3.6083,104,6319.7998,4.6918,92.661,721.88,4.834,19.58,2.9359,1790.6,20827.5,11.101,59.857,11.5167,1.8356,7.888,42.852,1703.35,10.3029,2761.8,30.482,1833.05,2.7648,22742,642.957,642.957,116.86,,
