date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RWF,SAR,SCR,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,RSD,SDG,GHS
2007-04-24,1.3636,161.55,1.9358,0.582,28.039,7.4513,15.6466,0.6808,245.24,3.45,0.6962,0.4293,3.777,3.1959,9.1912,,33.655,1.6377,85.609,8.102,7.397,35.036,1.779,1.6459,1.5289,10.5038,10.6545,11837,1261.37,4.6594,1.834,64.484,2.0639,43.888,9.5608,1,4.8866,64.77,120.38,2.2895,4.1884,1.9383,2.5917,90.963,0.4918,1351.6801,2.027,10.4544,2.7721,1.3507,8.1096,2802,2.551,686.77,2744,679.28,1.308,105.65,228.61,42.184,92.51,7.3681,11.6192,2.0813,35.65,4814.8999,9.966,24.653,47.079,5.5391,55.908,1642.86,12065.0996,88.583,0.9496,88.595,5213,0.3929,1.0683,157.32,12552.4004,1973.4,143.76,9.3846,1.6484,10.77,16.2288,2414.3701,58.546,8.3661,10.4695,353.92,41.741,184.548,14.592,9.4185,166.75,23.916,86.284,0.5222,1.3127,4.1339,3.8782,79.141,6522.2002,4.7413,711.71,5.1091,8.326,1677.8,17482.0996,11.382,67.883,9.2669,1.6956,8.213,43.56,1676,6.5503,2347.8,31.116,1648.4301,20942,629.957,629.957,114.56,78.14,2.5779,
2007-04-25,1.3639,161.815,1.9361,0.582,28.128,7.4516,15.6466,0.6812,245.14,3.4133,0.6964,0.4293,3.7694,3.192,9.1673,,33.655,1.644,85.3,8.1387,7.3781,35.041,1.775,1.6348,1.5202,10.513,10.6626,11897.4004,1263.03,4.6654,1.8307,64.554,2.063,43.736,9.4717,1,4.9137,65.12,120.54,2.3298,4.2034,1.9384,2.6064,91.564,0.4946,1362.8101,2.0323,10.5136,2.7538,1.3581,8.1243,2818,2.5655,692.18,2760.3999,683.16,1.315,106.25,229.91,42.696,92.848,7.4207,11.685,2.0974,35.832,4832.3999,10.0226,24.793,47.347,5.4694,55.721,1652.25,12133.5,89.085,0.9502,89.101,5242.5,0.3937,1.0743,158.12,12623.5996,1983.3,144.656,9.4368,1.6575,10.785,16.273,2421.9299,58.88,8.4136,10.5287,355.93,41.977,185.619,14.684,9.417,166.91,24.056,86.776,0.5233,1.3201,4.1561,3.8858,79.631,6573,4.7681,715.75,5.1111,8.338,1689.2,17582.8008,11.447,68.269,9.2258,1.6995,8.2949,43.814,1685.52,6.5657,2371.6001,31.293,1657.71,21056,629.957,629.957,114.56,78.05,2.5825,
2007-04-26,1.3589,162.42,1.9357,0.5821,28.057,7.45,15.6466,0.6826,245.63,3.4128,0.6942,0.4293,3.7716,3.1723,9.1492,,33.579,1.6425,85.46,8.1339,7.368,34.978,1.7706,1.6437,1.5239,10.4791,10.6256,11854.9004,1260.46,4.6459,1.836,64.267,2.0595,43.737,9.536,1,4.9001,64.95,120.52,2.3232,4.1909,1.931,2.5991,91.239,0.4932,1362.37,2.0327,10.484,2.7441,1.3544,8.0508,2810,2.5582,688.72,2752.5,681.2,1.311,105.34,229.26,42.474,92.672,7.3906,11.6521,2.0848,35.731,4818.8999,10.0107,24.723,47.213,5.461,55.345,1647.55,12100.7002,88.834,0.9485,88.848,5214.1001,0.392,1.0713,156.81,12588,1978.4,144.317,9.2882,1.6531,10.778,16.1591,2406.9299,58.316,8.3899,10.4991,354.93,41.859,185.249,14.588,9.327,166.57,23.991,86.53,0.5212,1.3164,4.1457,3.8772,79.359,6561.2002,4.7548,713.47,5.0941,8.303,1682.8,17531.0996,11.415,68.076,9.1182,1.6967,8.2736,43.724,1682.08,6.5336,2356.3,31.204,1653.0699,20989,629.957,629.957,114.56,77.912,2.5894,
2007-04-27,1.3655,163.13,1.9356,0.5821,28.05,7.4502,15.6466,0.6832,245.32,3.4524,0.6943,0.4293,3.769,3.1789,9.1265,,33.655,1.6455,85.73,8.134,7.3665,35.058,1.7728,1.6424,1.5183,10.4995,10.6817,11878.5,1264.49,4.6579,1.8367,64.394,2.0673,44.713,9.6075,1,4.9086,65.06,120.56,2.3,4.2057,1.9426,2.6037,91.399,0.4941,1366.9,2.0381,10.5024,2.7692,1.3567,8.1208,2815,2.5628,688.98,2749.8999,682.38,1.314,105.73,229.55,42.787,92.793,7.4039,11.6726,2.0945,35.794,4835.5,10.0426,24.766,47.296,5.4747,55.622,1650.47,12121.9004,88.99,0.9501,88.869,5223.2002,0.3927,1.0732,156.75,12596.5,1975.7,144.433,9.4406,1.656,10.781,16.1602,2408.4299,58.656,8.4046,10.5175,355.55,41.932,185.602,14.629,9.405,166.59,24.037,86.683,0.5223,1.3187,4.1475,3.8973,79.519,6572.7998,4.764,714.73,5.1221,8.32,1685.9,17561.5,11.435,68.196,9.2706,1.698,8.2851,43.869,1684.34,6.5516,2354.8,31.259,1655.96,21041,629.957,629.957,114.56,77.892,2.59,
2007-04-28,1.3655,163.13,1.9356,0.5821,28.05,7.4502,15.6466,0.6832,245.32,3.4524,0.6943,0.4293,3.769,3.1789,9.1265,,33.655,1.6455,85.73,8.134,7.3665,35.058,1.7728,1.6424,1.5183,10.4995,10.6817,11878.5,1264.49,4.6579,1.8367,64.394,2.0673,44.713,9.6075,1,4.9086,65.06,120.56,2.3,4.2057,1.9426,2.6037,91.399,0.4941,1366.9,2.0381,10.5024,2.7692,1.3567,8.1208,2815,2.5628,688.98,2749.8999,682.38,1.314,105.73,229.55,42.787,92.793,7.4039,11.6726,2.0945,35.794,4835.5,10.0426,24.766,47.296,5.4747,55.622,1650.47,12121.9004,88.99,0.9501,88.869,5223.2002,0.3927,1.0732,156.75,12596.5,1975.7,144.433,9.4406,1.656,10.781,16.1602,2408.4299,58.656,8.4046,10.5175,355.55,41.932,185.602,14.629,9.405,166.59,24.037,86.683,0.5223,1.3187,4.1475,3.8973,79.519,6572.7998,4.764,714.73,5.1221,8.32,1685.9,17561.5,11.435,68.196,9.2706,1.698,8.2851,43.869,1684.34,6.5516,2354.8,31.259,1655.96,21041,629.957,629.957,114.56,77.892,2.59,
2007-04-29,1.3655,163.13,1.9356,0.5821,28.05,7.4502,15.6466,0.6832,245.32,3.4524,0.6943,0.4293,3.769,3.1789,9.1265,,33.655,1.6455,85.73,8.134,7.3665,35.058,1.7728,1.6424,1.5183,10.4995,10.6817,11878.5,1264.49,4.6579,1.8367,64.394,2.0673,44.713,9.6075,1,4.9086,65.06,120.56,2.3,4.2057,1.9426,2.6037,91.399,0.4941,1366.9,2.0381,10.5024,2.7692,1.3567,8.1208,2815,2.5628,688.98,2749.8999,682.38,1.314,105.73,229.55,42.787,92.793,7.4039,11.6726,2.0945,35.794,4835.5,10.0426,24.766,47.296,5.4747,55.622,1650.47,12121.9004,88.99,0.9501,88.869,5223.2002,0.3927,1.0732,156.75,12596.5,1975.7,144.433,9.4406,1.656,10.781,16.1602,2408.4299,58.656,8.4046,10.5175,355.55,41.932,185.602,14.629,9.405,166.59,24.037,86.683,0.5223,1.3187,4.1475,3.8973,79.519,6572.7998,4.764,714.73,5.1221,8.32,1685.9,17561.5,11.435,68.196,9.2706,1.698,8.2851,43.869,1684.34,6.5516,2354.8,31.259,1655.96,21041,629.957,629.957,114.56,77.892,2.59,
2007-04-30,1.3652,162.95,1.936,0.5826,28.149,7.4509,15.6466,0.6825,247.07,3.4133,0.6949,0.4293,3.786,3.1904,9.1436,,33.727,1.6469,85.384,8.1162,7.3592,35.111,1.821,1.6441,1.5142,10.5053,10.6768,11867,1270.25,4.6719,1.8412,64.597,2.0737,44.351,9.622,1,4.9008,64.96,120.46,2.2963,4.2151,1.9395,2.5995,91.212,0.4933,1364.7,2.0395,10.4856,2.7665,1.3546,8.175,2811,2.5723,686.79,2744.8999,681.29,1.312,105.56,229.18,42.718,91.554,7.4038,11.6539,2.096,35.736,4827.7998,10.0163,24.726,47.22,5.2421,55.927,1648.73,12102.5,88.847,0.9537,88.522,5214.8999,0.3944,1.0715,156.59,12592.7002,1972.5,145.087,9.4257,1.6533,10.779,16.1343,2404.5701,58.338,8.3912,10.5007,354.98,41.865,185.34,14.599,9.485,166.53,24.008,84.501,0.524,1.3166,4.1375,3.79,79.371,6562.2002,4.7563,713.54,5.1188,8.354,1683.1,17533.6992,11.416,68.087,9.3544,1.6998,8.2506,43.861,1683.02,6.5434,2345.7,31.209,1653.3199,21007,629.957,629.957,114.56,77.713,2.5946,
2007-05-01,1.3601,162.89,1.936,0.5826,28.15,7.4514,15.6466,0.6804,247.79,3.4133,0.6943,0.4293,3.7799,3.1904,9.1418,,33.727,1.6514,85.384,8.1203,7.3592,34.987,1.821,1.6434,1.5115,10.5053,10.6333,11867,1270.25,4.6719,1.8353,64.597,2.0671,44.314,9.5451,1,4.9008,64.96,120.46,2.2963,4.2151,1.9395,2.5995,91.212,0.4933,1364.7,2.0395,10.4856,2.7593,1.3546,8.175,2811,2.5723,686.79,2744.8999,681.29,1.312,105.56,229.18,42.718,91.554,7.4038,11.6539,2.096,35.736,4827.7998,10.0163,24.726,47.22,5.2421,55.907,1648.73,12102.5,88.847,0.9537,88.522,5214.8999,0.3788,1.0715,156.59,12592.7002,1972.5,145.087,9.4257,1.6533,10.779,16.1343,2404.5701,58.338,8.3912,10.5007,354.98,41.865,185.34,14.599,9.485,166.53,24.008,84.501,0.524,1.3166,4.1375,3.79,79.371,6562.2002,4.7563,713.54,5.0986,8.354,1683.1,17533.6992,11.416,68.087,9.3544,1.6998,8.2506,43.861,1683.02,6.5434,2345.7,31.209,1653.3199,21007,629.957,629.957,114.56,77.713,2.5946,
2007-05-02,1.3588,163.28,1.936,0.5826,28.119,7.4516,15.6466,0.683,246.76,3.4131,0.6937,0.4293,3.7564,3.1863,9.1314,,33.662,1.6498,84.8,8.1177,7.3964,34.981,1.8022,1.6467,1.506,10.4576,10.6255,11809.0996,1263.3199,4.6511,1.8407,64.523,2.0728,44.007,9.5275,1,4.8832,64.72,120.37,2.315,4.1939,1.9326,2.5899,90.88,0.4915,1360.0601,2.0407,10.4472,2.7484,1.3498,8.099,2800,2.5492,682.63,2728.7,678.84,1.307,105.24,228.48,42.494,92.478,7.3663,11.6321,2.0785,35.605,4808.8999,9.9727,24.636,47.047,5.5223,55.669,1642.6,12058.0996,88.806,0.9474,87.72,5195.7998,0.3926,1.0675,156.04,12539.7002,1965.3,144.557,9.3919,1.647,10.769,15.9802,2386.24,58.298,8.3603,10.4623,353.68,40.932,184.694,14.535,9.38,165.71,23.927,84.189,0.5217,1.3118,4.1247,3.8458,79.019,6660.1001,4.7388,710.92,5.0939,8.308,1668.4,17470.1992,11.374,67.836,9.2148,1.6982,8.2367,43.687,1676.21,6.5194,2333.8999,31.094,1648.54,20927,629.957,629.957,114.56,77.74,2.5901,
2007-05-03,1.3556,163.12,1.9361,0.5826,28.11,7.4517,15.6466,0.6816,245.89,3.413,0.6927,0.4293,3.7486,3.1715,9.1489,,33.618,1.6479,84.5,8.1215,7.3412,34.938,1.8261,1.646,1.5009,10.4329,10.5981,11811.5996,1255.98,4.6377,1.8398,64.273,2.0636,44.174,9.4243,1,4.8983,64.93,120.29,2.3223,4.1815,1.9385,2.5981,91.164,0.493,1365.4399,2.0438,10.48,2.7352,1.3539,8.0731,2809,2.5573,684.58,2712.1001,682.57,1.311,105.57,229.2,42.492,92.648,7.3964,11.6686,2.0851,35.703,4793.2998,9.9851,24.713,47.195,5.4504,55.473,1644.2,12094.7002,89.126,0.9446,87.93,5209.3999,0.3909,1.0709,155.73,12594.0996,1971.5,145.146,9.3119,1.6535,10.768,16.0168,2388.99,58.865,8.3867,10.4951,354.79,40.414,185.349,14.551,9.319,166.24,24.005,84.455,0.5202,1.3159,4.1377,3.871,79.308,6681.2002,4.7538,713.51,5.0815,8.286,1676.7,17527.1992,11.41,68.05,9.1419,1.6975,8.2428,43.797,1676,6.5526,2337.7,31.158,1653.6801,20994,629.957,629.957,114.56,77.87,2.5809,
2007-05-04,1.3589,163.25,1.9359,0.5826,28.154,7.451,15.6466,0.6853,245.83,3.4522,0.6959,0.4293,3.736,3.1802,9.175,,33.54,1.6454,84.46,8.1191,7.3334,33.5652,1.798,1.6553,1.5024,10.4491,10.6209,11650,1258.97,4.6453,1.8463,64.29,2.0575,44.259,9.4115,1,4.8822,64.7,120.07,2.3145,4.1814,1.9375,2.5893,90.86,0.4914,1360.83,2.0296,10.4448,2.7518,1.3495,8.0513,2800,2.5486,679.22,2694.7,678.67,1.306,105.62,228.42,42.179,92.453,7.364,11.6295,2.0892,35.583,4801,9.9501,24.63,47.036,5.4851,55.048,1638.62,12053.9004,88.827,0.9461,87.591,5191.8999,0.3922,1.0673,154.55,12555.7998,1964.8,144.93,9.2812,1.6479,10.759,15.9019,2376.2,58.584,8.3584,10.4599,353.6,40.279,184.729,14.491,9.3,165.81,23.928,84.169,0.521,1.3115,4.1186,3.8555,78.96,6577.2002,4.7377,711.33,5.0998,8.313,1669.3,17669.5996,11.372,67.82,9.1112,1.6961,8.2078,43.648,1660.23,6.5463,2320.5,30.951,1648.16,20921,629.957,629.957,114.56,77.87,2.5891,
2007-05-05,1.3589,163.25,1.9359,0.5826,28.154,7.451,15.6466,0.6853,245.83,3.4522,0.6959,0.4293,3.736,3.1802,9.175,,33.54,1.6454,84.46,8.1191,7.3334,33.5652,1.798,1.6553,1.5024,10.4491,10.6209,11650,1258.97,4.6453,1.8463,64.29,2.0575,44.259,9.4115,1,4.8822,64.7,120.07,2.3145,4.1814,1.9375,2.5893,90.86,0.4914,1360.83,2.0296,10.4448,2.7518,1.3495,8.0513,2800,2.5486,679.22,2694.7,678.67,1.306,105.62,228.42,42.179,92.453,7.364,11.6295,2.0892,35.583,4801,9.9501,24.63,47.036,5.4851,55.048,1638.62,12053.9004,88.827,0.9461,87.591,5191.8999,0.3922,1.0673,154.55,12555.7998,1964.8,144.93,9.2812,1.6479,10.759,15.9019,2376.2,58.584,8.3584,10.4599,353.6,40.279,184.729,14.491,9.3,165.81,23.928,84.169,0.521,1.3115,4.1186,3.8555,78.96,6577.2002,4.7377,711.33,5.0998,8.313,1669.3,17669.5996,11.372,67.82,9.1112,1.6961,8.2078,43.648,1660.23,6.5463,2320.5,30.951,1648.16,20921,629.957,629.957,114.56,77.87,2.5891,
2007-05-06,1.3589,163.25,1.9359,0.5826,28.154,7.451,15.6466,0.6853,245.83,3.4522,0.6959,0.4293,3.736,3.1802,9.175,,33.54,1.6454,84.46,8.1191,7.3334,33.5652,1.798,1.6553,1.5024,10.4491,10.6209,11650,1258.97,4.6453,1.8463,64.29,2.0575,44.259,9.4115,1,4.8822,64.7,120.07,2.3145,4.1814,1.9375,2.5893,90.86,0.4914,1360.83,2.0296,10.4448,2.7518,1.3495,8.0513,2800,2.5486,679.22,2694.7,678.67,1.306,105.62,228.42,42.179,92.453,7.364,11.6295,2.0892,35.583,4801,9.9501,24.63,47.036,5.4851,55.048,1638.62,12053.9004,88.827,0.9461,87.591,5191.8999,0.3922,1.0673,154.55,12555.7998,1964.8,144.93,9.2812,1.6479,10.759,15.9019,2376.2,58.584,8.3584,10.4599,353.6,40.279,184.729,14.491,9.3,165.81,23.928,84.169,0.521,1.3115,4.1186,3.8555,78.96,6577.2002,4.7377,711.33,5.0998,8.313,1669.3,17669.5996,11.372,67.82,9.1112,1.6961,8.2078,43.648,1660.23,6.5463,2320.5,30.951,1648.16,20921,629.957,629.957,114.56,77.87,2.5891,
2007-05-07,1.36,163.25,1.9359,0.5826,28.179,7.4514,15.6466,0.6821,245.44,3.4126,0.693,0.4293,3.744,3.1735,9.1713,,33.537,1.6478,84.347,8.1263,7.3371,35,1.78,1.6483,1.499,10.4714,10.6318,11589.4004,1254.42,4.6484,1.8442,64.124,2.0599,44.061,9.3566,1,4.8975,64.89,120.08,2.2811,4.1917,1.9361,2.5977,91.205,0.493,1365.23,2.03,10.4784,2.751,1.3537,8.0114,2809,2.5569,677.88,2681.5,680.85,1.311,105.96,229.16,42.315,92.636,7.3885,11.7041,2.096,35.698,4825.8999,9.9822,24.709,47.187,5.4134,55.357,1642.58,12092.7998,89.072,0.948,87.766,5208.6001,0.3928,1.0707,154.58,12596.2998,1971.2,145.491,9.3105,1.6533,10.768,15.8919,2376.3799,59.012,8.3854,10.4935,354.74,40.442,185.305,14.505,9.2215,166.82,24.015,84.442,0.5222,1.3157,4.1258,3.8763,79.255,6598.5,4.7529,713.42,5.1007,8.324,1675,17725.9004,11.408,68.04,9.0847,1.697,8.2394,43.708,1664.86,6.5556,2318.3,31.052,1653.4301,20994,629.957,629.957,114.56,77.972,2.5803,
2007-05-08,1.3541,162.47,1.9359,0.5828,28.26,7.4518,15.6466,0.6804,245.94,3.4133,0.6932,0.4293,3.7516,3.1669,9.192,,33.627,1.6494,84.715,8.1311,7.3323,34.878,1.7751,1.6351,1.4969,10.3946,10.584,11550.2002,1247.39,4.6089,1.8403,63.5,2.0522,44.059,9.3422,1,4.8789,64.67,119.89,2.3129,4.1652,1.9266,2.5875,90.784,0.491,1358.96,2.0226,10.4376,2.7381,1.3486,7.9954,2798,2.5604,672.49,2681.3999,678.19,1.306,105.14,228.4,42.252,92.408,7.3697,11.6586,2.0829,35.389,4499.5,9.9364,24.613,47.003,5.3824,55.106,1634.35,12047,88.725,0.9434,86.873,5215.3999,0.3903,1.0666,155.68,12530.9004,1963.5,144.763,9.275,1.6454,10.758,15.8299,2367.1001,58.53,8.3526,10.4527,343.19,40.251,184.696,14.401,9.208,165.83,23.926,84.111,0.5189,1.3106,4.1128,3.8469,82.042,6579.3999,4.7343,711.07,5.0766,8.268,1669.5,17657.5996,11.364,67.773,8.9701,1.6961,8.1564,43.582,1662.5601,6.5323,2292,30.93,1647.03,20907,629.957,629.957,114.56,79.146,2.5788,
2007-05-09,1.3527,162.48,1.9356,0.5828,28.227,7.4513,15.6466,0.6784,246.66,3.4128,0.6932,0.4293,3.7394,3.1529,9.2071,,33.579,1.6485,84.947,8.1341,7.3235,34.9392,1.7716,1.6334,1.4957,10.4035,10.5761,11428,1250.05,4.6086,1.8455,63.661,2.0492,43.679,9.3292,1,4.87,64.53,119.75,2.3086,4.167,1.9348,2.5828,90.503,0.4901,1356.45,2.0229,10.4184,2.7306,1.3462,7.9758,2793,2.5422,673.84,2660.6001,676.91,1.303,105.55,227.84,42.039,91.331,7.3594,11.6371,2.079,35.323,4491.2998,9.9113,24.568,46.916,5.3532,54.935,1631.26,12024.7998,88.562,0.9445,86.799,5195,0.3908,1.0646,155.39,12510.5,1959.9,144.429,9.1635,1.6857,10.753,15.7737,2372.8799,58.706,8.3372,10.4335,336.47,40.143,184.388,14.364,9.187,165.53,23.884,83.955,0.5197,1.3082,4.1034,3.8316,78.787,6540.2002,4.7257,709.31,5.0713,8.282,1666.2,17625.4004,11.343,67.648,8.9935,1.6896,8.1613,43.53,1663.5,6.5203,2285.1001,30.873,1644.02,20863,629.957,629.957,114.56,79.799,2.5788,
2007-05-10,1.3483,161.54,1.9357,0.5829,28.225,7.4532,15.6466,0.681,249.3,3.4125,0.693,0.4293,3.7712,3.1456,9.2325,,33.581,1.6447,84.106,8.1763,7.3205,33.5288,1.7798,1.6332,1.4975,10.3756,10.5426,11363.9004,1248.52,4.5939,1.8531,63.476,2.0488,43.666,9.4655,1,4.8715,64.57,119.45,2.3093,4.1554,1.9348,2.5836,90.408,0.4903,1362.51,2.0239,10.4216,2.7144,1.3466,8.0083,2793,2.543,670.33,2631.3999,677.1,1.304,105.72,227.91,42.12,93.997,7.3719,11.6407,2.0803,35.334,4548.7002,9.9211,24.575,46.931,5.3594,55.556,1629.11,12027.0996,88.589,0.9435,86.691,5208.7998,0.3894,1.0649,155.41,12510.2998,1966.6,144.555,9.1663,1.6443,10.753,15.7921,2377,58.724,8.3398,10.4367,336.57,40.365,184.377,14.34,9.243,165.71,23.894,83.981,0.5181,1.3086,4.106,3.8434,78.812,6535.3999,4.7271,709.17,5.0534,8.251,1665.4,17638.9004,11.346,67.669,8.9895,1.6945,8.1845,43.594,1665.36,6.502,2283.2,31.085,1646.11,20869,629.957,629.957,114.56,79.357,2.574,
2007-05-11,1.3521,162.43,1.9358,0.5829,28.22,7.451,15.6466,0.6818,247.2,3.4524,0.6926,0.4293,3.7569,3.1459,9.2341,,33.686,1.6472,84.329,8.1647,7.3207,34.9051,1.7769,1.623,1.5036,10.3568,10.5668,11457.2002,1251.33,4.6068,1.8396,63.6,2.0282,44.372,9.4194,1,4.8514,64.31,119.05,2.2995,4.1606,1.9269,2.5726,90.029,0.4882,1311.64,2.017,10.3777,2.7237,1.3411,8.0404,2782,2.5322,672,2626.1001,674.26,1.298,105.27,226.95,41.875,93.752,7.327,11.5916,2.069,35.184,4490,9.8791,24.471,46.732,5.132,55.737,1622.12,11976.2002,88.349,0.9423,86.187,5200.2998,0.3899,1.0604,155.45,12446.7002,1952.2,143.985,9.3185,1.6411,10.742,15.7388,2377.04,58.791,8.3045,10.3926,335.14,39.75,183.553,14.333,9.3225,164.94,23.798,83.623,0.5186,1.3031,4.094,3.8271,78.371,6507.7002,4.707,706.17,5.073,8.26,1658,17665,11.298,67.382,9.1201,1.6899,8.1306,43.395,1658.37,6.4906,2290.1001,30.953,1639.2,20771,629.957,629.957,114.56,79.447,2.563,
2007-05-12,1.3521,162.43,1.9358,0.5829,28.22,7.451,15.6466,0.6818,247.2,3.4524,0.6926,0.4293,3.7569,3.1459,9.2341,,33.686,1.6472,84.329,8.1647,7.3207,34.9051,1.7769,1.623,1.5036,10.3568,10.5668,11457.2002,1251.33,4.6068,1.8396,63.6,2.0282,44.372,9.4194,1,4.8514,64.31,119.05,2.2995,4.1606,1.9269,2.5726,90.029,0.4882,1311.64,2.017,10.3777,2.7237,1.3411,8.0404,2782,2.5322,672,2626.1001,674.26,1.298,105.27,226.95,41.875,93.752,7.327,11.5916,2.069,35.184,4490,9.8791,24.471,46.732,5.132,55.737,1622.12,11976.2002,88.349,0.9423,86.187,5200.2998,0.3899,1.0604,155.45,12446.7002,1952.2,143.985,9.3185,1.6411,10.742,15.7388,2377.04,58.791,8.3045,10.3926,335.14,39.75,183.553,14.333,9.3225,164.94,23.798,83.623,0.5186,1.3031,4.094,3.8271,78.371,6507.7002,4.707,706.17,5.073,8.26,1658,17665,11.298,67.382,9.1201,1.6899,8.1306,43.395,1658.37,6.4906,2290.1001,30.953,1639.2,20771,629.957,629.957,114.56,79.447,2.563,
2007-05-13,1.3521,162.43,1.9358,0.5829,28.22,7.451,15.6466,0.6818,247.2,3.4524,0.6926,0.4293,3.7569,3.1459,9.2341,,33.686,1.6472,84.329,8.1647,7.3207,34.9051,1.7769,1.623,1.5036,10.3568,10.5668,11457.2002,1251.33,4.6068,1.8396,63.6,2.0282,44.372,9.4194,1,4.8514,64.31,119.05,2.2995,4.1606,1.9269,2.5726,90.029,0.4882,1311.64,2.017,10.3777,2.7237,1.3411,8.0404,2782,2.5322,672,2626.1001,674.26,1.298,105.27,226.95,41.875,93.752,7.327,11.5916,2.069,35.184,4490,9.8791,24.471,46.732,5.132,55.737,1622.12,11976.2002,88.349,0.9423,86.187,5200.2998,0.3899,1.0604,155.45,12446.7002,1952.2,143.985,9.3185,1.6411,10.742,15.7388,2377.04,58.791,8.3045,10.3926,335.14,39.75,183.553,14.333,9.3225,164.94,23.798,83.623,0.5186,1.3031,4.094,3.8271,78.371,6507.7002,4.707,706.17,5.073,8.26,1658,17665,11.298,67.382,9.1201,1.6899,8.1306,43.395,1658.37,6.4906,2290.1001,30.953,1639.2,20771,629.957,629.957,114.56,79.447,2.563,
2007-05-14,1.3543,162.97,1.9363,0.5832,28.264,7.4513,15.6466,0.6841,247.11,3.4133,0.6925,0.4293,3.761,3.1341,9.1999,,33.584,1.6499,84.315,8.1883,7.3175,34.922,1.7937,1.626,1.4976,10.382,10.5766,11428.7998,1250.4399,4.6048,1.8358,63.505,2.0518,44.878,9.4006,1,4.8789,64.67,119.36,2.2858,4.1713,1.9371,2.5875,90.506,0.491,1364.5601,2.0242,10.4376,2.7172,1.3486,8.0155,2798,2.5604,672.51,2601.8,678.14,1.306,105.82,228.27,41.913,91.221,7.3744,11.6586,2.0797,35.389,4519.8999,9.9364,24.613,47.003,5.3628,55.054,1630.7,12047,88.779,0.9438,86.757,5231.7002,0.3907,1.0666,155.72,12519.4004,1963.5,144.803,9.2399,1.6468,10.758,15.9655,2389.47,59.133,8.3526,10.4527,337.09,40.149,184.579,14.34,9.235,166,23.945,84.111,0.5192,1.3106,4.1178,3.8493,78.96,6545.5,4.7343,710.2,5.0776,8.279,1669.5,17767.4004,11.364,67.773,9.0711,1.6973,8.1785,43.663,1667.9,6.5242,2300.1001,31.133,1648.63,20898,629.957,629.957,114.56,78.252,2.5783,
2007-05-15,1.3596,163.41,1.9358,0.5832,28.251,7.4525,15.6466,0.6843,247.84,3.413,0.6926,0.4293,3.7847,3.1414,9.1968,,33.662,1.6515,83.922,8.1701,7.3085,34.986,1.7906,1.6296,1.4923,10.4307,10.6194,11950,1255.71,4.6259,1.841,63.791,2.0599,44.777,9.3846,1,4.8699,64.57,119.28,2.3085,4.1772,1.9336,2.5827,90.33,0.4901,1359.23,2.0255,10.418,2.698,1.3461,8.0156,2792,2.5421,673,2578.5,676.87,1.303,105.62,227.7,41.801,91.101,7.3694,11.6983,2.0705,35.322,4511.3999,9.9177,24.567,46.915,5.3529,55.555,1624.91,12024.2998,88.748,0.9469,86.62,5219.2002,0.392,1.0645,154.56,12491.0996,1965.2,144.566,9.2258,1.6437,10.751,16.0099,2388.3501,58.792,8.3369,10.4331,336.45,40.108,184.251,14.335,9.23,165.61,23.904,83.952,0.5218,1.3081,4.1046,3.8421,79.014,6526.3999,4.7256,709.06,5.0969,8.313,1664.8,17739.8008,11.342,67.645,9.0676,1.6959,8.1966,43.616,1661.41,6.5146,2294.6001,31.041,1647.09,20858,629.957,629.957,114.56,78.227,2.5788,
