date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,ZWL,GMD,GYD,KMF,LRD,MZN,SHP,SLL,TMT,XCD,YER,IRR,SYP
2016-05-10,1.1388,123.333,1.9487,27.0154,7.4378,0.7898,315.549,4.4301,4.4846,9.2883,1.1056,9.3501,7.476,75.7615,3.3505,1.5563,4.0001,1.4751,7.4098,8.8367,15120,4.3099,75.901,1336.35,20.7121,4.4908,1.6817,53.694,1.562,40.107,17.2351,1,4.1795,76.91,135.86,16.1948,1.9458,2.2337,87.4683,0.4262,1745.64,1.1359,1.5301,7.6647,1.132,12.2677,2.2223,743.178,3319.1001,596.69,1.109,110.265,197.73,51.087,124.028,10.085,24.2901,2.3759,4.3146,8480.9004,8.5708,25.241,70.196,1299.09,139.44,138.734,0.7988,112.48,4526,0.3412,0.9291,377.42,8986.5996,1717,162.736,16.8292,1.5249,10.66,22.1723,3539.53,61.123,1304.92,8.9073,385.95,38.44,17.053,779.056,16.8292,223.72,32.274,119.543,0.4368,1.1139,3.6917,3.5023,119.3,6256.2998,4.1412,122.673,835.26,4.2648,14.771,6.8751,646.2,24500,9.725,16.8655,2.2983,7.4266,35.9625,2444.3899,28.3798,3759.2,35.466,3264.6499,11.36,24995,655.957,655.957,119.26,11.1577,,,,,,,,,,,,,
2016-05-11,1.1374,124.189,1.9485,27.0154,7.4394,0.7869,314.518,4.4111,4.4866,9.2734,1.1093,9.3284,7.5,74.6619,3.3546,1.5427,3.9482,1.469,7.4026,8.8272,15045,4.2916,75.754,1330.54,20.4511,4.527,1.6727,53.043,1.556,40.031,17.1624,1,4.1745,76.89,136.1,16.1762,1.9458,2.2282,87.2885,0.4257,1741.73,1.1332,1.5325,7.6345,1.1293,12.3815,2.2168,755.793,3311.1001,595.19,1.106,110.265,197.47,51.417,123.773,10.073,24.3557,2.3711,4.3098,8449,8.5145,25.191,70.083,1295.45,139.46,138.483,0.7977,112.52,4518.8999,0.3417,0.9268,376.51,8966.2002,1718,162.337,17.1489,1.5217,10.647,22.1411,3523.54,61.129,1302.3101,8.8847,386.15,38.38,17.006,777.69,17.1489,223.4,32.207,119.42,0.4363,1.1112,3.7083,3.4937,119.02,6222.7998,4.1363,122.646,888.56,4.2597,14.274,6.8585,643.5,24500,9.702,17.2098,2.2928,7.384,35.9455,2438.4099,28.3906,3727.3999,35.277,3257.8799,11.36,24932,655.957,655.957,119.26,11.2217,,,,,,,,,,,,,
2016-05-12,1.1427,123.867,1.9483,27.0154,7.4396,0.7914,315.818,4.4251,4.4899,9.2922,1.1092,9.3165,7.5166,73.9165,3.3754,1.553,3.9388,1.4694,7.4071,8.8662,15205,4.285,76.016,1329.39,20.55,4.5178,1.6762,52.971,1.5619,40.275,17.1676,1,4.194,77.09,136.09,16.2216,1.9458,2.2347,87.5067,0.4277,1746.4,1.1364,1.5345,7.651,1.1325,12.3618,2.2404,759.479,3339.5,596.48,1.109,110.265,197.12,51.411,124.33,10.12,24.4311,2.3747,4.3295,8467.5,8.5233,25.252,70.199,1299.09,139.54,138.299,0.8012,113.05,4534.2998,0.3433,0.9295,376.45,8992.9004,1724,163.035,17.0681,1.5285,10.678,22.1478,3538.79,61.125,1308.91,8.9083,397.72,38.54,17.095,790.343,17.0681,223.76,32.009,119.678,0.4384,1.1144,3.7199,3.5038,119.67,6268.2002,4.1556,122.63,891.68,4.2796,14.252,6.878,644.3,24500,9.73,17.1126,2.3003,7.3364,36.0969,2445.46,28.5915,3743.8,35.493,3266.0701,11.36,25006,655.957,655.957,119.26,11.2536,,,,,,,,,,,,,
2016-05-13,1.1377,124.1,1.9483,27.0134,7.4392,0.7874,315.295,4.409,4.4954,9.3061,1.1044,9.2468,7.5,73.3465,3.3697,1.5542,3.955,1.4606,7.4015,8.8235,15120,4.2817,75.844,1328.45,20.4301,4.4994,1.6683,52.82,1.5619,40.159,17.1005,1,4.1749,77.12,135.84,16.1477,1.9458,2.234,87.7942,0.4257,1760.47,1.136,1.5356,7.6488,1.1322,12.2897,2.2397,760.03,3297.3999,596.87,1.109,110.265,197.06,51.407,123.753,10.074,24.424,2.3713,4.3835,8299.9004,8.506,25.211,70.14,1298.48,139.71,138.315,0.7992,112.53,4532.8999,0.3418,0.9292,373.02,8995.2998,1715,162.793,16.8556,1.527,10.647,22.1071,3530.9199,61.129,1310.8101,8.9033,398.41,38.39,17.014,787.409,16.8556,223.75,32,119.754,0.4363,1.114,3.7128,3.5028,118.88,6266.2998,4.1361,122.754,799.95,4.2604,14.157,6.876,641.8,24500,9.726,16.9056,2.3121,7.4367,36.0907,2444.74,28.6059,3742.7,35.289,3262.8401,11.36,25014,655.957,655.957,119.26,11.313,,,,,,,,,,,,,
2016-05-14,1.1377,124.1,1.9483,27.0134,7.4392,0.7874,315.295,4.409,4.4954,9.3061,1.1044,9.2468,7.5,73.3465,3.3697,1.5542,3.955,1.4606,7.4015,8.8235,15120,4.2817,75.844,1328.45,20.4301,4.4994,1.6683,52.82,1.5619,40.159,17.1005,1,4.1749,77.12,135.84,16.1477,1.9458,2.234,87.7942,0.4257,1760.47,1.136,1.5356,7.6488,1.1322,12.2897,2.2397,760.03,3297.3999,596.87,1.109,110.265,197.06,51.407,123.753,10.074,24.424,2.3713,4.3835,8299.9004,8.506,25.211,70.14,1298.48,139.71,138.315,0.7992,112.53,4532.8999,0.3418,0.9292,373.02,8995.2998,1715,162.793,16.8556,1.527,10.647,22.1071,3530.9199,61.129,1310.8101,8.9033,398.41,38.39,17.014,787.409,16.8556,223.75,32,119.754,0.4363,1.114,3.7128,3.5028,118.88,6266.2998,4.1361,122.754,799.95,4.2604,14.157,6.876,641.8,24500,9.726,16.9056,2.3121,7.4367,36.0907,2444.74,28.6059,3742.7,35.289,3262.8401,11.36,25014,655.957,655.957,119.26,11.313,,,,,,,,,,,,,
2016-05-15,1.1377,124.1,1.9483,27.0134,7.4392,0.7874,315.295,4.409,4.4954,9.3061,1.1044,9.2468,7.5,73.3465,3.3697,1.5542,3.955,1.4606,7.4015,8.8235,15120,4.2817,75.844,1328.45,20.4301,4.4994,1.6683,52.82,1.5619,40.159,17.1005,1,4.1749,77.12,135.84,16.1477,1.9458,2.234,87.7942,0.4257,1760.47,1.136,1.5356,7.6488,1.1322,12.2897,2.2397,760.03,3297.3999,596.87,1.109,110.265,197.06,51.407,123.753,10.074,24.424,2.3713,4.3835,8299.9004,8.506,25.211,70.14,1298.48,139.71,138.315,0.7992,112.53,4532.8999,0.3418,0.9292,373.02,8995.2998,1715,162.793,16.8556,1.527,10.647,22.1071,3530.9199,61.129,1310.8101,8.9033,398.41,38.39,17.014,787.409,16.8556,223.75,32,119.754,0.4363,1.114,3.7128,3.5028,118.88,6266.2998,4.1361,122.754,799.95,4.2604,14.157,6.876,641.8,24500,9.726,16.9056,2.3121,7.4367,36.0907,2444.74,28.6059,3742.7,35.289,3262.8401,11.36,25014,655.957,655.957,119.26,11.313,,,,,,,,,,,,,
2016-05-16,1.1317,122.955,1.9483,27.0154,7.4372,0.7887,315.12,4.3823,4.4905,9.3212,1.1041,9.2712,7.4956,74.0815,3.3633,1.5556,3.9918,1.466,7.3764,8.7855,15045,4.2797,75.526,1329.04,20.5787,4.4908,1.6728,52.619,1.5533,40.0789,17.4899,1,4.1509,76.79,135.76,16.002,1.9458,2.2246,87.4269,0.4233,1738.61,1.1314,1.5298,7.6166,1.1275,12.3274,2.2303,763.051,3292.7,594.37,1.104,110.265,196.23,51.182,123.506,10.016,24.3228,2.3573,4.3073,8259.7998,8.451,25.083,69.848,1292.92,139.71,137.741,0.7946,111.87,4513.8999,0.3399,0.9253,370.35,8948.9004,1707,162.304,17.0141,1.5198,10.642,21.9925,3523.6101,61.122,1299.67,8.8703,396.75,38.23,17.014,791.379,17.0141,222.95,31.867,119.495,0.4338,1.1094,3.6941,3.5538,118.28,6248.6001,4.1121,122.578,865.29,4.2358,14.054,6.8476,637.9,24500,9.686,17.057,2.3164,7.4056,36.0067,2434.51,28.6406,3727.1001,35.006,3247.05,11.36,24919,655.957,655.957,119.26,11.2835,,,,,,,,,,,,,
2016-05-17,1.1316,123.4,1.9481,27.0154,7.4374,0.7832,315.048,4.3715,4.4844,9.3518,1.1064,9.2321,7.495,73.4669,3.3669,1.5526,3.9538,1.4593,7.3687,8.7813,14833.2002,4.3235,75.578,1331.72,20.7104,4.4817,1.6676,52.459,1.5493,40.0428,17.6976,1,4.1534,76.65,135.69,16.0201,1.9458,2.2204,87.345,0.4235,1749.8101,1.1293,1.5258,7.6076,1.1254,12.4569,2.2091,768.11,3338.6001,592.68,1.102,110.265,195.86,51.068,123.515,10.023,24.2882,2.3641,4.2978,8264.5996,8.4495,25.001,69.716,1290.33,139.46,137.48,0.7951,111.94,4517.5,0.3401,0.9236,368.63,8935.0996,1667.3,162.391,17.3906,1.5213,10.644,22.0188,3525.99,61.166,1304.5601,8.8541,396.12,38.25,17.014,782.934,17.3906,222.4,31.721,119.34,0.4341,1.1073,3.6974,3.5054,116.964,6267.7998,4.1149,122.502,863.99,4.2387,14.253,6.8347,636.6,24500,9.668,17.432,2.3269,7.3966,35.9936,2429.8701,28.4336,3725.8,35.188,3237.52,11.36,24931,655.957,655.957,119.26,11.3415,,,,,,,,,,,,,
2016-05-18,1.1316,123.26,1.9485,27.0144,7.4365,0.7826,315.078,4.3703,4.483,9.3396,1.1087,9.2589,7.492,72.8139,3.3586,1.547,3.9444,1.4607,7.3675,8.7818,15045,4.3113,75.583,1328.33,20.6959,4.4694,1.6646,52.361,1.5506,40.1711,17.6644,1,4.1534,76.65,135.74,15.9921,1.9458,2.2199,87.2412,0.4236,1749.4301,1.1292,1.5252,7.6003,1.1251,12.4965,2.2256,768.408,3378.7,592.53,1.102,110.265,195.82,51.074,123.609,10.022,24.283,2.3593,4.3167,8197.0996,8.4341,25.007,69.826,1290.11,139.48,138.583,0.7937,112.11,4504.2998,0.3403,0.9235,369.57,8933.2002,1707,162.356,17.5145,1.5224,10.644,22.099,3527.5,61.129,1304.28,8.8505,395.96,38.12,16.926,791.422,17.5145,222.35,31.799,119.324,0.4341,1.1072,3.69,3.4836,118.44,6238.2002,4.1145,122.734,887.3,4.2382,14.348,6.8333,636.4,24500,9.667,17.5228,2.3261,7.3899,35.9343,2429.3401,28.3143,3741.8999,35.09,3239.0901,11.3,24853,655.957,655.957,119.26,11.4071,,,,,,,,,,,,,
2016-05-19,1.1223,123.58,1.948,27.0154,7.4349,0.7687,316.415,4.3985,4.4949,9.3639,1.1085,9.3213,7.4886,73.9614,3.3534,1.5527,3.9925,1.4614,7.3249,8.7128,15090,4.3113,75.271,1332.09,20.6776,4.4827,1.6602,52.258,1.5501,40.0508,17.803,1,4.1178,76.37,135.61,15.8456,1.9458,2.2102,86.8501,0.4199,1727.76,1.1242,1.5265,7.567,1.1203,12.492,2.2159,762.973,3346.3999,589.66,1.097,110.265,194.96,50.886,122.895,9.936,24.1784,2.3551,4.3094,8139.2002,8.4119,24.887,69.368,1284.42,139.34,137.984,0.7873,111.41,4482.3999,0.3376,0.9193,368.77,8899.0996,1700,160.506,17.5633,1.5147,10.608,22.0133,3526.3301,61.117,1302,8.8166,394.24,37.91,16.784,789.286,17.5633,221.58,31.662,119.099,0.4304,1.1022,3.653,3.4672,117.46,6219.5,4.0798,122.656,860.57,4.2022,14.914,6.8039,633.6,24500,9.623,17.6085,2.3151,7.3578,35.912,2417.6399,28.1528,3731.3999,35.017,3222.8701,11.25,24747,655.957,655.957,119.26,11.3469,,,,,,,,,,,,,
2016-05-20,1.1206,123.1,1.9486,27.0154,7.4344,0.7673,316.408,4.4105,4.5026,9.3534,1.1098,9.355,7.4847,74.4035,3.3489,1.5494,3.9893,1.4664,7.3246,8.7027,15090,4.326,75.536,1329.24,20.6321,4.4915,1.6572,52.245,1.5454,39.9386,17.6887,1,4.1125,75.85,135.55,15.786,1.9458,2.1962,86.3132,0.4194,1724.97,1.1173,1.521,7.519,1.1133,12.4563,2.2018,765.888,3338.1001,585.65,1.09,110.265,193.73,50.522,123.074,9.923,24.0385,2.3535,4.2854,8144.3999,8.357,24.842,69.131,1276.29,139.33,137.68,0.7856,110.87,4458.6001,0.3374,0.9136,372.97,8845.2998,1700,160.963,17.5434,1.5072,10.602,21.9215,3523.26,61.127,1293.26,8.7611,391.76,37.82,16.76,786.067,17.5434,220,31.463,119.058,0.4298,1.0953,3.6462,3.4673,117.17,6171.7998,4.0745,122.564,855.39,4.1976,14.012,6.7615,628.3,24500,9.563,17.5649,2.3193,7.3113,35.7241,2402.3799,27.9769,3713.7,34.74,3199.3601,11.25,24599,655.957,655.957,119.26,11.3212,,,,,,,,,,,,,
2016-05-21,1.1206,123.1,1.9486,27.0154,7.4344,0.7673,316.408,4.4105,4.5026,9.3534,1.1098,9.355,7.4847,74.4035,3.3489,1.5494,3.9893,1.4664,7.3246,8.7027,15090,4.326,75.536,1329.24,20.6321,4.4915,1.6572,52.245,1.5454,39.9386,17.6887,1,4.1125,75.85,135.55,15.786,1.9458,2.1962,86.3132,0.4194,1724.97,1.1173,1.521,7.519,1.1133,12.4563,2.2018,765.888,3338.1001,585.65,1.09,110.265,193.73,50.522,123.074,9.923,24.0385,2.3535,4.2854,8144.3999,8.357,24.842,69.131,1276.29,139.33,137.68,0.7856,110.87,4458.6001,0.3374,0.9136,372.97,8845.2998,1700,160.963,17.5434,1.5072,10.602,21.9215,3523.26,61.127,1293.26,8.7611,391.76,37.82,16.76,786.067,17.5434,220,31.463,119.058,0.4298,1.0953,3.6462,3.4673,117.17,6171.7998,4.0745,122.564,855.39,4.1976,14.012,6.7615,628.3,24500,9.563,17.5649,2.3193,7.3113,35.7241,2402.3799,27.9769,3713.7,34.74,3199.3601,11.25,24599,655.957,655.957,119.26,11.3212,,,,,,,,,,,,,
2016-05-22,1.1206,123.1,1.9486,27.0154,7.4344,0.7673,316.408,4.4105,4.5026,9.3534,1.1098,9.355,7.4847,74.4035,3.3489,1.5494,3.9893,1.4664,7.3246,8.7027,15090,4.326,75.536,1329.24,20.6321,4.4915,1.6572,52.245,1.5454,39.9386,17.6887,1,4.1125,75.85,135.55,15.786,1.9458,2.1962,86.3132,0.4194,1724.97,1.1173,1.521,7.519,1.1133,12.4563,2.2018,765.888,3338.1001,585.65,1.09,110.265,193.73,50.522,123.074,9.923,24.0385,2.3535,4.2854,8144.3999,8.357,24.842,69.131,1276.29,139.33,137.68,0.7856,110.87,4458.6001,0.3374,0.9136,372.97,8845.2998,1700,160.963,17.5434,1.5072,10.602,21.9215,3523.26,61.127,1293.26,8.7611,391.76,37.82,16.76,786.067,17.5434,220,31.463,119.058,0.4298,1.0953,3.6462,3.4673,117.17,6171.7998,4.0745,122.564,855.39,4.1976,14.012,6.7615,628.3,24500,9.563,17.5649,2.3193,7.3113,35.7241,2402.3799,27.9769,3713.7,34.74,3199.3601,11.25,24599,655.957,655.957,119.26,11.3212,,,,,,,,,,,,,
2016-05-23,1.1222,123.5,1.9484,27.0253,7.435,0.7744,315.005,4.4095,4.5166,9.3322,1.1118,9.3403,7.484,74.8689,3.3394,1.5529,3.9924,1.4727,7.3374,8.7169,15029.7002,4.3358,75.6,1334.84,20.6093,4.4965,1.6583,52.364,1.5496,39.999,17.522,1,4.1197,75.9,135.52,15.8142,1.9458,2.1984,86.3997,0.4202,1732.63,1.1184,1.525,7.5266,1.1144,12.4544,2.2041,763.963,3377.5,586.24,1.091,110.265,193.92,50.595,123.168,9.941,24.0624,2.3583,4.3037,8146.7998,8.3581,24.844,69.132,1277.58,139.38,137.817,0.7876,111.18,4463.7998,0.3381,0.9145,373.91,8860.4004,1649.4,161.124,17.4945,1.5112,10.61,22.005,3540.79,61.131,1295.11,8.7724,392.28,38.12,16.79,788.39,17.4945,220.39,31.494,119.346,0.4306,1.0964,3.666,3.4579,117.39,6183.6001,4.0821,122.503,856.4,4.2054,13.841,6.7682,626.7,24500,9.572,17.5395,2.3302,7.3187,35.7287,2407.03,27.9093,3734.2,34.708,3200.3,11.1825,24627,655.957,655.957,119.26,11.3997,,,,,,,,,,,,,
2016-05-24,1.1216,122.623,1.9481,27.0284,7.4359,0.7743,317.321,4.443,4.5107,9.3581,1.1097,9.3592,7.491,74.829,3.3588,1.5527,3.9989,1.4741,7.3396,8.7092,15235,4.3314,75.541,1325.91,20.7683,4.5002,1.6604,52.211,1.5457,39.975,17.6126,1,4.1154,76.02,135.62,15.6784,1.9458,2.1969,86.3407,0.4197,1723.9399,1.1176,1.522,7.5214,1.1137,12.3896,2.2025,760.573,3370.3,585.84,1.091,110.265,193.79,50.56,122.993,9.93,24.0461,2.3527,4.3092,8093.6001,8.358,24.861,69.065,1282.14,139.31,137.723,0.7854,111.12,4465.6001,0.3376,0.9138,374.67,8849.7998,1692,161.362,17.3258,1.5105,10.606,22.0153,3541.75,61.126,1294.79,8.7656,392.01,38,16.784,787.703,17.3258,220.29,31.473,119.235,0.4302,1.0956,3.6558,3.5095,117.45,6176.6001,4.0777,122.641,850.16,4.2011,13.883,6.7637,626.2,24500,9.565,17.3704,2.3201,7.3137,35.628,2405.3899,27.8372,3740.6001,34.852,3195.8899,11.2,24614,655.957,655.957,119.26,11.4369,,,,,,,,,,,,,
2016-05-25,1.1138,122.68,1.9482,27.0244,7.435,0.762,315.358,4.4211,4.5069,9.2592,1.1058,9.2999,7.491,73.4439,3.283,1.5483,3.9724,1.4618,7.292,8.6468,15245,4.2853,75.258,1320.96,20.5632,4.5302,1.6496,51.883,1.5385,39.779,17.4231,1,4.0879,75.91,135.63,15.6315,1.9458,2.1919,86.1433,0.4169,1713.2,1.1151,1.5215,7.5041,1.1112,12.3544,2.1975,762.204,3371.8,584.22,1.088,110.265,193.35,50.445,122.309,9.864,23.7784,2.3449,4.3163,8128.5,8.3411,24.793,69.094,1277.58,139.04,137.411,0.7811,110.25,4451.1001,0.3354,0.9118,373.37,8826.7002,1681,160.646,17.2758,1.5067,10.559,22.0632,3542.0901,61.132,1294.0699,8.7459,391.18,37.72,16.667,786.964,17.2758,219.56,31.401,119.353,0.4273,1.0931,3.6605,3.4124,116.6,6165.2002,4.0504,122.973,819.66,4.1714,13.816,6.7596,624.7,24500,9.543,17.319,2.3184,7.2969,35.5728,2399.8899,27.7994,3745.6001,34.426,3222.2,11.12,24571,655.957,655.957,119.26,11.4447,,,,,,,,,,,,,
2016-05-26,1.1159,122.844,1.9481,27.0154,7.4356,0.759,314.178,4.4065,4.5008,9.2563,1.1058,9.2858,7.4914,72.6264,3.2818,1.5525,3.9909,1.4542,7.2997,8.6621,15210,4.2874,75.013,1315.5,20.6299,4.4928,1.6633,51.969,1.5378,39.755,17.4609,1,4.0941,75.76,135.72,15.665,1.9458,2.1843,85.8452,0.4175,1705.96,1.1113,1.5117,7.478,1.1074,12.354,2.1899,760.599,3364.8,582.75,1.084,110.265,192.68,50.383,122.661,9.879,23.9207,2.3468,4.243,8089.5,8.3143,24.718,68.894,1274.76,139.18,137.273,0.7825,110.53,4438.2998,0.3358,0.9086,371.53,8804.7998,1682,160.012,17.3143,1.5039,10.576,21.7707,3543.29,61.209,1293.51,8.7124,389.83,37.51,16.701,785.365,17.3143,217.7,31.293,118.424,0.4279,1.0893,3.6476,3.4023,116.8,6143.8999,4.0566,123.037,816.88,4.1793,13.838,6.7365,621.4,24500,9.51,17.3601,2.3237,7.2717,35.3385,2391.5901,27.6818,3724.8999,34.308,3211.1599,11.12,24509,655.957,655.957,119.26,11.428,,,,,,,,,,,,,
2016-05-27,1.1192,122.775,1.9487,27.0204,7.4349,0.7631,313.878,4.4012,4.5052,9.2659,1.1071,9.2561,7.492,73.5789,3.2873,1.5491,4.0091,1.452,7.3276,8.6905,15245,4.287,74.86,1318.92,20.6375,4.483,1.6574,52.082,1.5371,39.823,17.363,1,4.1078,75.98,135.74,15.6699,1.9458,2.1916,86.1291,0.4189,1712.92,1.1149,1.5127,7.5029,1.111,12.3036,2.1971,759.642,3371.6001,585.24,1.088,110.265,193.32,50.549,122.911,9.912,23.999,2.3516,4.31,8155.1001,8.3386,24.789,69.152,1278.8199,139.18,137.724,0.785,110.91,4457.3999,0.337,0.9116,370.51,8828.5996,1687,160.787,17.1597,1.5089,10.591,22.0931,3553.8101,61.126,1307.28,8.743,391.11,38.15,16.744,787.519,17.1597,219.44,31.396,118.402,0.4294,1.0929,3.6529,3.4153,117.06,6172.6001,4.0702,123.379,819.57,4.1917,13.883,6.7473,621.3,24500,9.542,17.1866,2.3286,7.2957,35.2997,2398.3799,27.7613,3733.8,34.275,3287.0801,11.17,24619,655.957,655.957,119.26,11.4876,,,,,,,,,,,,,
2016-05-28,1.1192,122.775,1.9487,27.0204,7.4349,0.7631,313.878,4.4012,4.5052,9.2659,1.1071,9.2561,7.492,73.5789,3.2873,1.5491,4.0091,1.452,7.3276,8.6905,15245,4.287,74.86,1318.92,20.6375,4.483,1.6574,52.082,1.5371,39.823,17.363,1,4.1078,75.98,135.74,15.6699,1.9458,2.1916,86.1291,0.4189,1712.92,1.1149,1.5127,7.5029,1.111,12.3036,2.1971,759.642,3371.6001,585.24,1.088,110.265,193.32,50.549,122.911,9.912,23.999,2.3516,4.31,8155.1001,8.3386,24.789,69.152,1278.8199,139.18,137.724,0.785,110.91,4457.3999,0.337,0.9116,370.51,8828.5996,1687,160.787,17.1597,1.5089,10.591,22.0931,3553.8101,61.126,1307.28,8.743,391.11,38.15,16.744,787.519,17.1597,219.44,31.396,118.402,0.4294,1.0929,3.6529,3.4153,117.06,6172.6001,4.0702,123.379,819.57,4.1917,13.883,6.7473,621.3,24500,9.542,17.1866,2.3286,7.2957,35.2997,2398.3799,27.7613,3733.8,34.275,3287.0801,11.17,24619,655.957,655.957,119.26,11.4876,,,,,,,,,,,,,
2016-05-29,1.1192,122.775,1.9487,27.0204,7.4349,0.7631,313.878,4.4012,4.5052,9.2659,1.1071,9.2561,7.492,73.5789,3.2873,1.5491,4.0091,1.452,7.3276,8.6905,15245,4.287,74.86,1318.92,20.6375,4.483,1.6574,52.082,1.5371,39.823,17.363,1,4.1078,75.98,135.74,15.6699,1.9458,2.1916,86.1291,0.4189,1712.92,1.1149,1.5127,7.5029,1.111,12.3036,2.1971,759.642,3371.6001,585.24,1.088,110.265,193.32,50.549,122.911,9.912,23.999,2.3516,4.31,8155.1001,8.3386,24.789,69.152,1278.8199,139.18,137.724,0.785,110.91,4457.3999,0.337,0.9116,370.51,8828.5996,1687,160.787,17.1597,1.5089,10.591,22.0931,3553.8101,61.126,1307.28,8.743,391.11,38.15,16.744,787.519,17.1597,219.44,31.396,118.402,0.4294,1.0929,3.6529,3.4153,117.06,6172.6001,4.0702,123.379,819.57,4.1917,13.883,6.7473,621.3,24500,9.542,17.1866,2.3286,7.2957,35.2997,2398.3799,27.7613,3733.8,34.275,3287.0801,11.17,24619,655.957,655.957,119.26,11.4876,,,,,,,,,,,,,
2016-05-30,1.111,123.04,1.9484,27.0157,7.4351,0.7594,313.899,4.3876,4.503,9.2761,1.105,9.265,7.4933,73.1544,3.2881,1.5466,4.0102,1.4489,7.2877,8.6261,15085,4.2628,74.425,1317.49,20.4928,4.4792,1.6587,51.759,1.533,39.687,17.445,1,4.0816,75.97,135.81,15.4523,1.9458,2.191,86.1087,0.4162,1710.17,1.1148,1.5116,7.5011,1.1107,12.3076,2.1966,754.097,3362.7,585.1,1.088,110.265,193.27,50.537,122.279,9.849,24.0045,2.3363,4.3173,8153.2002,8.3288,24.772,69.08,1278.29,139.11,137.691,0.7792,109.97,4465.8999,0.3351,0.9115,372.88,8823.0996,1677,161.006,17.1561,1.5057,10.555,22.0768,3556.3201,61.127,1301.9399,8.7391,391.04,37.69,16.744,787.531,17.1561,219.45,31.389,118.173,0.4265,1.0928,3.6579,3.3589,116.14,6171.1001,4.0443,123.224,819.38,4.165,13.497,6.7457,620,24500,9.541,17.1975,2.3311,7.294,35.3125,2398.9199,27.8107,3716.1001,34.334,3284.6299,11.17,24629,655.957,655.957,119.26,11.5184,,,,,,,,,,,,,
2016-05-31,1.1148,123.56,1.9488,27.0165,7.4365,0.7618,313.809,4.3942,4.5007,9.2774,1.1052,9.2861,7.4823,72.7378,3.2933,1.5494,3.9766,1.4537,7.327,8.6604,14970.5,4.2792,74.771,1336.4,20.5997,4.5069,1.6616,51.926,1.5374,39.8141,17.619,1,4.0912,75.71,135.75,15.5532,1.9458,2.1836,85.8161,0.4172,1720.98,1.111,1.5138,7.4755,1.107,12.3569,2.1891,752.655,3361.3999,582.83,1.084,110.265,192.61,50.366,122.669,9.872,23.9238,2.3503,4.2834,8114.6001,8.2993,24.754,68.955,1273.9399,139.01,137.227,0.7821,110.4,4450.7002,0.3356,0.9083,371.97,8798.5,1641,161.205,17.3277,1.5006,10.58,21.9302,3566.6001,61.126,1297.53,8.7134,389.72,37.79,16.626,785.576,17.3277,218.74,31.282,118.092,0.4276,1.089,3.653,3.3507,115.175,6189.2002,4.0536,122.938,816.6,4.1747,13.531,6.7231,617.8,24500,9.508,17.3752,2.3378,7.2915,35.4,2390.77,27.745,3701.3999,34.129,3223.04,11.09,24572,655.957,655.957,119.26,11.5523,,,,,,,,,,,,,
2016-06-01,1.1136,123.22,1.9482,27.0165,7.4363,0.7688,313.429,4.3883,4.5159,9.2709,1.1057,9.3159,7.4946,73.909,3.2817,1.539,3.9894,1.456,7.3178,8.6497,15150,4.2873,74.776,1323.39,20.553,4.5217,1.6415,51.906,1.5337,39.7426,17.4916,1,4.0862,75.79,135.7,15.5622,1.9458,2.1859,85.9073,0.4167,1711.65,1.1121,1.5124,7.4946,1.1082,12.3911,2.1915,754.011,3365,583.17,1.085,110.265,192.82,50.408,122.359,9.86,23.949,2.3386,4.2544,8123.2002,8.3081,24.781,69.027,1275.29,138.76,137.205,0.7808,110.21,4455.3999,0.3355,0.9093,372.13,8800.0996,1679,161.878,17.4231,1.5066,10.575,21.8973,3568.6899,61.118,1300.58,8.7216,390.13,38.08,16.658,786.783,17.4231,217.86,31.316,118.342,0.4271,1.0901,3.6742,3.3543,116.56,6215.2998,4.0481,122.778,817.47,4.1695,13.815,6.7302,618.5,24500,9.517,17.4399,2.3618,7.2993,35.3598,2393.3201,27.6905,3707.5,34.165,3271.45,11.115,24568,655.957,655.957,119.26,11.5588,,,,,,,,,,,,,
