date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,BMD
2013-01-24,1.3308,117.86,1.9483,25.598,7.4618,0.8404,293.96,3.4521,0.6961,4.1669,4.3699,8.679,1.2373,7.402,7.5603,40.1537,2.3571,1.2626,2.705,1.3302,8.267,10.3155,12773,4.9561,71.345,1418.88,16.892,4.043,1.579,53.927,1.6324,39.634,12.0618,1,4.8861,67.19,136.92,6.6023,1.9458,2.6173,104.059,0.4988,1974.48,1.6107,9.1489,1.3267,10.5478,11526,2.6106,613.816,2321,650.82,1.304,108.29,228.62,53.046,103.463,8.806,24.1992,2.3304,2.5229,44.791,9232.2002,10.2632,26.066,55.213,1522.37,16125.2002,171.27,122.136,0.9368,114.26,5210.6001,0.3739,1.0803,198.17,10363.2002,1963.1,168.9,11.7515,1.6451,10.878,15.8818,2928.04,62.224,1122.27,10.4505,395.1,39.29,20.259,462.779,11.7515,206.65,31.77,112.647,0.5109,1.3087,3.3281,2.7095,129.91,5444.7002,4.841,111.028,809.2,4.9846,16.236,5.8381,2087.2,24187.9004,11.426,93.289,11.7815,2.071,8.372,37.6645,2118.51,10.6959,3525.2,25.139,2623.6699,5.7087,27400,655.957,655.957,119.26,6.955,
2013-01-25,1.3369,121.061,1.9483,25.559,7.4604,0.847,295.21,3.4521,0.6973,4.1831,4.3562,8.6837,1.2425,7.4001,7.5713,40.2017,2.3639,1.2797,2.7106,1.3399,8.3058,10.364,12834,4.9593,71.689,1428.22,16.888,4.062,1.5981,54.169,1.6448,39.848,12.1171,1,4.9092,67.33,136.95,6.6294,1.9458,2.6148,104.259,0.5012,1993.4301,1.6105,9.1401,1.3254,10.5809,11449,2.6081,613.76,2322,653.53,1.302,108.68,228.47,52.996,103.872,8.848,24.1762,2.3511,2.5232,44.748,9490,10.2533,26.041,55.161,1520.91,16109.9004,171.63,122.22,0.9413,115.01,5205.6001,0.3757,1.0792,197.85,10351.9004,1961.3,169.83,11.8132,1.6435,10.866,15.8887,2911.9299,62.521,1121.2,10.4399,394.72,39.49,20.377,460.342,11.8132,206.79,32.21,112.746,0.5133,1.3072,3.3247,2.6731,130.64,5439.3999,4.8639,111.137,808.42,5.01,16.344,5.8325,2085.2,24146.9004,11.415,93.2,11.8422,2.0765,8.364,37.7549,2112.5,10.7084,3519.2,25.049,2614.48,5.7364,27374,655.957,655.957,119.26,6.9417,
2013-01-26,1.3369,121.061,1.9483,25.559,7.4604,0.847,295.21,3.4521,0.6973,4.1831,4.3562,8.6837,1.2425,7.4001,7.5713,40.2017,2.3639,1.2797,2.7106,1.3399,8.3058,10.364,12834,4.9593,71.689,1428.22,16.888,4.062,1.5981,54.169,1.6448,39.848,12.1171,1,4.9092,67.33,136.95,6.6294,1.9458,2.6148,104.259,0.5012,1993.4301,1.6105,9.1401,1.3254,10.5809,11449,2.6081,613.76,2322,653.53,1.302,108.68,228.47,52.996,103.872,8.848,24.1762,2.3511,2.5232,44.748,9490,10.2533,26.041,55.161,1520.91,16109.9004,171.63,122.22,0.9413,115.01,5205.6001,0.3757,1.0792,197.85,10351.9004,1961.3,169.83,11.8132,1.6435,10.866,15.8887,2911.9299,62.521,1121.2,10.4399,394.72,39.49,20.377,460.342,11.8132,206.79,32.21,112.746,0.5133,1.3072,3.3247,2.6731,130.64,5439.3999,4.8639,111.137,808.42,5.01,16.344,5.8325,2085.2,24146.9004,11.415,93.2,11.8422,2.0765,8.364,37.7549,2112.5,10.7084,3519.2,25.049,2614.48,5.7364,27374,655.957,655.957,119.26,6.9417,
2013-01-27,1.3369,121.061,1.9483,25.559,7.4604,0.847,295.21,3.4521,0.6973,4.1831,4.3562,8.6837,1.2425,7.4001,7.5713,40.2017,2.3639,1.2797,2.7106,1.3399,8.3058,10.364,12834,4.9593,71.689,1428.22,16.888,4.062,1.5981,54.169,1.6448,39.848,12.1171,1,4.9092,67.33,136.95,6.6294,1.9458,2.6148,104.259,0.5012,1993.4301,1.6105,9.1401,1.3254,10.5809,11449,2.6081,613.76,2322,653.53,1.302,108.68,228.47,52.996,103.872,8.848,24.1762,2.3511,2.5232,44.748,9490,10.2533,26.041,55.161,1520.91,16109.9004,171.63,122.22,0.9413,115.01,5205.6001,0.3757,1.0792,197.85,10351.9004,1961.3,169.83,11.8132,1.6435,10.866,15.8887,2911.9299,62.521,1121.2,10.4399,394.72,39.49,20.377,460.342,11.8132,206.79,32.21,112.746,0.5133,1.3072,3.3247,2.6731,130.64,5439.3999,4.8639,111.137,808.42,5.01,16.344,5.8325,2085.2,24146.9004,11.415,93.2,11.8422,2.0765,8.364,37.7549,2112.5,10.7084,3519.2,25.049,2614.48,5.7364,27374,655.957,655.957,119.26,6.9417,
2013-01-28,1.3466,122.768,1.9457,25.545,7.4619,0.8535,297.34,3.4516,0.6963,4.1667,4.2657,8.6928,1.2481,7.4378,7.4326,40.4124,2.3791,1.2929,2.7284,1.3569,8.1548,10.44,12898.7998,5.0001,72.411,1446.23,17.0804,4.0939,1.6109,54.63,1.6642,39.3856,12.044,1,4.8633,67.87,137.01,6.6744,1.9458,2.6362,105.111,0.4934,2008.14,1.6275,9.2151,1.3361,10.615,11581,2.6295,617.257,2339.8999,663.06,1.313,108.71,230.14,53.428,104.704,8.7621,24.3724,2.3337,2.537,45.113,9566.9004,10.3359,26.255,55.612,1533.37,16241.2998,172.28,123.283,0.9329,115.91,5248.2002,0.3674,1.0881,199.4,10427.7002,1977.3,167.275,11.825,1.6569,10.897,16.0506,2911.54,62.931,1130.38,10.5273,397.95,39.62,20.513,466.086,11.825,208.07,32.007,113.659,0.5031,1.3178,3.3503,2.6947,131.46,5484.2002,4.7396,110.304,815.04,5.0427,17.3112,5.8798,2102.3,24148.3008,11.509,93.96,11.8543,2.0799,8.4324,38.2897,2129.71,10.7727,3535,25.255,2635.75,5.7757,27590,655.957,655.957,119.26,7.0319,
2013-01-29,1.3446,121.633,1.9486,25.661,7.4604,0.8566,297.53,3.4521,0.6971,4.1921,4.3918,8.6335,1.2454,7.4451,7.5701,40.5859,2.3845,1.2899,2.6799,1.3526,8.3615,10.4309,12977,5.0095,72.425,1466.91,17.166,4.136,1.6121,54.92,1.6648,40.188,12.2234,1,4.937,67.83,137.08,6.6805,1.9458,2.6241,105.162,0.504,2007.8,1.6396,9.2197,1.3368,10.6375,11520,2.5838,620.452,2340.7,656.8,1.314,108.73,230.45,53.857,104.325,8.926,24.3843,2.3719,2.5275,44.968,9571.5996,10.3659,26.281,55.639,1534.13,16249.2002,172.36,123.538,0.9456,115.87,5250.7998,0.3777,1.0819,199.44,10442.9004,1978.3,170.79,11.8537,1.6578,10.895,15.9631,2914.3201,62.877,1131.61,10.5339,398.14,39.65,20.518,477.064,11.85,208.28,32.489,114.306,0.5162,1.3188,3.36,2.6759,131.46,5486.8999,4.8914,111.735,815.44,5.0395,16.348,5.8827,2099.3,24150.6992,11.514,94.006,11.8817,2.0749,8.4366,38.6541,2132.0901,10.8008,3534.3999,25.334,2637.05,5.7699,27604,655.957,655.957,119.26,7.0353,
2013-01-30,1.3492,122.46,1.9486,25.609,7.4595,0.8566,295.58,3.4521,0.6971,4.1801,4.375,8.5955,1.2438,7.4124,7.5695,40.5171,2.3847,1.2892,2.6757,1.3502,8.3852,10.465,13014,5.0286,72.449,1461.14,17.156,4.1374,1.6094,54.772,1.665,40.143,12.1635,1,4.954,67.76,137.11,6.7016,1.9458,2.6361,105.107,0.5054,2063.1299,1.638,9.2148,1.3361,10.6754,11567,2.6294,622.404,2340.6001,655.11,1.313,108.72,231.21,53.426,104.469,8.991,24.3856,2.3713,2.5275,44.944,9566.5,10.3597,26.254,55.744,1533.3101,16240.5996,172.82,121.774,0.9489,116.2,5248,0.3788,1.088,199.61,10427.2002,1979.9,170.63,11.9259,1.6569,10.901,15.9546,2916.8,63.056,1134.37,10.5303,397.93,39.7,20.518,475.469,11.9259,207.76,32.539,113.359,0.5177,1.3179,3.3582,2.7349,131.46,5416.7998,4.9072,111.784,815.01,5.0552,16.407,5.8796,2095.5,24149.3008,11.508,93.957,11.9519,2.0733,8.4321,38.6777,2135,10.7985,3534.2,25.254,2635.6599,5.7882,27599,655.957,655.957,119.26,7.092,
2013-01-31,1.3568,123.507,1.9484,25.601,7.4598,0.8588,293.92,3.4521,0.6975,4.1928,4.3802,8.6157,1.2362,7.422,7.5713,40.7695,2.4002,1.3019,2.6931,1.3599,8.4288,10.5236,13110,5.0614,72.259,1472.21,17.2565,4.1792,1.6224,55.034,1.6769,40.349,12.2322,1,4.9826,67.98,137.1,6.7516,1.9458,2.6588,106.01,0.5087,2106.54,1.6491,9.2944,1.3474,10.745,11638,2.652,623.99,2352.2,663.2,1.324,108.72,232.25,54.338,104.852,9.049,24.5931,2.3904,2.5517,45.33,9648.2002,10.4544,26.48,56.223,1546.52,16380,173.68,122.818,0.9541,116.96,5293.2002,0.3804,1.0974,201.35,10524.2998,1994.3,171.42,12.0164,1.6711,10.913,16.0581,2929.6899,63.461,1142.78,10.621,401.35,39.95,20.673,481.553,12.0164,209.98,32.751,113.83,0.521,1.3292,3.3873,2.757,132.55,5490.7998,4.9365,111.339,822.02,5.0837,16.237,5.9297,2133.8,24141,11.608,94.762,12.0465,2.0819,8.5046,38.9683,2158.71,10.8902,3564.5,25.513,2672.2,5.8221,27826,655.957,655.957,119.26,7.1934,
2013-02-01,1.3611,124.823,1.9483,25.652,7.4603,0.8576,291.96,3.4521,0.6984,4.1902,4.3787,8.6366,1.2378,7.4242,7.5894,40.8518,2.3897,1.3045,2.7081,1.3564,8.455,10.5555,13139,5.0467,72.355,1480.4301,17.2666,4.2245,1.62,55.264,1.6843,40.597,12.1928,1,4.9972,67.96,137.09,6.7713,1.9458,2.6469,106.078,0.5104,2107.8799,1.6525,9.3003,1.3483,10.7081,11686,2.6063,626.22,2358.2,667.96,1.325,108.72,232.33,54.284,105.281,9.116,24.6094,2.3886,2.5554,45.359,9390,10.4319,26.51,56.598,1547.51,16390.4004,171.36,122.897,0.9559,117.32,5296.6001,0.3814,1.0913,201.49,10506.5996,1998.3,171.79,11.9351,1.6722,10.917,16.0375,2928.8401,63.649,1143.52,10.6298,401.61,40.08,20.648,483.898,11.9325,209.91,32.792,113.713,0.5226,1.33,3.3894,2.6881,132.58,5474,4.9509,111.027,822.55,5.0996,16.287,5.9334,2135.2,24147.5996,11.615,94.823,11.9688,2.0852,8.5101,39.0578,2168.22,10.8965,3565.3999,25.353,2659.9199,5.8402,27843,655.957,655.957,119.26,7.2319,
2013-02-02,1.3611,124.823,1.9483,25.652,7.4603,0.8576,291.96,3.4521,0.6984,4.1902,4.3787,8.6366,1.2378,7.4242,7.5894,40.8518,2.3897,1.3045,2.7081,1.3564,8.455,10.5555,13139,5.0467,72.355,1480.4301,17.2666,4.2245,1.62,55.264,1.6843,40.597,12.1928,1,4.9972,67.96,137.09,6.7713,1.9458,2.6469,106.078,0.5104,2107.8799,1.6525,9.3003,1.3483,10.7081,11686,2.6063,626.22,2358.2,667.96,1.325,108.72,232.33,54.284,105.281,9.116,24.6094,2.3886,2.5554,45.359,9390,10.4319,26.51,56.598,1547.51,16390.4004,171.36,122.897,0.9559,117.32,5296.6001,0.3814,1.0913,201.49,10506.5996,1998.3,171.79,11.9351,1.6722,10.917,16.0375,2928.8401,63.649,1143.52,10.6298,401.61,40.08,20.648,483.898,11.9325,209.91,32.792,113.713,0.5226,1.33,3.3894,2.6881,132.58,5474,4.9509,111.027,822.55,5.0996,16.287,5.9334,2135.2,24147.5996,11.615,94.823,11.9688,2.0852,8.5101,39.0578,2168.22,10.8965,3565.3999,25.353,2659.9199,5.8402,27843,655.957,655.957,119.26,7.2319,
2013-02-03,1.3611,124.823,1.9483,25.652,7.4603,0.8576,291.96,3.4521,0.6984,4.1902,4.3787,8.6366,1.2378,7.4242,7.5894,40.8518,2.3897,1.3045,2.7081,1.3564,8.455,10.5555,13139,5.0467,72.355,1480.4301,17.2666,4.2245,1.62,55.264,1.6843,40.597,12.1928,1,4.9972,67.96,137.09,6.7713,1.9458,2.6469,106.078,0.5104,2107.8799,1.6525,9.3003,1.3483,10.7081,11686,2.6063,626.22,2358.2,667.96,1.325,108.72,232.33,54.284,105.281,9.116,24.6094,2.3886,2.5554,45.359,9390,10.4319,26.51,56.598,1547.51,16390.4004,171.36,122.897,0.9559,117.32,5296.6001,0.3814,1.0913,201.49,10506.5996,1998.3,171.79,11.9351,1.6722,10.917,16.0375,2928.8401,63.649,1143.52,10.6298,401.61,40.08,20.648,483.898,11.9325,209.91,32.792,113.713,0.5226,1.33,3.3894,2.6881,132.58,5474,4.9509,111.027,822.55,5.0996,16.287,5.9334,2135.2,24147.5996,11.615,94.823,11.9688,2.0852,8.5101,39.0578,2168.22,10.8965,3565.3999,25.353,2659.9199,5.8402,27843,655.957,655.957,119.26,7.2319,
2013-02-04,1.3649,126.62,1.9477,25.624,7.4603,0.869,292,3.4516,0.698,4.1659,4.2775,8.607,1.2397,7.4366,7.44,40.7558,2.3865,1.3089,2.7083,1.3604,8.2933,10.5858,12992.5,5.0191,72.533,1459,17.2034,4.1575,1.613,54.1678,1.6928,39.8223,12.0819,1,4.9394,68.26,137.16,6.7092,1.9458,2.6777,106.08,0.5012,2121.4299,1.6669,9.3606,1.3569,10.7683,11734,2.6709,628.987,2371.3999,669.97,1.334,108.7,233.83,54.709,105.254,9.0085,24.7814,2.368,2.5718,45.651,9716.0996,10.4783,26.682,56.964,1557.52,16496,172,123.688,0.9477,117.26,5330.8999,0.3723,1.1052,202.82,10575.5996,2011.2,168.754,12.0024,1.683,10.903,16.0948,2932.74,63.835,1150.91,10.6965,404.2,40.5974,20.862,486.986,12.0024,211.33,32.989,114.377,0.5111,1.3386,3.4449,2.7229,133.47,5574.2998,4.8154,110.704,827.86,5.11,17.3626,5.9714,2149,24147.5,11.69,95.433,12.0365,2.0987,8.565,39.4088,2183.53,10.9413,3592.3999,25.45,2677.02,5.8541,28023,655.957,655.957,119.26,7.2375,
2013-02-05,1.3512,124.516,1.9483,25.682,7.4596,0.8574,293.07,3.4521,0.6977,4.1762,4.3712,8.5481,1.228,7.3998,7.589,40.6391,2.3806,1.2937,2.6927,1.3478,8.4105,10.4752,13027,4.9869,71.923,1470.8199,17.167,4.1915,1.6025,54.694,1.6738,40.198,12.0402,1,4.9597,67.88,137.21,6.7275,1.9458,2.6482,105.113,0.5063,2107.54,1.6543,9.3049,1.3489,10.6959,11692,2.6076,625.917,2358.3,666.26,1.326,108.18,232.44,54.311,104.963,9.041,24.6409,2.3651,2.5621,45.381,9658.9004,10.4167,26.523,56.626,1548.27,16398.4004,171.11,122.956,0.95,116.08,5299.2002,0.3792,1.0918,201.3,10520.5996,1999.3,170.43,11.8823,1.6748,10.905,16.0278,2912.6399,63.169,1143.4,10.6309,401.8,39.77,20.633,484.619,11.8823,210.28,32.74,113.904,0.5186,1.3309,3.4148,2.7065,133.47,5497,4.9148,111.21,822.95,5.0615,16.05,5.9363,2136.2,24025.6992,11.621,94.869,11.9123,2.0783,8.5142,39.0811,2120,10.9024,3568.5,25.271,2661.21,5.7966,27850,655.957,655.957,119.26,7.1269,
2013-02-06,1.3581,127.11,1.9484,25.616,7.4585,0.867,293.87,3.4521,0.6985,4.1734,4.3786,8.5844,1.2332,7.4342,7.5895,40.7048,2.3918,1.3069,2.6901,1.3518,8.45,10.5329,13099,4.9992,72.105,1474.63,17.1548,4.1906,1.6058,55.043,1.6801,40.396,11.9753,1,4.9845,67.97,137.3,6.764,1.9458,2.6409,105.089,0.5089,2108.4299,1.6534,9.3028,1.3486,10.6589,11703,2.6883,625.64,2371.8,664.21,1.326,108.73,232.39,54.034,105.15,9.074,24.6395,2.3844,2.5581,44.015,9656.7998,10.4015,26.517,56.613,1547.92,16394.6992,171.16,122.929,0.9537,117.01,5298,0.3811,1.0984,201.15,10517.5,1998.8,171.49,11.8011,1.6744,10.907,16.0241,2925.54,63.486,1141.78,10.6272,401.71,39.98,20.633,484.017,11.799,209.96,32.726,113.567,0.5212,1.3311,3.4168,2.7216,132.48,5509.2998,4.9411,111.181,822.76,5.0885,16.351,5.935,2129,24146.4004,11.618,94.848,11.831,2.0874,8.5123,39.0404,2168.78,10.8993,3560.8999,25.184,2660.6101,5.8284,27837,655.957,655.957,119.26,7.1253,
2013-02-07,1.3524,126.35,1.9482,25.342,7.4589,0.8632,294.19,3.4521,0.6978,4.1755,4.3856,8.5989,1.2306,7.4324,7.5826,40.7116,2.3928,1.3103,2.6816,1.3462,8.4146,10.4851,13089,4.9864,71.811,1471.36,17.15,4.1859,1.6131,54.926,1.6756,40.238,12.037,1,4.963,67.84,137.3,6.7388,1.9458,2.6358,104.55,0.5067,2104.4099,1.6493,9.2849,1.3461,10.6644,11667,2.6832,626.331,2367.7,662.8,1.323,108.72,231.95,54.269,104.561,9.035,24.5981,2.3743,2.5566,43.931,9638.4004,10.3951,26.466,56.505,1544.95,16363.4004,171.38,122.694,0.95,116.49,5287.7998,0.3796,1.0963,200.63,10497.2998,1995,170.68,11.8165,1.6709,10.889,15.9785,2913.1799,63.211,1140.27,10.6055,400.94,39.8,20.628,483.098,11.8165,209.77,32.785,113.607,0.519,1.3279,3.4048,2.6939,132.37,5471.6001,4.92,111.232,821.19,5.0651,16.169,5.9237,2118.1001,24149,11.596,94.667,11.8469,2.084,8.496,38.9955,2160.5901,10.8468,3544.6001,25.189,2677,5.8019,27784,655.957,655.957,119.26,7.1523,
2013-02-08,1.3389,125.342,1.9487,25.234,7.4595,0.8522,292.23,3.4521,0.6975,4.1703,4.397,8.5924,1.2296,7.3944,7.575,40.4848,2.3732,1.3021,2.629,1.3359,8.3394,10.3819,12947,4.9482,71.183,1458.6,17.0368,4.1461,1.6059,54.399,1.6592,39.878,11.9311,1,4.9179,67.99,137.4,6.6834,1.9458,2.6422,104.462,0.502,2109.45,1.6539,9.3073,1.3493,10.6944,11709,2.6896,626.625,2379.7,665.48,1.326,108.7,232.57,54.06,104.364,8.969,24.6623,2.3736,2.5607,44.036,9390.2002,10.435,26.53,56.641,1548.6801,16402.6992,171.58,125.525,0.9426,115.08,5300.6001,0.3763,1.0989,201.12,10505.0996,1999.8,168.62,11.8569,1.6732,10.868,15.9947,2920.1899,62.632,1143.02,10.633,401.91,39.42,20.42,484.25,11.8569,210.11,32.382,113.798,0.5142,1.3312,3.4164,2.6966,130.91,5484.8999,4.8711,111.532,823.16,5.0168,16.036,5.9378,2123.2,24143.9004,11.624,94.894,11.8883,2.0815,8.5164,39.1423,2160.3401,10.889,3555.8,25.25,2660.55,5.745,27844,655.957,655.957,119.26,7.1085,
2013-02-09,1.3389,125.342,1.9487,25.234,7.4595,0.8522,292.23,3.4521,0.6975,4.1703,4.397,8.5924,1.2296,7.3944,7.575,40.4848,2.3732,1.3021,2.629,1.3359,8.3394,10.3819,12947,4.9482,71.183,1458.6,17.0368,4.1461,1.6059,54.399,1.6592,39.878,11.9311,1,4.9179,67.99,137.4,6.6834,1.9458,2.6422,104.462,0.502,2109.45,1.6539,9.3073,1.3493,10.6944,11709,2.6896,626.625,2379.7,665.48,1.326,108.7,232.57,54.06,104.364,8.969,24.6623,2.3736,2.5607,44.036,9390.2002,10.435,26.53,56.641,1548.6801,16402.6992,171.58,125.525,0.9426,115.08,5300.6001,0.3763,1.0989,201.12,10505.0996,1999.8,168.62,11.8569,1.6732,10.868,15.9947,2920.1899,62.632,1143.02,10.633,401.91,39.42,20.42,484.25,11.8569,210.11,32.382,113.798,0.5142,1.3312,3.4164,2.6966,130.91,5484.8999,4.8711,111.532,823.16,5.0168,16.036,5.9378,2123.2,24143.9004,11.624,94.894,11.8883,2.0815,8.5164,39.1423,2160.3401,10.889,3555.8,25.25,2660.55,5.745,27844,655.957,655.957,119.26,7.1085,
2013-02-10,1.3389,125.342,1.9487,25.234,7.4595,0.8522,292.23,3.4521,0.6975,4.1703,4.397,8.5924,1.2296,7.3944,7.575,40.4848,2.3732,1.3021,2.629,1.3359,8.3394,10.3819,12947,4.9482,71.183,1458.6,17.0368,4.1461,1.6059,54.399,1.6592,39.878,11.9311,1,4.9179,67.99,137.4,6.6834,1.9458,2.6422,104.462,0.502,2109.45,1.6539,9.3073,1.3493,10.6944,11709,2.6896,626.625,2379.7,665.48,1.326,108.7,232.57,54.06,104.364,8.969,24.6623,2.3736,2.5607,44.036,9390.2002,10.435,26.53,56.641,1548.6801,16402.6992,171.58,125.525,0.9426,115.08,5300.6001,0.3763,1.0989,201.12,10505.0996,1999.8,168.62,11.8569,1.6732,10.868,15.9947,2920.1899,62.632,1143.02,10.633,401.91,39.42,20.42,484.25,11.8569,210.11,32.382,113.798,0.5142,1.3312,3.4164,2.6966,130.91,5484.8999,4.8711,111.532,823.16,5.0168,16.036,5.9378,2123.2,24143.9004,11.624,94.894,11.8883,2.0815,8.5164,39.1423,2160.3401,10.889,3555.8,25.25,2660.55,5.745,27844,655.957,655.957,119.26,7.1085,
2013-02-11,1.3368,123.685,1.9481,25.227,7.4609,0.8459,290.6,3.4516,0.6977,4.1471,4.296,8.6117,1.2262,7.3986,7.4264,40.3172,2.366,1.2946,2.6332,1.3412,8.159,10.3655,12882,4.9303,71.547,1439.8199,17.0077,4.0785,1.5992,53.3137,1.654,39.1409,11.8567,1,4.8562,67.58,137.22,6.6727,1.9458,2.6123,103.256,0.4927,2085.73,1.6348,9.2018,1.3342,10.5739,11551,2.6592,619.65,2354,655.53,1.311,108.72,229.81,53.452,104.227,8.8552,24.3899,2.368,2.5333,43.54,9291.7002,10.3304,26.23,56.001,1531.16,16217.9004,171.03,124.38,0.9391,115.14,5240.7002,0.3672,1.0865,198.92,10380.4004,1977.2,165.894,11.708,1.6607,10.869,15.8615,2904.6699,62.483,1130.09,10.5142,397.37,39.33,20.355,478.839,11.708,207.77,32.022,113.442,0.5024,1.3159,3.3776,2.6745,130.91,5382.2998,4.733,111.371,813.86,5.0071,16.9555,5.8714,2099.2,24149.8008,11.492,93.812,11.7367,2.0777,8.4203,38.8598,2140.73,10.7371,3511.2,24.95,2630.6399,5.7341,27557,655.957,655.957,119.26,7.0084,
2013-02-12,1.3404,126.242,1.9485,25.25,7.4618,0.856,290.61,3.4521,0.6977,4.1522,4.3938,8.5692,1.2339,7.375,7.57,40.4203,2.3792,1.3058,2.6411,1.3473,8.3477,10.3928,12861,4.9494,72.249,1467.41,17.0634,4.1492,1.6033,54.421,1.6637,39.988,11.9312,1,4.9223,67.51,137.2,6.6916,1.9458,2.6128,103.013,0.5025,2080.8501,1.6341,9.1801,1.3311,10.5577,11498,2.5727,618.185,2340.3,655.32,1.308,108.71,229.33,53.627,104.446,8.977,24.3383,2.3728,2.5181,43.437,9531,10.3308,26.168,55.869,1527.55,16179.9004,171.96,124.082,0.9426,115.45,5228.2998,0.3772,1.0772,198.54,10371.2002,1972.5,169.28,11.6777,1.6596,10.872,15.8241,2900.51,62.688,1126.76,10.4887,396.44,39.46,20.293,477.717,11.6777,207.52,32.417,113.591,0.5147,1.3129,3.37,2.6664,131.36,5389.7002,4.8755,111.437,811.95,5.0213,16.028,5.8577,2087.6001,24148,11.465,93.565,11.7078,2.0849,8.4005,38.8285,2131.03,10.712,3500.3,24.891,2624.47,8.4387,27493,655.957,655.957,119.26,6.9919,
2013-02-13,1.3452,125.503,1.9484,25.318,7.4608,0.8582,290.19,3.4521,0.6979,4.1764,4.3991,8.5553,1.2331,7.3784,7.5775,40.4041,2.3839,1.3014,2.6468,1.3475,8.3752,10.4318,12940,4.964,72.374,1469.53,17.0525,4.1647,1.6,54.608,1.6662,40.078,11.9792,1,4.9392,67.84,137.37,6.7164,1.9458,2.6188,103.501,0.5042,2090.9299,1.6465,9.225,1.3375,10.6566,11580,2.6659,621.075,2349,657.58,1.315,108.72,230.45,53.666,104.233,9.014,24.4612,2.3761,2.5302,43.649,9577,10.3926,26.289,56.141,1535,16258.4004,171.56,124.691,0.9459,115.72,5253.7998,0.3787,1.0892,199.27,10405.2002,1982.1,169.72,11.8336,1.666,10.883,15.918,2917.99,62.905,1132.25,10.5405,398.37,39.6,20.394,480.021,11.8336,208.49,32.514,114.129,0.5165,1.3193,3.3915,2.6831,131.77,5422.7998,4.8943,111.425,815.9,5.0405,16.087,5.886,2095.1001,24148.1992,11.521,93.992,11.8629,2.0793,8.4414,39.0594,2144.0601,10.7639,3517.8999,24.946,2637.1899,8.4702,27626,655.957,655.957,119.26,7.0393,
2013-02-14,1.3444,125.384,1.9484,25.364,7.4615,0.8655,289.95,3.4521,0.6977,4.1511,4.3806,8.4524,1.2333,7.3632,7.579,40.4241,2.3695,1.2979,2.638,1.3465,8.3745,10.427,12934,4.9485,72.285,1459.79,17.047,4.1479,1.5892,54.539,1.6609,40.098,11.9065,1,4.9366,68.27,137.35,6.723,1.9458,2.6277,104.781,0.504,2097.95,1.6455,9.2561,1.342,10.6187,11612,2.6749,621.963,2350.8999,659.67,1.319,108.71,231.23,53.94,104.076,9.023,24.5457,2.3712,2.5447,43.795,9609,10.3818,26.371,56.33,1540.1801,16313.0996,171.83,125.514,0.9454,115.66,5271.5,0.378,1.0929,200,10440.4004,1988.8,169.87,11.7436,1.6685,10.892,15.9717,2923.0901,62.872,1136.75,10.5754,399.71,39.58,20.374,481.69,11.7436,208.99,32.232,114.472,0.5162,1.3235,3.3996,2.6734,131.71,5420.8999,4.8917,111.017,818.65,5.0379,16.091,5.9056,2098.1001,24151,11.56,94.268,11.7706,2.0782,8.4698,39.0807,2148.55,10.8067,3525.7,25.003,2676.5,8.4539,27719,655.957,655.957,119.26,7.0899,
2013-02-15,1.3353,124.121,1.9483,25.3317,7.4591,0.8622,291.45,3.4521,0.6986,4.1733,4.3805,8.4356,1.2312,7.3988,7.5827,40.2267,2.3607,1.29,2.6108,1.3366,8.3153,10.3519,12864,4.9117,71.921,1448.54,16.9326,4.1219,1.5691,54.142,1.6493,39.819,11.716,1,4.9032,67.44,137.34,6.6775,1.9458,2.595,103.481,0.5005,2072.02,1.6235,9.1408,1.3255,10.5128,11449,2.6417,613.941,2320.3999,653.05,1.303,108.69,228.35,53.499,103.746,8.964,24.2487,2.3494,2.5134,43.253,9490.7998,10.2022,26.043,55.631,1521.03,16111.0996,171.39,123.961,0.9386,114.66,5206,0.376,1.0793,197.58,10290.0996,1964.1,168.95,11.6053,1.6563,10.875,15.8163,2890.8301,62.443,1122.62,10.4447,394.08,39.3,20.374,475.714,11.6,206.6,32.133,113.268,0.5127,1.307,3.3492,2.6262,130.78,5319.8999,4.8564,111.241,808.49,5.0043,15.976,5.833,2072,24144.6992,11.416,93.074,11.6353,2.0734,8.3647,38.5293,2125.99,10.6899,3474.8,24.678,2613.3401,8.3957,27376,655.957,655.957,119.26,7.0156,
