date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2019-03-21,1.1428,126.458,1.9484,25.6241,7.462,0.8654,313.149,4.2775,4.7487,10.4257,1.1324,132.77,9.7022,7.414,72.943,6.2003,1.602,4.3108,1.5185,7.6409,8.9689,16162,4.0969,78.533,1285.3,21.4951,4.6068,1.6511,60.221,1.5376,36.136,16.264,1,4.1954,85.18,122.78,46.682,1.9458,2.2111,93.847,0.4279,2023.1,1.1328,1.5325,7.6428,1.1288,12.001,2.2387,742.36,3468.5,663.6,1.106,110.27,197.7,56.911,134.81,19.718,31.883,2.4176,5.9494,10273.7002,8.5344,27.255,93.572,1325.3,139.56,0.8028,113.43,4471.2002,0.346,0.9265,426.77,9503.2002,1720,199.24,16.175,1.5436,10.626,19.315,3987.8,61.401,1728.9,8.9836,37.93,17.212,802.78,16.175,406.18,36.846,123.33,0.4385,1.1108,3.7379,3.7539,159,6837.7002,3.9852,117.77,1009,4.281,14.611,54.036,617.1,9.698,16.206,3.3899,7.5643,34.004,2656.1001,30.55,4166.6001,37.376,9478.0996,,25962,655.96,655.96,119.26,13.597
2019-03-22,1.1375,126.01,1.9482,25.6486,7.462,0.8663,314.501,4.2852,4.7499,10.432,1.1281,133.93,9.6096,7.4157,72.642,6.2151,1.6006,4.3098,1.52,7.6101,8.9254,16045,4.088,78.188,1282.4,21.453,4.5937,1.6528,59.646,1.5336,36.068,16.1609,1,4.1755,85.45,122.83,46.659,1.9458,2.2181,94.145,0.4258,2029.4,1.1364,1.5324,7.6672,1.1324,11.961,2.2458,741.1,3468.3,666.11,1.109,110.27,198.33,57.29,134.34,19.602,32.174,2.4084,5.9224,10303.2002,8.5588,27.346,93.168,1329.5,140.28,0.799,112.65,4451.8999,0.344,0.9295,428.11,9531.9004,1710,199.42,15.99,1.5478,10.606,19.373,4000.3999,61.109,1721.2,9.0094,37.63,17.237,803.27,15.99,408.31,36.962,123.29,0.4364,1.1144,3.7398,3.7651,159.07,6875.3999,3.9987,117.82,1012.3,4.2608,14.555,54.204,619.1,9.73,16.02,3.3946,7.5903,34.117,2650.2,30.682,4170.6001,37.266,9509.0996,,26033,655.96,655.96,119.26,13.651
2019-03-23,1.1375,126.01,1.9482,25.6486,7.462,0.8663,314.501,4.2852,4.7499,10.432,1.1281,133.93,9.6096,7.4157,72.642,6.2151,1.6006,4.3098,1.52,7.6101,8.9254,16045,4.088,78.188,1282.4,21.453,4.5937,1.6528,59.646,1.5336,36.068,16.1609,1,4.1755,85.45,122.83,46.659,1.9458,2.2181,94.145,0.4258,2029.4,1.1364,1.5324,7.6672,1.1324,11.961,2.2458,741.1,3468.3,666.11,1.109,110.27,198.33,57.29,134.34,19.602,32.174,2.4084,5.9224,10303.2002,8.5588,27.346,93.168,1329.5,140.28,0.799,112.65,4451.8999,0.344,0.9295,428.11,9531.9004,1710,199.42,15.99,1.5478,10.606,19.373,4000.3999,61.109,1721.2,9.0094,37.63,17.237,803.27,15.99,408.31,36.962,123.29,0.4364,1.1144,3.7398,3.7651,159.07,6875.3999,3.9987,117.82,1012.3,4.2608,14.555,54.204,619.1,9.73,16.02,3.3946,7.5903,34.117,2650.2,30.682,4170.6001,37.266,9509.0996,,26033,655.96,655.96,119.26,13.651
2019-03-24,1.1375,126.01,1.9482,25.6486,7.462,0.8663,314.501,4.2852,4.7499,10.432,1.1281,133.93,9.6096,7.4157,72.642,6.2151,1.6006,4.3098,1.52,7.6101,8.9254,16045,4.088,78.188,1282.4,21.453,4.5937,1.6528,59.646,1.5336,36.068,16.1609,1,4.1755,85.45,122.83,46.659,1.9458,2.2181,94.145,0.4258,2029.4,1.1364,1.5324,7.6672,1.1324,11.961,2.2458,741.1,3468.3,666.11,1.109,110.27,198.33,57.29,134.34,19.602,32.174,2.4084,5.9224,10303.2002,8.5588,27.346,93.168,1329.5,140.28,0.799,112.65,4451.8999,0.344,0.9295,428.11,9531.9004,1710,199.42,15.99,1.5478,10.606,19.373,4000.3999,61.109,1721.2,9.0094,37.63,17.237,803.27,15.99,408.31,36.962,123.29,0.4364,1.1144,3.7398,3.7651,159.07,6875.3999,3.9987,117.82,1012.3,4.2608,14.555,54.204,619.1,9.73,16.02,3.3946,7.5903,34.117,2650.2,30.682,4170.6001,37.266,9509.0996,,26033,655.96,655.96,119.26,13.651
2019-03-25,1.1296,124.342,1.9458,25.7395,7.4622,0.8553,316.05,4.298,4.752,10.4633,1.1227,134.94,9.6688,7.4359,72.9097,6.4121,1.5953,4.4149,1.5161,7.5139,8.8621,15774.7998,4.0815,78.182,1284,21.5926,4.5124,1.6415,59.449,1.5275,35.029,16.3512,1,4.0602,84.73,121.98,46.256,1.9458,2.2063,93.014,0.413,2012.7,1.1269,1.5021,7.6019,1.1229,11.931,2.2267,746.54,3440.2,663.54,1.1,110.27,196.65,56.547,134.18,19.346,32.007,2.3956,5.7367,10216.7998,8.4775,27.117,93.815,1318.2,139.58,0.7811,111.88,4444.6001,0.3319,0.9216,424.53,9453.5,1665.5,197.68,16.025,1.5312,10.586,19.21,3965.6001,60.784,1698.3,8.9323,37.57,17.114,821.36,16.025,404.89,36.651,122.82,0.4341,1.1049,3.6447,3.7339,156.87,6815.2002,3.9642,116.8,1003.9,4.2383,15.291,53.739,613.6,9.647,16.057,3.3831,7.5241,33.865,2598.3999,30.092,4138.3999,37.093,9429.7998,,25815,655.96,655.96,119.26,13.514
2019-03-26,1.1316,124.52,1.9483,25.7355,7.4628,0.8562,315.706,4.29,4.7488,10.4495,1.1229,136.34,9.6529,7.4176,72.473,6.2907,1.5902,4.3584,1.5152,7.582,8.8792,16038,4.1053,77.911,1282.7,21.5285,4.5974,1.637,59.206,1.5272,35.652,16.1915,1,4.1539,84.88,122.64,47.556,1.9458,2.2075,93.411,0.4236,2014.6,1.1279,1.5271,7.6089,1.1239,11.975,2.2288,754.74,3491.8,669.07,1.101,110.27,196.83,56.565,134.12,19.551,32.075,2.3826,5.802,10226.2002,8.4826,27.143,93.514,1319.4,139.73,0.7948,112.29,4437,0.3423,0.9224,424.91,9465.5996,1705,197.94,16.133,1.5325,10.584,19.225,3970.3999,61.095,1699.8,8.9424,37.76,17.138,800.6,16.133,406.16,36.684,122.91,0.4342,1.1059,3.733,3.7366,158.26,6827.3999,3.9674,117.81,1005.6,4.2387,14.474,53.803,614.2,9.655,16.163,3.3774,7.5343,33.89,2646.8,30.174,4144.7998,37.336,9441.7998,,25837,655.96,655.96,119.26,13.551
2019-03-27,1.1275,124.62,1.9482,25.7293,7.4653,0.8533,318.42,4.2891,4.751,10.4104,1.1205,136.96,9.6269,7.4196,72.533,6.0469,1.5792,4.3674,1.5084,7.5623,8.8485,15982,4.08,77.706,1278.1,21.533,4.5966,1.6311,59.204,1.5237,35.629,16.253,1,4.1392,84.96,122.91,48.053,1.9458,2.2071,93.142,0.4221,2015.1,1.1281,1.524,7.6101,1.1241,11.931,2.2299,753.63,3493.3999,670.3,1.101,110.27,196.86,56.478,133.7,19.487,32.071,2.3727,5.7039,10227.7002,8.4838,27.147,93.077,1319.6,140.07,0.7919,111.88,4441.2998,0.3413,0.9226,424.75,9466.5,1700,197.1,16.012,1.5394,10.561,19.232,3955.8,60.968,1697.8,8.9442,37.57,17.177,798.95,16.012,406.45,36.628,122.92,0.4326,1.1061,3.7303,3.7372,158.65,6834,3.968,117.88,1006,4.2237,14.402,53.81,614.3,9.657,16.042,3.3764,7.5128,33.87,2635.7,30.266,4149.3999,37.455,9449.4004,,25839,655.96,655.96,119.26,13.636
2019-03-28,1.1252,124.31,1.9483,25.7481,7.4657,0.8554,319.586,4.2915,4.7546,10.4338,1.1192,136.18,9.7098,7.4253,72.969,6.0309,1.5882,4.4877,1.5085,7.5584,8.8302,15970,4.0852,77.668,1280.5,21.7865,4.5834,1.6551,59.219,1.5253,35.832,16.4337,1,4.1299,84.83,122.78,49.36,1.9458,2.2027,93.194,0.4211,2009.7,1.1251,1.5208,7.5892,1.1211,12.009,2.223,759.68,3510,668.87,1.098,110.27,196.32,56.635,133.63,19.461,32.101,2.38,5.8352,10199,8.4606,27.074,93.479,1316,139.47,0.7902,111.41,4465.8999,0.341,0.9201,424.79,9442.2002,1696,195.21,16.28,1.535,10.558,19.221,3965.8999,61.051,1693.2,8.9198,37.65,17.138,797.62,16.28,404.79,36.528,122.63,0.4317,1.1031,3.7346,3.727,158.28,6807,3.957,117.77,1003.3,4.2143,14.368,53.667,612.6,9.631,16.311,3.3805,7.4933,33.83,2630.1001,30.258,4135.7998,37.229,9424.5996,,25769,655.96,655.96,119.26,13.684
2019-03-29,1.123,124.22,1.9483,25.7966,7.4649,0.8602,320.099,4.2945,4.7585,10.4272,1.1172,137.17,9.6962,7.428,72.93,6.2537,1.5856,4.3766,1.5081,7.5569,8.8144,15974,4.0705,77.626,1273.4,21.7357,4.5752,1.6558,59.063,1.5228,35.697,16.39,1,4.1219,84.37,122.79,48.976,1.9458,2.1969,92.771,0.4203,1999.9,1.1196,1.5156,7.557,1.1156,12.009,2.1952,752.69,3516.2,663.03,1.093,110.27,195.35,56.092,133.57,19.434,31.718,2.3774,5.8685,10151.2998,8.4186,26.938,93.105,1309.5,138.67,0.7886,111.13,4432.6001,0.3404,0.9155,425.58,9396.7998,1693,194.3,16.314,1.5302,10.554,19.149,3975.6001,61.077,1684.9,8.8763,37.63,17.088,794.79,16.314,401.97,36.41,122.86,0.4308,1.0976,3.7214,3.7085,157.76,6801.8999,3.937,117.71,998.49,4.2061,14.338,53.406,609.4,9.583,16.34,3.3701,7.4557,33.671,2604.3999,30.308,4125.3999,36.956,9380.5,,25645,655.96,655.96,119.26,13.617
2019-03-30,1.123,124.22,1.9483,25.7966,7.4649,0.8602,320.099,4.2945,4.7585,10.4272,1.1172,137.17,9.6962,7.428,72.93,6.2537,1.5856,4.3766,1.5081,7.5569,8.8144,15974,4.0705,77.626,1273.4,21.7357,4.5752,1.6558,59.063,1.5228,35.697,16.39,1,4.1219,84.37,122.79,48.976,1.9458,2.1969,92.771,0.4203,1999.9,1.1196,1.5156,7.557,1.1156,12.009,2.1952,752.69,3516.2,663.03,1.093,110.27,195.35,56.092,133.57,19.434,31.718,2.3774,5.8685,10151.2998,8.4186,26.938,93.105,1309.5,138.67,0.7886,111.13,4432.6001,0.3404,0.9155,425.58,9396.7998,1693,194.3,16.314,1.5302,10.554,19.149,3975.6001,61.077,1684.9,8.8763,37.63,17.088,794.79,16.314,401.97,36.41,122.86,0.4308,1.0976,3.7214,3.7085,157.76,6801.8999,3.937,117.71,998.49,4.2061,14.338,53.406,609.4,9.583,16.34,3.3701,7.4557,33.671,2604.3999,30.308,4125.3999,36.956,9380.5,,25645,655.96,655.96,119.26,13.617
2019-03-31,1.123,124.22,1.9483,25.7966,7.4649,0.8602,320.099,4.2945,4.7585,10.4272,1.1172,137.17,9.6962,7.428,72.93,6.2537,1.5856,4.3766,1.5081,7.5569,8.8144,15974,4.0705,77.626,1273.4,21.7357,4.5752,1.6558,59.063,1.5228,35.697,16.39,1,4.1219,84.37,122.79,48.976,1.9458,2.1969,92.771,0.4203,1999.9,1.1196,1.5156,7.557,1.1156,12.009,2.1952,752.69,3516.2,663.03,1.093,110.27,195.35,56.092,133.57,19.434,31.718,2.3774,5.8685,10151.2998,8.4186,26.938,93.105,1309.5,138.67,0.7886,111.13,4432.6001,0.3404,0.9155,425.58,9396.7998,1693,194.3,16.314,1.5302,10.554,19.149,3975.6001,61.077,1684.9,8.8763,37.63,17.088,794.79,16.314,401.97,36.41,122.86,0.4308,1.0976,3.7214,3.7085,157.76,6801.8999,3.937,117.71,998.49,4.2061,14.338,53.406,609.4,9.583,16.34,3.3701,7.4557,33.671,2604.3999,30.308,4125.3999,36.956,9380.5,,25645,655.96,655.96,119.26,13.617
2019-04-01,1.1224,124.57,1.9498,25.7994,7.4639,0.8618,320.771,4.3002,4.7777,10.4083,1.1168,137.36,9.6614,7.4334,73.6533,6.2764,1.5778,4.4002,1.4981,7.5253,8.8096,15965,4.0702,77.591,1275.4,21.7061,4.5774,1.6446,58.991,1.5199,35.587,16.0881,1,4.1212,84.41,122.85,48.675,1.9458,2.1866,92.601,0.4202,2025.9,1.12,1.5155,7.56,1.116,11.929,2.196,747.89,3516.1001,661.89,1.093,110.27,195.42,56.114,133.69,19.431,31.739,2.377,5.9831,10154.7002,8.436,26.949,93.551,1310,139.77,0.7885,111.16,4431.3999,0.3403,0.9158,423.27,9402.2998,1691,193.56,16.096,1.5308,10.548,19.195,3977.1001,61.083,1677.7,8.8804,37.71,17.057,793.78,16.096,402.41,36.425,122.56,0.4307,1.098,3.7249,3.71,157.64,6820.2998,3.9386,117.8,999.24,4.2053,14.335,53.418,609.7,9.586,16.115,3.364,7.4555,33.639,2593,30.303,4127,37.375,9384.2998,,25658,655.96,655.96,119.26,13.6
2019-04-02,1.1206,124.879,1.9485,25.7511,7.4652,0.8574,321.206,4.2957,4.7573,10.4044,1.1197,137.32,9.6257,7.425,73.097,6.1584,1.5755,4.3128,1.4914,7.5112,8.7956,15940,4.0583,77.471,1268.9,21.4804,4.5699,1.65,58.55,1.5185,35.501,15.8944,1,4.1138,84.47,122.91,47.859,1.9458,2.1869,92.82,0.4195,2026.2,1.1202,1.5127,7.561,1.1162,11.827,2.1963,750.31,3530.7,658.74,1.093,110.27,195.45,55.947,133.28,19.401,31.904,2.3684,6.085,10156,8.4286,26.952,93.225,1310.2,139.71,0.787,111.02,4409.5,0.34,0.916,423.78,9460.7998,1689,192.72,15.767,1.5345,10.545,19.204,3977.6001,61.079,1677.9,8.881,37.61,17.037,792.13,15.767,402.18,36.429,122.87,0.4299,1.0982,3.7039,3.7105,157.82,6819,3.9397,117.78,999.46,4.1978,14.308,53.433,609.7,9.588,15.796,3.3736,7.4573,33.616,2588.1001,30.192,4125.2998,37.312,9402.0996,,25659,655.96,655.96,119.26,13.568
2019-04-03,1.1204,124.68,1.9482,25.7199,7.4648,0.8534,320.876,4.2957,4.7538,10.4484,1.1182,135.76,9.6371,7.43,73.23,6.2922,1.587,4.3138,1.4945,7.5231,8.7925,15940,4.0515,77.135,1272.9,21.5413,4.5775,1.659,58.64,1.5186,35.562,15.9206,1,4.1131,84.4,122.64,47.852,1.9458,2.1807,92.557,0.4194,2020.1,1.117,1.5116,7.5394,1.113,11.768,2.2077,735.11,3469.8999,655.89,1.09,110.27,194.89,55.919,133.48,19.381,31.83,2.3761,5.9896,10129.2002,8.4019,26.873,93.04,1306.4,138.57,0.7869,110.94,4416.3999,0.3403,0.9133,422.14,9434.9004,1689,192,15.647,1.5293,10.538,19.161,3976.5,61.203,1669.8,8.8557,37.77,17.037,791.59,15.647,399.65,36.327,121.94,0.4299,1.095,3.7058,3.6999,156.93,6794.1001,3.928,117.81,996.71,4.1971,14.305,53.285,607.9,9.56,15.672,3.3547,7.44,33.535,2580.7,30.138,4121.5,36.927,9395.2998,,25583,655.96,655.96,119.26,13.53
2019-04-04,1.1247,125.255,1.9487,25.6829,7.4646,0.8534,319.444,4.2909,4.7485,10.4125,1.1214,133.61,9.6285,7.4287,73.324,6.3192,1.5798,4.348,1.5003,7.5373,8.8256,15975,4.042,76.889,1274.4,21.6087,4.587,1.6564,58.428,1.5211,35.658,15.8872,1,4.1281,85.29,122.69,48.173,1.9458,2.1892,92.914,0.421,2028.1,1.1213,1.5181,7.5692,1.1173,11.801,2.2163,743.13,3487.2,660.43,1.094,110.27,195.66,56.114,133.77,19.466,31.953,2.3787,5.7709,10168.4004,8.4321,26.973,93.789,1311.6,140.44,0.7898,111.24,4439.6001,0.3413,0.9169,423.27,9472.7002,1694,192.98,15.695,1.5373,10.549,19.258,4059.3999,61.204,1672.9,8.8899,37.8,17.096,794.96,15.695,402.04,36.446,121.71,0.4315,1.0993,3.707,3.7145,158.86,6819,3.944,117.82,1000.7,4.2125,14.361,53.489,610.4,9.598,15.725,3.3646,7.4697,33.648,2594.8,30.126,4140.8999,37.015,9429.2002,,25685,655.96,655.96,119.26,13.566
2019-04-05,1.1226,125.312,1.9485,25.6493,7.464,0.8583,319.781,4.2901,4.7473,10.4172,1.1221,133.45,9.6478,7.429,73.43,6.2872,1.5784,4.3272,1.4998,7.5296,8.809,15905,4.0217,77.336,1273.9,21.5007,4.5751,1.6607,58.473,1.5203,35.646,15.8339,1,4.1202,85.18,122.8,48.711,1.9458,2.1862,92.848,0.4202,2025.5,1.1198,1.5145,7.5587,1.1158,11.785,2.1956,735.53,3457.2,663.17,1.093,110.27,195.39,56.104,133.56,19.404,31.917,2.3757,5.8136,10154,8.4193,26.938,93.815,1309.8,140.3,0.7883,111.08,4432.7998,0.3408,0.9157,422.3,9457.9004,1691,192.71,15.671,1.5334,10.538,19.248,4053.8999,61.187,1669,8.8779,37.69,17.096,800.12,15.671,400.65,36.396,122.3,0.4306,1.0978,3.6997,3.71,158.75,6821.8999,3.9385,117.79,999.31,4.2046,14.332,53.417,609.5,9.585,15.7,3.373,7.4645,33.607,2591.3999,29.913,4137.5,37.166,9415.9004,,25648,655.96,655.96,119.26,13.469
2019-04-06,1.1226,125.312,1.9485,25.6493,7.464,0.8583,319.781,4.2901,4.7473,10.4172,1.1221,133.45,9.6478,7.429,73.43,6.2872,1.5784,4.3272,1.4998,7.5296,8.809,15905,4.0217,77.336,1273.9,21.5007,4.5751,1.6607,58.473,1.5203,35.646,15.8339,1,4.1202,85.18,122.8,48.711,1.9458,2.1862,92.848,0.4202,2025.5,1.1198,1.5145,7.5587,1.1158,11.785,2.1956,735.53,3457.2,663.17,1.093,110.27,195.39,56.104,133.56,19.404,31.917,2.3757,5.8136,10154,8.4193,26.938,93.815,1309.8,140.3,0.7883,111.08,4432.7998,0.3408,0.9157,422.3,9457.9004,1691,192.71,15.671,1.5334,10.538,19.248,4053.8999,61.187,1669,8.8779,37.69,17.096,800.12,15.671,400.65,36.396,122.3,0.4306,1.0978,3.6997,3.71,158.75,6821.8999,3.9385,117.79,999.31,4.2046,14.332,53.417,609.5,9.585,15.7,3.373,7.4645,33.607,2591.3999,29.913,4137.5,37.166,9415.9004,,25648,655.96,655.96,119.26,13.469
2019-04-07,1.1226,125.312,1.9485,25.6493,7.464,0.8583,319.781,4.2901,4.7473,10.4172,1.1221,133.45,9.6478,7.429,73.43,6.2872,1.5784,4.3272,1.4998,7.5296,8.809,15905,4.0217,77.336,1273.9,21.5007,4.5751,1.6607,58.473,1.5203,35.646,15.8339,1,4.1202,85.18,122.8,48.711,1.9458,2.1862,92.848,0.4202,2025.5,1.1198,1.5145,7.5587,1.1158,11.785,2.1956,735.53,3457.2,663.17,1.093,110.27,195.39,56.104,133.56,19.404,31.917,2.3757,5.8136,10154,8.4193,26.938,93.815,1309.8,140.3,0.7883,111.08,4432.7998,0.3408,0.9157,422.3,9457.9004,1691,192.71,15.671,1.5334,10.538,19.248,4053.8999,61.187,1669,8.8779,37.69,17.096,800.12,15.671,400.65,36.396,122.3,0.4306,1.0978,3.6997,3.71,158.75,6821.8999,3.9385,117.79,999.31,4.2046,14.332,53.417,609.5,9.585,15.7,3.373,7.4645,33.607,2591.3999,29.913,4137.5,37.166,9415.9004,,25648,655.96,655.96,119.26,13.469
2019-04-08,1.122,125.311,1.9482,25.625,7.4654,0.8605,320.958,4.2898,4.7494,10.4257,1.1218,133.28,9.656,7.4329,73.2018,6.3155,1.5795,4.3462,1.4997,7.5338,8.8039,15833,4.0113,77.588,1275.8,21.3947,4.5838,1.6656,58.274,1.5197,35.792,15.8123,1,4.1214,85.18,122.61,49.301,1.9458,2.1862,92.496,0.4199,2025.5,1.1198,1.514,7.5588,1.1158,11.772,2.2133,732.77,3464.1001,666.55,1.093,110.27,195.39,56.128,133.37,19.412,31.933,2.3767,5.8059,10155.2998,8.415,26.936,93.441,1309.8,141.27,0.7877,110.95,4440.7998,0.3407,0.9157,423.94,9459.2002,1690,192.83,15.59,1.5324,10.533,19.254,4054,61.019,1668.4,8.878,37.64,17.054,794.84,15.59,400.66,36.396,122.84,0.4308,1.0978,3.6976,3.7094,158.6,6831,3.9385,117.79,999.5,4.2063,14.33,53.41,609.6,9.585,15.625,3.373,7.4618,33.612,2590.3999,29.652,4156.6001,37.268,9415.7002,,25650,655.96,655.96,119.26,13.486
2019-04-09,1.1256,125.45,1.9487,25.6083,7.4651,0.8617,320.828,4.2861,4.7437,10.4297,1.1246,133.43,9.6285,7.4307,73.062,6.4027,1.5803,4.3326,1.4985,7.559,8.8322,15944,4.037,78.277,1284.8,21.3672,4.6162,1.6702,58.553,1.5248,35.883,15.8902,1,4.1338,85.35,122.42,49.215,1.9458,2.2004,92.975,0.4219,2028.4,1.1214,1.521,7.5691,1.1173,11.788,2.2163,734.01,3462.8999,667.45,1.094,110.27,195.66,56.018,133.76,19.48,32.007,2.3978,5.7765,10168.9004,8.4208,26.975,93.795,1311.6,141.37,0.7915,111.48,4450.1001,0.3421,0.917,425.37,9472,1696,192.86,15.64,1.537,10.556,19.342,4053.8,61.076,1672.9,8.8872,37.72,17.124,800.51,15.64,401.19,36.445,123.6,0.4321,1.0994,3.7076,3.7151,159.38,6830.7002,3.9439,117.76,1001.4,4.2187,14.384,53.489,610.4,9.599,15.666,3.3751,7.4719,33.683,2602.3999,29.636,4154.3999,37.475,9446.4004,,25684,655.96,655.96,119.26,13.481
2019-04-10,1.1267,125.164,1.9483,25.6114,7.4645,0.8628,321.974,4.2835,4.7524,10.4243,1.1261,133.63,9.6385,7.4287,73.07,6.3997,1.5804,4.3334,1.5016,7.552,8.834,15915,4.0321,77.966,1284.1,21.3077,4.6174,1.6683,58.458,1.5244,35.761,15.8613,1,4.1359,86.46,122.4,48.89,1.9458,2.2074,93.326,0.4218,2034.8,1.1248,1.5213,7.5932,1.1208,11.781,2.2233,734.85,3463.3999,668.3,1.098,110.27,196.28,56.194,133.91,19.5,32.084,2.394,5.7776,10202.4004,8.4278,27.062,94.414,1315.7,143.57,0.7913,111.68,4468.5,0.342,0.9198,425.27,9502.2002,1697,193.61,15.593,1.5412,10.55,19.448,4068.8,61.003,1674.8,8.91,37.75,17.123,800.65,15.593,402.45,36.56,123.42,0.4323,1.1028,3.7048,3.7269,158.95,6860.2002,3.9564,117.81,1004.7,4.2206,14.39,53.644,612.4,9.628,15.629,3.3742,7.4835,33.769,2599.5,29.805,4180.8999,37.492,9496.5996,,25764,655.96,655.96,119.26,13.546
2019-04-11,1.1277,125.12,1.9484,25.578,7.4652,0.8608,321.18,4.2789,4.7511,10.4417,1.1301,134.86,9.5783,7.4259,72.462,6.4039,1.5733,4.3096,1.5017,7.5632,8.8359,15940,4.0221,77.89,1281.7,21.2184,4.6319,1.6659,58.341,1.5241,35.768,15.6784,1,4.1395,86.38,122.09,48.474,1.9458,2.2069,93.302,0.4221,2034.7,1.1246,1.5222,7.5912,1.1205,11.759,2.2228,735.5,3448.7,666.86,1.098,110.27,196.23,56.253,133.79,19.506,31.921,2.3963,5.779,10199.7998,8.4256,27.057,94.433,1315.4,143.84,0.792,112.01,4436.1001,0.3421,0.9197,424.2,9499.7998,1698,193.51,15.524,1.5388,10.55,19.46,4057,61.266,1680.6,8.9022,37.91,17.054,805.36,15.524,403.19,36.522,123.21,0.4326,1.1026,3.7127,3.7252,159.48,6844.8999,3.9553,117.88,1004.4,4.2241,14.421,53.642,612.3,9.627,15.554,3.3641,7.4816,33.783,2604.5,29.939,4192.2998,37.516,9448.7002,,25759,655.96,655.96,119.26,13.604
2019-04-12,1.1261,125.689,1.9485,25.5906,7.4641,0.8624,321.773,4.2818,4.7498,10.4519,1.1291,134.84,9.6056,7.4322,72.735,6.4543,1.5809,4.3401,1.5064,7.5577,8.8314,15719.5996,3.8401,77.64,1284.7,21.2006,4.5621,1.6745,58.392,1.5267,35.836,15.7724,1,4.1344,86.45,121.37,48.095,1.9458,2.2086,93.373,0.4216,2036.4,1.1254,1.5021,7.5971,1.1214,11.768,2.2245,733.38,3442.8,665,1.098,110.27,196.38,56.284,133.9,19.47,32.123,2.3844,5.7946,10207.5996,8.4321,27.08,94.718,1316.4,144.35,0.791,111.41,4452.6001,0.3416,0.9203,424.09,9508.7998,1661.8,193.57,15.531,1.5396,10.546,19.59,4054.5,61.066,1686.9,8.9169,37.81,16.996,824.88,15.531,402.65,36.55,122.65,0.4321,1.1034,3.6363,3.7281,158.23,6878.8999,3.9587,117.83,1005.3,4.2188,14.385,53.668,612.8,9.634,15.556,3.3622,7.4843,33.815,2562.2,29.909,4175.1001,37.725,9498.5,,25774,655.96,655.96,119.26,13.744
2019-04-13,1.1261,125.689,1.9485,25.5906,7.4641,0.8624,321.773,4.2818,4.7498,10.4519,1.1291,134.84,9.6056,7.4322,72.735,6.4543,1.5809,4.3401,1.5064,7.5577,8.8314,15719.5996,3.8401,77.64,1284.7,21.2006,4.5621,1.6745,58.392,1.5267,35.836,15.7724,1,4.1344,86.45,121.37,48.095,1.9458,2.2086,93.373,0.4216,2036.4,1.1254,1.5021,7.5971,1.1214,11.768,2.2245,733.38,3442.8,665,1.098,110.27,196.38,56.284,133.9,19.47,32.123,2.3844,5.7946,10207.5996,8.4321,27.08,94.718,1316.4,144.35,0.791,111.41,4452.6001,0.3416,0.9203,424.09,9508.7998,1661.8,193.57,15.531,1.5396,10.546,19.59,4054.5,61.066,1686.9,8.9169,37.81,16.996,824.88,15.531,402.65,36.55,122.65,0.4321,1.1034,3.6363,3.7281,158.23,6878.8999,3.9587,117.83,1005.3,4.2188,14.385,53.668,612.8,9.634,15.556,3.3622,7.4843,33.815,2562.2,29.909,4175.1001,37.725,9498.5,,25774,655.96,655.96,119.26,13.744
2019-04-14,1.1261,125.689,1.9485,25.5906,7.4641,0.8624,321.773,4.2818,4.7498,10.4519,1.1291,134.84,9.6056,7.4322,72.735,6.4543,1.5809,4.3401,1.5064,7.5577,8.8314,15719.5996,3.8401,77.64,1284.7,21.2006,4.5621,1.6745,58.392,1.5267,35.836,15.7724,1,4.1344,86.45,121.37,48.095,1.9458,2.2086,93.373,0.4216,2036.4,1.1254,1.5021,7.5971,1.1214,11.768,2.2245,733.38,3442.8,665,1.098,110.27,196.38,56.284,133.9,19.47,32.123,2.3844,5.7946,10207.5996,8.4321,27.08,94.718,1316.4,144.35,0.791,111.41,4452.6001,0.3416,0.9203,424.09,9508.7998,1661.8,193.57,15.531,1.5396,10.546,19.59,4054.5,61.066,1686.9,8.9169,37.81,16.996,824.88,15.531,402.65,36.55,122.65,0.4321,1.1034,3.6363,3.7281,158.23,6878.8999,3.9587,117.83,1005.3,4.2188,14.385,53.668,612.8,9.634,15.556,3.3622,7.4843,33.815,2562.2,29.909,4175.1001,37.725,9498.5,,25774,655.96,655.96,119.26,13.744
