date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,VEF,MAD
2008-11-18,1.2637,122.257,1.9457,,25.748,7.4482,15.6466,0.8442,270.31,3.4127,0.6996,,3.8224,3.8128,10.1319,30.38,1.5185,172.997,8.9272,7.0943,33.9708,2.088,1.9431,1.5554,8.6357,9.7916,15445,1836.5699,4.5669,2.2863,63.223,1.9271,43.411,12.9141,1,4.535,58.32,120.86,2.1583,4.21,1.9458,2.4738,84.987,0.4656,1481.23,1.9026,8.6775,2.9126,1.2549,10.0413,2618,2.4107,803.71,2862.1001,688.12,1.232,108.28,219.49,44.079,84.423,6.8299,12.1782,2.2669,1.4815,32.752,6358.2998,9.4895,23.489,48.971,4.9849,62.63,1451.47,12600.5996,94.988,0.8831,97.375,5072.5,0.3433,148.6,10549.2998,1854.1,135.872,12.8176,1.6073,12.7859,2276.9399,61.174,7.9503,9.8812,302.23,40.275,175.695,16.3886,12.822,145.71,24.404,98.028,0.4866,1.2369,3.8313,3.1548,98.311,5983.8999,4.4953,86.29,682.3,4.7222,22.107,2.7305,1753.8,17821.4004,10.804,56.71,12.8032,1.7329,7.7306,40.939,1541.0699,7.3999,2399.8999,29.307,1675.35,21017,642.957,642.957,116.86,2.7193,
2008-11-19,1.2505,120.054,1.9459,,25.701,7.4514,15.6466,0.835,271.1,3.4128,0.6995,,3.8174,3.8075,10.2312,30.39,1.5152,219,8.8329,7.092,33.9609,2.1681,1.958,1.5666,8.5803,9.6888,14620,1820.8101,4.5433,2.3072,62.534,1.9122,43.423,13.1059,1,4.5384,58.35,120.86,2.1596,4.1852,1.9458,2.4752,84.877,0.4659,1488.0699,1.9039,8.6635,3.0053,1.2556,10.0967,2627,2.4121,813.44,2892.8999,689.9,1.233,108.43,219.61,43.833,84.615,6.8351,12.185,2.2874,1.4813,32.77,6361.8999,9.4892,23.489,48.999,4.9733,62.026,1452.29,12576.0996,95.281,0.8757,96.988,5072.2002,0.3411,148.74,10556.5996,1855.2,135.949,12.8317,1.6082,12.7868,2280.76,60.667,7.9548,9.8868,305.3,39.856,175.794,16.3619,12.848,145.75,24.449,99.308,0.4828,1.2376,3.829,3.1368,98.455,6044.1001,4.4979,86.551,682.69,4.6712,21.941,2.732,1754.8,17831.4004,10.81,56.743,12.8302,1.7373,7.7413,41,1544.46,7.5871,2426.5,29.33,1676.3,21033,642.957,642.957,116.86,2.699,
2008-11-20,1.2439,116.96,1.9458,,25.665,7.4507,15.6466,0.8432,269.65,3.4124,0.6991,,3.8357,3.7758,10.3625,30.38,1.5244,175.69,8.957,7.1228,33.8391,2.0962,2.0395,1.611,8.5412,9.6376,14770,1874.41,4.5335,2.3836,62.382,1.906,43.246,13.37,1,4.5024,57.9,120.56,2.1426,4.1627,1.9458,2.4558,84.337,0.4622,1476.42,1.8908,8.6204,2.9982,1.2459,10.1689,2634,2.3932,818.24,2887.2,686.12,1.223,108.34,217.89,43.553,84.306,6.7879,12.0897,2.2652,1.4728,31.386,6312.2998,9.4787,23.305,48.615,4.9793,62.665,1440.9,12507.7002,94.799,0.872,96.729,4984.2998,0.3414,147.64,10468.5996,1840.6,134.869,13.066,1.5956,12.68,2268.49,61.174,7.8924,9.8093,302.9,39.857,174.413,16.5456,13.057,144.68,24.245,98.244,0.4801,1.2279,3.8119,3.1317,97.661,6040.5,4.4626,87.33,677.23,4.6479,20.563,2.7106,1747.9,17691.8008,10.725,56.296,13.0579,1.736,7.7057,40.878,1542.39,7.9412,2442,29.087,1663.16,20868,642.957,642.957,116.86,2.6832,
2008-11-21,1.2591,120.74,1.9462,,25.615,7.4554,15.6466,0.8441,264.91,3.4136,0.6995,,3.8549,3.7661,10.525,30.404,1.5385,175.987,9.034,7.0995,33.8675,2.1045,1.9933,1.5954,8.5334,9.7554,14922.9004,1870.76,4.5335,2.341,62.226,1.9207,43.483,13.1565,1,4.5189,58.18,120.62,2.1946,4.1715,1.9458,2.465,84.653,0.464,1481.9399,1.8985,8.6277,3.0745,1.2505,10.1137,2644,2.4021,819.41,2853.6001,680.45,1.228,108.69,218.71,43.716,84.441,6.8071,12.1349,2.3193,1.479,32.321,6335.7998,9.5834,23.399,48.797,5.0268,63.034,1446.3101,12513.5996,95.216,0.8723,97.091,5044.3999,0.3417,148.3,10528,1855.7,135.388,12.9565,1.611,12.7466,2296.5,61.092,7.922,9.846,304.04,39.993,175.068,17.0432,12.945,145.17,24.323,98.988,0.4801,1.2325,3.8258,3.1238,97.931,6082.1001,4.4793,86.734,679.45,4.7081,21.344,2.7208,1750.7,17758,10.766,56.508,12.9365,1.7304,7.7471,41.007,1541.88,7.9709,2432.3,29.196,1669.39,20942,642.957,642.957,116.86,2.6844,
2008-11-22,1.2591,120.74,1.9462,,25.615,7.4554,15.6466,0.8441,264.91,3.4136,0.6995,,3.8549,3.7661,10.525,30.404,1.5385,175.987,9.034,7.0995,33.8675,2.1045,1.9933,1.5954,8.5334,9.7554,14922.9004,1870.76,4.5335,2.341,62.226,1.9207,43.483,13.1565,1,4.5189,58.18,120.62,2.1946,4.1715,1.9458,2.465,84.653,0.464,1481.9399,1.8985,8.6277,3.0745,1.2505,10.1137,2644,2.4021,819.41,2853.6001,680.45,1.228,108.69,218.71,43.716,84.441,6.8071,12.1349,2.3193,1.479,32.321,6335.7998,9.5834,23.399,48.797,5.0268,63.034,1446.3101,12513.5996,95.216,0.8723,97.091,5044.3999,0.3417,148.3,10528,1855.7,135.388,12.9565,1.611,12.7466,2296.5,61.092,7.922,9.846,304.04,39.993,175.068,17.0432,12.945,145.17,24.323,98.988,0.4801,1.2325,3.8258,3.1238,97.931,6082.1001,4.4793,86.734,679.45,4.7081,21.344,2.7208,1750.7,17758,10.766,56.508,12.9365,1.7304,7.7471,41.007,1541.88,7.9709,2432.3,29.196,1669.39,20942,642.957,642.957,116.86,2.6844,
2008-11-23,1.2591,120.74,1.9462,,25.615,7.4554,15.6466,0.8441,264.91,3.4136,0.6995,,3.8549,3.7661,10.525,30.404,1.5385,175.987,9.034,7.0995,33.8675,2.1045,1.9933,1.5954,8.5334,9.7554,14922.9004,1870.76,4.5335,2.341,62.226,1.9207,43.483,13.1565,1,4.5189,58.18,120.62,2.1946,4.1715,1.9458,2.465,84.653,0.464,1481.9399,1.8985,8.6277,3.0745,1.2505,10.1137,2644,2.4021,819.41,2853.6001,680.45,1.228,108.69,218.71,43.716,84.441,6.8071,12.1349,2.3193,1.479,32.321,6335.7998,9.5834,23.399,48.797,5.0268,63.034,1446.3101,12513.5996,95.216,0.8723,97.091,5044.3999,0.3417,148.3,10528,1855.7,135.388,12.9565,1.611,12.7466,2296.5,61.092,7.922,9.846,304.04,39.993,175.068,17.0432,12.945,145.17,24.323,98.988,0.4801,1.2325,3.8258,3.1238,97.931,6082.1001,4.4793,86.734,679.45,4.7081,21.344,2.7208,1750.7,17758,10.766,56.508,12.9365,1.7304,7.7471,41.007,1541.88,7.9709,2432.3,29.196,1669.39,20942,642.957,642.957,116.86,2.6844,
2008-11-24,1.2918,125.105,1.9459,,25.401,7.4545,15.6466,0.8525,260.29,3.4128,0.6996,,3.8571,3.7552,10.2698,30.4,1.5456,176.542,8.957,7.12,34.42,2.0374,1.9858,1.5935,8.7779,10.0091,15170,1947.66,4.6742,2.3591,64.138,1.9518,43.948,13.0221,1,4.5582,58.61,120.74,2.182,4.2976,1.9458,2.4864,85.395,0.468,1495.11,1.8997,8.7281,2.9927,1.2612,10.1005,2666,2.4484,840.13,2878.3,690.87,1.238,108.78,220.61,44.094,85.06,6.8758,12.2401,2.3151,1.4972,31.778,6390.5,9.6666,23.602,49.221,5.1227,64.321,1458.87,12622.2002,96.042,0.8944,98.378,5088.2002,0.35,149.45,10606.4004,1871.8,136.54,12.9605,1.625,12.8386,2286.02,61.659,7.9909,9.9315,306.69,39.592,176.592,16.93,12.8345,146.41,24.56,99.401,0.4943,1.2432,3.8463,3.171,98.537,6001.7002,4.5183,87.796,686,4.8305,21.436,2.7444,1767.2,17912.0996,10.859,57.001,12.8346,1.7389,7.8016,41.371,1558.42,8.0653,2437.5,29.456,1683.89,21124,642.957,642.957,116.86,2.7626,
2008-11-25,1.3034,124.336,1.9458,,25.221,7.4522,15.6466,0.8446,260.12,3.4126,0.6992,,3.7869,3.7573,10.3002,30.342,1.5464,179.417,9.0098,7.1255,34.5932,2.0375,2.0077,1.597,8.8741,10.1032,16180,1956.0699,4.714,2.3842,64.188,1.9656,44.537,12.832,1,4.6268,59.48,120.85,2.2021,4.3484,1.9458,2.5238,86.719,0.475,1542.66,1.9263,8.8469,2.9952,1.2799,10.0051,2707,2.4595,854.01,2921.5,701.39,1.257,108.35,223.92,44.788,86.089,6.9698,12.4238,2.3213,1.4633,33.319,6486.1001,9.677,23.958,50.154,5.1044,64.664,1480.8199,12786.2998,97.484,0.9063,99.279,5152.5,0.3539,151.8,10765.9004,1956,138.623,12.5595,1.6494,13.0838,2306.96,62.028,8.1112,10.0809,314.73,40.638,179.255,16.9155,12.5685,148.76,24.929,101.497,0.4999,1.2619,3.9042,3.2113,102.51,6227.2998,4.5864,87.397,696.67,4.8762,21.734,2.7856,1796.4,18181.4004,11.023,57.862,12.5397,1.7502,7.9317,41.918,1582.49,8.5466,2473.5,29.867,1709.24,21509,642.957,642.957,116.86,2.7935,
2008-11-26,1.2899,123.27,1.9458,,25.097,7.4515,15.6466,0.8409,261.05,3.4144,0.6991,,3.77,3.7914,10.3251,30.355,1.5507,180.195,8.9905,7.1409,34.7658,2.0259,1.9721,1.5854,8.7358,9.9986,15421,1893.91,4.6428,2.3297,62.832,1.9475,44.889,12.8152,1,4.6609,59.93,120.8,2.2571,4.2888,1.9458,2.5293,87.375,0.4785,1528.6801,1.9305,8.899,2.9533,1.2892,10.1106,2726,2.4905,854.42,2954.5,706.63,1.266,108.13,225.57,45.11,85.402,7.0112,12.5147,2.3378,1.5392,33.66,6533.2998,9.748,23.991,50.457,4.9813,63.539,1491.6801,12815.2002,97.485,0.8926,99.877,5189.6001,0.3494,153.02,10835.2998,1913.9,139.667,12.7815,1.655,13.167,2297.98,60.518,8.1707,10.1548,317.56,40.353,180.572,17.0295,12.795,149.78,25.112,100.929,0.4917,1.2712,3.9296,3.2435,100.504,6279.5,4.6199,88.17,702.13,4.8202,21.375,2.8059,1807,18314.5996,11.104,58.288,12.7615,1.7564,8.0028,42.103,1593.4301,8.797,2495.5,30.086,1721.78,21585,642.957,642.957,116.86,2.776,
2008-11-27,1.2895,123.04,1.9459,,25.1925,7.4509,15.6466,0.8373,260.37,3.4129,0.6991,,3.758,3.8273,10.2712,30.334,1.548,181.445,8.9598,7.1406,34.6417,2.0241,1.9649,1.5904,8.7789,9.9944,15070,1901.72,4.6588,2.3391,62.702,1.9463,44.861,12.7681,1,4.6363,59.61,120.65,2.2195,4.3215,1.9458,2.529,87.014,0.4763,1520.6899,1.923,8.8716,2.8897,1.2825,9.9935,2712,2.4645,834.17,2933.3999,694.36,1.26,108.14,224.39,45.003,85.89,6.9749,12.4493,2.317,1.5353,33.484,6499.2998,9.7311,24.007,50.193,5.0607,63.178,1483.87,12777.2002,97.118,0.897,98.452,5161.2002,0.3504,152.24,10780.4004,1895.5,138.806,12.5545,1.6386,13.1237,2296.8899,60.77,8.1279,10.1017,316.66,40.593,179.625,16.6742,12.56,151.39,24.978,100.815,0.4941,1.2645,3.8994,3.2037,100.09,6253,4.5957,88.195,698.09,4.8223,21.49,2.7913,1797.5,18218.8008,11.046,57.981,12.5345,1.7507,7.9481,41.882,1630.23,9.2089,2510.8,29.961,1712.76,21488,642.957,642.957,116.86,2.7623,
2008-11-28,1.2698,121.24,1.9456,,25.311,7.4482,15.6466,0.825,257.06,3.4139,0.6992,,3.795,3.7481,10.291,30.322,1.5414,180.265,8.9031,7.1226,34.8589,1.992,1.9411,1.569,8.6503,9.8202,16185,1863.54,4.5959,2.3109,61.964,1.9146,44.633,12.5363,1,4.5975,59.11,119.81,2.1881,4.2804,1.9458,2.5078,85.581,0.472,1507.96,1.904,8.7971,2.9265,1.2719,10.0876,2689,2.4694,834.55,2908.8999,684.11,1.249,107.59,222.5,44.627,88.389,6.9095,12.3452,2.2942,1.528,33.203,6445.2002,9.6494,23.805,49.772,5.001,63.31,1471.4301,12670.0996,96.304,0.8828,99.161,5111.5,0.3456,151.02,10689.7002,1879.6,137.743,12.8066,1.6249,13.007,2277.6001,59.848,8.0597,10.017,313.62,39.933,178.115,16.6646,12.805,149.96,24.772,101.149,0.4868,1.2539,3.8667,3.1942,99.209,6200.6001,4.5571,88.288,692.23,4.764,21.166,2.7679,1782.4,18066.1992,10.953,57.493,12.7866,1.7451,7.8815,41.568,1601.88,9.4837,2477,29.71,1698.4,21305,642.957,642.957,116.86,2.723,
2008-11-29,1.2698,121.24,1.9456,,25.311,7.4482,15.6466,0.825,257.06,3.4139,0.6992,,3.795,3.7481,10.291,30.322,1.5414,180.265,8.9031,7.1226,34.8589,1.992,1.9411,1.569,8.6503,9.8202,16185,1863.54,4.5959,2.3109,61.964,1.9146,44.633,12.5363,1,4.5975,59.11,119.81,2.1881,4.2804,1.9458,2.5078,85.581,0.472,1507.96,1.904,8.7971,2.9265,1.2719,10.0876,2689,2.4694,834.55,2908.8999,684.11,1.249,107.59,222.5,44.627,88.389,6.9095,12.3452,2.2942,1.528,33.203,6445.2002,9.6494,23.805,49.772,5.001,63.31,1471.4301,12670.0996,96.304,0.8828,99.161,5111.5,0.3456,151.02,10689.7002,1879.6,137.743,12.8066,1.6249,13.007,2277.6001,59.848,8.0597,10.017,313.62,39.933,178.115,16.6646,12.805,149.96,24.772,101.149,0.4868,1.2539,3.8667,3.1942,99.209,6200.6001,4.5571,88.288,692.23,4.764,21.166,2.7679,1782.4,18066.1992,10.953,57.493,12.7866,1.7451,7.8815,41.568,1601.88,9.4837,2477,29.71,1698.4,21305,642.957,642.957,116.86,2.723,
2008-11-30,1.2698,121.24,1.9456,,25.311,7.4482,15.6466,0.825,257.06,3.4139,0.6992,,3.795,3.7481,10.291,30.322,1.5414,180.265,8.9031,7.1226,34.8589,1.992,1.9411,1.569,8.6503,9.8202,16185,1863.54,4.5959,2.3109,61.964,1.9146,44.633,12.5363,1,4.5975,59.11,119.81,2.1881,4.2804,1.9458,2.5078,85.581,0.472,1507.96,1.904,8.7971,2.9265,1.2719,10.0876,2689,2.4694,834.55,2908.8999,684.11,1.249,107.59,222.5,44.627,88.389,6.9095,12.3452,2.2942,1.528,33.203,6445.2002,9.6494,23.805,49.772,5.001,63.31,1471.4301,12670.0996,96.304,0.8828,99.161,5111.5,0.3456,151.02,10689.7002,1879.6,137.743,12.8066,1.6249,13.007,2277.6001,59.848,8.0597,10.017,313.62,39.933,178.115,16.6646,12.805,149.96,24.772,101.149,0.4868,1.2539,3.8667,3.1942,99.209,6200.6001,4.5571,88.288,692.23,4.764,21.166,2.7679,1782.4,18066.1992,10.953,57.493,12.7866,1.7451,7.8815,41.568,1601.88,9.4837,2477,29.71,1698.4,21305,642.957,642.957,116.86,2.723,
2008-12-01,1.2599,117.4,1.946,,25.667,7.4448,15.6466,0.8472,261.49,3.4129,0.6994,,3.8147,3.7777,10.4718,30.312,1.5173,186.121,8.968,7.1278,34.7139,2.0142,1.984,1.5702,8.6774,9.7624,14920,1818.14,4.5804,2.3921,61.389,1.9241,44.464,13.447,1,4.5544,58.6,118.68,2.212,4.267,1.9458,2.4844,85.371,0.4676,1493.91,1.912,8.6957,2.9823,1.2602,10.0265,2664,2.4464,836.23,2876,687.71,1.237,108.41,220.43,44.154,88.436,6.8373,12.2302,2.2864,1.514,32.892,6385.3999,9.496,23.583,49.308,5.0326,63.246,1457.6899,12566.5,95.407,0.8783,99.123,5068.2998,0.3469,149.77,10606.0996,1870.3,136.455,12.8145,1.6034,12.8916,2294.3201,59.561,7.9844,9.9235,311.07,40.004,176.449,17.1588,12.833,148.94,24.527,100.234,0.4843,1.2422,3.8433,3.1502,98.192,6063.3999,4.5146,88.702,686.79,4.707,21.119,2.7421,1768.3,17897.6992,10.851,56.955,12.7945,1.7455,7.7953,41.242,1601.52,9.2119,2433.6001,29.274,1682.54,21206,642.957,642.957,116.86,2.7062,
2008-12-02,1.2713,118.378,1.9461,,25.77,7.4474,15.6466,0.853,261.5,3.4123,0.6993,,3.845,3.779,10.4273,30.265,1.5333,185.776,8.9526,7.172,34.6756,2.0183,1.976,1.5877,8.7298,9.8502,14920,1862.4399,4.6274,2.3852,62.664,1.9419,44.249,12.936,1,4.544,58.44,120.46,2.1626,4.3152,1.9458,2.4787,85.269,0.4665,1490.48,1.9077,8.6505,3.0236,1.2574,10.0943,2658,2.4155,823.19,2935.8,654.98,1.234,108.29,219.92,43.983,86.803,6.8292,12.2022,2.3014,1.516,32.817,6370.7998,9.5026,23.371,49.195,5.0451,63.648,1454.35,12590.7002,95.555,0.8828,98.958,5055.3999,0.349,149.4,10560.2002,1857.8,136.205,12.8763,1.5985,12.8745,2272.6101,61.521,7.9661,9.9008,309.97,39.47,176.043,16.8178,12.8855,154.73,24.499,100.327,0.488,1.2394,3.8439,3.1446,97.904,5932.6001,4.5043,89.593,685.13,4.7509,21.214,2.7359,1761.7,17856.5996,10.826,56.823,12.8563,1.7449,7.7522,41.343,1610.49,9.2889,2452.1001,29.713,1678.67,21066,642.957,642.957,116.86,2.7269,
2008-12-03,1.2708,118.342,1.946,,25.687,7.4483,15.6466,0.8595,260.11,3.4126,0.6993,,3.8604,3.8057,10.4131,30.225,1.5375,186.078,9.0258,7.1821,34.6696,1.995,1.9601,1.593,8.6896,9.8468,14770,1860.14,4.6079,2.3824,62.051,1.9349,44.133,12.9442,1,4.5405,58.39,120.56,2.161,4.3151,1.9458,2.4768,84.901,0.4662,1512.72,1.9077,8.6754,3.0323,1.2564,10.0782,2656,2.4136,843.53,2933.5,649.92,1.233,108.21,219.75,43.943,86.528,6.8213,12.1929,2.2996,1.5227,32.792,6391.2002,9.4802,23.353,49.157,5.0625,63.328,1453.23,12519.2002,96.114,0.8823,98.693,4997.7998,0.348,149.29,10573.5,1856.4,136.126,12.8141,1.6093,12.8457,2279.71,61.236,7.96,9.8932,312.64,40.261,175.908,16.9628,12.855,158.08,24.482,98.993,0.4859,1.2384,3.8498,3.1553,97.703,5928,4.5008,90.409,684.29,4.7514,20.651,2.7338,1750.2,17824,10.817,56.78,12.8294,1.7458,7.7463,41.355,1612.42,9.2092,2443.8999,29.658,1677.39,21053,642.957,642.957,116.86,2.7156,
2008-12-04,1.2774,118.09,1.9458,,25.724,7.4474,15.6466,0.8699,261.29,3.4163,0.6995,,3.8731,3.8104,10.5427,30.195,1.527,178.836,9.1123,7.1526,34.6873,1.992,1.9854,1.6279,8.8161,9.9009,14670,1899.88,4.6678,2.3966,63.12,1.9498,44.344,13.0615,1,4.5427,58.42,120.6,2.162,4.4137,1.9458,2.478,85.068,0.4664,1514.27,1.9056,8.6733,3.1798,1.257,10.0583,2657,2.4148,837.3,2934.8999,645.81,1.234,108.32,219.86,43.946,86.715,6.8336,12.3884,2.3007,1.5247,33.231,6394.2998,9.5012,23.364,49.75,5.0577,63.332,1453.9399,12568.2002,96.16,0.8933,98.362,4987.6001,0.3522,149.29,10577.4004,1857.3,136.166,12.7918,1.614,12.8519,2280.8201,62.061,7.9638,9.898,312.16,40.09,175.994,16.93,12.81,155,24.464,99.167,0.4923,1.239,3.8397,3.156,97.744,5930.8999,4.503,89.426,683.99,4.7748,20.988,2.7375,1751.1,17832.5996,10.823,56.807,12.7718,1.7431,7.75,41.411,1613.2,9.3684,2467.2,29.673,1678.2,21058,642.957,642.957,116.86,2.7508,
2008-12-05,1.2717,118.02,1.9455,,25.792,7.4498,15.6466,0.8654,265.19,3.4128,0.6992,,3.8776,3.8155,10.5637,30.19,1.5499,159.193,9.1975,7.164,35.0269,1.977,1.9617,1.6164,8.6792,9.8571,14545.7002,1866.08,4.5983,2.3764,61.841,1.9377,44.396,13.089,1,4.5585,58.61,120.72,2.1695,4.3886,1.9458,2.4866,85.396,0.468,1519.52,1.905,8.7035,3.3098,1.2613,10.0765,2703,2.4232,839.63,2878.5,649.96,1.238,107.56,220.62,43.971,88.339,6.8542,12.4313,2.3087,1.5297,33.347,6416.3999,9.5342,23.446,49.415,5.0733,63.019,1458.98,12635.9004,96.493,0.879,98.449,5056.8999,0.3477,149.78,10609.7998,1863.7,136.678,12.8296,1.6188,12.884,2283.6699,61.07,7.9915,9.9323,313.25,39.659,176.606,16.9949,12.835,155.55,24.586,98.902,0.485,1.2433,3.853,3.1679,99.994,5951.5,4.5186,85.032,687.16,4.7516,21.686,2.747,1757.2,17894.5,10.86,57.005,12.8096,1.7493,7.7769,41.647,1609.91,9.442,2481.5,29.776,1704.85,21123,642.957,642.957,116.86,2.7115,
2008-12-06,1.2717,118.02,1.9455,,25.792,7.4498,15.6466,0.8654,265.19,3.4128,0.6992,,3.8776,3.8155,10.5637,30.19,1.5499,159.193,9.1975,7.164,35.0269,1.977,1.9617,1.6164,8.6792,9.8571,14545.7002,1866.08,4.5983,2.3764,61.841,1.9377,44.396,13.089,1,4.5585,58.61,120.72,2.1695,4.3886,1.9458,2.4866,85.396,0.468,1519.52,1.905,8.7035,3.3098,1.2613,10.0765,2703,2.4232,839.63,2878.5,649.96,1.238,107.56,220.62,43.971,88.339,6.8542,12.4313,2.3087,1.5297,33.347,6416.3999,9.5342,23.446,49.415,5.0733,63.019,1458.98,12635.9004,96.493,0.879,98.449,5056.8999,0.3477,149.78,10609.7998,1863.7,136.678,12.8296,1.6188,12.884,2283.6699,61.07,7.9915,9.9323,313.25,39.659,176.606,16.9949,12.835,155.55,24.586,98.902,0.485,1.2433,3.853,3.1679,99.994,5951.5,4.5186,85.032,687.16,4.7516,21.686,2.747,1757.2,17894.5,10.86,57.005,12.8096,1.7493,7.7769,41.647,1609.91,9.442,2481.5,29.776,1704.85,21123,642.957,642.957,116.86,2.7115,
2008-12-07,1.2717,118.02,1.9455,,25.792,7.4498,15.6466,0.8654,265.19,3.4128,0.6992,,3.8776,3.8155,10.5637,30.19,1.5499,159.193,9.1975,7.164,35.0269,1.977,1.9617,1.6164,8.6792,9.8571,14545.7002,1866.08,4.5983,2.3764,61.841,1.9377,44.396,13.089,1,4.5585,58.61,120.72,2.1695,4.3886,1.9458,2.4866,85.396,0.468,1519.52,1.905,8.7035,3.3098,1.2613,10.0765,2703,2.4232,839.63,2878.5,649.96,1.238,107.56,220.62,43.971,88.339,6.8542,12.4313,2.3087,1.5297,33.347,6416.3999,9.5342,23.446,49.415,5.0733,63.019,1458.98,12635.9004,96.493,0.879,98.449,5056.8999,0.3477,149.78,10609.7998,1863.7,136.678,12.8296,1.6188,12.884,2283.6699,61.07,7.9915,9.9323,313.25,39.659,176.606,16.9949,12.835,155.55,24.586,98.902,0.485,1.2433,3.853,3.1679,99.994,5951.5,4.5186,85.032,687.16,4.7516,21.686,2.747,1757.2,17894.5,10.86,57.005,12.8096,1.7493,7.7769,41.647,1609.91,9.442,2481.5,29.776,1704.85,21123,642.957,642.957,116.86,2.7115,
2008-12-08,1.4918,120.048,1.9462,,25.685,7.4486,15.6466,0.8684,264.09,3.4126,0.698,,3.8801,3.8222,10.4067,30.195,1.5575,159.193,9.1077,7.1931,35.3207,2.026,1.948,1.6179,8.8809,10.0053,14761.2002,1872.71,4.7035,2.3681,62.914,1.9468,44.939,13.0526,1,4.6264,59.48,122.68,2.2405,4.49,1.9458,2.5107,86.668,0.475,1542.02,1.9168,8.8333,3.1848,1.2798,10.2007,2757,2.4721,850.73,2957.3,689.11,1.257,108.01,223.59,44.592,89.313,6.9564,12.5515,2.332,1.5524,33.831,6498.3999,9.6678,23.814,50.15,5.0701,63.781,1480.7,12766,98.545,0.9001,99.786,5116,0.3552,151.96,10765,1891.5,138.998,12.9705,1.6436,13.0699,2327.3601,62.568,8.1106,10.0801,319.85,41.15,179.498,17.0123,12.97,165.57,24.927,100.408,0.496,1.2618,3.9355,3.2237,99.555,6194.6001,4.5859,84.308,696.64,4.83,21.572,2.7878,1783.4,18160.5996,11.022,59.401,12.9768,1.7571,7.944,42.126,1637.05,9.5946,2513.2,30.927,1730.23,21454,642.957,642.957,116.86,2.7728,
2008-12-09,1.2926,119.33,1.9459,,25.686,7.4495,15.6466,0.8759,263.07,3.4121,0.6989,,3.9223,3.8611,10.58,30.181,1.5584,159,9.138,7.1801,35.2756,2.051,1.9662,1.6281,8.8788,10.0182,13788.5,1861.92,4.6769,2.387,62.642,1.9442,44.715,13.1279,1,4.6153,59.41,120.41,2.1966,4.4353,1.9458,2.5175,86.458,0.4738,1538.3,1.9065,8.8312,3.2117,1.2768,10.1512,2750,2.4533,841.62,2914.2,701.73,1.254,107.99,223.04,44.658,89.145,6.9299,12.5212,2.3373,1.5486,33.749,6482.7998,9.7106,23.737,50.029,5.0484,63.186,1477.12,12780.0996,97.691,0.8991,98.736,5041.3999,0.3553,151.69,10738.9004,931,138.662,12.9123,1.6382,13.051,2315.95,61.628,8.0909,10.0558,319.07,41.114,179.063,17.0467,12.9175,165.81,24.905,99.235,0.4963,1.2588,3.9009,3.1907,98.789,6192.5,4.5755,81.884,695.38,4.834,20.96,2.7811,1779.1,18116.6992,10.995,59.257,12.8782,1.7589,7.8606,42.053,1629.89,9.6165,2509.7,30.659,1733.66,21401,642.957,642.957,116.86,2.7734,
2008-12-10,1.3014,120.827,1.946,,25.786,7.4449,15.6466,0.8793,262.88,3.4133,0.6989,,3.9421,3.839,10.5852,30.189,1.5605,148.922,9.1771,7.1761,35.4257,2.0172,1.9836,1.6354,8.92,10.0838,13770,1813.98,4.7036,2.3875,62.537,1.9496,45.022,13.1859,1,4.6532,59.83,120.47,2.2146,4.4447,1.9458,2.5381,87.166,0.4777,1552.16,1.9165,8.8842,3.1669,1.2871,10.234,2772,2.4734,846.28,2942.5,705.82,1.264,108.14,224.87,45.016,89.731,7.0013,12.6234,2.3128,1.5596,34.025,6535.5,9.7014,23.932,50.438,5.0855,63.721,1489.21,12750,98.489,0.9042,99.674,5096.8999,0.3568,152.91,10820.5996,1902.4,140.251,13.0575,1.6497,13.1193,2319.4099,61.282,8.1572,10.138,319.1,41.451,180.532,17.1579,13.035,166.52,25.057,99.741,0.4994,1.2691,3.9328,3.233,99.983,6197.8999,4.6131,83.366,701.08,4.8648,21.536,2.8038,1784.6,18264.9004,11.086,59.744,13.0123,1.7642,7.9313,42.273,1645.79,9.7336,2526.3,31.04,1747.85,21577,642.957,642.957,116.86,2.791,10.903
