date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,IDR,ILS,INR,KWD,MXN,MYR,RUB,SAR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,JMD,JOD,PHP,SVC,SZL,TND,TTD,UGX,BOB,COP,HRK,KES,LBP,MUR
2004-06-04,1.2275,136.55,1.9558,0.5834,31.31,7.4333,15.6466,0.6669,252.15,3.4529,0.661,0.4256,4.654,40772,9.1394,239.16,39.965,1.5204,87.31,8.1859,1833637,1.7629,1.6574,9.5644,1429.3,1.9707,2.0975,7.9132,1,11604.2002,5.5789,55.277,0.362,14.0172,4.6562,,4.6087,4.5002,2.0921,1.9432,2.3384,2.062,3.7694,1.1753,2583,10.126,7.555,2.1925,72.17,0.8519,68.278,10.36,7.6692,1.5305,7.3048,2202,,,,,,
2004-06-05,1.2275,136.55,1.9558,0.5834,31.31,7.4333,15.6466,0.6669,252.15,3.4529,0.661,0.4256,4.654,40772,9.1394,239.16,39.965,1.5204,87.31,8.1859,1833637,1.7629,1.6574,9.5644,1429.3,1.9707,2.0975,7.9132,1,11604.2002,5.5789,55.277,0.362,14.0172,4.6562,,4.6087,4.5002,2.0921,1.9432,2.3384,2.062,3.7694,1.1753,2583,10.126,7.555,2.1925,72.17,0.8519,68.278,10.36,7.6692,1.5305,7.3048,2202,,,,,,
2004-06-06,1.2275,136.55,1.9558,0.5834,31.31,7.4333,15.6466,0.6669,252.15,3.4529,0.661,0.4256,4.654,40772,9.1394,239.16,39.965,1.5204,87.31,8.1859,1833637,1.7629,1.6574,9.5644,1429.3,1.9707,2.0975,7.9132,1,11604.2002,5.5789,55.277,0.362,14.0172,4.6562,,4.6087,4.5002,2.0921,1.9432,2.3384,2.062,3.7694,1.1753,2583,10.126,7.555,2.1925,72.17,0.8519,68.278,10.36,7.6692,1.5305,7.3048,2202,,,,,,
2004-06-07,1.2318,135.06,1.9558,0.583,31.214,7.4341,15.6466,0.669,250.45,3.4528,0.6638,0.4266,4.5981,40803,9.1096,239.14,39.95,1.523,87.33,8.1827,1816967,1.7447,1.6576,9.6041,1425.8,1.9477,2.0967,7.9461,1,11451.0996,5.5566,55.354,0.3628,13.9911,4.6779,,4.6173,4.5228,2.1132,1.9621,2.362,2.075,3.7735,1.1872,2611,10.1765,7.591,2.1921,72.996,0.8436,68.595,10.464,7.6603,1.5274,7.3777,2220.8999,,,,,,
2004-06-08,1.2261,134.29,1.9558,0.583,31.278,7.439,15.6466,0.6663,250.64,3.4527,0.6623,0.4263,4.6047,40758,9.0942,239.15,39.87,1.5174,87.36,8.1981,1811841,1.7493,1.6533,9.5539,1412.1,1.9535,2.0935,8.0494,1,11097.4004,5.5314,55.079,0.3614,13.888,4.6616,,4.5983,4.4258,2.1132,1.9621,2.362,2.073,3.7538,1.1872,2614,10.1384,7.4981,2.0905,72.947,0.8436,68.122,10.464,7.6603,1.4924,7.3777,2208.5,,,,,,
2004-06-09,1.2043,132.96,1.9558,0.583,31.442,7.4405,15.6466,0.6586,251.955,3.4529,0.6568,0.4255,4.5882,40855,9.1084,239.14,39.955,1.5118,87.12,8.1756,1804336,1.7451,1.6372,9.3859,1390,1.9363,2.0636,7.9758,1,11177.7998,5.4347,53.956,0.3555,13.716,4.5764,,4.5168,4.4404,2.0889,1.9375,2.3348,2.051,3.7101,1.1735,2580,9.9903,7.452,2.141,72.207,0.8439,67.144,10.344,7.7305,1.5323,7.2938,2184,,,,,,
2004-06-10,1.2109,132.3,1.9558,0.5828,31.309,7.4346,15.6466,0.657,251.78,3.4528,0.6536,0.4249,4.5994,40865,9.1509,239.14,39.87,1.5068,87.12,8.2622,1806800,1.7368,1.6446,9.4358,1403.3,1.9088,2.0723,7.8017,1,11316.0996,5.4627,54.505,0.3567,13.746,4.6004,,4.5405,4.4446,2.0669,1.9179,2.3102,2.04,3.691,1.1612,2555,10.0036,7.496,2.1658,71.46,0.8392,67.315,10.236,7.7215,1.5171,7.2178,2155.6001,,,,,,
2004-06-11,1.2015,132.29,1.9559,0.5826,31.44,7.432,15.6466,0.6615,252.8,3.4527,0.6525,0.4244,4.5876,40767,9.1503,239.15,39.91,1.5121,86.96,8.295,1786800,1.7315,1.6405,9.3673,1398.1,1.9036,2.0621,7.823,1,11256.2002,5.4293,54.104,0.3539,13.6393,4.5629,,4.5048,4.4116,2.0561,1.9082,2.2981,2.035,3.672,1.1551,2540,9.9228,7.435,2.1321,71.103,0.8361,66.918,10.183,7.5369,1.5191,7.1803,2142.7,,,,,,
2004-06-12,1.2015,132.29,1.9559,0.5826,31.44,7.432,15.6466,0.6615,252.8,3.4527,0.6525,0.4244,4.5876,40767,9.1503,239.15,39.91,1.5121,86.96,8.295,1786800,1.7315,1.6405,9.3673,1398.1,1.9036,2.0621,7.823,1,11256.2002,5.4293,54.104,0.3539,13.6393,4.5629,,4.5048,4.4116,2.0561,1.9082,2.2981,2.035,3.672,1.1551,2540,9.9228,7.435,2.1321,71.103,0.8361,66.918,10.183,7.5369,1.5191,7.1803,2142.7,,,,,,
2004-06-13,1.2015,132.29,1.9559,0.5826,31.44,7.432,15.6466,0.6615,252.8,3.4527,0.6525,0.4244,4.5876,40767,9.1503,239.15,39.91,1.5121,86.96,8.295,1786800,1.7315,1.6405,9.3673,1398.1,1.9036,2.0621,7.823,1,11256.2002,5.4293,54.104,0.3539,13.6393,4.5629,,4.5048,4.4116,2.0561,1.9082,2.2981,2.035,3.672,1.1551,2540,9.9228,7.435,2.1321,71.103,0.8361,66.918,10.183,7.5369,1.5191,7.1803,2142.7,,,,,,
2004-06-14,1.2062,133.85,1.9558,0.5824,31.506,7.4334,15.6466,0.6645,253.05,3.4528,0.6543,0.425,4.5561,40741,9.1699,239.18,39.875,1.5133,87.1,8.3275,1811000,1.7518,1.6615,9.4023,1402.6,1.9293,2.0716,7.9554,1,11304.0996,5.4443,54.584,0.3554,13.75,4.5829,,4.5217,4.4321,2.0584,1.956,2.3007,2.043,3.6988,1.1564,2544,9.9728,7.42,2.1598,71.206,0.8396,67.39,10.194,7.5454,1.5325,7.1883,2139.3,,,,,,
2004-06-15,1.2166,133.09,1.9558,0.5824,31.835,7.4326,15.6466,0.6635,253.52,3.4528,0.6553,0.4251,4.5649,40678,9.1577,239.15,39.892,1.5183,87.24,8.2942,1821900,1.7466,1.6658,9.4873,1414.3,1.9118,2.0784,7.8539,1,11420.0996,5.4879,55.065,0.3582,13.81,4.6213,,4.5601,4.4571,2.0629,1.9602,2.3058,2.042,3.7297,1.1589,2548,10.029,7.466,2.1763,71.456,0.845,67.726,10.217,7.6223,1.521,7.204,2121.7,,,,,,
2004-06-16,1.2007,132.16,1.9558,0.5822,31.76,7.4332,15.6466,0.6578,253.53,3.4529,0.6538,0.4246,4.563,40793,9.1529,239.23,39.925,1.5216,87.28,8.3168,1804900,1.7442,1.6492,9.3588,1388.6,1.9105,2.0625,7.8136,1,11298.9004,5.401,54.413,0.3537,13.634,4.5601,,4.5004,4.41,2.0655,1.9553,2.3086,2.041,3.6849,1.1604,2550,9.9173,7.374,2.1209,71.46,0.8369,67.323,10.229,7.4992,1.5151,7.2129,2103,,,,,,
2004-06-17,1.2034,131.82,1.9558,0.5819,31.751,7.4329,15.6466,0.6558,254.19,3.4529,0.6526,0.4241,4.5795,40742,9.1505,239.23,39.94,1.5093,87.21,8.3472,1801900,1.7656,1.6521,9.3801,1398.8,1.9344,2.0662,7.8112,1,11319.2002,5.398,54.66,0.3554,13.614,4.5825,,4.5229,4.4203,2.0666,1.9563,2.3098,2.0385,3.7049,1.161,2552,9.9471,7.399,2.1531,71.484,0.8384,67.61,10.234,7.5031,1.5164,7.2166,2120.7,,,,,,
2004-06-18,1.2145,132.01,1.9558,0.5819,31.81,7.432,15.6466,0.66,254.32,3.4528,0.6519,0.424,4.576,40748,9.1546,239.35,39.925,1.5097,87.26,8.3459,1792100,1.7618,1.6559,9.4649,1407,1.9354,2.0815,7.7329,1,11400,5.4496,55.257,0.3577,13.704,4.6118,,4.5518,4.4508,2.0611,1.9512,2.3037,2.04,3.6819,1.1579,2547,10.0108,7.453,2.1731,71.236,0.8408,68.099,10.207,7.5191,1.5173,7.1975,2110.1001,,,,,,
2004-06-19,1.2145,132.01,1.9558,0.5819,31.81,7.432,15.6466,0.66,254.32,3.4528,0.6519,0.424,4.576,40748,9.1546,239.35,39.925,1.5097,87.26,8.3459,1792100,1.7618,1.6559,9.4649,1407,1.9354,2.0815,7.7329,1,11400,5.4496,55.257,0.3577,13.704,4.6118,,4.5518,4.4508,2.0611,1.9512,2.3037,2.04,3.6819,1.1579,2547,10.0108,7.453,2.1731,71.236,0.8408,68.099,10.207,7.5191,1.5173,7.1975,2110.1001,,,,,,
2004-06-20,1.2145,132.01,1.9558,0.5819,31.81,7.432,15.6466,0.66,254.32,3.4528,0.6519,0.424,4.576,40748,9.1546,239.35,39.925,1.5097,87.26,8.3459,1792100,1.7618,1.6559,9.4649,1407,1.9354,2.0815,7.7329,1,11400,5.4496,55.257,0.3577,13.704,4.6118,,4.5518,4.4508,2.0611,1.9512,2.3037,2.04,3.6819,1.1579,2547,10.0108,7.453,2.1731,71.236,0.8408,68.099,10.207,7.5191,1.5173,7.1975,2110.1001,,,,,,
2004-06-21,1.2126,131.78,1.9558,0.5817,31.886,7.4327,15.6466,0.6613,254.43,3.4526,0.6539,0.4249,4.5907,40731,9.1516,239.39,39.955,1.5092,87.77,8.3648,1803000,1.7531,1.6533,9.4511,1399.3,1.9224,2.0846,7.6359,1,11372.5996,5.4351,55.479,0.3567,13.652,4.5992,,4.5393,4.4431,2.0716,1.9608,2.3154,2.057,3.7173,1.1638,2558,9.9992,7.449,2.1542,71.557,0.8414,67.749,10.259,7.4729,1.5183,7.2338,2117.8,9.5891,3282.46,7.3702,96.0601,1835.2,34.1116
2004-06-22,1.2122,132.32,1.956,0.5817,31.871,7.4338,15.6466,0.6651,254.95,3.4527,0.6541,0.4252,4.5824,40614,9.1634,239.5,39.97,1.513,87.91,8.3288,1796300,1.7607,1.6458,9.4513,1399,1.9285,2.0852,7.6193,1,11368.9004,5.4397,55.829,0.3563,13.64,4.5943,,4.5346,4.4385,2.0707,1.96,2.3205,2.052,3.7109,1.1633,2555,9.9893,7.431,2.154,71.527,0.841,67.79,10.255,7.4697,1.5216,7.2307,2115.3999,9.5934,3285.46,7.3698,96.0246,1834.29,34.0584
2004-06-23,1.2086,130.79,1.9559,0.5817,31.797,7.4327,15.6466,0.6651,253.63,3.4529,0.6542,0.4253,4.55,40613,9.1667,239.58,39.94,1.5149,87.8,8.3886,1802500,1.7577,1.6436,9.4254,1400.5,1.9337,2.0759,7.5297,1,11383.0996,5.4368,55.062,0.356,13.676,4.5913,,4.5304,4.4383,2.0703,1.9597,2.314,2.049,3.7042,1.1631,2556,9.9865,7.473,2.1585,71.466,0.8412,67.794,10.253,7.3234,1.5226,7.2295,2109,9.5913,3276.01,7.3797,95.8894,1832.17,34.0553
2004-06-24,1.2174,130.49,1.9559,0.5815,31.569,7.4321,15.6466,0.6675,252.9,3.4529,0.6547,0.4259,4.5554,40852,9.1651,239.64,39.938,1.5148,88.02,8.3524,1802919,1.7386,1.6385,9.4918,1401.4,1.9116,2.0826,7.6429,1,11440,5.4666,55.697,0.3584,13.701,4.6228,,4.5619,4.4667,2.0746,1.9636,2.3188,2.048,3.6972,1.1655,2562,10.051,7.483,2.176,71.744,0.8475,67.866,10.274,7.3385,1.5246,7.2443,2108.3,9.6551,3284.0701,7.3696,96.3255,1843.15,34.2829
2004-06-25,1.2203,131.28,1.9557,0.5815,31.65,7.4315,15.6466,0.6669,253.1,3.4529,0.6552,0.4257,4.552,40766,9.1556,239.64,39.888,1.5214,88.04,8.2981,1813400,1.7413,1.6716,9.5076,1395.3,1.9166,2.0832,7.6386,1,11443.5,5.4697,55.669,0.358,13.708,4.6171,,4.5559,4.4579,2.0786,1.9672,2.3233,2.048,3.6715,1.1677,2567,10.0312,7.479,2.1443,71.868,0.8462,67.952,10.294,7.3527,1.5247,7.2581,2110.3,9.6606,3281.0901,7.4222,96.5636,1844.21,34.2661
2004-06-26,1.2203,131.28,1.9557,0.5815,31.65,7.4315,15.6466,0.6669,253.1,3.4529,0.6552,0.4257,4.552,40766,9.1556,239.64,39.888,1.5214,88.04,8.2981,1813400,1.7413,1.6716,9.5076,1395.3,1.9166,2.0832,7.6386,1,11443.5,5.4697,55.669,0.358,13.708,4.6171,,4.5559,4.4579,2.0786,1.9672,2.3233,2.048,3.6715,1.1677,2567,10.0312,7.479,2.1443,71.868,0.8462,67.952,10.294,7.3527,1.5247,7.2581,2110.3,9.6606,3281.0901,7.4222,96.5636,1844.21,34.2661
2004-06-27,1.2203,131.28,1.9557,0.5815,31.65,7.4315,15.6466,0.6669,253.1,3.4529,0.6552,0.4257,4.552,40766,9.1556,239.64,39.888,1.5214,88.04,8.2981,1813400,1.7413,1.6716,9.5076,1395.3,1.9166,2.0832,7.6386,1,11443.5,5.4697,55.669,0.358,13.708,4.6171,,4.5559,4.4579,2.0786,1.9672,2.3233,2.048,3.6715,1.1677,2567,10.0312,7.479,2.1443,71.868,0.8462,67.952,10.294,7.3527,1.5247,7.2581,2110.3,9.6606,3281.0901,7.4222,96.5636,1844.21,34.2661
2004-06-28,1.2187,131.59,1.9555,0.5815,31.874,7.4317,15.6466,0.6657,253.11,3.4527,0.6569,0.4257,4.5384,40732,9.1401,239.85,39.91,1.5217,88.1,8.3246,1824900,1.7391,1.6422,9.5005,1403.5,1.8978,2.0841,7.4946,1,11478.2998,5.4669,55.749,0.3587,13.871,4.627,,4.5683,4.4762,2.0855,1.9592,2.3309,2.0539,3.7041,1.1716,2578,10.0712,7.513,2.1634,72.004,0.8507,68.222,10.327,7.377,1.5274,7.2818,2107.5,9.667,3289.04,7.369,96.6271,1845.42,34.3373
2004-06-29,1.2098,130.88,1.9561,0.5815,31.84,7.4329,15.6466,0.6686,252.76,3.4527,0.6564,0.426,4.5344,40725,9.1243,239.85,39.965,1.5296,88.07,8.35,1816800,1.7494,1.6282,9.4336,1391.3,1.9133,2.0752,7.5315,1,11366.9004,5.423,55.525,0.356,13.923,4.5886,,4.5289,4.4513,2.0834,1.9574,2.3286,2.0543,3.7224,1.1704,2576,10.0174,7.486,2.139,71.934,0.8437,68.02,10.317,7.2239,1.5241,7.2747,2107.8,9.5917,3260.7,7.369,95.9955,1829.59,34.0364
2004-06-30,1.2184,132.63,1.9573,0.5815,31.89,7.432,15.6466,0.6689,250.79,3.453,0.657,0.4263,4.4995,40626,9.1616,239.99,39.875,1.5233,88.33,8.4428,1805300,1.7455,1.6231,9.4955,1407.8,1.9137,2.092,7.4641,1,11462.5996,5.4675,55.908,0.3594,14.013,4.6361,,4.5757,4.4712,2.0834,1.9574,2.3286,2.0667,3.6962,1.1704,2576,10.0621,7.485,2.1677,71.934,0.8456,68.149,10.317,7.2969,1.5266,7.2747,2102.3999,9.683,3281.71,7.3423,96.7627,1846.7,34.4213
2004-07-01,1.2162,131.73,1.9557,0.5815,31.817,7.433,15.6466,0.6679,250.46,3.4527,0.6563,0.4262,4.5083,40629,9.1664,239.85,39.845,1.5182,88.43,8.4568,1791400,1.7204,1.6183,9.4809,1401.8,1.8945,2.0846,7.4901,1,11310.5,5.4335,55.675,0.3587,13.933,4.6243,,4.5633,4.4634,2.0876,1.9612,2.3333,2.062,3.7376,1.1728,2583,10.0428,7.51,2.1523,72.076,0.847,67.89,10.338,7.275,1.526,7.2892,2108.1001,9.6528,3258.75,7.3547,96.4249,1840.95,34.3141
2004-07-02,1.2311,133.26,1.9559,0.5815,31.72,7.4345,15.6466,0.6723,250.32,3.453,0.6568,0.426,4.519,40617,9.183,239.86,39.775,1.5183,88.3,8.5143,1775800,1.7235,1.6293,9.5974,1420.8,1.9018,2.1056,7.5133,1,11227.5996,5.4887,56.137,0.3628,14.084,4.6779,,4.6173,4.5165,2.0833,1.9573,2.3285,2.0605,3.6566,1.1704,2579,10.1664,7.606,2.1678,71.931,0.8566,68.697,10.317,7.2601,1.5262,7.2744,2095,9.7771,3287.76,7.3655,97.8506,1864.64,34.7435
2004-07-03,1.2311,133.26,1.9559,0.5815,31.72,7.4345,15.6466,0.6723,250.32,3.453,0.6568,0.426,4.519,40617,9.183,239.86,39.775,1.5183,88.3,8.5143,1775800,1.7235,1.6293,9.5974,1420.8,1.9018,2.1056,7.5133,1,11227.5996,5.4887,56.137,0.3628,14.084,4.6779,,4.6173,4.5165,2.0833,1.9573,2.3285,2.0605,3.6566,1.1704,2579,10.1664,7.606,2.1678,71.931,0.8566,68.697,10.317,7.2601,1.5262,7.2744,2095,9.7771,3287.76,7.3655,97.8506,1864.64,34.7435
2004-07-04,1.2311,133.26,1.9559,0.5815,31.72,7.4345,15.6466,0.6723,250.32,3.453,0.6568,0.426,4.519,40617,9.183,239.86,39.775,1.5183,88.3,8.5143,1775800,1.7235,1.6293,9.5974,1420.8,1.9018,2.1056,7.5133,1,11227.5996,5.4887,56.137,0.3628,14.084,4.6779,,4.6173,4.5165,2.0833,1.9573,2.3285,2.0605,3.6566,1.1704,2579,10.1664,7.606,2.1678,71.931,0.8566,68.697,10.317,7.2601,1.5262,7.2744,2095,9.7771,3287.76,7.3655,97.8506,1864.64,34.7435
2004-07-05,1.23,134.06,1.9556,0.5819,31.828,7.4368,15.6466,0.6713,250,3.4527,0.6607,0.4266,4.5224,40739,9.18,239.85,39.79,1.5177,88.68,8.4856,1774100,1.7224,1.6284,9.5862,1416.4,1.8952,2.1087,7.571,1,11238.2998,5.4866,56.184,0.3619,14.005,4.6692,,4.6077,4.5094,2.1068,1.9786,2.3548,2.0811,3.6542,1.1836,2609,10.1427,7.556,2.155,73.098,0.8574,68.294,10.432,7.2568,1.5304,7.3556,2101.8,9.756,3280.9299,7.3316,97.8367,1860.63,34.6687
2004-07-06,1.2285,134.38,1.9557,0.5818,31.747,7.434,15.6466,0.6673,250.06,3.4528,0.6614,0.4265,4.5118,40843,9.1858,239.91,39.815,1.5183,88.47,8.4557,1774400,1.7171,1.6294,9.5798,1421,1.8892,2.1069,7.6152,1,11054.2002,5.5013,56.361,0.3625,14.09,4.6745,,4.6132,4.5095,2.1069,1.9546,2.3549,2.084,3.6371,1.1836,2610,10.1526,7.597,2.1471,73.101,0.8567,68.532,10.433,7.2571,1.5319,7.3559,2087.1001,9.7508,3283.3701,7.3628,98.0183,1859.65,34.6627
2004-07-07,1.2371,134.22,1.9559,0.5818,31.434,7.4346,15.6466,0.6669,250.25,3.4527,0.6625,0.4264,4.527,40860,9.1885,239.9,39.779,1.5167,88.5,8.4201,1784200,1.7094,1.6341,9.6445,1423.1,1.8819,2.1106,7.5507,1,11124.0996,5.5287,56.543,0.3644,14.167,4.6988,,4.6371,4.5468,2.1209,1.9636,2.3705,2.085,3.6881,1.1915,2624,10.23,7.631,2.1642,73.577,0.8621,69.035,10.501,7.3054,1.5329,7.4042,2078.3,9.8219,3315.52,7.3695,98.7944,1873.2,34.9152
2004-07-08,1.2395,134.9,1.9557,0.5819,31.467,7.4339,15.6466,0.6691,250.63,3.4526,0.6618,0.4263,4.526,40912,9.1788,239.88,39.88,1.5159,88.16,8.4725,1787400,1.7174,1.6329,9.6649,1424.8,1.8856,2.1135,7.4581,1,11126.2002,5.5461,56.584,0.3651,14.264,4.7068,,4.6463,4.5472,2.1196,1.9549,2.3691,2.0854,3.6711,1.1908,2628,10.2371,7.671,2.1469,73.535,0.8631,69.041,10.495,7.3011,1.533,7.3999,2079.8,9.8214,3312.3799,7.3801,98.8363,1871.45,35.0138
2004-07-09,1.2419,134.33,1.9556,0.5818,31.4,7.4349,15.6466,0.6667,251.99,3.4526,0.6621,0.4266,4.514,40918,9.1893,239.82,39.895,1.5176,87.91,8.4477,1788261,1.7194,1.6351,9.6837,1425.6,1.8795,2.1058,7.5626,1,11027.2002,5.5467,56.623,0.3655,14.224,4.7128,,4.6518,4.5494,2.126,1.9606,2.3763,2.0867,3.7124,1.1944,2634,10.2343,7.671,2.149,73.753,0.8644,68.908,10.527,7.3232,1.5353,7.422,2101.3999,9.8444,3313.4299,7.3706,98.9436,1873.35,35.0586
2004-07-10,1.2419,134.33,1.9556,0.5818,31.4,7.4349,15.6466,0.6667,251.99,3.4526,0.6621,0.4266,4.514,40918,9.1893,239.82,39.895,1.5176,87.91,8.4477,1788261,1.7194,1.6351,9.6837,1425.6,1.8795,2.1058,7.5626,1,11027.2002,5.5467,56.623,0.3655,14.224,4.7128,,4.6518,4.5494,2.126,1.9606,2.3763,2.0867,3.7124,1.1944,2634,10.2343,7.671,2.149,73.753,0.8644,68.908,10.527,7.3232,1.5353,7.422,2101.3999,9.8444,3313.4299,7.3706,98.9436,1873.35,35.0586
2004-07-11,1.2419,134.33,1.9556,0.5818,31.4,7.4349,15.6466,0.6667,251.99,3.4526,0.6621,0.4266,4.514,40918,9.1893,239.82,39.895,1.5176,87.91,8.4477,1788261,1.7194,1.6351,9.6837,1425.6,1.8795,2.1058,7.5626,1,11027.2002,5.5467,56.623,0.3655,14.224,4.7128,,4.6518,4.5494,2.126,1.9606,2.3763,2.0867,3.7124,1.1944,2634,10.2343,7.671,2.149,73.753,0.8644,68.908,10.527,7.3232,1.5353,7.422,2101.3999,9.8444,3313.4299,7.3706,98.9436,1873.35,35.0586
2004-07-12,1.2408,134.37,1.9559,0.5818,31.448,7.4347,15.6466,0.666,251.26,3.4527,0.6623,0.4264,4.4847,40850,9.197,239.79,39.85,1.5189,88.27,8.4612,1790800,1.7055,1.6356,9.6739,1422.8,1.8799,2.1029,7.4828,1,10906.7002,5.5405,56.555,0.3653,14.228,4.7117,,4.6497,4.5573,2.13,1.9641,2.3807,2.0823,3.6962,1.1966,2639,10.2515,7.882,2.1466,73.999,0.8634,68.981,10.546,7.3368,1.5294,7.4355,2092.3999,9.8385,3316.6699,7.3784,98.8838,1879.04,35.0126
2004-07-13,1.2333,133.68,1.9559,0.5819,31.421,7.435,15.6466,0.6637,250.05,3.4527,0.6616,0.4261,4.4638,40920,9.2058,239.86,39.999,1.5236,88.22,8.491,1779300,1.7019,1.6247,9.6146,1416.9,1.8751,2.0944,7.5034,1,11012.5996,5.5273,56.417,0.3632,14.102,4.684,,4.6223,4.5166,2.1211,1.9562,2.3707,2.0762,3.6723,1.1916,2623,10.1617,7.597,2.1295,73.695,0.8599,68.467,10.502,7.306,1.5287,7.4048,2075,9.7754,3293.3501,7.3897,98.2194,1867,34.8622
2004-07-14,1.2385,135.17,1.9546,0.5819,31.388,7.4351,15.6466,0.6671,249.19,3.4527,0.6624,0.4263,4.4388,41016,9.1956,239.85,40.003,1.5219,88.09,8.5231,1774400,1.7069,1.6378,9.6569,1428.3,1.8967,2.1078,7.485,1,11099.7002,5.5529,56.802,0.3652,14.161,4.7094,,4.6471,4.5476,2.1216,1.9567,2.3713,2.0815,3.6794,1.1919,2622,10.2323,7.633,2.1459,73.713,0.863,69.047,10.505,7.3079,1.5353,7.4066,2110,9.8186,3286.46,7.3847,99.056,1875.25,34.9791
2004-07-15,1.2356,135.63,1.956,0.5819,31.392,7.4347,15.6466,0.6663,250.57,3.4527,0.6627,0.4265,4.4597,40949,9.1883,239.83,39.88,1.5272,88.13,8.4644,1773700,1.7115,1.6345,9.6348,1435.4,1.8994,2.1089,7.5111,1,11072.5,5.5363,56.86,0.3635,13.93,4.6878,,4.6256,4.5442,2.12,1.9553,2.3695,2.0835,3.6594,1.191,2618,10.2253,7.5091,2.0608,73.658,0.8607,69.123,10.497,7.3023,1.4951,7.4011,2085.1001,9.798,3255.22,7.3972,98.8481,1871.3199,34.881
2004-07-16,1.2456,135.4,1.9558,0.5824,31.18,7.4346,15.6466,0.6647,249.75,3.453,0.662,0.4261,4.418,41047,9.1977,239.87,39.865,1.5249,88.03,8.4885,1773800,1.7005,1.6322,9.6975,1449.1,1.8862,2.1139,7.3819,1,11085.2998,5.5796,57.394,0.3667,14.187,4.7296,,4.6676,4.5687,2.1175,1.953,2.3668,2.0811,3.6428,1.1896,2619,10.2757,7.652,2.1633,73.573,0.8663,69.494,10.485,7.2937,1.5365,7.3925,2083.8999,9.8745,3275.6299,7.3747,99.6823,1885.9301,35.1535
2004-07-17,1.2456,135.4,1.9558,0.5824,31.18,7.4346,15.6466,0.6647,249.75,3.453,0.662,0.4261,4.418,41047,9.1977,239.87,39.865,1.5249,88.03,8.4885,1773800,1.7005,1.6322,9.6975,1449.1,1.8862,2.1139,7.3819,1,11085.2998,5.5796,57.394,0.3667,14.187,4.7296,,4.6676,4.5687,2.1175,1.953,2.3668,2.0811,3.6428,1.1896,2619,10.2757,7.652,2.1633,73.573,0.8663,69.494,10.485,7.2937,1.5365,7.3925,2083.8999,9.8745,3275.6299,7.3747,99.6823,1885.9301,35.1535
2004-07-18,1.2456,135.4,1.9558,0.5824,31.18,7.4346,15.6466,0.6647,249.75,3.453,0.662,0.4261,4.418,41047,9.1977,239.87,39.865,1.5249,88.03,8.4885,1773800,1.7005,1.6322,9.6975,1449.1,1.8862,2.1139,7.3819,1,11085.2998,5.5796,57.394,0.3667,14.187,4.7296,,4.6676,4.5687,2.1175,1.953,2.3668,2.0811,3.6428,1.1896,2619,10.2757,7.652,2.1633,73.573,0.8663,69.494,10.485,7.2937,1.5365,7.3925,2083.8999,9.8745,3275.6299,7.3747,99.6823,1885.9301,35.1535
2004-07-19,1.244,134.65,1.9571,0.5824,31.146,7.4349,15.6466,0.6656,249.02,3.452,0.6623,0.426,4.4376,40949,9.196,239.88,39.893,1.5287,88.13,8.4916,1773900,1.6955,1.6261,9.6993,1438.6,1.8989,2.1135,7.3379,1,11132.9004,5.5626,57.203,0.3665,14.098,4.7236,,4.662,4.5617,2.1295,1.9991,2.3802,2.084,3.6458,1.1963,2631,10.2691,7.66,2.1392,74.12,0.865,69.277,10.544,7.0864,1.5376,7.5271,2108.1001,9.8643,3277.5,7.37,99.6404,1883.96,35.0546
2004-07-20,1.2334,133.81,1.9557,0.5824,31.381,7.4362,15.6466,0.6656,249.57,3.453,0.6624,0.4264,4.462,40920,9.205,239.87,39.827,1.5338,88.02,8.4821,1791300,1.6926,1.618,9.618,1431.1,1.8887,2.1029,7.327,1,11068.9004,5.5238,56.608,0.3634,14.074,4.6859,,4.6249,4.5466,2.1276,1.9974,2.3781,2.088,3.6339,1.1953,2628,10.2245,7.659,2.1338,74.155,0.8625,68.999,10.535,7.0801,1.5347,7.5206,2098.8,9.7762,3249.0901,7.3753,98.644,1866.84,34.7597
2004-07-21,1.2263,134.72,1.9558,0.5824,31.455,7.4362,15.6466,0.6664,249.56,3.453,0.6601,0.4262,4.467,41107,9.1931,239.92,39.85,1.5321,87.45,8.4829,1786100,1.716,1.622,9.5636,1422.9,1.919,2.0963,7.392,1,11035.2998,5.4974,56.405,0.3606,13.978,4.6494,,4.5892,4.4849,2.1066,1.9783,2.3545,2.075,3.6034,1.1834,2602,10.0969,7.536,2.1166,73.432,0.8536,68.134,10.431,7.071,1.5279,7.4468,2077.8999,9.7199,3214.0701,7.3704,98.4438,1856.09,34.5841
