date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SHP,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,ANG,AWG,CDF,BYN
2017-03-13,1.069,122.664,1.9456,27.0082,7.4329,0.8782,312.732,4.3329,4.5457,9.6144,1.0793,9.1878,7.4093,62.9415,3.9978,1.4173,3.3462,1.4388,7.2822,8.3004,13961.7998,3.9144,69.691,1224.4,20.9526,4.6419,1.5439,53.481,1.5097,37.753,14.1046,1,3.9169,69.79,132.7,16.5046,1.9458,2.0732,83.3252,0.3995,1764.7,1.0577,1.4796,7.151,1.0538,10.9941,2.0821,690.683,3130.3,581.88,1.031,110.265,185.35,49.14,116.62,18.703,23.8184,2.175,4.8438,46.7903,9878.4004,7.6241,210.829,24.47,69.536,1219.5601,34656,114.99,134.719,0.7488,107.48,4164.2002,492.811,0.3253,0.8639,333.39,8452.4004,1558,157.204,97.2794,13.8721,1.4938,10.421,20.7029,3335.6499,60.582,1436,8.2851,374.56,36.4,16.222,764.45,74.2423,13.8721,330.87,30.856,111.406,0.4094,1.0357,3.4088,3.2818,109.598,5643.7002,3.8816,123.574,874.47,3.997,13.547,6.7629,,7883.9102,573.6,24500,9.041,,13.8974,3.6346,2.4137,6.9888,31.9411,2320.78,28.1652,3779,29.403,3479.26,10.64,23785,655.957,2.8737,655.957,119.26,266.61,10.1703,,,,
2017-03-14,1.0651,122.387,1.9485,27.0033,7.4334,0.8726,312.088,4.3292,4.5471,9.523,1.073,9.1221,7.4243,62.9215,3.9839,1.4077,3.3541,1.4326,7.3543,8.2698,14017.9004,3.9039,70.405,1221.83,20.8923,4.6634,1.5395,53.402,1.5074,37.639,13.9731,1,3.9094,70.2,133.05,16.5198,1.9458,2.0858,83.8411,0.3985,1796.1899,1.0637,1.4828,7.1928,1.0598,10.9639,2.0942,692.902,3130.7,584.96,1.037,110.265,186.45,49.648,116.438,18.837,24.2006,2.2189,4.8689,46.6214,9825.7002,7.6611,211.772,24.601,69.263,1226.67,34528.8008,117.869,135.495,0.7482,107.33,4168.2002,491.351,0.3244,0.8689,336.69,8498.7002,1574,158.058,96.9281,13.7416,1.4961,10.417,20.8062,3251.6899,61.126,1439.49,8.3328,377.57,36.29,16.193,769.416,73.6973,13.7416,332.77,31.098,111.187,0.4085,1.0417,3.4228,3.3009,111.55,5664.7002,3.8741,123.815,865.09,3.9894,13.383,7.0809,,7961.9502,577.1,24500,9.094,,13.7789,3.6215,2.4502,7.0294,32.0174,2334.25,28.4124,3790.1001,29.691,3647.5701,10.65,23928,655.957,2.8633,655.957,119.26,265.647,10.2178,,,,
2017-03-15,1.0612,121.67,1.9483,27.0039,7.4332,0.8729,311.248,4.3174,4.5394,9.5132,1.0712,9.1358,7.4226,63.0188,3.9685,1.4022,3.3547,1.4294,7.3281,8.2411,13987.0996,3.889,69.731,1218.08,20.8579,4.6509,1.5307,53.245,1.5017,37.459,13.9479,1,3.8952,69.97,132.69,16.4919,1.9458,2.0787,83.5782,0.3971,1769.4,1.0602,1.4791,7.1683,1.0562,10.9676,2.0871,696.505,3122.8,578.49,1.033,110.265,185.8,49.257,116.315,19.13,23.8749,2.2131,4.8606,46.387,9891.2002,7.6371,210.583,24.486,69.103,1222.1801,34402.3984,117.188,134.986,0.7454,106.99,4173.7002,492.311,0.3232,0.866,335.46,8470.7002,1561.8,157.953,95.512,13.7856,1.4897,10.402,20.7309,3238.6001,61.126,1438.89,8.3083,375.46,36.16,16.173,767.631,73.4275,13.7856,331.12,30.951,110.187,0.4071,1.0382,3.4127,3.2897,111.09,5651.6001,3.8603,123.819,876.51,3.975,13.379,7.0564,,7959.3301,575.1,24500,9.063,,13.7816,3.6188,2.4249,7.0056,31.9052,2326.3401,28.2958,3782.7,29.548,3688.47,10.63,23847,655.957,2.8528,655.957,119.26,264.727,10.1837,,,,
2017-03-16,1.0738,121.765,1.9487,27.0191,7.4324,0.8742,309.938,4.3117,4.5388,9.5292,1.0737,9.1249,7.426,62.7813,3.9471,1.3933,3.3282,1.4276,7.4143,8.3382,13968,3.8921,70.39,1210.0601,20.6524,4.6452,1.5281,53.764,1.5048,37.619,13.7652,1,3.9411,69.84,133.05,16.6969,1.9458,2.0769,83.5578,0.4018,1767.99,1.0593,1.4755,7.1619,1.0553,10.9059,2.0853,696.403,3131.2,577.98,1.032,110.265,185.63,49.214,117.541,19.409,23.9599,2.2149,4.8298,46.9247,9882.5996,7.6336,209.174,24.412,69.168,1220.78,34811.1992,116.711,134.921,0.7543,108.38,4166.7998,492.548,0.3271,0.8653,334.95,8466.9004,1560.4,158.08,97.715,13.6435,1.4881,10.449,20.7234,3310.1399,61.121,1439.23,8.3004,375.13,36.64,16.303,766.993,74.2956,13.6435,331.05,30.924,109.891,0.4119,1.0373,3.4046,3.2868,109.763,5687.8999,3.9057,123.668,875.85,4.0218,13.503,7.0503,,7946.0498,574.6,24500,9.055,,13.7393,3.6509,2.4554,6.9994,31.7547,2324.3,28.25,3774.1001,29.469,3686.3201,10.62,23850,655.957,2.8866,655.957,119.26,266.73,10.0952,,,,
2017-03-17,1.0775,122.096,1.9483,27.0171,7.4339,0.8721,309.718,4.3092,4.5509,9.489,1.073,9.1599,7.427,62.0974,3.9104,1.4037,3.3575,1.4351,7.4202,8.3624,14085.5,3.9074,70.353,1213.63,20.7286,4.6811,1.5417,53.741,1.5094,37.599,13.7547,1,3.9537,70.53,132.89,16.7475,1.9458,2.0966,83.5076,0.4031,1785,1.0694,1.4792,7.232,1.0654,10.8734,2.1056,697.835,3135.2,583.08,1.042,110.265,187.45,49.691,117.443,19.531,24.0945,2.2125,4.8546,47.1178,9989.4004,7.7039,211.777,24.763,69.092,1233.34,34934.8008,116.894,136.545,0.7567,108.95,4177.3999,494.559,0.3278,0.8737,337.1,8545.0996,1575.6,159.78,98.0498,13.4672,1.5018,10.463,20.854,3385.05,61.125,1439.74,8.3761,378.77,36.68,16.299,774.327,74.3239,13.4672,334.55,31.223,110.499,0.4132,1.0474,3.4124,3.3188,110.824,5788.7998,3.9183,123.855,884.41,4.0365,13.451,7.1179,,7973.2798,580.4,24500,9.144,,13.4806,3.6634,2.4357,7.0676,31.7997,2341.45,28.6292,3808.3,29.723,3716.4099,10.72,24030,655.957,2.8965,655.957,119.26,267.644,10.165,,,,
2017-03-18,1.0775,122.096,1.9483,27.0171,7.4339,0.8721,309.718,4.3092,4.5509,9.489,1.073,9.1599,7.427,62.0974,3.9104,1.4037,3.3575,1.4351,7.4202,8.3624,14085.5,3.9074,70.353,1213.63,20.7286,4.6811,1.5417,53.741,1.5094,37.599,13.7547,1,3.9537,70.53,132.89,16.7475,1.9458,2.0966,83.5076,0.4031,1785,1.0694,1.4792,7.232,1.0654,10.8734,2.1056,697.835,3135.2,583.08,1.042,110.265,187.45,49.691,117.443,19.531,24.0945,2.2125,4.8546,47.1178,9989.4004,7.7039,211.777,24.763,69.092,1233.34,34934.8008,116.894,136.545,0.7567,108.95,4177.3999,494.559,0.3278,0.8737,337.1,8545.0996,1575.6,159.78,98.0498,13.4672,1.5018,10.463,20.854,3385.05,61.125,1439.74,8.3761,378.77,36.68,16.299,774.327,74.3239,13.4672,334.55,31.223,110.499,0.4132,1.0474,3.4124,3.3188,110.824,5788.7998,3.9183,123.855,884.41,4.0365,13.451,7.1179,,7973.2798,580.4,24500,9.144,,13.4806,3.6634,2.4357,7.0676,31.7997,2341.45,28.6292,3808.3,29.723,3716.4099,10.72,24030,655.957,2.8965,655.957,119.26,267.644,10.165,,,,
2017-03-19,1.0775,122.096,1.9483,27.0171,7.4339,0.8721,309.718,4.3092,4.5509,9.489,1.073,9.1599,7.427,62.0974,3.9104,1.4037,3.3575,1.4351,7.4202,8.3624,14085.5,3.9074,70.353,1213.63,20.7286,4.6811,1.5417,53.741,1.5094,37.599,13.7547,1,3.9537,70.53,132.89,16.7475,1.9458,2.0966,83.5076,0.4031,1785,1.0694,1.4792,7.232,1.0654,10.8734,2.1056,697.835,3135.2,583.08,1.042,110.265,187.45,49.691,117.443,19.531,24.0945,2.2125,4.8546,47.1178,9989.4004,7.7039,211.777,24.763,69.092,1233.34,34934.8008,116.894,136.545,0.7567,108.95,4177.3999,494.559,0.3278,0.8737,337.1,8545.0996,1575.6,159.78,98.0498,13.4672,1.5018,10.463,20.854,3385.05,61.125,1439.74,8.3761,378.77,36.68,16.299,774.327,74.3239,13.4672,334.55,31.223,110.499,0.4132,1.0474,3.4124,3.3188,110.824,5788.7998,3.9183,123.855,884.41,4.0365,13.451,7.1179,,7973.2798,580.4,24500,9.144,,13.4806,3.6634,2.4357,7.0676,31.7997,2341.45,28.6292,3808.3,29.723,3716.4099,10.72,24030,655.957,2.8965,655.957,119.26,267.644,10.165,,,,
2017-03-20,1.0743,121.035,1.9498,27.0162,7.4338,0.8674,308.578,4.2838,4.555,9.4813,1.0715,9.09,7.2633,61.4593,3.8986,1.3937,3.3178,1.4324,7.407,8.3382,14096,3.8953,69.2586,1181.29,20.501,4.6816,1.5284,52.6117,1.5055,37.409,13.6412,1,3.8724,70.6,132.9,16.6131,1.9458,2.0987,84.3492,0.3917,1786.8,1.0705,1.4796,7.2394,1.0665,10.873,2.1078,695.966,3087.8,586.32,1.044,110.265,187.64,49.741,117.008,19.368,24.1187,2.1974,4.8675,46.9791,9999.4004,7.701,213.055,24.77,68.875,1232.45,34829.8008,116.519,136.361,0.7411,108.66,4182.7998,491.706,0.3264,0.8746,336.36,8565.0996,1577.2,160.022,96.6869,13.4487,1.503,10.453,20.8444,3487.22,61.156,1449.78,8.3834,379.15,37.0023,16.391,775.02,73.8473,13.4487,325.55,31.254,110.714,0.4121,1.0485,3.4126,3.3222,110.936,5792.6001,3.9081,123.909,885.36,3.9508,14.4733,7.125,,7955.1802,581,24500,9.153,,13.5023,3.6634,2.4527,7.0747,31.8091,2349.3,28.5774,3814.3,29.721,3722.29,10.74,24058,655.957,2.8879,655.957,119.26,266.909,10.2825,,,,
2017-03-21,1.0738,120.851,1.9487,27.0167,7.4348,0.8681,308.211,4.2643,4.5526,9.4726,1.0725,9.1051,7.4047,61.6541,3.8914,1.3887,3.294,1.432,7.4056,8.3363,14081.5,3.8847,70.078,1195.23,20.4044,4.6783,1.5231,53.625,1.499,37.199,13.5674,1,3.94,70.91,132.81,16.7764,1.9458,2.1022,84.4709,0.4017,1812.87,1.0719,1.4775,7.2495,1.068,10.8596,2.1168,698.645,3083.6001,583.03,1.045,110.265,187.92,50.04,117.159,19.522,24.4203,2.2103,4.8204,46.9559,9840.5,7.6961,211.683,24.8,68.763,1234.15,34812.6016,117.065,136.709,0.7541,108.77,4195,491.732,0.3266,0.8758,336.29,8566.7998,1580.7,159.866,98.7866,13.408,1.505,10.448,20.8391,3486.3701,61.126,1453.38,8.3978,379.99,36.48,16.278,774.755,73.7893,13.408,326.48,31.421,110.754,0.4118,1.0499,3.4136,3.3742,111.088,5801.2998,3.9045,123.796,866.89,4.0204,13.22,7.1347,,8053.2598,581.9,24500,9.165,,13.4426,3.6508,2.4619,7.0791,31.753,2351.46,28.603,3824.8999,29.708,3724.1399,10.74,24101,655.957,2.8865,655.957,119.26,266.724,10.2374,,,,
2017-03-22,1.0812,120.588,1.9482,27.0173,7.436,0.8662,308.528,4.2781,4.5525,9.5116,1.074,9.1554,7.4043,62.1574,3.9272,1.4088,3.3341,1.4443,7.4341,8.3962,14166.4004,3.9222,70.571,1213.38,20.6581,4.7035,1.5356,54.154,1.5139,37.559,13.7121,1,3.9676,71.1,132.9,16.8893,1.9458,2.1135,84.9414,0.4045,1823.5699,1.0779,1.4847,7.2906,1.0739,10.8527,2.1226,698.815,3098.5,588.94,1.051,110.265,188.96,50.337,117.749,19.593,24.4175,2.2279,4.8282,47.2504,9962.7998,7.7294,214.27,24.96,69.08,1240.05,35052.8984,118.143,137.473,0.7594,109.44,4218.6001,491.966,0.3286,0.8808,338.16,8626.2998,1588.4,160.525,98.3933,13.3455,1.5135,10.477,20.8854,3462.8999,61.124,1460.98,8.446,382.12,36.73,16.436,780.37,74.1626,13.3455,329.64,31.419,111.21,0.4147,1.0559,3.4286,3.3456,113.15,5843.8999,3.9318,123.786,891.62,4.0485,13.577,7.1743,,8082.2998,585.3,24500,9.218,,13.3803,3.6762,2.4699,7.1244,31.8574,2365.79,28.7489,3846.2,29.865,3742.71,10.8,24225,655.957,2.9066,655.957,119.26,270.311,10.1644,,,,
2017-03-23,1.079,120.178,1.9483,27.0035,7.4375,0.865,308.271,4.2796,4.5522,9.4939,1.0705,9.1334,7.4056,62.3445,3.9045,1.4071,3.3265,1.4386,7.4176,8.38,14147.7002,3.9284,70.553,1204.25,20.5224,4.6958,1.5329,54.064,1.5096,37.319,13.5524,1,3.9611,71.05,132.8,16.8572,1.9458,2.1091,84.3268,0.4039,1811.6801,1.0756,1.485,7.2914,1.0717,10.8525,2.1181,700.04,3090.1001,589.58,1.049,110.265,189.93,50.194,117.627,19.4,24.4342,2.225,4.8253,47.1638,9885.5996,7.7331,213.98,24.903,73.41,1234.21,34980.6016,119.32,137.123,0.7582,109.04,4234.7998,491.006,0.3281,0.8788,337.46,8599.0996,1586.5,160.345,99.2695,13.377,1.5098,10.471,20.7234,3454.6599,61.126,1457.4,8.4306,381.32,36.73,16.415,777.382,74.0097,13.377,328.15,31.294,111.247,0.414,1.0536,3.4262,3.3469,111.478,5855.2002,3.9255,123.837,870.05,4.042,13.553,7.1595,,8065.6499,584,24500,9.198,,13.4199,3.6795,2.4379,7.1041,31.891,2360.8401,28.7703,3830.7,29.77,3729.5801,10.8,24166,655.957,2.9006,655.957,119.26,269.754,10.2783,,,,
2017-03-24,1.0784,119.699,1.9483,27.0172,7.4371,0.8615,309.008,4.2653,4.5504,9.5169,1.071,9.1531,7.4141,61.8942,3.9179,1.4126,3.382,1.4389,7.4157,8.3752,14140.2002,3.9327,70.503,1208.6801,20.4263,4.6966,1.5342,54.207,1.5088,37.299,13.4401,1,3.9582,70.93,132.9,16.8248,1.9458,2.1087,84.8019,0.4035,1795.6899,1.0754,1.4841,7.2739,1.0715,10.8002,2.1177,696.583,3100.6001,585.37,1.048,110.265,188.31,49.975,117.37,19.515,24.2962,2.2236,4.7203,47.8049,10045,7.716,214.34,24.882,73.347,1232.9,34960.3008,119.758,137.216,0.7563,109.07,4206.8999,490.72,0.3275,0.8787,337.4,8596.2002,1584.7,160.375,99.2117,13.2532,1.5003,10.466,20.6818,3401.1399,61.059,1456.6,8.4291,380.94,36.59,16.389,778.438,73.9127,13.2532,336.45,31.401,111.252,0.4137,1.0534,3.4199,3.338,111.371,5904.7002,3.9225,123.842,889.31,4.039,13.718,7.1582,,8060.9502,583.9,24500,9.196,,13.2918,3.6773,2.4372,7.1082,31.8618,2360.3999,28.9376,3832.1001,29.754,3728.8999,10.775,24184,655.957,2.8989,655.957,119.26,269.597,10.2225,,,,
2017-03-25,1.0784,119.699,1.9483,27.0172,7.4371,0.8615,309.008,4.2653,4.5504,9.5169,1.071,9.1531,7.4141,61.8942,3.9179,1.4126,3.382,1.4389,7.4157,8.3752,14140.2002,3.9327,70.503,1208.6801,20.4263,4.6966,1.5342,54.207,1.5088,37.299,13.4401,1,3.9582,70.93,132.9,16.8248,1.9458,2.1087,84.8019,0.4035,1795.6899,1.0754,1.4841,7.2739,1.0715,10.8002,2.1177,696.583,3100.6001,585.37,1.048,110.265,188.31,49.975,117.37,19.515,24.2962,2.2236,4.7203,47.8049,10045,7.716,214.34,24.882,73.347,1232.9,34960.3008,119.758,137.216,0.7563,109.07,4206.8999,490.72,0.3275,0.8787,337.4,8596.2002,1584.7,160.375,99.2117,13.2532,1.5003,10.466,20.6818,3401.1399,61.059,1456.6,8.4291,380.94,36.59,16.389,778.438,73.9127,13.2532,336.45,31.401,111.252,0.4137,1.0534,3.4199,3.338,111.371,5904.7002,3.9225,123.842,889.31,4.039,13.718,7.1582,,8060.9502,583.9,24500,9.196,,13.2918,3.6773,2.4372,7.1082,31.8618,2360.3999,28.9376,3832.1001,29.754,3728.8999,10.775,24184,655.957,2.8989,655.957,119.26,269.597,10.2225,,,,
2017-03-26,1.0784,119.699,1.9483,27.0172,7.4371,0.8615,309.008,4.2653,4.5504,9.5169,1.071,9.1531,7.4141,61.8942,3.9179,1.4126,3.382,1.4389,7.4157,8.3752,14140.2002,3.9327,70.503,1208.6801,20.4263,4.6966,1.5342,54.207,1.5088,37.299,13.4401,1,3.9582,70.93,132.9,16.8248,1.9458,2.1087,84.8019,0.4035,1795.6899,1.0754,1.4841,7.2739,1.0715,10.8002,2.1177,696.583,3100.6001,585.37,1.048,110.265,188.31,49.975,117.37,19.515,24.2962,2.2236,4.7203,47.8049,10045,7.716,214.34,24.882,73.347,1232.9,34960.3008,119.758,137.216,0.7563,109.07,4206.8999,490.72,0.3275,0.8787,337.4,8596.2002,1584.7,160.375,99.2117,13.2532,1.5003,10.466,20.6818,3401.1399,61.059,1456.6,8.4291,380.94,36.59,16.389,778.438,73.9127,13.2532,336.45,31.401,111.252,0.4137,1.0534,3.4199,3.338,111.371,5904.7002,3.9225,123.842,889.31,4.039,13.718,7.1582,,8060.9502,583.9,24500,9.196,,13.2918,3.6773,2.4372,7.1082,31.8618,2360.3999,28.9376,3832.1001,29.754,3728.8999,10.775,24184,655.957,2.8989,655.957,119.26,269.597,10.2225,,,,
2017-03-27,1.085,119.915,1.9496,27.0172,7.4363,0.8667,310.053,4.263,4.5493,9.5246,1.0717,9.1731,7.4125,61.5573,3.9062,1.4211,3.3524,1.4452,7.4244,8.4243,14170.9004,3.9405,70.579,1205.46,20.3667,4.7023,1.5396,54.072,1.5137,37.449,13.4485,1,3.9642,71.02,132.9,16.7847,1.9458,2.113,84.9738,0.4041,1799.59,1.0776,1.4871,7.2887,1.0736,10.8052,2.122,702.494,3104.3999,586.55,1.051,110.265,188.91,50.486,117.49,19.469,24.3449,2.2089,4.6001,47.4232,10038,7.7361,215.775,24.916,73.436,1234.33,35173.1016,119.234,137.546,0.7572,109.584,4211.6001,493.653,0.3281,0.8805,339.69,8627.7998,1589.5,160.484,97.6457,13.2394,1.5029,10.474,20.8045,3451.21,60.579,1457.91,8.4453,382.02,37.254,16.419,780.195,74.2649,13.2394,337.13,31.465,111.38,0.4143,1.0556,3.4285,3.3447,111.665,5922.1001,3.9286,123.821,891.73,4.0453,13.74,7.1725,,8110.0098,585.1,24500,9.215,,13.2861,3.6997,2.4385,7.1226,31.8492,2363.02,29.0118,3845.2,29.792,3803.3601,10.79,24225,655.957,2.9166,655.957,119.26,271.238,10.2429,,,,
2017-03-28,1.0861,120.303,1.9483,27.0039,7.4387,0.8647,308.5,4.2457,4.5485,9.5411,1.0706,9.2187,7.4306,61.8808,3.925,1.4235,3.3914,1.4538,7.4536,8.4352,14232.4004,3.9206,70.508,1206.2,20.497,4.7127,1.5409,54.288,1.5141,37.369,13.8401,1,3.9861,71.36,132.85,16.9381,1.9458,2.1248,85.422,0.4064,1809.6,1.0835,1.4889,7.3297,1.0795,10.9102,2.1339,703.073,3098.7,589.84,1.057,110.265,189.97,50.354,117.94,19.777,24.4905,2.2282,4.6797,47.7447,10093.5,7.7801,213.993,25.001,73.844,1239.08,35205.8008,118.841,138.309,0.7628,109.64,4240.2002,491.784,0.3296,0.8854,339.83,8674.2998,1596.9,161.545,101.007,13.4898,1.5115,10.496,20.8875,3464.96,61.482,1466.02,8.4941,383.84,36.64,16.526,784.519,74.2346,13.4898,339.26,31.64,111.452,0.4166,1.0615,3.4412,3.3635,113.81,5924.2998,3.9502,123.875,896.8,4.0675,13.819,7.2121,,8123.9902,588.6,24500,9.267,,13.5271,3.7036,2.4427,7.1624,31.769,2378.4199,29.1778,3869.8,29.937,3822.22,0.86,24345,655.957,2.9196,655.957,119.26,271.469,10.3319,,,,
2017-03-29,1.0818,120.3,1.9483,27.0028,7.4394,0.8707,309.395,4.2407,4.5499,9.5501,1.0731,9.2153,7.4351,61.7081,3.9554,1.4135,3.3925,1.447,7.4323,8.4031,14217.2002,3.9066,70.279,1206.3199,20.5397,4.7131,1.5427,54.125,1.5115,37.269,14.0361,1,3.9705,71.4,132.92,16.8559,1.9458,2.1225,85.3301,0.4048,1807.9399,1.0824,1.4889,7.3001,1.0784,11.0354,2.1316,707.598,3122.6001,589.21,1.055,110.265,189.76,50.3,117.704,19.711,24.4645,2.2347,4.7019,47.5006,10093.7998,7.7695,215.857,24.931,73.732,1237.74,35065.6016,119.445,138.107,0.7598,109.42,4235.6001,492.639,0.3283,0.8845,339.04,8652.4004,1595.1,161.426,99.5229,13.8372,1.5051,10.481,20.8123,3450.3999,61.126,1463.91,8.4835,383.44,36.58,16.51,783.666,73.7551,13.8372,338.63,31.606,111.368,0.415,1.0604,3.4431,3.3653,113.27,5998.1001,3.9347,123.778,895.81,4.0515,13.498,7.2045,,8086.2402,587.9,24500,9.257,,13.8016,3.6888,2.4397,7.1547,31.799,2372.6001,29.1522,3867.8,30.274,3818.1499,10.838,24320,655.957,2.908,655.957,119.26,270.389,10.3047,,,,
2017-03-30,1.076,119.57,1.9488,27.0181,7.4403,0.8649,309.498,4.2246,4.5505,9.5419,1.0723,9.1489,7.433,60.9475,3.9187,1.4026,3.3564,1.4344,7.4026,8.3564,14131.0996,3.8869,69.712,1193.8101,20.1364,4.6867,1.5295,53.861,1.4999,37.01,14.0333,1,3.949,70.92,133.03,16.5805,1.9458,2.1096,84.8512,0.4026,1796.6,1.0757,1.4791,7.2753,1.0717,11.0472,2.1182,704.138,3086.2,585.48,1.049,110.265,188.56,49.985,117.427,19.599,24.3118,2.2207,4.6781,47.3424,9968.7998,7.71,214.257,24.72,73.216,1230.99,34877.3008,119.648,137.243,0.7558,108.92,4208.7998,491.661,0.3265,0.8789,337.46,8598.5,1588,160.293,97.9126,13.9165,1.4965,10.458,20.7183,3425.54,61.126,1451.49,8.4312,381.03,36.35,16.454,777.414,73.2731,13.9165,328.18,31.408,110.333,0.4127,1.0537,3.4166,3.344,112.75,5982.8999,3.9134,123.781,890.18,4.0296,13.597,7.1596,,8042.8198,584,24500,9.199,,13.9211,3.6583,2.4377,7.1096,31.6088,2358.71,28.8408,3849.1001,30.083,3783.5601,10.75,24166,655.957,2.8924,655.957,119.26,268.991,10.2785,,,,
2017-03-31,1.0687,119.44,1.9485,27.1485,7.4374,0.8565,308.808,4.2108,4.5453,9.5448,1.0691,9.1477,7.4444,60.1964,3.905,1.3963,3.3612,1.4247,7.3524,8.3024,14071,3.879,69.236,1193.2,20.0093,4.6675,1.5252,53.507,1.4925,36.842,14.3608,1,3.9226,70.63,133.22,16.4757,1.9458,2.0997,84.4613,0.3999,1788.62,1.071,1.4728,7.2426,1.067,10.9062,2.1087,696.716,3042.2,583.66,1.044,110.265,187.72,49.838,116.719,19.467,24.2043,2.2058,4.6253,47.0766,9924.7998,7.6754,213.528,24.577,72.834,1225.47,34642.1016,120.343,136.635,0.7511,108.07,4192.1001,492.247,0.3246,0.875,335.43,8563,1577.9,159.824,98.3211,13.5893,1.4897,10.428,20.6156,3408.1799,61.131,1441.28,8.3976,379.42,36.24,16.313,775.166,72.64,13.5893,326.82,31.268,109.851,0.4099,1.049,3.4031,3.3373,110.952,6045.2998,3.8872,123.817,886.35,4.0026,13.407,7.1281,,8009.96,581.3,24500,9.158,,13.6972,3.6443,2.4298,7.0778,31.5553,2347.1001,28.7133,3837.3999,29.971,3859.22,10.68,24054,655.957,2.8729,655.957,119.26,267.177,10.2494,,,,
2017-04-01,1.0687,119.44,1.9485,27.1485,7.4374,0.8565,308.808,4.2108,4.5453,9.5448,1.0691,9.1477,7.4444,60.1964,3.905,1.3963,3.3612,1.4247,7.3524,8.3024,14071,3.879,69.236,1193.2,20.0093,4.6675,1.5252,53.507,1.4925,36.842,14.3608,1,3.9226,70.63,133.22,16.4757,1.9458,2.0997,84.4613,0.3999,1788.62,1.071,1.4728,7.2426,1.067,10.9062,2.1087,696.716,3042.2,583.66,1.044,110.265,187.72,49.838,116.719,19.467,24.2043,2.2058,4.6253,47.0766,9924.7998,7.6754,213.528,24.577,72.834,1225.47,34642.1016,120.343,136.635,0.7511,108.07,4192.1001,492.247,0.3246,0.875,335.43,8563,1577.9,159.824,98.3211,13.5893,1.4897,10.428,20.6156,3408.1799,61.131,1441.28,8.3976,379.42,36.24,16.313,775.166,72.64,13.5893,326.82,31.268,109.851,0.4099,1.049,3.4031,3.3373,110.952,6045.2998,3.8872,123.817,886.35,4.0026,13.407,7.1281,,8009.96,581.3,24500,9.158,,13.6972,3.6443,2.4298,7.0778,31.5553,2347.1001,28.7133,3837.3999,29.971,3859.22,10.68,24054,655.957,2.8729,655.957,119.26,267.177,10.2494,,,,
2017-04-02,1.0687,119.44,1.9485,27.1485,7.4374,0.8565,308.808,4.2108,4.5453,9.5448,1.0691,9.1477,7.4444,60.1964,3.905,1.3963,3.3612,1.4247,7.3524,8.3024,14071,3.879,69.236,1193.2,20.0093,4.6675,1.5252,53.507,1.4925,36.842,14.3608,1,3.9226,70.63,133.22,16.4757,1.9458,2.0997,84.4613,0.3999,1788.62,1.071,1.4728,7.2426,1.067,10.9062,2.1087,696.716,3042.2,583.66,1.044,110.265,187.72,49.838,116.719,19.467,24.2043,2.2058,4.6253,47.0766,9924.7998,7.6754,213.528,24.577,72.834,1225.47,34642.1016,120.343,136.635,0.7511,108.07,4192.1001,492.247,0.3246,0.875,335.43,8563,1577.9,159.824,98.3211,13.5893,1.4897,10.428,20.6156,3408.1799,61.131,1441.28,8.3976,379.42,36.24,16.313,775.166,72.64,13.5893,326.82,31.268,109.851,0.4099,1.049,3.4031,3.3373,110.952,6045.2998,3.8872,123.817,886.35,4.0026,13.407,7.1281,,8009.96,581.3,24500,9.158,,13.6972,3.6443,2.4298,7.0778,31.5553,2347.1001,28.7133,3837.3999,29.971,3859.22,10.68,24054,655.957,2.8729,655.957,119.26,267.177,10.2494,,,,
