date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,ILS,ISK,MVR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ANG,KYD,XCD
2010-07-27,1.2991,114.064,1.9478,25.024,7.4513,15.6466,0.8333,282.48,3.4522,0.7073,4.0042,4.2437,9.4806,1.3782,8.0117,7.2449,39.2606,1.9614,1.4415,2.2858,1.3452,8.7807,10.0893,11535,60.478,1534.26,16.277,4.1298,1.7743,59.269,1.7689,41.73,9.5135,1,4.942,150.09,16.284,4.7658,55.58,132.91,5.0992,1.9458,2.5496,88.5686,0.4866,1571.4,1.7444,8.9246,1.2928,8.7124,3818,2.5171,660.531,2364.6001,659.95,1.27,108.83,224.26,47.098,93.95,7.354,17.4656,2.4725,1.8662,34.375,6480.5,10.2315,24.06,50.667,1488.17,12748,109.528,0.9031,99.57,5402.1001,0.3722,188.77,10469.5,1911,146.25,9.3378,1.6345,11.016,15.6615,2783.5601,60.794,8.1942,10.1965,362.14,38.01,192.92,9.025,192.1,27.348,95.343,0.4978,1.2742,3.59,3.3935,109.617,6089.5,4.7193,105.823,754.81,4.8588,14.431,2.9395,2046.2,24502.1992,11.131,59.366,9.3178,1.8902,8.0452,40.6261,1932.7,10.1223,2870.5,26.631,2051.8899,5.5694,24420,642.957,642.957,116.86,2.3744,1.0523,3.8784
2010-07-28,1.2992,113.61,1.9484,24.657,7.4511,15.6466,0.8331,282.71,3.4523,0.7073,4.0004,4.2431,9.479,1.3731,7.9996,7.2439,39.3061,1.9645,1.4556,2.2878,1.3486,8.7873,10.0893,11725,60.674,1540,16.328,4.1474,1.7978,59.373,1.7748,41.84,9.5303,1,4.9466,150.09,16.399,4.7699,55.56,133.3,5.1084,1.9458,2.5485,88.5304,0.4873,1571.25,1.7504,8.9207,1.2923,8.739,3817,2.516,661.545,2359.6001,659.66,1.269,107.93,224.17,46.72,94.018,7.366,17.4581,2.4751,1.8518,34.23,6471.2002,10.2336,24.049,50.645,1487.52,12742.5,109.481,0.9057,99.6,5444.5,0.3731,188.87,10451.2998,1949,146.04,9.389,1.6334,11.02,15.6418,2790.1599,61.321,8.1907,10.1953,361.99,37.58,193.161,9.095,192.21,27.34,95.536,0.4984,1.2736,3.5871,3.3418,111.1,6086.8999,4.7266,105.918,754.48,4.8654,14.557,3.0313,2045.3,24043.4004,11.126,59.21,9.3716,1.8826,8.0418,40.5955,1941.61,10.1163,2869.2,26.619,2051.01,5.5765,24383,642.957,642.957,116.86,2.3744,1.0519,3.8784
2010-07-29,1.3078,113.382,1.9484,24.781,7.4511,15.6466,0.8377,284.059,3.4523,0.7073,4.0059,4.2413,9.4352,1.3605,7.954,7.2452,39.4332,1.9761,1.4495,2.3056,1.3535,8.8328,10.1563,11730,60.758,1548.64,16.478,4.1652,1.8045,59.872,1.7817,41.866,9.5618,1,4.9454,150.09,16.524,4.7963,55.93,133.79,5.1386,1.9458,2.5674,89.0565,0.49,1582.88,1.7555,8.9871,1.3017,8.7427,3845,2.5347,671.17,2367.8,664.56,1.279,109.07,225.83,47.458,94.408,7.398,17.5869,2.5118,1.8667,34.615,6518.8999,10.3161,24.228,51.021,1498.5601,12837,110.29,0.9084,99.75,5432.5,0.3748,190.27,10511.4004,1961,146.87,9.3719,1.6396,10.999,15.7381,2802.97,61.211,8.2515,10.2709,367.29,38.04,194.268,9.06,193.44,27.547,95.759,0.501,1.2832,3.6138,3.457,111.93,6132.1001,4.7517,106.152,754.52,4.907,14.556,3.0544,2060.5,24220.8008,11.209,59.782,9.3522,1.8952,8.1014,40.8293,1952.6801,10.1896,2877.3,26.817,2066.1799,5.627,24563,642.957,642.957,116.86,2.3744,1.0597,3.8784
2010-07-30,1.3039,112.68,1.9483,24.752,7.4515,15.6466,0.831,283.33,3.4522,0.7068,4.006,4.2399,9.4088,1.3579,7.928,7.233,39.5176,1.9652,1.442,2.2949,1.3434,8.8312,10.1341,11635,60.534,1543.9399,16.371,4.1528,1.7969,59.355,1.7736,42.08,9.5124,1,4.9214,150.09,16.446,4.7967,55.56,134.33,5.1421,1.9458,2.5375,88.5999,0.4901,1572.48,1.7459,8.9278,1.2933,8.7276,3818,2.4985,666.746,2348.3,662.78,1.27,107.7,224.02,46.757,94.425,7.399,17.4926,2.4991,1.8471,35.037,6476.2998,10.2215,24.068,50.685,1488.6899,12759,109.566,0.9066,99.94,5459.2002,0.3744,189.07,10459.5,1961,147.19,9.3703,1.6342,11.009,15.5826,2794.3,60.696,8.1971,10.202,364.87,38.29,192.988,9.0701,192.49,27.37,94.857,0.501,1.2756,3.59,3.3176,110.88,6052.7002,4.7517,106.302,749.72,4.8849,14.579,3.0343,2049.5,24036.1992,11.135,59.257,9.3503,1.892,8.1131,40.595,1944.4301,10.1233,2854.6001,26.705,2052.6201,5.603,24402,642.957,642.957,116.86,2.3744,1.0332,3.8784
2010-07-31,1.3039,112.68,1.9483,24.752,7.4515,15.6466,0.831,283.33,3.4522,0.7068,4.006,4.2399,9.4088,1.3579,7.928,7.233,39.5176,1.9652,1.442,2.2949,1.3434,8.8312,10.1341,11635,60.534,1543.9399,16.371,4.1528,1.7969,59.355,1.7736,42.08,9.5124,1,4.9214,150.09,16.446,4.7967,55.56,134.33,5.1421,1.9458,2.5375,88.5999,0.4901,1572.48,1.7459,8.9278,1.2933,8.7276,3818,2.4985,666.746,2348.3,662.78,1.27,107.7,224.02,46.757,94.425,7.399,17.4926,2.4991,1.8471,35.037,6476.2998,10.2215,24.068,50.685,1488.6899,12759,109.566,0.9066,99.94,5459.2002,0.3744,189.07,10459.5,1961,147.19,9.3703,1.6342,11.009,15.5826,2794.3,60.696,8.1971,10.202,364.87,38.29,192.988,9.0701,192.49,27.37,94.857,0.501,1.2756,3.59,3.3176,110.88,6052.7002,4.7517,106.302,749.72,4.8849,14.579,3.0343,2049.5,24036.1992,11.135,59.257,9.3503,1.892,8.1131,40.595,1944.4301,10.1233,2854.6001,26.705,2052.6201,5.603,24402,642.957,642.957,116.86,2.3744,1.0332,3.8784
2010-08-01,1.3039,112.68,1.9483,24.752,7.4515,15.6466,0.831,283.33,3.4522,0.7068,4.006,4.2399,9.4088,1.3579,7.928,7.233,39.5176,1.9652,1.442,2.2949,1.3434,8.8312,10.1341,11635,60.534,1543.9399,16.371,4.1528,1.7969,59.355,1.7736,42.08,9.5124,1,4.9214,150.09,16.446,4.7967,55.56,134.33,5.1421,1.9458,2.5375,88.5999,0.4901,1572.48,1.7459,8.9278,1.2933,8.7276,3818,2.4985,666.746,2348.3,662.78,1.27,107.7,224.02,46.757,94.425,7.399,17.4926,2.4991,1.8471,35.037,6476.2998,10.2215,24.068,50.685,1488.6899,12759,109.566,0.9066,99.94,5459.2002,0.3744,189.07,10459.5,1961,147.19,9.3703,1.6342,11.009,15.5826,2794.3,60.696,8.1971,10.202,364.87,38.29,192.988,9.0701,192.49,27.37,94.857,0.501,1.2756,3.59,3.3176,110.88,6052.7002,4.7517,106.302,749.72,4.8849,14.579,3.0343,2049.5,24036.1992,11.135,59.257,9.3503,1.892,8.1131,40.595,1944.4301,10.1233,2854.6001,26.705,2052.6201,5.603,24402,642.957,642.957,116.86,2.3744,1.0332,3.8784
2010-08-02,1.3176,114.064,1.9483,24.653,7.45,15.6466,0.8288,280.394,3.4522,0.7072,3.9774,4.2314,9.3432,1.3691,7.859,7.2229,39.4863,1.9677,1.4433,2.296,1.3473,8.9074,10.2275,11620,60.639,1544.29,16.418,4.1611,1.7966,59.523,1.7758,42.166,9.6034,1,4.9355,150.09,16.579,4.8364,55.85,133.14,5.185,1.9458,2.5506,88.9281,0.4944,1576.16,1.7446,8.9741,1.2999,8.7,3838,2.5114,667.196,2357.8999,665.5,1.277,108.61,225.18,47.39,94.978,7.451,17.5826,2.5284,1.8536,34.696,6516.1001,10.2744,24.193,50.947,1497.84,12818.5,110.132,0.9166,100.58,5396,0.377,190.15,10508.5996,1921.6,148.04,9.313,1.636,11.029,15.6109,2787.1699,61.284,8.2396,10.2548,366.76,37.98,193.988,9.0143,192.64,27.515,95.059,0.5052,1.2821,3.606,3.3474,110.534,6084.1001,4.7918,106.293,754.73,4.9312,14.718,3.05,2057.5,24192.5996,11.192,59.695,9.2943,1.9014,8.0897,40.5578,1952.49,10.1747,2858.8,26.844,2063.21,5.6516,24528,642.957,642.957,116.86,2.3744,1.0385,3.8784
2010-08-03,1.3225,113.43,1.948,24.771,7.4501,15.6466,0.8292,281.05,3.4522,0.7074,4.0007,4.2274,9.3584,1.3746,7.8791,7.2299,39.346,1.9738,1.4482,2.3216,1.354,8.9441,10.2622,11635,61.045,1549.46,16.508,4.1771,1.8017,59.361,1.7844,42.52,9.6164,1,4.9771,150.09,16.719,4.8579,56.66,133.6,5.2065,1.9458,2.586,90.1604,0.4966,1598.61,1.7647,9.0987,1.3176,8.8143,3891,2.5462,672.341,2377.3,668.17,1.295,109.73,228.36,48.012,95.33,7.484,17.8248,2.5253,1.8788,35.177,6599.2002,10.4167,24.528,51.653,1518.59,12996,111.652,0.922,101.15,5550.7002,0.378,192.38,10656.0996,1954,148.48,9.4641,1.6473,11.057,15.774,2823.0601,61.218,8.3538,10.3955,371.84,37.87,196.809,9.164,195.76,27.906,96.294,0.5077,1.2992,3.6487,3.3803,113.29,6168.5,4.813,106.214,765.19,4.9529,15.059,3.0921,2079.3999,24294.1992,11.348,60.459,9.4441,1.9018,8.2016,41.0892,1980.08,10.3152,2882.3999,27.117,2091.71,5.6791,24893,642.957,642.957,116.86,2.3744,1.0529,3.8784
2010-08-04,1.3225,113.436,1.948,24.771,7.4501,15.6466,0.8293,281.03,3.4522,0.7074,4.0026,4.2274,9.3583,1.3746,7.8788,7.2299,39.346,1.9738,1.4482,2.3216,1.3535,8.9441,10.2622,11635,61.045,1549.46,16.508,4.1771,1.8017,59.361,1.7844,42.52,9.6121,1,4.9737,150.09,16.579,4.8579,56.66,133.6,5.2065,1.9458,2.586,90.1604,0.4966,1598.61,1.7647,9.0987,1.3176,8.8143,3891,2.5462,672.341,2377.3,668.17,1.295,109.73,228.36,48.012,95.33,7.484,17.8248,2.5253,1.8788,35.177,6599.2002,10.4167,24.528,51.653,1518.59,12996,111.652,0.922,101.15,5550.7002,0.378,192.38,10656.0996,1954,148.48,9.4641,1.6473,11.057,15.774,2823.0601,61.218,8.3538,10.3955,371.84,37.87,196.809,9.164,195.76,27.906,96.294,0.5077,1.2992,3.6487,3.3803,113.29,6168.5,4.813,106.214,765.19,4.9529,15.059,3.0921,2079.3999,24294.1992,11.348,60.459,9.4441,1.9018,8.2016,41.0892,1980.08,10.3152,2882.3999,27.117,2091.71,5.6791,24893,642.957,642.957,116.86,2.3744,1.0529,3.8784
2010-08-05,1.3158,113.523,1.9484,24.613,7.4497,15.6466,0.8279,280.61,3.4522,0.7073,3.9826,4.2415,9.3923,1.386,7.8795,7.1992,39.2361,1.9721,1.435,2.3103,1.3392,8.8922,10.2128,11765,60.575,1535.74,16.358,4.166,1.8026,59.209,1.7786,42.022,9.549,1,4.9545,150.09,16.614,4.8318,56.54,133.59,5.1684,1.9458,2.5807,89.9764,0.4936,1594.6899,1.7624,9.0801,1.315,8.8085,3875,2.541,669.118,2379.3,660.19,1.292,108.25,227.9,47.616,94.95,7.429,17.7966,2.5114,1.8704,35.964,6718,10.3954,24.478,51.548,1515.49,12969.5,111.425,0.9172,100.21,5544.7002,0.3757,191.99,10638.2002,1983,147.65,9.4768,1.6448,11.04,15.6295,2802.1101,60.845,8.3367,10.3743,372.4,37.91,195.314,9.1733,195.48,27.853,95.913,0.5046,1.297,3.6301,3.3527,111.651,6155.8999,4.7838,105.861,763.96,4.9336,14.618,3.0858,2075.1001,24165.5996,11.324,60.203,9.4542,1.8949,8.1849,41.0876,1982.67,10.2922,2873.8999,27.062,2087.46,5.657,24843,642.957,642.957,116.86,2.3744,1.0508,3.8784
2010-08-06,1.3181,113.12,1.9484,24.704,7.4509,15.6466,0.8292,279.53,3.4522,0.7072,3.9878,4.2438,9.389,1.3788,7.889,7.2003,39.3156,1.9788,1.4401,2.3068,1.3402,8.8842,10.2302,11602,60.72,1533.84,16.357,4.1492,1.805,59.089,1.7836,42.12,9.543,1,4.974,150.09,16.638,4.8273,56.49,133.49,5.173,1.9458,2.58,89.9521,0.4932,1594.26,1.762,9.0776,1.3146,8.7517,3876,2.5403,668.937,2361.8999,660.02,1.292,108.35,227.84,47.604,94.883,7.412,17.7918,2.5087,1.8712,34.745,6716.2002,10.3926,24.472,51.534,1514.95,12966,111.395,0.9183,99.67,5489.7002,0.376,191.72,10624.0996,1943.1,147.53,9.3553,1.6449,11.039,15.5658,2798.05,60.958,8.3345,10.3715,372.3,37.75,195.262,9.0526,195.57,27.85,95.874,0.5042,1.2966,3.6218,3.3906,111.707,6154.2002,4.7839,105.669,764.08,4.924,14.626,3.085,2081.2,24304.4004,11.321,60.253,9.334,1.8977,8.1827,40.9938,1978.83,10.2894,2875.7,27.054,2086.8899,5.6445,24840,642.957,642.957,116.86,2.3744,1.0505,3.8784
2010-08-07,1.3181,113.12,1.9484,24.704,7.4509,15.6466,0.8292,279.53,3.4522,0.7072,3.9878,4.2438,9.389,1.3788,7.889,7.2003,39.3156,1.9788,1.4401,2.3068,1.3402,8.8842,10.2302,11602,60.72,1533.84,16.357,4.1492,1.805,59.089,1.7836,42.12,9.543,1,4.974,150.09,16.638,4.8273,56.49,133.49,5.173,1.9458,2.58,89.9521,0.4932,1594.26,1.762,9.0776,1.3146,8.7517,3876,2.5403,668.937,2361.8999,660.02,1.292,108.35,227.84,47.604,94.883,7.412,17.7918,2.5087,1.8712,34.745,6716.2002,10.3926,24.472,51.534,1514.95,12966,111.395,0.9183,99.67,5489.7002,0.376,191.72,10624.0996,1943.1,147.53,9.3553,1.6449,11.039,15.5658,2798.05,60.958,8.3345,10.3715,372.3,37.75,195.262,9.0526,195.57,27.85,95.874,0.5042,1.2966,3.6218,3.3906,111.707,6154.2002,4.7839,105.669,764.08,4.924,14.626,3.085,2081.2,24304.4004,11.321,60.253,9.334,1.8977,8.1827,40.9938,1978.83,10.2894,2875.7,27.054,2086.8899,5.6445,24840,642.957,642.957,116.86,2.3744,1.0505,3.8784
2010-08-08,1.3181,113.12,1.9484,24.704,7.4509,15.6466,0.8292,279.53,3.4522,0.7072,3.9878,4.2438,9.389,1.3788,7.889,7.2003,39.3156,1.9788,1.4401,2.3068,1.3402,8.8842,10.2302,11602,60.72,1533.84,16.357,4.1492,1.805,59.089,1.7836,42.12,9.543,1,4.974,150.09,16.638,4.8273,56.49,133.49,5.173,1.9458,2.58,89.9521,0.4932,1594.26,1.762,9.0776,1.3146,8.7517,3876,2.5403,668.937,2361.8999,660.02,1.292,108.35,227.84,47.604,94.883,7.412,17.7918,2.5087,1.8712,34.745,6716.2002,10.3926,24.472,51.534,1514.95,12966,111.395,0.9183,99.67,5489.7002,0.376,191.72,10624.0996,1943.1,147.53,9.3553,1.6449,11.039,15.5658,2798.05,60.958,8.3345,10.3715,372.3,37.75,195.262,9.0526,195.57,27.85,95.874,0.5042,1.2966,3.6218,3.3906,111.707,6154.2002,4.7839,105.669,764.08,4.924,14.626,3.085,2081.2,24304.4004,11.321,60.253,9.334,1.8977,8.1827,40.9938,1978.83,10.2894,2875.7,27.054,2086.8899,5.6445,24840,642.957,642.957,116.86,2.3744,1.0505,3.8784
2010-08-09,1.3286,113.38,1.9456,24.796,7.4507,15.6466,0.8315,279.72,3.4517,0.7068,3.988,4.1453,9.4019,1.379,7.9087,7.2225,38.2997,1.978,1.4467,2.3322,1.3659,8.9707,10.3115,11537.2998,61.083,1541.09,16.2467,4.1783,1.8123,59.369,1.7883,41.4152,9.6027,1,5.0031,150.09,16.774,4.7661,56.27,133.99,5.2158,1.9458,2.5699,89.7331,0.4833,1588.72,1.752,9.0422,1.3096,8.7476,3865,2.5304,663.694,2347.3,667.97,1.287,108.12,226.88,47.419,95.1887,7.3214,17.7229,2.4841,1.859,35.321,6723.1001,10.3521,24.376,51.333,1511.8101,12922.0996,110.963,0.9249,103.166,5516.3999,0.3665,190.97,10582.5996,1944.7,144.454,9.365,1.641,10.8265,15.3505,2785.1899,61.584,8.302,10.3311,370.85,38.694,194.5,9.0679,194.73,27.745,95.554,0.5092,1.2913,3.6063,3.3088,110.965,6130.2002,4.6413,104.822,761.17,4.971,14.916,3.073,2073.1001,24131.1992,11.277,60.017,9.3476,1.8909,8.1772,40.7708,1974.45,10.2486,2855.3999,26.949,2078.79,5.6976,24740,642.957,642.957,116.86,2.3744,1.0464,3.8784
2010-08-10,1.323,113.63,1.9483,24.731,7.4504,15.6466,0.8317,277.83,3.4522,0.7072,3.9622,4.2195,9.3948,1.387,7.9048,7.2196,39.5962,1.9733,1.4442,2.3184,1.3586,8.9404,10.2681,11671,60.998,1535.0601,16.575,4.1565,1.8143,59.263,1.7833,42.039,9.4943,1,4.9718,150.09,16.715,4.8585,56.68,133.53,5.1995,1.9458,2.6019,90.3867,0.4967,1600.27,1.7617,9.1082,1.319,8.775,3893,2.5688,668.533,2363.8999,667.54,1.296,108.97,228.6,47.763,95.404,7.458,17.8512,2.5129,1.8777,35.213,6765.2002,10.4136,24.554,51.707,1522.8199,13009.5,111.768,0.9291,100.08,5547.8999,0.3777,192.26,10652,1985,148.44,9.3934,1.6464,11.057,15.4954,2795.49,61.151,8.3625,10.4063,373.55,37.89,196.881,9.08,196.37,27.951,96.155,0.5075,1.3011,3.6346,3.3865,113.41,6194.7998,4.8145,105.463,766.65,4.9544,14.8,3.0953,2081.5,24306,11.359,60.456,9.372,1.8972,8.2366,40.9862,1988.76,10.3224,2872.1001,26.98,2099.78,5.6802,24919,642.957,642.957,116.86,2.3744,1.0739,3.8784
2010-08-11,1.3185,112.536,1.9482,24.653,7.4499,15.6466,0.8314,278.631,3.4528,0.7073,3.9762,4.2265,9.4468,1.3813,7.9493,7.2159,39.4391,1.976,1.4434,2.301,1.3582,8.8479,10.2324,11710,60.725,1528.92,16.467,4.1303,1.8229,58.879,1.7834,41.582,9.4855,1,4.9689,150.09,16.715,4.8073,56.24,133.45,5.1443,1.9458,2.5816,89.5494,0.4912,1587.14,1.7574,9.0369,1.3088,8.7366,3863,2.5487,659.361,2328.3,667.58,1.286,107.47,226.82,47.72,94.669,7.383,17.7245,2.4858,1.8605,36.846,6739,10.3178,24.362,51.303,1510.9301,12914.5996,110.898,0.9111,99.2,5490.7998,0.3746,190.86,10567.7998,1962,146.98,9.3464,1.6413,11.011,15.381,2785.55,60.92,8.2972,10.3251,370.63,37.17,194.387,9.0495,194.83,27.744,96.011,0.5019,1.2911,3.6075,3.36,112.16,6146.3999,4.7619,105.462,761.32,4.8996,14.684,3.0712,2065.3,24117.3008,11.271,60.114,9.329,1.8949,8.1724,40.803,1975.9399,10.2405,2853.7,26.769,2083.4399,5.628,24719,642.957,642.957,116.86,2.3744,1.0655,3.8784
2010-08-12,1.2844,109.38,1.9481,24.796,7.4501,15.6466,0.8216,281.53,3.4522,0.7074,3.9971,4.2276,9.4909,1.3612,7.9514,7.2201,39.2011,1.9591,1.4356,2.2732,1.3456,8.7142,9.9734,11565,60.058,1523.37,16.273,4.0869,1.804,58.333,1.7544,41.11,9.4035,1,4.8684,150.09,16.263,4.7356,55.55,133.31,5.0663,1.9458,2.5498,88.4456,0.4836,1567.63,1.7451,8.9253,1.2929,8.6829,3825,2.5173,652.134,2303.6001,659.35,1.27,107.14,223.96,47.134,93.622,7.283,17.5073,2.4525,1.83,36.327,6663,10.1934,24.062,50.671,1489.58,12749,109.315,0.8952,98.02,5394.7002,0.3696,188.84,10435.2002,1934,144.61,9.3028,1.6304,10.975,15.1627,2752.5801,60.295,8.1949,10.1979,367.37,37.1,193,8.988,192.41,27.406,95.416,0.4946,1.2754,3.5669,3.3372,110.5,6064,4.6894,104.94,751.94,4.8386,14.3,3.034,2048.8999,23951.5996,11.132,59.565,9.2828,1.8815,8.0719,40.3921,1945.2,10.1173,2814.8,26.438,2057.8401,5.549,24422,642.957,642.957,116.86,2.3744,1.0524,3.8784
2010-08-13,1.283,110.393,1.948,24.753,7.4497,15.6466,0.8228,280.13,3.4522,0.7073,3.9973,4.2178,9.4809,1.3469,7.9253,7.2309,39.3158,1.9478,1.429,2.2726,1.3363,8.7059,9.9658,11580,60.05,1524.66,16.212,4.0938,1.7968,58.16,1.7462,40.813,9.3501,1,4.8669,150.09,16.225,4.7216,57.31,133.09,5.0559,1.9458,2.5014,87.1906,0.4822,1546.42,1.7203,8.8003,1.2751,8.6035,3785,2.4629,642.435,2271.2,637.88,1.252,106.62,220.83,46.157,94.249,7.284,17.2641,2.4822,1.8148,35.82,6570.5,9.9465,23.725,49.963,1468.77,12571,107.787,0.8923,98.39,5322.6001,0.3688,186.3,10285,1934,144.26,9.2114,1.6181,10.962,14.9634,2725.75,61.097,8.0803,10.0555,361.6,37.56,189.306,8.9088,189.89,27.028,94.214,0.4931,1.2569,3.5176,3.251,110.31,5966.3999,4.6782,104.818,741.63,4.8144,14.359,2.9918,2017.8,24093.1992,10.976,58.795,9.1901,1.8777,7.9721,40.0016,1902.77,9.9765,2797.3999,26.228,2029.1801,5.5196,24087,642.957,642.957,116.86,2.3744,1.0185,3.8784
2010-08-14,1.283,110.393,1.948,24.753,7.4497,15.6466,0.8228,280.13,3.4522,0.7073,3.9973,4.2178,9.4809,1.3469,7.9253,7.2309,39.3158,1.9478,1.429,2.2726,1.3363,8.7059,9.9658,11580,60.05,1524.66,16.212,4.0938,1.7968,58.16,1.7462,40.813,9.3501,1,4.8669,150.09,16.225,4.7216,57.31,133.09,5.0559,1.9458,2.5014,87.1906,0.4822,1546.42,1.7203,8.8003,1.2751,8.6035,3785,2.4629,642.435,2271.2,637.88,1.252,106.62,220.83,46.157,94.249,7.284,17.2641,2.4822,1.8148,35.82,6570.5,9.9465,23.725,49.963,1468.77,12571,107.787,0.8923,98.39,5322.6001,0.3688,186.3,10285,1934,144.26,9.2114,1.6181,10.962,14.9634,2725.75,61.097,8.0803,10.0555,361.6,37.56,189.306,8.9088,189.89,27.028,94.214,0.4931,1.2569,3.5176,3.251,110.31,5966.3999,4.6782,104.818,741.63,4.8144,14.359,2.9918,2017.8,24093.1992,10.976,58.795,9.1901,1.8777,7.9721,40.0016,1902.77,9.9765,2797.3999,26.228,2029.1801,5.5196,24087,642.957,642.957,116.86,2.3744,1.0185,3.8784
2010-08-15,1.283,110.393,1.948,24.753,7.4497,15.6466,0.8228,280.13,3.4522,0.7073,3.9973,4.2178,9.4809,1.3469,7.9253,7.2309,39.3158,1.9478,1.429,2.2726,1.3363,8.7059,9.9658,11580,60.05,1524.66,16.212,4.0938,1.7968,58.16,1.7462,40.813,9.3501,1,4.8669,150.09,16.225,4.7216,57.31,133.09,5.0559,1.9458,2.5014,87.1906,0.4822,1546.42,1.7203,8.8003,1.2751,8.6035,3785,2.4629,642.435,2271.2,637.88,1.252,106.62,220.83,46.157,94.249,7.284,17.2641,2.4822,1.8148,35.82,6570.5,9.9465,23.725,49.963,1468.77,12571,107.787,0.8923,98.39,5322.6001,0.3688,186.3,10285,1934,144.26,9.2114,1.6181,10.962,14.9634,2725.75,61.097,8.0803,10.0555,361.6,37.56,189.306,8.9088,189.89,27.028,94.214,0.4931,1.2569,3.5176,3.251,110.31,5966.3999,4.6782,104.818,741.63,4.8144,14.359,2.9918,2017.8,24093.1992,10.976,58.795,9.1901,1.8777,7.9721,40.0016,1902.77,9.9765,2797.3999,26.228,2029.1801,5.5196,24087,642.957,642.957,116.86,2.3744,1.0185,3.8784
2010-08-16,1.2771,109.99,1.9458,24.7534,7.4499,15.6466,0.8184,280.53,3.4517,0.7067,3.9981,4.1307,9.4962,1.3412,7.9124,7.2323,38.115,1.936,1.4277,2.2584,1.3292,8.653,9.9241,11248.9004,59.504,1509.5699,16.0149,4.0414,1.8082,57.708,1.7387,40.0032,9.3309,1,4.8522,150.09,16.225,4.6302,57.18,132.93,5.0179,1.9458,2.4966,87.1711,0.4694,1546.67,1.7186,8.7835,1.2727,8.5632,3780,2.4582,638.327,2272.1001,635.38,1.25,108.32,220.41,46.069,94.5102,7.143,17.2313,2.4511,1.8107,35.751,6560.6001,9.9275,23.68,49.868,1465.84,12547,107.582,0.8875,101.324,5352.2002,0.3572,185.58,10264.7002,1889.1,140.274,9.1429,1.6166,10.7404,14.9796,2746.1399,60.633,8.0649,10.0363,358.99,37.327,188.944,8.84,188.89,26.98,94.162,0.4895,1.255,3.5102,3.2474,107.949,5955,4.5079,103.281,740.02,4.7763,14.273,2.9861,2007.5,24047.5,10.955,58.426,9.1226,1.8661,7.9569,39.8416,1901.0699,9.9581,2789.5,26.146,2025.3199,5.4777,24023,642.957,642.957,116.86,2.3744,1.0166,3.8784
2010-08-17,1.2812,109.283,1.9489,24.831,7.4485,15.6466,0.8189,280.1,3.4522,0.7073,3.9779,4.2219,9.4504,1.332,7.9018,7.2183,39.1465,1.9338,1.4297,2.2535,1.3369,8.7113,9.9575,11398,59.928,1522.5699,16.094,4.0804,1.8182,58.072,1.7444,40.77,9.312,1,4.8608,150.09,16.225,4.7124,56.71,133.05,5.0475,1.9458,2.5104,87.1163,0.4815,1543.45,1.7198,8.787,1.2732,8.5905,3788,2.4784,638.454,2302.3999,635.7,1.25,108.29,220.5,46.343,94.586,7.262,17.2382,2.4868,1.8108,35.766,6567,10.0371,23.689,49.888,1464.63,12552,107.631,0.8948,98.22,5355.6001,0.3688,185.64,10266.7998,1881.6,144.1,9.1911,1.6163,10.963,15.1648,2753.6399,61.187,8.0681,10.0403,360.42,37.69,189.95,8.895,189.35,26.995,94.008,0.492,1.2556,3.5103,3.2978,108.126,5976.6001,4.6687,104.466,739.68,4.8042,14.296,2.9873,2014.7,24229.8008,10.959,58.769,9.1698,1.8779,7.9473,39.896,1912.0601,9.9627,2790.6001,25.9,2026.12,5.5075,24039,642.957,642.957,116.86,2.3744,1.0362,3.8784
