date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2012-04-07,1.3065,107.389,1.9482,24.587,7.4404,0.8251,294.91,3.4521,0.6982,4.152,4.3692,8.8189,1.2018,7.5629,7.4597,38.499,2.3432,1.2686,2.3972,1.297,8.2353,10.1413,11872,4.8839,66.61,1474.88,16.813,4.0238,1.6009,56.013,1.6451,40.72,10.2192,1,4.8242,62.41,137.41,2.2704,5.7607,1.9458,2.5691,105.881,0.4922,1680.36,1.6326,8.8683,1.3092,9.5318,10663,2.5297,620.055,2278.3999,651.91,1.286,107.31,227.13,50.523,97.176,7.911,22.7629,2.3387,2.325,37.317,9218.5,9.9212,24.586,53.423,1499.23,15916.9004,168.14,112.409,0.9242,107.39,5160.7002,0.365,1.0592,192.11,10264.0996,1960,164.29,10.0672,1.6127,10.838,15.2602,2740.5701,61.104,1057.24,10.3266,377.97,36.72,19.907,218.232,10.0565,204.43,30.122,106.198,0.5057,1.291,3.4295,2.5989,117.64,5522.8999,4.7828,111.524,783.9,4.8948,17.662,3.4732,2098.7,23952.6992,11.274,74.213,10.0952,1.9902,8.2602,37.7804,2058.73,10.4337,3223,25.098,2395.47,5.6065,27022,642.957,3.8654,642.957,116.86
2012-04-08,1.3065,107.389,1.9482,24.587,7.4404,0.8251,294.91,3.4521,0.6982,4.152,4.3692,8.8189,1.2018,7.5629,7.4597,38.499,2.3432,1.2686,2.3972,1.297,8.2353,10.1413,11872,4.8839,66.61,1474.88,16.813,4.0238,1.6009,56.013,1.6451,40.72,10.2192,1,4.8242,62.41,137.41,2.2704,5.7607,1.9458,2.5691,105.881,0.4922,1680.36,1.6326,8.8683,1.3092,9.5318,10663,2.5297,620.055,2278.3999,651.91,1.286,107.31,227.13,50.523,97.176,7.911,22.7629,2.3387,2.325,37.317,9218.5,9.9212,24.586,53.423,1499.23,15916.9004,168.14,112.409,0.9242,107.39,5160.7002,0.365,1.0592,192.11,10264.0996,1960,164.29,10.0672,1.6127,10.838,15.2602,2740.5701,61.104,1057.24,10.3266,377.97,36.72,19.907,218.232,10.0565,204.43,30.122,106.198,0.5057,1.291,3.4295,2.5989,117.64,5522.8999,4.7828,111.524,783.9,4.8948,17.662,3.4732,2098.7,23952.6992,11.274,74.213,10.0952,1.9902,8.2602,37.7804,2058.73,10.4337,3223,25.098,2395.47,5.6065,27022,642.957,3.8654,642.957,116.86
2012-04-09,1.3079,106.402,1.9483,24.688,7.4398,0.824,296.01,3.4516,0.6968,4.1527,4.2737,8.8394,1.2013,7.5978,7.3325,38.4988,2.3464,1.2711,2.3777,1.3042,8.2353,10.157,11677.2002,4.8902,66.61,1450.1,16.812,3.9281,1.5983,55.662,1.6503,39.7186,10.308,1,4.7308,61.97,137.16,2.2704,5.7249,1.9458,2.5641,105.11,0.4798,1660.71,1.6228,8.9624,1.3001,9.5004,10550,2.451,615.671,2266.7,648.67,1.277,108.12,225.53,49.979,96.827,7.7397,22.6077,2.2982,2.297,37.315,9124.7002,9.8519,24.406,53.047,1488.66,15805.0996,168.14,111.626,0.917,106.73,5124.2998,0.3634,1.0583,190.8,10197.2998,1927.8,160.796,10.0256,1.6013,10.823,15.1983,2722.5801,60.261,1051.09,10.2544,373.35,37.1005,19.955,216.695,10.0256,202.93,29.915,104.328,0.4892,1.2818,3.4066,2.5804,117.9,5483.7998,4.6092,111.65,777.07,4.8948,18.2559,3.4488,2084,23784.6992,11.194,73.69,10.0564,1.9754,8.2151,37.558,2039.0601,10.3582,3203,24.822,2378.6599,5.6065,26819,642.957,3.8654,642.957,116.86
2012-04-10,1.3111,107.031,1.9483,24.661,7.4396,0.8242,294.91,3.4521,0.6988,4.1644,4.2737,8.8505,1.2021,7.5704,7.4539,38.4988,2.3573,1.2714,2.3631,1.3063,8.2353,10.1802,12005,4.9101,66.994,1475.37,16.812,4.0031,1.5962,55.662,1.6531,39.7186,10.33,1,4.7952,61.97,137.16,2.2704,5.7249,1.9458,2.5641,105.11,0.4798,1660.71,1.6228,8.9624,1.3001,9.5004,10550,2.451,615.671,2266.7,648.67,1.277,108.12,225.53,49.979,96.827,7.7397,22.6077,2.2982,2.297,37.315,9124.7002,9.8519,24.406,53.047,1488.66,15805.0996,167.21,111.626,0.9074,106.73,5124.2998,0.3533,1.0583,190.8,10197.2998,1969,164.58,10.0256,1.6013,10.823,15.1983,2722.5801,60.818,1051.09,10.2544,373.35,36.6,19.987,216.695,10.0256,202.93,29.915,104.328,0.5014,1.2818,3.4066,2.5804,117.74,5483.7998,4.6092,111.65,777.07,4.8949,17.286,3.4488,2084,23784.6992,11.194,73.69,10.0564,1.9841,8.2151,37.558,2039.0601,10.3582,3203,24.822,2378.6599,5.64,26819,642.957,3.8654,642.957,116.86
2012-04-11,1.3074,105.497,1.9485,24.822,7.4378,0.8246,298.61,3.4521,0.6973,4.1889,4.3707,8.9065,1.2013,7.5978,7.4736,38.9846,2.3714,1.2772,2.3941,1.3133,8.2401,10.1495,11920,4.899,67.225,1489.3101,17.185,4.0043,1.6052,55.855,1.6506,40.438,10.4347,1,4.7999,62.04,137.19,2.2704,5.7199,1.9458,2.5506,105.362,0.4902,1677.45,1.6237,8.8042,1.2999,9.5636,10640,2.5114,619.757,2281.6001,647.85,1.277,108.62,225.49,50.161,96.307,7.871,22.6146,2.3311,2.3103,38.093,9384.7002,9.8497,24.409,53.038,1488.4301,15771.2998,167.32,111.602,0.9194,106.82,5123.5,0.3627,1.0516,189.89,10204.7998,1961,166.47,10.1472,1.6011,10.84,15.1078,2712.03,61.051,1052.23,10.2522,374.6,36.57,19.969,213.499,10.1472,202.89,29.93,105.736,0.5032,1.2817,3.4034,2.5794,118.55,5482.8999,4.7553,111.481,772.38,4.9016,17.373,3.4483,2083.6001,24217.5,11.192,73.679,10.1777,1.9906,8.2008,37.6115,2036.13,10.3439,3202.5,24.916,2382.3601,5.6121,26805,642.957,3.8654,642.957,116.86
2012-04-12,1.312,106.263,1.9485,24.837,7.4373,0.8237,297.94,3.4521,0.6976,4.1854,4.3721,8.9118,1.2032,7.6153,7.4656,38.8825,2.3716,1.2712,2.4044,1.3163,8.2577,10.1849,11967,4.9291,67.434,1498.98,17.25,4.0332,1.6002,55.905,1.6482,40.474,10.4663,1,4.8181,62.46,137.32,2.2704,5.753,1.9458,2.5789,105.729,0.4916,1687.37,1.6284,9.0143,1.3075,9.642,10597,2.4652,628.372,2308.3,654.53,1.284,108.7,226.83,50.266,96.583,7.889,22.7516,2.3326,2.3279,38.319,9439.7998,9.9311,24.547,52.892,1497.26,15864.5,167.32,112.268,0.9227,107.5,5153.8999,0.3641,1.0644,191.18,10265.5996,1967,168.54,10.2661,1.6106,10.84,15.2286,2733.02,60.999,1058.48,10.313,376.49,36.73,19.859,214.731,10.257,203.89,30.111,106.348,0.5049,1.2892,3.4237,2.5949,118.56,5568.1001,4.773,111.402,776.96,4.9125,17.455,3.4687,2096,24612.3008,11.259,74.115,10.2985,1.9947,8.2625,37.8341,2050.77,10.4043,3254.3,24.966,2396.4199,5.6293,26973,642.957,3.8654,642.957,116.86
2012-04-13,1.3189,106.742,1.9484,24.755,7.4383,0.8262,295.83,3.4521,0.6973,4.1702,4.3715,8.893,1.2017,7.5937,7.4508,38.7848,2.3648,1.2636,2.4053,1.3118,8.3108,10.2391,12052,4.9353,67.496,1495.5699,17.2,4.0269,1.5868,56.122,1.6494,40.484,10.3808,1,4.8391,62.3,137.36,2.2704,5.791,1.9458,2.5782,105.687,0.4944,1686.91,1.623,9.0118,1.3071,9.6103,10542,2.4645,626.164,2299.7,653.04,1.284,108.65,226.77,50.253,97.329,7.937,22.7507,2.3241,2.3312,38.309,9437.2002,9.9429,24.54,52.878,1496.85,15891.7002,166.62,112.172,0.9261,107.96,5152.5,0.3658,1.0641,191.03,10261.5,1977,169.39,10.2138,1.6101,10.86,15.121,2736.22,61.279,1058.1899,10.3082,376.06,36.93,20.017,214.666,10.2138,203.97,30.107,106.556,0.5075,1.2888,3.4208,2.5942,119.5,5527.2002,4.7975,111.489,776.76,4.9403,17.554,3.4677,2095.3999,24408.6992,11.256,74.095,10.2458,2.0021,8.2602,37.8073,2050.22,10.4041,3251.3999,24.959,2395.77,5.6581,26986,642.957,3.8654,642.957,116.86
2012-04-14,1.3189,106.742,1.9484,24.755,7.4383,0.8262,295.83,3.4521,0.6973,4.1702,4.3715,8.893,1.2017,7.5937,7.4508,38.7848,2.3648,1.2636,2.4053,1.3118,8.3108,10.2391,12052,4.9353,67.496,1495.5699,17.2,4.0269,1.5868,56.122,1.6494,40.484,10.3808,1,4.8391,62.3,137.36,2.2704,5.791,1.9458,2.5782,105.687,0.4944,1686.91,1.623,9.0118,1.3071,9.6103,10542,2.4645,626.164,2299.7,653.04,1.284,108.65,226.77,50.253,97.329,7.937,22.7507,2.3241,2.3312,38.309,9437.2002,9.9429,24.54,52.878,1496.85,15891.7002,166.62,112.172,0.9261,107.96,5152.5,0.3658,1.0641,191.03,10261.5,1977,169.39,10.2138,1.6101,10.86,15.121,2736.22,61.279,1058.1899,10.3082,376.06,36.93,20.017,214.666,10.2138,203.97,30.107,106.556,0.5075,1.2888,3.4208,2.5942,119.5,5527.2002,4.7975,111.489,776.76,4.9403,17.554,3.4677,2095.3999,24408.6992,11.256,74.095,10.2458,2.0021,8.2602,37.8073,2050.22,10.4041,3251.3999,24.959,2395.77,5.6581,26986,642.957,3.8654,642.957,116.86
2012-04-15,1.3189,106.742,1.9484,24.755,7.4383,0.8262,295.83,3.4521,0.6973,4.1702,4.3715,8.893,1.2017,7.5937,7.4508,38.7848,2.3648,1.2636,2.4053,1.3118,8.3108,10.2391,12052,4.9353,67.496,1495.5699,17.2,4.0269,1.5868,56.122,1.6494,40.484,10.3808,1,4.8391,62.3,137.36,2.2704,5.791,1.9458,2.5782,105.687,0.4944,1686.91,1.623,9.0118,1.3071,9.6103,10542,2.4645,626.164,2299.7,653.04,1.284,108.65,226.77,50.253,97.329,7.937,22.7507,2.3241,2.3312,38.309,9437.2002,9.9429,24.54,52.878,1496.85,15891.7002,166.62,112.172,0.9261,107.96,5152.5,0.3658,1.0641,191.03,10261.5,1977,169.39,10.2138,1.6101,10.86,15.121,2736.22,61.279,1058.1899,10.3082,376.06,36.93,20.017,214.666,10.2138,203.97,30.107,106.556,0.5075,1.2888,3.4208,2.5942,119.5,5527.2002,4.7975,111.489,776.76,4.9403,17.554,3.4677,2095.3999,24408.6992,11.256,74.095,10.2458,2.0021,8.2602,37.8073,2050.22,10.4041,3251.3999,24.959,2395.77,5.6581,26986,642.957,3.8654,642.957,116.86
2012-04-16,1.3057,105.549,1.9456,24.725,7.4373,0.8237,297.16,3.4516,0.6954,4.1768,4.2757,8.8789,1.2023,7.5654,7.3231,38.6944,2.3438,1.2611,2.3815,1.303,8.2349,10.1202,11804.5996,4.897,67.333,1461,17.226,3.94,1.5867,54.877,1.6293,39.6622,10.3622,1,4.7662,62.57,137.52,2.2704,5.7039,1.9458,2.5702,106.104,0.4834,1690.3101,1.6149,8.8721,1.3097,9.5789,10523,2.5307,621.044,2290,651.53,1.287,108.47,227.23,50.518,95.5859,7.8013,22.7955,2.2909,2.3448,38.386,9456.0996,9.9386,24.596,52.985,1499.87,15948.7002,166.67,112.391,0.9126,107.918,5162.7998,0.355,1.0597,191.38,10281,1942.3,165.893,10.1406,1.6134,10.8136,15.1515,2742.3899,60.628,1060.33,10.327,376.82,37.316,19.955,215.099,10.1406,204.45,30.171,106.849,0.4929,1.2916,3.4231,2.5995,118.55,5538.3999,4.6441,110.404,778.32,4.8983,18.4473,3.4747,2099.6001,24575.0996,11.278,74.244,10.1716,1.9859,8.2637,37.8361,2054.3401,10.423,3243.5,25.109,2400.5801,5.611,27020,642.957,3.8654,642.957,116.86
2012-04-17,1.3127,105.512,1.9484,24.73,7.4379,0.8258,297.59,3.4521,0.6973,4.1867,4.3744,8.8798,1.2018,7.5488,7.4797,38.8618,2.3581,1.2675,2.4211,1.3124,8.2844,10.1826,12009,4.9183,67.751,1489.5699,17.331,4.0132,1.6011,56.005,1.6402,40.45,10.4165,1,4.8196,61.9,137.42,2.2704,5.7628,1.9458,2.5417,104.726,0.4923,1658.54,1.6046,8.7732,1.2954,9.5663,10382,2.5026,616.728,2262.8,644.27,1.272,107.79,224.7,49.959,96.755,7.904,22.545,2.3289,2.3225,35.616,9026.5,9.8607,24.323,52.396,1483.2,15747.4004,166.14,111.146,0.9245,107.16,5105.5,0.3641,1.0479,189.17,10164.9004,1962,167.88,10.1572,1.5955,10.852,14.9831,2712.6101,61.003,1048.53,10.2084,371.98,36.77,20.067,208.663,10.1572,201.9,29.841,106.069,0.5053,1.2778,3.3836,2.5665,119.04,5476.6001,4.775,111.492,774.88,4.9211,17.574,3.4363,2076.3,24030,11.153,73.42,10.1875,1.9987,8.172,37.4454,2034.22,10.3078,3217.3999,24.828,2374.03,5.6314,26721,642.957,3.8654,642.957,116.86
2012-04-18,1.3135,106.46,1.9484,24.752,7.4383,0.8239,295.63,3.4521,0.697,4.1628,4.3756,8.8828,1.2013,7.5363,7.4645,38.7298,2.348,1.2621,2.4409,1.2987,8.2639,10.1917,12012,4.9282,67.53,1488.33,17.186,4.0117,1.5971,55.835,1.6381,40.437,10.2466,1,4.8197,62.49,137.44,2.2704,5.7626,1.9458,2.5767,105.895,0.4922,1664.91,1.6168,9.0066,1.3064,9.5255,10470,2.4631,627.571,2283.3,648.72,1.283,108.99,226.64,50.224,96.575,7.906,22.7474,2.3225,2.3586,35.922,9215.0996,9.9581,24.526,52.847,1495.98,15851,166.32,112.107,0.9245,107.43,5165.2002,0.3638,1.0635,190.92,10254.2002,1971,168.24,10.0587,1.6092,10.832,15.1122,2735.9399,61.128,1057.5699,10.3015,375.18,36.78,20.04,214.016,10.0545,204.04,30.11,106.454,0.5053,1.288,3.4109,2.5808,119.17,5550.2002,4.7775,111.081,781.55,4.92,17.453,3.4657,2094.2,24281.9004,11.249,74.052,10.0888,1.99,8.2554,37.7399,2052.97,10.397,3247.6001,24.945,2398.6499,5.6351,26951,642.957,3.8654,642.957,116.86
2012-04-19,1.312,106.662,1.9484,24.763,7.4384,0.8187,296.78,3.4521,0.6972,4.1793,4.3756,8.8499,1.2018,7.5487,7.4894,38.7307,2.3476,1.2645,2.4618,1.2998,8.2624,10.1798,12013,4.9313,67.87,1495.09,17.293,4.0207,1.6046,55.731,1.6409,40.451,10.2779,1,4.8157,62.33,137.56,2.2704,5.762,1.9458,2.5655,105.167,0.4917,1656.38,1.6118,8.9673,1.3008,9.4984,10504,2.4524,619.67,2264.7,645.89,1.278,108.5,225.65,50.006,96.313,7.908,22.6552,2.3292,2.3388,38.539,9175.4004,9.9488,24.419,52.618,1489.47,15813.7002,166.32,111.687,0.9218,107.25,5142.7998,0.3641,1.0589,190.14,10210.7002,1969,168.05,10.0201,1.6022,10.832,15.1155,2724.0601,61.311,1052.97,10.2535,374.86,36.93,20.029,212.519,10.0201,203.14,29.984,106.542,0.5049,1.2825,3.396,2.5694,118.96,5526,4.7735,110.839,778.8,4.9151,17.406,3.4507,2085.1001,24176.9004,11.2,73.73,10.0501,1.9985,8.2196,37.5982,2043.4399,10.3544,3244,24.836,2388.27,5.6295,26834,642.957,3.8654,642.957,116.86
2012-04-20,1.3146,107.275,1.9486,24.813,7.4385,0.8183,296.63,3.4521,0.6973,4.1857,4.3728,8.8439,1.202,7.5535,7.5131,38.7764,2.355,1.27,2.4678,1.307,8.277,10.1992,12004,4.9404,68.457,1498.0601,17.348,4.0294,1.6127,55.916,1.6435,40.565,10.3133,1,4.8266,62.32,137.4,2.2704,5.7738,1.9458,2.573,105.474,0.4923,1728.75,1.6174,8.9936,1.3045,9.5118,10442,2.4596,626.274,2278.6001,644.37,1.282,108.95,226.31,50.152,96.407,7.918,22.7268,2.3361,2.3632,38.218,9287.2002,9.9936,24.491,52.772,1493.83,15888,166.04,112.012,0.9246,107.5,5168.2998,0.3648,1.062,190.92,10239.4004,1972,170.39,10.0338,1.6069,10.833,15.2105,2691.04,61.278,1056.05,10.2835,375.3,37,20.054,214.234,10.0338,203.17,30.075,107.443,0.5059,1.2862,3.406,2.577,119.04,5502.8999,4.7812,111.531,775.19,4.9253,17.437,3.4608,2091.2,24556.3008,11.233,73.946,10.0651,2.0091,8.2436,37.6853,2052.6599,10.3881,3253.3999,25.04,2395.22,5.639,26912,642.957,3.8654,642.957,116.86
2012-04-21,1.3146,107.275,1.9486,24.813,7.4385,0.8183,296.63,3.4521,0.6973,4.1857,4.3728,8.8439,1.202,7.5535,7.5131,38.7764,2.355,1.27,2.4678,1.307,8.277,10.1992,12004,4.9404,68.457,1498.0601,17.348,4.0294,1.6127,55.916,1.6435,40.565,10.3133,1,4.8266,62.32,137.4,2.2704,5.7738,1.9458,2.573,105.474,0.4923,1728.75,1.6174,8.9936,1.3045,9.5118,10442,2.4596,626.274,2278.6001,644.37,1.282,108.95,226.31,50.152,96.407,7.918,22.7268,2.3361,2.3632,38.218,9287.2002,9.9936,24.491,52.772,1493.83,15888,166.04,112.012,0.9246,107.5,5168.2998,0.3648,1.062,190.92,10239.4004,1972,170.39,10.0338,1.6069,10.833,15.2105,2691.04,61.278,1056.05,10.2835,375.3,37,20.054,214.234,10.0338,203.17,30.075,107.443,0.5059,1.2862,3.406,2.577,119.04,5502.8999,4.7812,111.531,775.19,4.9253,17.437,3.4608,2091.2,24556.3008,11.233,73.946,10.0651,2.0091,8.2436,37.6853,2052.6599,10.3881,3253.3999,25.04,2395.22,5.639,26912,642.957,3.8654,642.957,116.86
2012-04-22,1.3146,107.275,1.9486,24.813,7.4385,0.8183,296.63,3.4521,0.6973,4.1857,4.3728,8.8439,1.202,7.5535,7.5131,38.7764,2.355,1.27,2.4678,1.307,8.277,10.1992,12004,4.9404,68.457,1498.0601,17.348,4.0294,1.6127,55.916,1.6435,40.565,10.3133,1,4.8266,62.32,137.4,2.2704,5.7738,1.9458,2.573,105.474,0.4923,1728.75,1.6174,8.9936,1.3045,9.5118,10442,2.4596,626.274,2278.6001,644.37,1.282,108.95,226.31,50.152,96.407,7.918,22.7268,2.3361,2.3632,38.218,9287.2002,9.9936,24.491,52.772,1493.83,15888,166.04,112.012,0.9246,107.5,5168.2998,0.3648,1.062,190.92,10239.4004,1972,170.39,10.0338,1.6069,10.833,15.2105,2691.04,61.278,1056.05,10.2835,375.3,37,20.054,214.234,10.0338,203.17,30.075,107.443,0.5059,1.2862,3.406,2.577,119.04,5502.8999,4.7812,111.531,775.19,4.9253,17.437,3.4608,2091.2,24556.3008,11.233,73.946,10.0651,2.0091,8.2436,37.6853,2052.6599,10.3881,3253.3999,25.04,2395.22,5.639,26912,642.957,3.8654,642.957,116.86
2012-04-23,1.3205,107.772,1.9486,24.924,7.4387,0.8187,296.88,3.4022,0.6888,4.1843,4.3747,8.8335,1.2015,7.557,7.5103,38.9118,2.3672,1.272,2.4725,1.3111,8.3319,10.2498,12087,4.9518,68.757,1504.27,17.314,4.043,1.6131,56.083,1.6481,40.822,10.3168,1,4.8542,62.71,137.38,2.2704,5.8178,1.9458,2.588,106.358,0.4957,1769.8,1.6212,9.0462,1.312,9.5457,10502,2.4739,629.804,2290.3999,650.25,1.289,109.46,227.63,50.443,96.759,7.965,22.8661,2.3484,2.3786,38.441,9176,10.0532,24.634,53.079,1502.55,15977,166.25,112.663,0.9277,108.16,5205.7002,0.3666,1.0682,192.12,10295.4004,1945.8,171.71,10.076,1.6162,10.86,15.251,2747.9299,61.272,1062.22,10.3441,377.49,37.22,20.153,215.482,10.0675,204.28,30.254,107.948,0.5076,1.2938,3.42,2.596,119.72,5587.8999,4.81,111.697,779.71,4.9531,17.67,3.4808,2103.3999,24698.5996,11.299,74.377,10.104,2.0046,8.2916,37.8973,2065.23,10.4503,3272.3,25.582,2409.1201,5.6714,27101,642.957,3.8654,642.957,116.86
2012-04-24,1.3152,106.646,1.9483,24.999,7.4393,0.8158,298.42,3.4511,0.6962,4.2059,4.3791,8.8854,1.2017,7.5484,7.531,38.8201,2.3608,1.2752,2.4699,1.3031,8.2899,10.2048,12041,4.9404,68.967,1500.02,17.329,4.026,1.618,56.105,1.6407,40.711,10.3108,1,4.8299,62.27,137.49,2.2704,5.7876,1.9458,2.5765,105.657,0.4928,1790.1899,1.6147,9.0059,1.3063,9.5534,10456,2.4629,624.699,2275.8,644.86,1.283,108.67,226.62,50.22,96.458,7.921,22.7654,2.3321,2.3664,38.27,9299.7002,10.0072,24.524,53.5,1495.87,15881.2998,165.95,112.229,0.9247,107.54,5183.8999,0.3648,1.0634,191.05,10252.0996,1971,172.74,10.1027,1.6091,10.845,15.1438,2735.73,61.177,1056.1801,10.2981,375.81,37.04,20.075,214.525,10.1027,203.35,30.124,108.771,0.505,1.288,3.4034,2.5838,119.32,5536.7002,4.7842,111.645,776.23,4.9265,17.348,3.4654,2098,24516.5,11.248,74.046,10.1327,2.0056,8.2548,37.7238,2055.4399,10.4159,3257.8,25.507,2398.47,5.6438,26968,642.957,3.8654,642.957,116.86
2012-04-25,1.3198,107.4,1.9483,24.908,7.4398,0.8173,293.3,3.4521,0.6975,4.1908,4.3772,8.8825,1.2016,7.5599,7.5097,38.7248,2.3495,1.2766,2.4793,1.3018,8.312,10.2384,12083,4.9468,69.439,1502.12,17.354,4.0409,1.621,56.287,1.6428,40.773,10.2628,1,4.8444,62.48,137.55,2.2704,5.811,1.9458,2.5825,105.902,0.4943,1803.5601,1.6164,9.0269,1.3093,9.5469,10480,2.4686,629.712,2279.1001,646.36,1.286,108.83,227.15,50.336,96.558,7.955,22.8311,2.3502,2.3719,38.359,9166.5,10.0292,24.581,53.624,1499.35,15918.2002,166.03,112.49,0.9277,108.05,5230.2002,0.3658,1.0659,191.41,10276.0996,1980,173.37,10.0841,1.6162,10.857,15.1973,2697.01,61.223,1058.64,10.3214,376.69,37.17,20.174,215.024,10.094,203.72,30.207,109.076,0.5066,1.2912,3.4127,2.6046,119.67,5575.8999,4.8009,111.663,778.04,4.9431,17.44,3.4735,2101.5,24646,11.275,74.219,10.1155,2.0146,8.274,37.7965,2056.26,10.4345,3258.8,25.593,2404.02,5.6626,27011,642.957,3.8654,642.957,116.86
2012-04-26,1.3233,107.571,1.9483,24.74,7.4386,0.8178,287.39,3.4521,0.6982,4.1699,4.373,8.8806,1.2015,7.5579,7.5077,38.7762,2.3427,1.277,2.481,1.3002,8.3282,10.2656,12126,4.965,69.448,1504.37,17.39,4.041,1.6217,56.217,1.6443,40.858,10.2385,1,4.8554,62.79,137.67,2.2704,5.822,1.9458,2.5927,106.32,0.4956,1813.3,1.6198,9.0627,1.3144,9.5273,10521,2.4784,630.621,2288.7,654.07,1.291,108.93,228.04,50.534,97.389,7.972,22.9285,2.3474,2.4245,38.511,9357.7002,10.086,24.678,54.166,1505.28,15992.7002,166.09,112.933,0.9277,108.17,5250.7998,0.3666,1.0701,192.28,10314.2002,1982,175.04,10.0241,1.621,10.861,15.2236,2698.4099,61.128,1065.47,10.3602,380.16,37.27,20.145,215.886,10.012,204.45,30.33,109.227,0.5077,1.2961,3.4262,2.6172,119.78,5598.1001,4.8136,111.681,781.13,4.9527,17.49,3.4871,2107.2,24587.5996,11.319,74.512,10.055,2.0251,8.3066,37.9138,2066.3201,10.4737,3270.3,25.695,2417.6201,5.6751,27157,642.957,3.8654,642.957,116.86
2012-04-27,1.3191,106.915,1.9459,24.801,7.4383,0.8153,287.82,3.4521,0.696,4.1738,4.2769,8.8799,1.2015,7.5843,7.525,38.7271,2.3286,1.272,2.4832,1.3,8.1296,10.2336,11902.5,4.9498,69.046,1492.76,17.41,4.0209,1.6215,54.8845,1.6372,40.0026,10.2484,1,4.7817,62.71,137.85,2.2704,5.8162,1.9458,2.5918,106.283,0.485,1816.64,1.615,9.0595,1.3139,9.5169,10544,2.4775,628.089,2277.3,653.98,1.291,108.89,227.97,50.517,97.094,7.8352,22.9212,2.3158,2.414,38.498,9192.5996,10.0786,24.67,54.148,1504.75,15943.5996,165.95,112.894,0.9169,108.531,5251.6001,0.3561,1.0697,192.35,10310.5996,1948.6,169.538,10.0099,1.6189,10.8054,15.1677,2692.1899,60.501,1065.1,10.3566,379.36,37.4382,20.235,215.804,10.0099,204.88,30.323,109.573,0.4945,1.2954,3.4191,2.5939,12011,5596.1001,4.7969,111.673,780.86,4.9403,18.2996,3.4859,2106.5,24556.9004,11.315,74.486,10.0396,2.0229,8.3038,37.7354,2063.6299,10.4748,3270.5,25.62,2416.79,5.658,27167,642.957,3.8654,642.957,116.86
2012-04-28,1.3191,106.915,1.9459,24.801,7.4383,0.8153,287.82,3.4521,0.696,4.1738,4.2769,8.8799,1.2015,7.5843,7.525,38.7271,2.3286,1.272,2.4832,1.3,8.1296,10.2336,11902.5,4.9498,69.046,1492.76,17.41,4.0209,1.6215,54.8845,1.6372,40.0026,10.2484,1,4.7817,62.71,137.85,2.2704,5.8162,1.9458,2.5918,106.283,0.485,1816.64,1.615,9.0595,1.3139,9.5169,10544,2.4775,628.089,2277.3,653.98,1.291,108.89,227.97,50.517,97.094,7.8352,22.9212,2.3158,2.414,38.498,9192.5996,10.0786,24.67,54.148,1504.75,15943.5996,165.95,112.894,0.9169,108.531,5251.6001,0.3561,1.0697,192.35,10310.5996,1948.6,169.538,10.0099,1.6189,10.8054,15.1677,2692.1899,60.501,1065.1,10.3566,379.36,37.4382,20.235,215.804,10.0099,204.88,30.323,109.573,0.4945,1.2954,3.4191,2.5939,12011,5596.1001,4.7969,111.673,780.86,4.9403,18.2996,3.4859,2106.5,24556.9004,11.315,74.486,10.0396,2.0229,8.3038,37.7354,2063.6299,10.4748,3270.5,25.62,2416.79,5.658,27167,642.957,3.8654,642.957,116.86
