date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2011-07-28,1.4373,112.027,1.946,24.23,7.451,,0.8801,268.47,3.4521,0.7074,4.0147,4.2313,9.1226,1.1517,7.7623,7.3085,39.5536,2.4285,1.3021,2.2463,1.3634,9.2495,11.1963,12195,63.168,1512.27,16.737,4.2243,1.6484,60.398,1.7303,42.68,9.5838,1,5.2751,61.2,138.02,2.5261,5.9442,1.9458,2.8429,106.199,0.539,1744.62,1.7136,9.9396,1.4395,9.1719,7097,2.8219,647.462,2493.8999,710.24,1.416,108.28,248.48,53.948,103.45,8.537,24.4026,2.439,2.1545,40.222,9691.5996,11.0179,26.831,57.364,4.8994,1661.1899,14993.4004,223,121.843,1.013,128.59,5829.7002,0.3918,1.1733,208.11,11343.2998,2173,157.19,9.3876,1.7057,11.031,16.1208,2810.3501,61.169,9.1379,11.4049,395.11,38.88,21.723,215.195,9.3876,217.54,32.041,99.797,0.552,1.421,3.876,3.1458,124.51,5453.2998,5.2304,101.804,853.59,5.3858,16.537,3.822,2324.8999,24181.8008,12.414,67.444,9.4189,1.9712,9.0711,40.6361,2233.6899,11.4291,3715.8,26.087,2460.04,6.1658,29368,642.957,3.8784,642.957,116.86
2011-07-29,1.4332,111.441,1.946,24.168,7.4492,,0.8757,268.57,3.4521,0.707,4.0047,4.2453,9.0562,1.1486,7.7361,7.4579,39.4694,2.3991,1.303,2.235,1.3613,9.2054,11.1683,12155,62.974,1503.3199,16.689,4.2139,1.6455,60.226,1.7232,42.43,9.6492,1,5.2504,60.47,137.92,2.4961,5.9149,1.9458,2.8092,104.991,0.5364,1726.83,1.6958,9.8215,1.4226,9.0991,7028,2.7885,639.041,2477,701.8,1.4,108.28,245.54,53.31,102.672,8.499,24.1197,2.4267,2.1273,39.745,9577.7002,10.9273,26.512,56.684,4.9073,1641.35,14814.4004,223,120.402,1.0038,128.35,5758.5,0.3901,1.1594,206.15,11229.7002,2163,156.36,9.3101,1.694,10.995,15.9403,2773.46,61.188,9.0295,11.2747,389.97,38.42,21.733,213.728,9.3101,215.73,31.666,98.987,0.5491,1.405,3.8364,3.1004,123.82,5374,5.2047,102.073,843.47,5.3641,16.504,3.7769,2297.3999,24224.8008,12.266,66.577,9.3397,1.9621,8.9637,40.2261,2241.6299,11.2947,3679.1001,25.776,2430.97,6.15,29028,642.957,3.8784,642.957,116.86
2011-07-30,1.4332,111.441,1.946,24.168,7.4492,,0.8757,268.57,3.4521,0.707,4.0047,4.2453,9.0562,1.1486,7.7361,7.4579,39.4694,2.3991,1.303,2.235,1.3613,9.2054,11.1683,12155,62.974,1503.3199,16.689,4.2139,1.6455,60.226,1.7232,42.43,9.6492,1,5.2504,60.47,137.92,2.4961,5.9149,1.9458,2.8092,104.991,0.5364,1726.83,1.6958,9.8215,1.4226,9.0991,7028,2.7885,639.041,2477,701.8,1.4,108.28,245.54,53.31,102.672,8.499,24.1197,2.4267,2.1273,39.745,9577.7002,10.9273,26.512,56.684,4.9073,1641.35,14814.4004,223,120.402,1.0038,128.35,5758.5,0.3901,1.1594,206.15,11229.7002,2163,156.36,9.3101,1.694,10.995,15.9403,2773.46,61.188,9.0295,11.2747,389.97,38.42,21.733,213.728,9.3101,215.73,31.666,98.987,0.5491,1.405,3.8364,3.1004,123.82,5374,5.2047,102.073,843.47,5.3641,16.504,3.7769,2297.3999,24224.8008,12.266,66.577,9.3397,1.9621,8.9637,40.2261,2241.6299,11.2947,3679.1001,25.776,2430.97,6.15,29028,642.957,3.8784,642.957,116.86
2011-07-31,1.4332,111.441,1.946,24.168,7.4492,,0.8757,268.57,3.4521,0.707,4.0047,4.2453,9.0562,1.1486,7.7361,7.4579,39.4694,2.3991,1.303,2.235,1.3613,9.2054,11.1683,12155,62.974,1503.3199,16.689,4.2139,1.6455,60.226,1.7232,42.43,9.6492,1,5.2504,60.47,137.92,2.4961,5.9149,1.9458,2.8092,104.991,0.5364,1726.83,1.6958,9.8215,1.4226,9.0991,7028,2.7885,639.041,2477,701.8,1.4,108.28,245.54,53.31,102.672,8.499,24.1197,2.4267,2.1273,39.745,9577.7002,10.9273,26.512,56.684,4.9073,1641.35,14814.4004,223,120.402,1.0038,128.35,5758.5,0.3901,1.1594,206.15,11229.7002,2163,156.36,9.3101,1.694,10.995,15.9403,2773.46,61.188,9.0295,11.2747,389.97,38.42,21.733,213.728,9.3101,215.73,31.666,98.987,0.5491,1.405,3.8364,3.1004,123.82,5374,5.2047,102.073,843.47,5.3641,16.504,3.7769,2297.3999,24224.8008,12.266,66.577,9.3397,1.9621,8.9637,40.2261,2241.6299,11.2947,3679.1001,25.776,2430.97,6.15,29028,642.957,3.8784,642.957,116.86
2011-08-01,1.4364,110.903,1.9458,24.177,7.4495,,0.8751,269.41,3.4516,0.7065,3.9894,4.1447,9.015,1.1358,7.7278,7.4512,38.552,2.4209,1.3036,2.2071,1.3703,9.2497,11.191,11877.7998,63.523,1515.45,16.4632,4.2623,1.628,60.489,1.727,41.6842,9.5998,1,5.1619,60.25,137.75,2.4869,5.9484,1.9458,2.7989,104.606,0.524,1723.36,1.691,9.7854,1.4175,9.1562,7014,2.7782,636.831,2475.5,699.22,1.394,108.28,244.64,53.115,102.024,8.3369,24.0326,2.3743,2.1231,39.578,9546.4004,10.8872,26.358,56.477,4.9154,1635.3199,14806.4004,233,119.962,1.0112,128.41,5742.3999,0.3787,1.1552,205.64,11167,2114.5,152.406,9.4122,1.6905,10.966,15.8818,2768.27,61.412,8.9963,11.2355,389,38.9558,21.733,211.861,9.4122,213.87,31.554,99.123,0.5523,1.399,3.8223,3.1225,121.707,5336.2998,5.0368,101.802,840.38,5.389,16.605,3.7631,2289,24136.3008,12.221,66.333,9.4407,1.9386,8.9309,40.1431,2199.26,11.2546,3665.7,25.681,2422.0901,6.1729,28937,642.957,3.8784,642.957,116.86
2011-08-02,1.4262,110.497,1.9466,24.157,7.4497,,0.8744,268.01,3.4521,0.7071,3.996,4.2288,8.9974,1.1198,7.6474,7.427,39.5155,2.4127,1.2993,2.2124,1.3623,9.1314,11.1112,11990,62.503,1492.6801,16.686,4.1706,1.6264,59.437,1.7139,42.17,9.5761,1,5.216,61.07,137.05,2.5207,5.8671,1.9458,2.8368,106.058,0.5326,1743.77,1.7071,9.9182,1.4364,9.1583,7108,2.8159,646.716,2516.3999,711.6,1.413,108.25,247.95,53.833,103.113,8.434,24.3672,2.4247,2.1581,40.128,9671,11.039,26.715,57.241,4.8902,1654.52,14968.5,233,121.654,1.0002,127.5,5823.7002,0.3874,1.1708,207.82,11305.9004,2143.8999,155.11,9.3773,1.704,11.014,16.1639,2789.8899,60.613,9.1183,11.3847,394.27,38.39,21.733,212.654,9.3773,217.26,31.985,100.146,0.5452,1.4186,3.8723,3.1268,123.579,5308,5.1693,101.759,851.76,5.3227,16.323,3.8138,2320,24454.8008,12.387,67.234,9.4087,1.9715,9.0517,40.5973,2275.8301,11.4055,3758.3999,25.959,2454.78,6.0943,29348,642.957,3.8784,642.957,116.86
2011-08-03,1.4173,109.628,1.9459,24.239,7.4488,,0.8707,270.31,3.4521,0.7071,4.0202,4.1364,9.0975,1.0848,7.6814,7.4274,39.5512,2.4268,1.3185,2.1982,1.3627,8.9363,11.0474,11771,62.905,1497.21,16.734,4.2063,1.6423,58.4867,1.7126,42.24,9.6159,1,5.2246,60.02,136.93,2.4334,5.7837,1.9458,2.774,104.242,0.522,1722.46,1.683,9.7479,1.4121,9.1031,6969,2.7314,634.316,2457.7,701.16,1.389,108.29,243.7,52.913,101.901,8.3007,23.9563,2.3941,2.1215,39.441,9630.7998,10.8477,26.179,56.261,4.9074,1626.16,14713,223,119.569,0.9859,128.135,5733.2002,0.377,1.1295,204.53,11111.2998,2107.1001,152.033,9.3347,1.686,10.9671,15.908,2757.6899,60,8.9619,11.1904,387.08,38.8058,21.733,211.05,9.3347,213.06,31.451,98.857,0.5464,1.3935,3.8126,3.0666,121.578,5184.5,5.1776,100.798,834.33,5.3321,16.381,3.7488,2280.2,24157.9004,12.174,66.078,9.3647,1.9394,8.918,39.973,2190.8899,11.2107,3715.6001,25.44,2412.8601,6.1064,28819,642.957,3.8784,642.957,116.86
2011-08-04,1.4353,110.602,1.9462,24.219,7.4479,,0.8729,271.7,3.4521,0.707,4.0248,4.2194,9.079,1.1053,7.6741,7.4515,39.8793,2.4299,1.3325,2.2373,1.3785,9.2074,11.185,11914.5996,63.389,1515.84,16.943,4.2453,1.6564,60.347,1.7285,42.53,9.6313,1,5.2558,60.58,137.42,2.5007,5.9404,1.9458,2.8143,105.174,0.5269,1738.5601,1.7035,9.8394,1.4252,9.1943,7072,2.7935,643.572,2488.1001,705.94,1.402,108.29,245.98,53.407,103.818,8.3753,24.1789,2.4483,2.1411,39.796,9720.2002,10.9572,26.439,56.787,4.9824,1641.39,14867.0996,236,120.763,0.9961,129.21,5786.8999,0.38,1.1615,206.78,11215.7998,2126.8,156.94,9.4671,1.6934,10.9801,16.0212,2786.3701,60.561,9.0459,11.3016,390.71,39.3866,21.733,211.109,9.4671,215.26,31.749,99.782,0.55,1.4069,3.8477,3.1026,122.367,5340.7998,5.2127,101.794,842.14,5.3639,16.544,3.7837,2301.6001,24483.5,12.288,66.72,9.4967,1.9588,8.98,40.4342,2246.3999,11.3093,3753.8,25.608,2438.3201,6.1453,29031,642.957,3.8784,642.957,116.86
2011-08-05,1.4067,111.481,1.9456,24.259,7.4482,,0.8659,272.97,3.4521,0.7069,4.0312,4.2275,9.2237,1.0771,7.7777,7.4454,39.8222,2.4489,1.3482,2.2322,1.3793,9.0993,10.9696,11986,63.003,1501.52,16.991,4.2158,1.6966,59.757,1.7259,42.17,9.7499,1,5.1955,60.29,137.69,2.4886,5.8758,1.9458,2.8008,104.628,0.5304,1730.9399,1.7039,9.7921,1.4184,9.23,7039,2.7801,639.118,2474.7,702.55,1.395,108.27,244.8,53.151,102.105,8.399,24.068,2.4156,2.1376,39.619,9674,10.9203,26.312,56.515,4.915,1633.51,14819.2998,236,120.186,0.9948,128.82,5749.7998,0.3862,1.156,205.81,11160.2998,2116.6001,154.96,9.5216,1.6959,10.983,15.9856,2763.74,60.741,9.0024,11.2488,390.69,38.26,21.733,212.162,9.5216,214.43,31.601,99.974,0.5433,1.4009,3.8277,3.0833,121.305,5307.8999,5.1509,101.819,838.1,5.304,16.323,3.7657,2290.5,24060,12.229,66.421,9.5497,1.9541,8.9369,40.2582,2239.95,11.2544,3764.3999,25.556,2426.6699,6.0718,28949,642.957,3.8784,642.957,116.86
2011-08-06,1.4067,111.481,1.9456,24.259,7.4482,,0.8659,272.97,3.4521,0.7069,4.0312,4.2275,9.2237,1.0771,7.7777,7.4454,39.8222,2.4489,1.3482,2.2322,1.3793,9.0993,10.9696,11986,63.003,1501.52,16.991,4.2158,1.6966,59.757,1.7259,42.17,9.7499,1,5.1955,60.29,137.69,2.4886,5.8758,1.9458,2.8008,104.628,0.5304,1730.9399,1.7039,9.7921,1.4184,9.23,7039,2.7801,639.118,2474.7,702.55,1.395,108.27,244.8,53.151,102.105,8.399,24.068,2.4156,2.1376,39.619,9674,10.9203,26.312,56.515,4.915,1633.51,14819.2998,236,120.186,0.9948,128.82,5749.7998,0.3862,1.156,205.81,11160.2998,2116.6001,154.96,9.5216,1.6959,10.983,15.9856,2763.74,60.741,9.0024,11.2488,390.69,38.26,21.733,212.162,9.5216,214.43,31.601,99.974,0.5433,1.4009,3.8277,3.0833,121.305,5307.8999,5.1509,101.819,838.1,5.304,16.323,3.7657,2290.5,24060,12.229,66.421,9.5497,1.9541,8.9369,40.2582,2239.95,11.2544,3764.3999,25.556,2426.6699,6.0718,28949,642.957,3.8784,642.957,116.86
2011-08-07,1.4067,111.481,1.9456,24.259,7.4482,,0.8659,272.97,3.4521,0.7069,4.0312,4.2275,9.2237,1.0771,7.7777,7.4454,39.8222,2.4489,1.3482,2.2322,1.3793,9.0993,10.9696,11986,63.003,1501.52,16.991,4.2158,1.6966,59.757,1.7259,42.17,9.7499,1,5.1955,60.29,137.69,2.4886,5.8758,1.9458,2.8008,104.628,0.5304,1730.9399,1.7039,9.7921,1.4184,9.23,7039,2.7801,639.118,2474.7,702.55,1.395,108.27,244.8,53.151,102.105,8.399,24.068,2.4156,2.1376,39.619,9674,10.9203,26.312,56.515,4.915,1633.51,14819.2998,236,120.186,0.9948,128.82,5749.7998,0.3862,1.156,205.81,11160.2998,2116.6001,154.96,9.5216,1.6959,10.983,15.9856,2763.74,60.741,9.0024,11.2488,390.69,38.26,21.733,212.162,9.5216,214.43,31.601,99.974,0.5433,1.4009,3.8277,3.0833,121.305,5307.8999,5.1509,101.819,838.1,5.304,16.323,3.7657,2290.5,24060,12.229,66.421,9.5497,1.9541,8.9369,40.2582,2239.95,11.2544,3764.3999,25.556,2426.6699,6.0718,28949,642.957,3.8784,642.957,116.86
2011-08-08,1.4294,111.84,1.9459,24.147,7.4487,,0.8703,273.75,3.4516,0.7062,4.0441,4.1451,9.2617,1.0896,7.8269,7.4439,39.005,2.4913,1.3765,2.2233,1.4089,9.1045,11.1566,11830.5996,63.259,1509.63,16.7493,4.256,1.7057,60.141,1.7356,41.5291,9.906,1,5.1326,59.91,137.37,2.4726,5.8777,1.9458,2.7828,104.005,0.521,1719.13,1.7027,9.729,1.4094,9.2576,6990,2.7623,642.289,2481.1001,697.74,1.386,108.3,243.23,52.811,100.82,8.2811,23.9187,2.3812,2.1261,39.364,9612.2998,10.8486,26.086,56.152,5.0443,1625.77,14724.2002,236,119.416,0.996,130.069,5712.8999,0.3761,1.1485,204.59,11088.2998,2103,151.922,9.6036,1.6864,10.9447,15.9369,2760.1399,61.504,8.9445,11.1836,388.18,39.0841,21.733,208.885,9.6036,213.64,31.403,99.686,0.5436,1.3918,3.8031,3.0641,120.529,5294.7998,5.0074,100.639,832.72,5.3042,17.1641,3.7416,2275.8,24309.5,12.151,65.907,9.6326,1.9461,8.8796,40.1011,2239.78,11.1792,3751,25.391,2411.1201,6.0737,28757,642.957,3.8784,642.957,116.86
2011-08-09,1.4171,109.983,1.946,24.117,7.449,,0.8682,274.39,3.4521,0.7071,4.0717,4.2403,9.2138,1.0691,7.759,7.457,41.191,2.5168,1.3995,2.2736,1.4063,9.1519,11.0671,12071,64.023,1541.76,17.337,4.2958,1.7352,60.499,1.7337,42.51,10.1838,1,5.2256,60.37,137.21,2.4917,5.915,1.9458,2.8042,104.804,0.5336,1732.33,1.7108,9.804,1.4201,9.3477,7086,2.7835,650.529,2504.5,705.54,1.397,107.7,245.1,53.216,101.733,8.463,24.1092,2.478,2.1421,39.653,9685.5996,10.9321,26.287,56.583,5.0643,1638.28,14826.5996,236,120.189,1.0003,131.29,5749,0.3881,1.1574,206.43,11173.9004,2119.2,156.07,9.7403,1.6912,10.975,16.026,2778.51,61.826,9.0134,11.2746,391.16,38.53,21.733,210.486,9.7403,214.58,31.648,101.194,0.5468,1.4023,3.8338,3.0836,121.701,5499.8999,5.1795,103.025,839.12,5.334,16.478,3.7702,2293.3,24495.8008,12.244,66.48,9.774,1.9558,8.9478,40.3645,2253.3601,11.2554,3786.8,25.873,2429.6001,6.1103,28991,642.957,3.8784,642.957,116.86
2011-08-10,1.4383,110.8,1.946,24.037,7.4506,,0.8816,272.26,3.4521,0.7071,4.0757,4.2602,9.2449,1.0394,7.8339,7.4515,42.5966,2.522,1.3846,2.3177,1.4094,9.15,11.2239,12109,64.317,1548.45,17.574,4.3032,1.7109,60.393,1.7361,42.59,10.2142,1,5.2276,60.36,137.06,2.4915,5.9156,1.9458,2.804,104.797,0.534,1732.92,1.7045,9.8033,1.42,9.5939,7085,2.7833,661.542,2537.2,705.49,1.397,108.28,245.08,53.212,103.251,8.459,24.1067,2.5172,2.1547,39.664,9399.5996,10.9741,26.285,56.579,5.1077,1638.16,14849.0996,253,120.18,1.0012,133.39,5794.2002,0.3875,1.1573,206.83,11173.0996,2119.1001,156.14,10.1757,1.69,10.9737,16.0249,2757.6201,60.932,9.0127,11.2774,392.56,38.41,21.733,213.332,10.171,214.4,31.659,101.215,0.5469,1.4028,3.8492,3.1558,121.729,5471,5.1825,104.023,839.06,5.3365,16.393,3.7699,2293.1001,24280,12.243,66.454,10.21,1.9647,8.9471,40.4258,2269.6101,11.2532,3850.7,26.014,2432.45,6.1124,29293,642.957,3.8784,642.957,116.86
2011-08-11,1.4125,108.413,1.9458,24.21,7.4501,,0.8763,276.5,3.4521,0.7073,4.22,4.2868,9.337,1.0257,7.8671,7.435,42.3873,2.5069,1.394,2.3019,1.4056,9.095,11.022,12040,64.15,1531.22,17.574,4.2613,1.7448,60.117,1.7234,42.36,10.274,1,5.2085,60.84,136.95,2.5113,5.8949,1.9458,2.8262,105.662,0.5319,1746.62,1.7191,9.8811,1.4311,9.4917,7156,2.8053,665.79,2556.6001,711.09,1.408,108.26,247.02,53.632,102.881,8.437,24.3012,2.4827,2.1806,39.978,9904.7998,11.061,26.493,57.027,5.0276,1651.14,14928.4004,243,121.129,0.997,131.61,5788.2998,0.3862,1.1664,208.18,11266.2998,2135.8,155.43,9.9618,1.6983,11.008,16.1087,2769.3999,60.477,9.0842,11.3609,398.54,38.39,21.733,213.93,9.9618,218.4,31.913,102.505,0.5447,1.4138,3.8726,3.1229,122.573,5417.5,5.1619,102.183,845.7,5.3164,16.313,3.7996,2311.3,24471.5996,12.34,66.967,9.9947,1.9691,9.0179,40.6438,2293.25,11.3454,3899,26.221,2451.6499,6.0899,29523,642.957,3.8784,642.957,116.86
2011-08-12,1.4226,109.34,1.9458,24.229,7.449,,0.8764,273.51,3.4521,0.7073,4.1324,4.297,9.2377,1.0837,7.8757,7.4491,42.0853,2.5306,1.3752,2.313,1.402,9.0872,11.0855,12136,64.377,1532.77,17.648,4.2619,1.715,60.375,1.7246,42.56,10.2249,1,5.2229,60.1,136.8,2.4805,5.913,1.9458,2.7917,104.401,0.5334,1725.33,1.6992,9.7602,1.4139,9.5122,7084,2.7711,658.417,2501.8,702.39,1.391,108.24,244.01,52.979,103.172,8.463,24.0146,2.4882,2.1553,39.476,9784.9004,10.9601,26.169,56.331,5.0334,1630.97,14772.5996,243,119.654,1.0016,130.89,5719.7998,0.3874,1.1522,206.01,11128.2002,2109.7,155.8,10.0325,1.6868,11.006,15.9119,2752.6299,61.08,8.9732,11.2137,393.27,38.48,21.733,231.151,10.05,215.6,31.529,101.084,0.5463,1.3963,3.8295,3.0845,121.062,5347.3999,5.1759,101.594,835.38,5.3303,16.447,3.7535,2283.1001,24117,12.19,66.14,10.0614,1.9647,8.9079,40.1762,2270.3601,11.2254,3875.8,25.899,2421.8201,6.1048,29185,642.957,3.8784,642.957,116.86
2011-08-13,1.4226,109.34,1.9458,24.229,7.449,,0.8764,273.51,3.4521,0.7073,4.1324,4.297,9.2377,1.0837,7.8757,7.4491,42.0853,2.5306,1.3752,2.313,1.402,9.0872,11.0855,12136,64.377,1532.77,17.648,4.2619,1.715,60.375,1.7246,42.56,10.2249,1,5.2229,60.1,136.8,2.4805,5.913,1.9458,2.7917,104.401,0.5334,1725.33,1.6992,9.7602,1.4139,9.5122,7084,2.7711,658.417,2501.8,702.39,1.391,108.24,244.01,52.979,103.172,8.463,24.0146,2.4882,2.1553,39.476,9784.9004,10.9601,26.169,56.331,5.0334,1630.97,14772.5996,243,119.654,1.0016,130.89,5719.7998,0.3874,1.1522,206.01,11128.2002,2109.7,155.8,10.0325,1.6868,11.006,15.9119,2752.6299,61.08,8.9732,11.2137,393.27,38.48,21.733,231.151,10.05,215.6,31.529,101.084,0.5463,1.3963,3.8295,3.0845,121.062,5347.3999,5.1759,101.594,835.38,5.3303,16.447,3.7535,2283.1001,24117,12.19,66.14,10.0614,1.9647,8.9079,40.1762,2270.3601,11.2254,3875.8,25.899,2421.8201,6.1048,29185,642.957,3.8784,642.957,116.86
2011-08-14,1.4226,109.34,1.9458,24.229,7.449,,0.8764,273.51,3.4521,0.7073,4.1324,4.297,9.2377,1.0837,7.8757,7.4491,42.0853,2.5306,1.3752,2.313,1.402,9.0872,11.0855,12136,64.377,1532.77,17.648,4.2619,1.715,60.375,1.7246,42.56,10.2249,1,5.2229,60.1,136.8,2.4805,5.913,1.9458,2.7917,104.401,0.5334,1725.33,1.6992,9.7602,1.4139,9.5122,7084,2.7711,658.417,2501.8,702.39,1.391,108.24,244.01,52.979,103.172,8.463,24.0146,2.4882,2.1553,39.476,9784.9004,10.9601,26.169,56.331,5.0334,1630.97,14772.5996,243,119.654,1.0016,130.89,5719.7998,0.3874,1.1522,206.01,11128.2002,2109.7,155.8,10.0325,1.6868,11.006,15.9119,2752.6299,61.08,8.9732,11.2137,393.27,38.48,21.733,231.151,10.05,215.6,31.529,101.084,0.5463,1.3963,3.8295,3.0845,121.062,5347.3999,5.1759,101.594,835.38,5.3303,16.447,3.7535,2283.1001,24117,12.19,66.14,10.0614,1.9647,8.9079,40.1762,2270.3601,11.2254,3875.8,25.899,2421.8201,6.1048,29185,642.957,3.8784,642.957,116.86
2011-08-15,1.4274,109.64,1.9459,24.171,7.4485,,0.8759,272.9,3.4516,0.7066,4.1457,4.1893,9.2661,1.1174,7.8755,7.2984,40.792,2.5345,1.3743,2.2943,1.4107,9.0867,11.1233,12134,64.674,1534.67,17.488,4.2676,1.7091,60.599,1.7249,42.676,10.2184,1,5.2278,60.21,136.92,2.441,5.916,1.9458,2.7826,104.642,0.5337,1728.48,1.6996,9.778,1.4164,9.5033,7097,2.7399,657.204,2496.2,705.46,1.393,108.27,244.45,53.076,100.965,8.47,24.0588,2.4905,2.1668,39.562,9503.7002,10.9025,26.217,56.434,5.0487,1633.95,14799.5996,243,119.865,1.0002,130.01,5774.3999,0.3881,1.133,206.51,11148.5996,2113.6001,155.9,10.0232,1.6876,10.9696,15.8859,2750.54,60.74,8.9896,11.2271,393.99,38.37,21.733,231.573,10.0232,216.13,31.591,101.824,0.5467,1.3974,3.8251,3.058,121.41,5357.2002,5.1816,101.993,836.9,5.3356,16.481,3.7603,2287.3,24431.4004,12.212,66.112,10.0528,1.9474,8.9455,40.2615,2269.5,11.2515,3967.6001,26.587,2426.23,6.1096,29231,642.957,3.8784,642.957,116.86
2011-08-16,1.4438,110.946,1.9459,24.312,7.4491,,0.8809,269.01,3.4521,0.7069,4.1354,4.1643,9.2438,1.1321,7.8472,7.4525,40.3154,2.5462,1.376,2.2983,1.4162,9.2242,11.2433,11972.5996,65.312,1557.53,17.694,4.3054,1.7309,61.076,1.7321,41.9507,10.192,1,5.1807,60.47,136.5,2.4517,6.0046,1.9458,2.7948,105.102,0.5259,1736.0601,1.6998,9.8211,1.4226,9.5187,7139,2.7519,659.104,2501.7,706.42,1.4,108.28,245.53,53.308,102.285,8.3873,24.166,2.4724,2.1686,39.736,9545.2002,10.9505,26.333,56.682,5.0897,1641.14,14876.0996,243,120.391,1.0155,131.019,5743.2998,0.3788,1.1379,207.5,11197.7998,2122.8999,153.536,10.0282,1.6919,10.9773,15.9719,2778.3601,61.582,9.0292,11.2771,395.72,39.3133,21.733,232.591,10.0282,214.65,31.733,102.014,0.5548,1.4047,3.8391,3.0799,122.235,5380.8999,5.055,100.784,840.59,5.413,16.737,3.7768,2297.3,24538.5,12.266,66.582,10.0585,1.9599,8.9848,40.3783,2289.4399,11.2943,3950.6001,26.704,2436.8601,6.1998,29352,642.957,3.8784,642.957,116.86
2011-08-17,1.4398,110.5,1.9459,24.376,7.4498,,0.8757,269.56,3.4521,0.707,4.1459,4.1703,9.2056,1.1454,7.8384,7.4573,40.403,2.5558,1.3738,2.2858,1.4146,9.1973,11.2168,12021.2002,65.101,1539.5,17.3511,4.2935,1.7264,60.999,1.7285,42.988,10.282,1,5.2052,60.76,137.25,2.508,5.9982,1.9458,2.8225,105.538,0.5285,1744.33,1.7041,9.8681,1.4293,9.5575,7151,2.8017,662.833,2513.8,708,1.406,108.26,246.7,53.562,101.938,8.4256,24.2847,2.4789,2.1696,39.811,9891.9004,11.0121,26.516,56.953,5.0871,1648.98,14936.2002,243,120.971,1.0124,132.4,5770.7002,0.3805,1.1649,207.57,11247.2002,2133,154.272,10.0795,1.6959,10.971,16.0481,2762.1799,61.199,9.0723,11.3281,399.33,39.5023,21.733,233.699,10.0795,218.04,31.897,102.112,0.5538,1.4107,3.8553,3.1011,122.794,5406.7002,5.08,101.147,844.6,5.4022,16.644,3.7947,2308.3,24655.0996,12.324,66.901,10.1108,1.9629,9.0061,40.5579,2300.3201,11.3457,3965,26.617,2451.6699,6.1868,29455,642.957,3.8784,642.957,116.86
2011-08-18,1.4429,110.45,1.9459,24.398,7.4503,,0.8722,269.39,3.4521,0.707,4.1364,4.1515,9.131,1.1392,7.7666,7.439,40.422,2.552,1.3689,2.2835,1.4143,9.2026,11.2372,12098,65.449,1540.87,17.2987,4.2913,1.728,61.081,1.7345,43.059,10.2155,1,5.2384,61.15,137.54,2.524,6.0059,1.9458,2.8405,105.979,0.5319,1755.4399,1.7119,9.9312,1.4383,9.5332,7199,2.8195,668.158,2515.3,712.53,1.415,108.27,248.27,53.903,102.22,8.4796,24.4428,2.4951,2.1794,40.065,9954.5,11.13,26.685,57.316,5.08,1659.5,15056.5996,243,121.812,1.0164,133.378,5866.7002,0.3825,1.1723,208.48,11319.2002,2146.7,155.304,10.0093,1.7013,10.9993,16.053,2768.24,60.817,9.1302,11.3996,403.45,40.2619,21.733,235.731,10.0093,219.28,32.105,103.413,0.5538,1.42,3.8822,3.1288,123.66,5535.3999,5.1122,101.528,849.98,5.4069,16.508,3.8188,2323,24667.3008,12.403,67.343,10.0396,1.956,9.0635,40.8487,2320.7,11.4227,3976.3999,26.282,2467.25,6.192,29664,642.957,3.8784,642.957,116.86
