date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,AED,ANG,BAM,BBD,BND,BOB,BRL,BSD,BYR,CNY,COP,EGP,FJD,HRK,IDR,ILS,INR,JMD,JOD,KES,LBP,MUR,MXN,MYR,SAR,TTD,UGX,TRY,KWD,MGA,RUB,UZS,PHP,THB,PKR,RON,BDT,BMD,BWP,BZD,KZT,PEN,UYU,XAF
2005-07-04,1.1909,132.82,1.9557,0.5735,29.951,7.4522,15.6466,0.6764,246.34,3.4527,0.6961,0.4293,4.0114,,9.46,239.45,38.31,1.5521,78.18,7.8788,,1.588,1.4743,9.2545,1242.2,1.7514,2.0154,8.108,1,4.3715,2.019,1.9095,2.259,1.991,9.6299,2.6351,1.1835,2452,9.8336,2770.1899,6.5468,1.949,7.3197,11733.4004,5.4535,51.815,69.248,0.8273,90.8718,1793.04,34.73,12.472,4.5237,4.464,7.1528,2067.5,1.5873,0.3474,,34.279,1272.35,66.815,49.296,70.787,3.4593,,,,,,,,
2005-07-05,1.1931,133.06,1.9557,0.5734,30.028,7.4502,15.6466,0.6785,246.61,3.4527,0.696,0.4293,4.0251,,9.4061,239.44,38.27,1.5535,78.47,7.912,,1.6042,1.4819,9.2691,1251,1.7575,2.0212,8.1656,1,4.3751,2.017,1.9076,2.2567,1.995,9.6376,2.6633,1.1823,2451,9.8427,2786.76,6.845,2.032,7.3244,11773.2998,5.477,51.878,69.178,0.8256,91.0039,1793.28,34.7578,12.772,4.5317,4.4723,7.1456,2070.8999,1.6025,0.3482,,34.281,1273.46,66.872,49.386,70.981,3.5922,,,,,,,,
2005-07-06,1.1929,133.88,1.9558,0.5733,30.129,7.4534,15.6466,0.6808,246.94,3.4528,0.6959,0.4293,4.0761,,9.378,239.45,38.395,1.5537,78.27,7.9241,,1.6137,1.473,9.27,1256.9,1.7731,2.0236,8.1483,1,4.3828,2.0193,1.9097,2.2593,1.995,9.6546,2.6807,1.1836,2453,9.454,2788.03,6.5432,1.9641,7.3249,11653.0996,5.4694,51.91,69.341,0.8035,90.9854,1796.4399,34.819,12.541,4.5309,4.4724,7.1538,2061.8,1.608,0.348,,34.351,1274.91,66.915,49.572,70.909,3.5955,,,,,,,,
2005-07-07,1.1945,133.76,1.9558,0.5734,30.234,7.4505,15.6466,0.6853,246.95,3.4527,0.696,0.4293,4.0892,,9.4175,239.46,38.954,1.5512,78.57,7.8894,,1.6142,1.4664,9.2823,1254.9,1.7738,2.0284,8.1908,1,4.3895,2.0369,1.9515,2.279,2.006,9.6695,2.7258,1.1935,2475,9.8535,2789.96,6.862,2.0502,7.3286,11686.9004,5.4836,51.999,70.055,0.8291,91.1264,1799.22,34.873,12.85,4.537,4.4775,7.1821,2088,1.6121,0.3482,,34.438,1285.97,67.127,49.843,70.998,3.595,,,,,,,,
2005-07-08,1.1981,134.47,1.9557,0.5736,30.115,7.4554,15.6466,0.6886,246.72,3.4529,0.6959,0.4293,4.0721,,9.4484,239.48,38.941,1.5539,78.51,7.8788,,1.614,1.4617,9.309,1262.9,1.7759,2.0378,8.1909,1,4.3951,2.0201,1.9288,2.2602,2.0035,9.6817,2.6805,1.1841,2456,9.8563,2788.6799,6.864,2.0523,7.3206,11725.9004,5.4966,52.139,69.44,0.8309,91.1809,1801.48,34.9168,12.783,4.5503,4.4907,7.1305,2065.6001,1.605,0.3483,,34.315,1275.42,66.752,50.161,71.311,3.5835,,,,,,,,
2005-07-09,1.1981,134.47,1.9557,0.5736,30.115,7.4554,15.6466,0.6886,246.72,3.4529,0.6959,0.4293,4.0721,,9.4484,239.48,38.941,1.5539,78.51,7.8788,,1.614,1.4617,9.309,1262.9,1.7759,2.0378,8.1909,1,4.3951,2.0201,1.9288,2.2602,2.0035,9.6817,2.6805,1.1841,2456,9.8563,2788.6799,6.864,2.0523,7.3206,11725.9004,5.4966,52.139,69.44,0.8309,91.1809,1801.48,34.9168,12.783,4.5503,4.4907,7.1305,2065.6001,1.605,0.3483,,34.315,1275.42,66.752,50.161,71.311,3.5835,,,,,,,,
2005-07-10,1.1981,134.47,1.9557,0.5736,30.115,7.4554,15.6466,0.6886,246.72,3.4529,0.6959,0.4293,4.0721,,9.4484,239.48,38.941,1.5539,78.51,7.8788,,1.614,1.4617,9.309,1262.9,1.7759,2.0378,8.1909,1,4.3951,2.0201,1.9288,2.2602,2.0035,9.6817,2.6805,1.1841,2456,9.8563,2788.6799,6.864,2.0523,7.3206,11725.9004,5.4966,52.139,69.44,0.8309,91.1809,1801.48,34.9168,12.783,4.5503,4.4907,7.1305,2065.6001,1.605,0.3483,,34.315,1275.42,66.752,50.161,71.311,3.5835,,,,,,,,
2005-07-11,1.2069,134.78,1.9559,0.5736,30.273,7.4556,15.6466,0.6866,246.44,3.4527,0.6961,0.4293,4.1,,9.468,239.48,38.879,1.5541,78.76,7.9005,,1.6136,1.4668,9.3862,1254.2,1.7778,2.02,8.0505,1,4.4341,2.0365,1.935,2.2786,2.0125,9.7678,2.7001,1.1933,2475,9.9652,2805.05,6.929,2.0694,7.3094,11757.2998,5.4834,52.471,70.006,0.8384,92.0528,1817.51,35.2276,12.874,4.5845,4.5244,7.1751,2102,1.6165,0.3522,,34.478,1285.75,67.51,50.483,71.741,3.573,,,,,,,,
2005-07-12,1.223,135.7,1.9559,0.5736,30.145,7.4539,15.6466,0.688,245.93,3.4527,0.6958,0.4293,4.1088,,9.4228,239.46,38.78,1.5556,78.89,7.9064,,1.6182,1.4722,9.5109,1265.7,1.7887,2.0624,7.9733,1,4.4962,2.0663,1.937,2.3119,2.0295,9.9046,2.6985,1.2101,2510,9.6729,2846.1499,6.697,1.9929,7.3088,11921.2998,5.5142,53.196,71.032,0.8223,93.3415,1842.35,35.7207,12.664,4.6468,4.5856,7.2798,2127.7,1.6114,0.357,,34.785,1306.71,68.19,50.815,72.692,3.572,,,,,,,,
2005-07-13,1.208,135.26,1.9558,0.5736,30.315,7.4604,15.6466,0.6848,246.43,3.4527,0.6962,0.4293,4.1497,,9.3527,239.47,39.161,1.5595,78.94,7.892,,1.612,1.4597,9.3936,1251.1,1.7957,2.0442,8.0305,1,4.4418,2.0684,1.9322,2.3142,2.032,9.7844,2.7024,1.2112,2513,9.6824,2817.0601,6.6991,1.9842,7.3104,11817.2998,5.4762,52.591,71.103,0.8231,92.2696,1820,35.3237,12.744,4.5886,4.529,7.287,2125.5,1.6054,0.3527,,34.825,1307.99,68.413,50.925,72.009,3.5675,,,,,,,,
2005-07-14,1.2094,135.79,1.9559,0.5738,30.254,7.4592,15.6466,0.6876,246.11,3.4527,0.696,0.4293,4.1607,,9.3871,239.46,39.096,1.5586,78.7,7.9392,,1.6094,1.4637,9.4032,1250.1,1.7912,2.0428,7.9854,1,4.4384,2.0484,1.9322,2.2918,2.015,9.7772,2.693,1.2,2486,9.9826,2817.45,6.94,2.0667,7.308,11842.2002,5.4709,52.555,70.414,0.843,91.9593,1818.9399,35.3216,12.809,4.594,4.5331,7.2167,2113.1001,1.605,0.3527,,34.61,1295.41,67.467,50.498,71.878,3.566,,,,,,,,
2005-07-15,1.2046,134.89,1.9559,0.5738,30.22,7.4731,15.6466,0.6877,246.1,3.4527,0.696,0.4293,4.1292,,9.3878,239.46,39.14,1.5599,78.54,7.9427,,1.6049,1.4693,9.3626,1249.6,1.7841,2.0307,7.9669,1,4.4206,2.0523,1.9358,2.2962,2.0125,9.7379,2.6752,1.2022,2491,9.9424,2808.6899,6.902,2.0544,7.2988,11775.0996,5.461,52.334,70.548,0.8369,91.8911,1811.64,35.1798,12.734,4.5746,4.515,7.2305,2114.5,1.598,0.3514,,34.605,1297.87,67.428,50.428,71.746,3.5649,,,,,,,,
2005-07-16,1.2046,134.89,1.9559,0.5738,30.22,7.4731,15.6466,0.6877,246.1,3.4527,0.696,0.4293,4.1292,,9.3878,239.46,39.14,1.5599,78.54,7.9427,,1.6049,1.4693,9.3626,1249.6,1.7841,2.0307,7.9669,1,4.4206,2.0523,1.9358,2.2962,2.0125,9.7379,2.6752,1.2022,2491,9.9424,2808.6899,6.902,2.0544,7.2988,11775.0996,5.461,52.334,70.548,0.8369,91.8911,1811.64,35.1798,12.734,4.5746,4.515,7.2305,2114.5,1.598,0.3514,,34.605,1297.87,67.428,50.428,71.746,3.5649,,,,,,,,
2005-07-17,1.2046,134.89,1.9559,0.5738,30.22,7.4731,15.6466,0.6877,246.1,3.4527,0.696,0.4293,4.1292,,9.3878,239.46,39.14,1.5599,78.54,7.9427,,1.6049,1.4693,9.3626,1249.6,1.7841,2.0307,7.9669,1,4.4206,2.0523,1.9358,2.2962,2.0125,9.7379,2.6752,1.2022,2491,9.9424,2808.6899,6.902,2.0544,7.2988,11775.0996,5.461,52.334,70.548,0.8369,91.8911,1811.64,35.1798,12.734,4.5746,4.515,7.2305,2114.5,1.598,0.3514,,34.605,1297.87,67.428,50.428,71.746,3.5649,,,,,,,,
2005-07-18,1.2056,134.86,1.9557,0.5738,30.114,7.4616,15.6466,0.6898,245.97,3.4527,0.6961,0.4293,4.1037,,9.4274,239.48,38.989,1.5596,78.65,8.0309,,1.6008,1.467,9.3717,1244.9,1.7801,2.0305,7.9779,1,4.4269,2.0276,1.9274,2.3015,2.01,9.7306,2.6689,1.1985,2483,9.9755,2794.97,6.936,2.0661,7.3019,11791.9004,5.4847,52.398,69.731,0.8393,91.9606,1814.2,35.2536,12.754,4.5791,4.5195,7.2323,2102.6001,1.6,0.3527,,34.577,1293.73,66.99,50.398,71.851,3.561,,,,,,,,
2005-07-19,1.203,135.79,1.9559,0.5738,30.156,7.4622,15.6466,0.6927,245.9,3.4527,0.6954,0.4293,4.1172,,9.4206,239.48,39.145,1.5642,78.27,8.0111,,1.6022,1.4663,9.354,1255.6,1.7824,2.03,8.0299,1,4.4204,2.0136,1.9255,2.2856,1.9995,9.7161,2.648,1.1905,2466,9.9093,2782.8601,6.872,2.0383,7.3028,11764.7998,5.4887,52.342,69.248,0.8338,91.8232,1811.49,35.213,12.689,4.57,4.5106,7.1824,2112.3999,1.6,0.3502,,34.415,1284.83,66.777,50.225,71.618,3.5617,,,,,,,,
2005-07-20,1.2158,137.02,1.9555,0.5738,30.216,7.4641,15.6466,0.6981,246.18,3.4529,0.6956,0.4293,4.1356,,9.4763,239.5,39.151,1.5614,78.48,7.9889,,1.6058,1.4851,9.4525,1269.3,1.7901,2.047,7.9866,1,4.4585,2.0258,1.9423,2.3123,2.0125,9.8,2.6794,1.2009,2488,9.9495,2809.46,6.896,2.0567,7.3012,11930.5996,5.5283,52.827,71.278,0.8359,92.6168,1827.15,35.5537,12.782,4.6198,4.5595,7.2315,2137,1.612,0.3515,,34.599,1296.42,67.312,50.737,72.392,3.5557,,,,,,,,
2005-07-21,1.2161,134.26,1.9557,0.5738,30.224,7.4645,15.6466,0.6931,245.19,3.4529,0.6957,0.4293,4.1103,,9.4583,239.5,38.969,1.5634,78.43,7.9694,,1.5898,1.4787,9.4403,1258.1,1.7751,2.0091,7.9622,1,4.4706,2.0432,1.9328,2.3124,2.0105,9.8266,2.6895,1.2073,2502,10.0053,2815.27,6.951,2.0571,7.3017,11864.2998,5.4989,52.271,71.68,0.8418,92.8686,1830.59,35.6747,12.784,4.6191,4.5589,7.2807,2142.8999,1.6075,0.3549,,34.825,1303.58,67.955,50.16,72.48,3.5608,,,,,,,,
2005-07-22,1.2061,134.21,1.9559,0.5738,30.15,7.4504,15.6466,0.6942,245.19,3.4529,0.6944,0.4293,4.0943,,9.4252,239.49,38.9,1.564,78.5,7.9446,,1.5736,1.4668,9.3646,1231.9,1.7566,2.0001,7.9677,1,4.4297,2.0443,1.9311,2.3137,1.992,9.7371,2.7257,1.2079,2502,9.7697,2792.6101,6.925,2.0374,7.3002,11794.7998,5.4638,52.375,71.721,0.8425,91.8408,1813.9,35.3856,12.796,4.554,4.5204,7.2848,2136.1001,1.6135,0.3553,,34.74,1304.3,67.788,49.843,71.952,3.5525,,,,,,,,
2005-07-23,1.2061,134.21,1.9559,0.5738,30.15,7.4504,15.6466,0.6942,245.19,3.4529,0.6944,0.4293,4.0943,,9.4252,239.49,38.9,1.564,78.5,7.9446,,1.5736,1.4668,9.3646,1231.9,1.7566,2.0001,7.9677,1,4.4297,2.0443,1.9311,2.3137,1.992,9.7371,2.7257,1.2079,2502,9.7697,2792.6101,6.925,2.0374,7.3002,11794.7998,5.4638,52.375,71.721,0.8425,91.8408,1813.9,35.3856,12.796,4.554,4.5204,7.2848,2136.1001,1.6135,0.3553,,34.74,1304.3,67.788,49.843,71.952,3.5525,,,,,,,,
2005-07-24,1.2061,134.21,1.9559,0.5738,30.15,7.4504,15.6466,0.6942,245.19,3.4529,0.6944,0.4293,4.0943,,9.4252,239.49,38.9,1.564,78.5,7.9446,,1.5736,1.4668,9.3646,1231.9,1.7566,2.0001,7.9677,1,4.4297,2.0443,1.9311,2.3137,1.992,9.7371,2.7257,1.2079,2502,9.7697,2792.6101,6.925,2.0374,7.3002,11794.7998,5.4638,52.375,71.721,0.8425,91.8408,1813.9,35.3856,12.796,4.554,4.5204,7.2848,2136.1001,1.6135,0.3553,,34.74,1304.3,67.788,49.843,71.952,3.5525,,,,,,,,
2005-07-25,1.2065,134.65,1.9558,0.5738,30.215,7.4604,15.6466,0.6907,244.81,3.4527,0.6961,0.4293,4.1077,,9.416,239.52,38.91,1.5618,78.04,7.9105,,1.5818,1.4688,9.3742,1221.4,1.7611,2.0048,8.0013,1,4.4291,2.024,1.9341,2.2915,1.9835,9.7362,2.7451,1.1998,2485,9.7552,2795.75,6.917,2.0368,7.301,11831.7998,5.4517,52.417,70.447,0.8378,91.8331,1813.75,35.4308,12.825,4.5217,4.5231,7.2337,2129.1001,1.6008,0.3518,,34.592,1295.24,67.262,49.975,71.766,3.5517,,,,,,,,
2005-07-26,1.2017,135.17,1.9559,0.5737,30.221,7.4611,15.6466,0.6917,245.27,3.4527,0.6963,0.4293,4.1082,,9.4614,239.53,39.13,1.5615,77.76,7.916,,1.5848,1.4786,9.3418,1231.2,1.7642,2.0048,8.0302,1,4.4123,2.0375,1.9244,2.2797,1.9715,9.6991,2.8369,1.1939,2472,9.7115,2783.8,6.89,2.0315,7.3037,11781.4004,5.4433,52.144,70.845,0.8334,91.4708,1806.83,35.2957,12.812,4.5021,4.5045,7.207,2127,1.605,0.3497,,34.443,1293.22,67.175,49.818,71.45,3.5395,,,,,,,,
2005-07-27,1.2067,135.68,1.9556,0.5739,30.194,7.462,15.6466,0.6922,244.98,3.4527,0.6963,0.4293,4.0825,,9.4666,239.52,39.13,1.5629,77.51,7.9341,,1.5951,1.4902,9.3815,1243.5,1.7725,2.0074,7.9992,1,4.4322,2.0348,1.9304,2.2767,1.97,9.7431,2.7668,1.1924,2469,9.7523,2796.3999,6.914,2.0506,7.3017,11856.9004,5.4718,52.277,70.752,0.8344,91.7772,1815.03,35.4558,12.795,4.5239,4.5235,7.1981,2125.5,1.6048,0.3518,,34.451,1291.53,67.294,49.99,71.934,3.5227,,,,,,,,
2005-07-28,1.2132,136.18,1.9561,0.5738,30.14,7.4601,15.6466,0.6914,244.73,3.4527,0.6961,0.4293,4.0629,,9.4081,239.51,39.1,1.5588,77.82,7.9186,,1.5973,1.4921,9.4254,1246.5,1.7738,2.016,8.0112,1,4.458,2.0344,1.9358,2.2878,1.9815,9.7992,2.7956,1.201,2490,9.8093,2803.1599,6.948,2.0586,7.3032,11922.7998,5.4704,52.543,71.29,0.8415,92.3664,1825.48,35.66,12.838,4.549,4.5485,7.2521,2137.2,1.6013,0.3538,,34.683,1301.1899,67.899,50.6,72.152,3.5165,,,,,,,,
2005-07-29,1.2124,136.34,1.9559,0.5738,30.12,7.451,15.6466,0.692,244.82,3.4527,0.696,0.4293,4.0651,,9.4024,239.51,38.935,1.5628,78.32,7.8557,,1.6016,1.4671,9.4253,1240.1,1.7794,2.0158,7.9332,1,4.4523,2.0464,1.9346,2.3025,1.978,9.7867,2.7601,1.2023,2491,9.8117,2799.5801,6.957,2.0535,7.303,11878.5996,5.4924,52.605,71.365,0.8416,92.1879,1823.15,35.6145,12.825,4.5454,4.5589,7.2326,2148.5,1.5984,0.3538,,34.656,1302.65,67.848,50.385,72.262,3.5155,,,,,,,,
2005-07-30,1.2124,136.34,1.9559,0.5738,30.12,7.451,15.6466,0.692,244.82,3.4527,0.696,0.4293,4.0651,,9.4024,239.51,38.935,1.5628,78.32,7.8557,,1.6016,1.4671,9.4253,1240.1,1.7794,2.0158,7.9332,1,4.4523,2.0464,1.9346,2.3025,1.978,9.7867,2.7601,1.2023,2491,9.8117,2799.5801,6.957,2.0535,7.303,11878.5996,5.4924,52.605,71.365,0.8416,92.1879,1823.15,35.6145,12.825,4.5454,4.5589,7.2326,2148.5,1.5984,0.3538,,34.656,1302.65,67.848,50.385,72.262,3.5155,,,,,,,,
2005-07-31,1.2124,136.34,1.9559,0.5738,30.12,7.451,15.6466,0.692,244.82,3.4527,0.696,0.4293,4.0651,,9.4024,239.51,38.935,1.5628,78.32,7.8557,,1.6016,1.4671,9.4253,1240.1,1.7794,2.0158,7.9332,1,4.4523,2.0464,1.9346,2.3025,1.978,9.7867,2.7601,1.2023,2491,9.8117,2799.5801,6.957,2.0535,7.303,11878.5996,5.4924,52.605,71.365,0.8416,92.1879,1823.15,35.6145,12.825,4.5454,4.5589,7.2326,2148.5,1.5984,0.3538,,34.656,1302.65,67.848,50.385,72.262,3.5155,,,,,,,,
2005-08-01,1.2184,136.69,1.9556,0.5738,30.057,7.4609,15.6466,0.6889,244.58,3.4529,0.696,0.4293,4.0631,,9.3914,239.49,38.915,1.5576,78.66,7.8536,,1.6007,1.4757,9.4668,1251.3,1.7816,2.0228,7.946,1,4.4732,2.07,1.9508,2.329,1.9925,9.8323,2.7591,1.2156,2520,9.8636,2808.97,6.989,2.0701,7.3007,11910,5.4934,52.83,72.188,0.8503,92.7393,1831.04,35.7804,12.888,4.5723,4.5687,7.3158,2186.2,1.608,0.3563,,34.94,1317.58,68.579,50.78,72.632,3.4945,,,,,,,,
2005-08-02,1.2194,135.79,1.9559,0.5737,29.958,7.4576,15.6466,0.6883,244.18,3.4527,0.6961,0.4293,4.062,,9.3609,239.51,38.902,1.5565,78.36,7.8498,,1.5928,1.4846,9.4746,1232.3,1.7738,2.0175,7.9446,1,4.4777,2.0751,1.9498,2.3217,1.99,9.8424,2.7466,1.215,2518,9.5017,2813.0701,6.7229,1.9888,7.3074,11875,5.4727,52.927,72.151,0.8254,92.7126,1833.53,35.8415,12.633,4.3778,4.5735,7.3121,2187,1.6053,0.3564,,34.921,1316.91,68.409,50.536,72.622,3.473,,,,,,,,
2005-08-03,1.2335,137.06,1.9559,0.5736,29.858,7.4608,15.6466,0.6935,243.7,3.4527,0.6961,0.4293,4.0776,,9.3803,239.51,38.87,1.555,78.05,7.8618,,1.5982,1.4998,9.5846,1253.3,1.7842,2.0366,7.9248,1,4.5311,2.0906,1.9638,2.339,2,9.9599,2.7273,1.2237,2538,9.9805,2847.8799,7.07,2.0792,7.327,12010,5.519,53.512,72.69,0.8573,93.7574,1854.1801,36.294,13.047,4.6211,4.6251,7.3665,2206.8999,1.6165,0.3599,,35.075,1326.6801,69.017,50.803,73.483,3.449,,,,,,,,
2005-08-04,1.2385,137.7,1.9559,0.5736,29.863,7.4609,15.6466,0.6952,243.94,3.4527,0.6961,0.4293,4.0708,,9.337,239.52,38.825,1.5575,78.14,7.873,,1.6049,1.5006,9.6246,1251.8,1.7909,2.0441,7.953,1,4.5487,2.0898,1.9362,2.3451,2,9.9986,2.7103,1.2267,2545,10.0115,2857.79,7.095,2.0911,7.3569,12025,5.5287,53.727,72.878,0.8341,94.1223,1862.63,36.4229,13.069,4.6457,4.6419,7.3899,2212.3999,1.623,0.3615,,35.069,1330.1,68.9,50.787,73.744,3.438,,,,,,,,
2005-08-05,1.2366,139.4,1.9563,0.5736,29.681,7.5227,15.6466,0.7019,243.27,3.4527,0.696,0.4293,4.06,,9.4108,239.53,38.65,1.5609,78.48,7.968,,1.6091,1.5148,9.643,1252.2,1.8048,2.0613,7.9638,1,4.5404,2.1002,1.9399,2.3497,2.005,9.9801,2.7028,1.2291,2550,9.9682,2852.45,7.064,2.064,7.3597,12035,5.5705,53.649,73.024,0.8596,93.6384,1857.3199,36.4047,13.014,4.6221,4.6329,7.4046,2225.8,1.623,0.3597,,35.173,1332.74,69.207,51.028,73.727,3.4405,,,,,,,,
2005-08-06,1.2366,139.4,1.9563,0.5736,29.681,7.5227,15.6466,0.7019,243.27,3.4527,0.696,0.4293,4.06,,9.4108,239.53,38.65,1.5609,78.48,7.968,,1.6091,1.5148,9.643,1252.2,1.8048,2.0613,7.9638,1,4.5404,2.1002,1.9399,2.3497,2.005,9.9801,2.7028,1.2291,2550,9.9682,2852.45,7.064,2.064,7.3597,12035,5.5705,53.649,73.024,0.8596,93.6384,1857.3199,36.4047,13.014,4.6221,4.6329,7.4046,2225.8,1.623,0.3597,,35.173,1332.74,69.207,51.028,73.727,3.4405,,,,,,,,
2005-08-07,1.2366,139.4,1.9563,0.5736,29.681,7.5227,15.6466,0.7019,243.27,3.4527,0.696,0.4293,4.06,,9.4108,239.53,38.65,1.5609,78.48,7.968,,1.6091,1.5148,9.643,1252.2,1.8048,2.0613,7.9638,1,4.5404,2.1002,1.9399,2.3497,2.005,9.9801,2.7028,1.2291,2550,9.9682,2852.45,7.064,2.064,7.3597,12035,5.5705,53.649,73.024,0.8596,93.6384,1857.3199,36.4047,13.014,4.6221,4.6329,7.4046,2225.8,1.623,0.3597,,35.173,1332.74,69.207,51.028,73.727,3.4405,,,,,,,,
2005-08-08,1.2351,138.39,1.9559,0.5736,29.419,7.4614,15.6466,0.6918,243.46,3.4527,0.6944,0.4293,4.0313,,9.3412,239.52,38.583,1.5578,78.86,7.9072,,1.6139,1.4986,9.5973,1255.6,1.7812,2.0423,7.9664,1,4.5367,2.0979,1.9319,2.3472,2.005,9.972,2.7103,1.2278,2547,10.0027,2852.3,7.085,2.0782,7.377,12070,5.5516,53.693,72.943,0.8602,93.6862,1857.05,36.3629,13.077,4.631,4.6307,7.3964,2216.7,1.6325,0.3609,,35.13,1331.28,69.179,50.89,73.615,3.4285,,,,,,,,
2005-08-09,1.2378,138.34,1.9559,0.5735,29.472,7.4601,15.6466,0.692,243.86,3.4529,0.6946,0.4293,4.0424,,9.3508,239.56,38.51,1.5579,79.69,7.9097,,1.6247,1.5015,9.6181,1251.9,1.786,2.0449,7.9772,1,4.5439,2.1005,1.9315,2.3501,2.0125,9.9878,2.8403,1.2293,2550,9.9893,2848.4199,7.083,2.0758,7.3573,12090,5.5751,53.712,73.036,0.8581,93.5866,1859.36,36.4202,13.088,4.627,4.6382,7.4114,2224.3999,1.639,0.3604,,35.131,1338.29,69.101,50.876,73.811,3.4225,,,,,,,,
2005-08-10,1.2386,137.02,1.956,0.5735,29.309,7.462,15.6466,0.6894,243.07,3.4527,0.696,0.4293,4.02,,9.3437,239.53,38.48,1.556,79.47,7.9047,,1.6181,1.4995,9.6186,1253.2,1.7763,2.0379,7.8737,1,4.5477,2.1042,1.9348,2.3542,2.0075,9.9962,2.8198,1.2313,2556,9.9875,2864.1499,7.072,2.0786,7.3661,12080,5.5759,53.793,73.163,0.8368,93.6041,1859.7,36.4511,13.029,4.6252,4.6409,7.4227,2234.2,1.637,0.3604,,35.158,1340.6,69.095,50.682,73.75,3.4305,,,,,,,,
2005-08-11,1.2473,136.83,1.9556,0.5735,29.405,7.4613,15.6466,0.688,243.21,3.4527,0.696,0.4293,4.0246,,9.2956,239.49,38.46,1.5528,79.48,7.8866,,1.6094,1.4989,9.6884,1261.9,1.7637,2.0526,7.8726,1,4.5799,2.1092,1.9359,2.3599,2.016,10.0673,2.9385,1.2342,2562,10.0506,2873.6001,7.133,2.0875,7.364,12195,5.6246,54.175,73.34,0.8637,94.4565,1874.17,36.7477,13.114,4.6636,4.6772,7.4406,2247.3999,1.654,0.363,,35.19,1343.8101,69.096,50.747,74.349,3.46,81.3953,1.2431,6.6802,2.449,168.155,4.0427,30.364,655.957
2005-08-12,1.2445,135.96,1.9563,0.5733,29.39,7.4613,15.6466,0.6845,243.22,3.4529,0.6959,0.4293,4.036,,9.3035,239.51,38.515,1.551,79.02,7.8997,,1.6117,1.4882,9.6626,1259.5,1.7543,2.0502,7.8874,1,4.5692,2.119,1.9371,2.3708,2.52,10.0438,2.9569,1.2397,2574,10.0422,2869.74,7.128,2.0672,7.358,12185,5.6041,54.136,73.68,0.8644,94.4856,1869.1899,36.6746,13.177,4.6577,4.6642,7.475,2264.3,1.673,0.3627,,35.283,1350.01,69.292,50.849,74.207,3.5955,81.3429,1.2423,6.6598,2.4474,167.972,4.0432,30.2202,655.957
2005-08-13,1.2445,135.96,1.9563,0.5733,29.39,7.4613,15.6466,0.6845,243.22,3.4529,0.6959,0.4293,4.036,,9.3035,239.51,38.515,1.551,79.02,7.8997,,1.6117,1.4882,9.6626,1259.5,1.7543,2.0502,7.8874,1,4.5692,2.119,1.9371,2.3708,2.52,10.0438,2.9569,1.2397,2574,10.0422,2869.74,7.128,2.0672,7.358,12185,5.6041,54.136,73.68,0.8644,94.4856,1869.1899,36.6746,13.177,4.6577,4.6642,7.475,2264.3,1.673,0.3627,,35.283,1350.01,69.292,50.849,74.207,3.5955,81.3429,1.2423,6.6598,2.4474,167.972,4.0432,30.2202,655.957
2005-08-14,1.2445,135.96,1.9563,0.5733,29.39,7.4613,15.6466,0.6845,243.22,3.4529,0.6959,0.4293,4.036,,9.3035,239.51,38.515,1.551,79.02,7.8997,,1.6117,1.4882,9.6626,1259.5,1.7543,2.0502,7.8874,1,4.5692,2.119,1.9371,2.3708,2.52,10.0438,2.9569,1.2397,2574,10.0422,2869.74,7.128,2.0672,7.358,12185,5.6041,54.136,73.68,0.8644,94.4856,1869.1899,36.6746,13.177,4.6577,4.6642,7.475,2264.3,1.673,0.3627,,35.283,1350.01,69.292,50.849,74.207,3.5955,81.3429,1.2423,6.6598,2.4474,167.972,4.0432,30.2202,655.957
2005-08-15,1.2371,135.25,1.9559,0.5731,29.297,7.457,15.6466,0.6833,243.68,3.4527,0.696,0.4292,4.054,,9.2923,239.51,38.499,1.5516,78.69,7.9545,,1.6083,1.484,9.608,1254.5,1.7521,2.0495,7.939,1,4.5426,2.0988,1.928,2.3516,2.021,9.985,2.8857,1.23,2553,9.9884,2854.4199,7.083,2.0593,7.356,12215,5.5856,53.606,73.083,0.8616,93.7457,1858.22,36.4594,13.062,4.6399,4.6375,7.4123,2257.2,1.66,0.3609,,35.135,1339.14,69.016,50.733,73.719,3.54,80.9922,1.2361,6.6617,2.435,167.095,4.0215,30.0051,655.957
2005-08-16,1.235,135.37,1.9558,0.5731,29.386,7.4602,15.6466,0.6824,243.51,3.4529,0.696,0.4293,3.9998,,9.3194,239.51,38.401,1.5517,78.7,7.9447,,1.604,1.48,9.5936,1254,1.7517,2.0469,7.9182,1,4.5412,2.0923,1.9196,2.341,2.014,9.982,2.8963,1.2247,2542,9.9752,2836.6101,7.075,2.0559,7.3577,12220,5.5697,53.647,72.751,0.8548,93.781,1858.3101,36.4491,13.019,4.6439,4.6342,7.3942,2254.6001,1.665,0.3603,,35.035,1333.11,68.713,50.721,73.535,3.56,80.2311,1.2339,6.6768,2.4307,167.008,4.0131,29.8407,655.957
