date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,ZMW,AMD,AOA,AZN,BTN,GEL,GMD,SBD,TJS,TMT,XDR,ANG,AWG,BTC,BYN,CDF,CLF,CNH,CUC,ERN,FKP,GGP,GIP,GYD,IMP,IRR,JEP,KGS,KMF,KPW,LRD,MNT,MRO,MRU,MZN,SHP,SLL,SRD,SSP,STD,STN,SYP,TOP,VEF,VES,VUV,WST,XAG,XAU,XCD,XPD,XPT,YER,ZWL
2020-05-31,1.1105,119.695206,1.956617,26.916405,7.459727,0.899664,346.535899,4.448162,4.845888,10.491291,1.06769,151.016865,10.791837,7.593042,77.902485,7.573609,1.665417,5.924405,1.529436,7.92597,8.607384,16273.763515,3.892801,83.868497,1367.680453,24.620334,4.827897,1.790118,56.016998,1.569958,35.305992,19.490404,1,4.07881,85.064268,124.237163,75.996486,1.960835,2.221,94.193069,0.418794,2118.833582,1.1105,1.567347,7.664376,1.1105,13.143802,2.237404,887.289121,4138.832684,632.159237,28.595369,110.800116,197.668961,62.784881,142.788973,17.580997,37.992419,2.459757,6.407584,10510.880427,8.535763,27.73473,118.330387,1321.494739,159.837334,0.787344,118.539966,4575.259098,0.34224,0.925038,457.373196,10011.155526,1679.386657,206.73868,19.533691,1.57691,10.872903,19.390702,4222.675417,61.487365,1555.119075,8.86535,44.619991,17.157222,818.993588,19.533691,430.318665,37.756993,134.247241,0.427416,1.1105,3.810125,3.831224,178.73494,7379.232067,4.04333,117.618584,1038.317295,4.171125,19.527392,61.4384,645.200373,9.713102,19.533691,3.191021,7.499899,33.270018,2568.474943,29.808853,4195.658452,48.090323,11254.91528,25919.827724,655.957,655.957,119.331742,20.351541,537.137229,644.578493,1.890626,83.90296,3.536942,57.151871,9.258183,11.374502,3.897854,0.811129,1.992401,1.9989,0.000116,2.676189,2018.888602,0.032231,7.922111,1.1105,16.66096,0.899664,0.899664,0.899664,232.079423,0.899664,46757.593278,0.899664,81.85372,492.701348,999.449803,220.545222,3113.845855,396.448422,42.254517,77.090903,0.899664,10830.149303,8.282107,144.653701,24486.904997,24.81967,570.447993,2.544488,275945.472285,219706.346234,132.489697,3.071036,0.062178,0.000642,3.001181,0.000569,0.001324,278.013577,357.580931
2020-06-01,1.113217,119.734247,1.955573,26.762119,7.455407,0.891474,345.028153,4.403969,4.858634,10.423582,1.069704,150.996711,10.709475,7.588593,76.953553,7.584777,1.638766,5.974745,1.511247,7.934786,8.628717,16239.513743,3.890456,84.040735,1361.63099,24.555612,4.802973,1.769412,56.012326,1.566886,35.24444,19.345313,1,4.089068,85.383718,124.387504,76.333264,1.959706,2.226433,94.528601,0.420318,2115.15192,1.113217,1.569117,7.684066,1.113217,13.169465,2.243157,882.559201,4142.495383,633.779156,28.66533,110.720532,198.208231,62.618397,142.898755,17.732874,38.108206,2.444012,6.395151,10603.742655,8.559806,27.752284,119.379186,1326.990586,159.050019,0.789271,118.88041,4591.38122,0.342982,0.927342,453.869295,10031.272733,1684.178276,207.06819,19.453333,1.569236,10.88593,19.478958,4233.103095,61.616478,1556.279588,8.884652,44.801879,17.254859,823.700042,19.459028,430.876289,37.808815,134.456118,0.428548,1.113217,3.813509,3.870176,181.493603,7394.009733,4.053222,117.605777,1055.445385,4.177937,19.580821,61.560883,645.866029,9.737346,19.403212,3.187974,7.519038,33.291858,2575.065155,29.827692,4207.546547,48.207979,11300.311037,25834.915389,655.957,655.957,119.331742,20.470185,538.15455,645.665678,1.895251,84.035349,3.528897,57.330659,9.296341,11.403553,3.907391,0.81147,1.997469,2.00379,0.000114,2.68,2032.918444,0.032191,7.935531,1.113217,16.701484,0.891474,0.891474,0.891474,232.632119,0.891474,46871.988597,0.891474,81.900856,492.43093,1001.895018,221.140516,3122.46831,397.418357,42.51773,77.275041,0.891474,10859.428466,8.30237,145.007606,24546.813711,24.824732,571.158397,2.54867,276620.589802,219915.956474,133.106609,3.045032,0.060777,0.00064,3.008524,0.000564,0.001307,278.638196,358.455774
2020-06-02,1.117323,121.358635,1.955886,26.584408,7.454055,0.890311,345.794563,4.385289,4.830412,10.426236,1.074784,150.995079,10.657848,7.584056,76.78302,7.494486,1.621248,5.810751,1.51134,7.93456,8.660153,16064.316588,3.880833,83.872937,1363.307683,24.354871,4.775999,1.755211,56.156858,1.564663,35.25658,19.178538,1,4.104152,85.75457,124.322873,76.709549,1.957439,2.234647,94.950596,0.421903,2124.037353,1.117323,1.566844,7.718313,1.117323,13.119483,2.253152,868.495327,4154.605466,637.163252,28.771076,110.871997,198.883558,63.902178,143.443273,17.877894,38.224026,2.437999,6.457503,10650.034765,8.59016,27.87675,119.9526,1332.949321,159.283892,0.792182,118.872032,4606.305565,0.344235,0.931466,448.950865,10075.3146,1690.371743,207.740978,19.330116,1.575695,10.881656,19.457197,4247.637485,61.634214,1561.592614,8.924255,44.368909,17.262646,827.566184,19.407907,432.634046,37.932126,134.346624,0.430138,1.117323,3.811584,3.864218,184.917016,7435.504592,4.068174,117.58711,1062.143113,4.194234,19.6533,61.815915,648.538207,9.780039,19.3181,15.56208,7.560514,33.440147,2587.133298,29.946914,4208.460095,48.406784,11341.466166,25974.178815,655.957,655.957,119.331742,20.226225,541.215178,643.333002,1.902243,83.96636,3.458116,57.598019,9.315071,11.482132,3.910632,0.813647,2.006449,2.012579,0.000118,2.680803,2041.493071,0.032065,7.943202,1.117323,16.763154,0.890311,0.890311,0.890311,233.413989,0.890311,47044.900014,0.890311,82.219471,492.180993,1005.591023,222.067978,3133.962154,398.884439,42.67089,77.611504,0.890311,10896.696153,8.332998,145.542541,24637.367248,24.916311,573.183653,2.543221,277641.046999,220634.245081,132.948733,3.045078,0.061831,0.000646,3.019622,0.000568,0.001318,279.721859,359.778123
2020-06-03,1.123249,122.409266,1.95358,26.616513,7.455012,0.893352,345.140793,4.410174,4.828736,10.432575,1.079799,148.785591,10.620816,7.573171,76.979077,7.562161,1.622033,5.686786,1.516763,7.992704,8.705406,15893.976416,3.904886,84.609582,1365.590235,24.402438,4.782233,1.747067,56.168639,1.570044,35.460978,19.008212,1,4.125919,86.237452,124.310757,77.207282,1.96118,2.246498,95.399449,0.424158,2134.06351,1.123249,1.571431,7.754405,1.123249,13.119757,2.263644,882.537129,4072.86701,640.139187,28.923667,110.617583,199.994523,64.322805,144.375262,18.059987,38.527448,2.442449,6.491953,10729.330768,8.630344,28.021096,120.983044,1339.288859,160.020092,0.796384,119.289067,4629.589764,0.346081,0.935845,450.42683,10108.272859,1700.276896,208.667131,19.162265,1.583367,10.904545,19.401595,4268.006102,61.683325,1571.136042,8.965598,44.592994,17.421595,828.950376,19.016609,435.6129,38.045731,135.626379,0.432439,1.123249,3.820732,3.885872,185.341197,7469.89321,4.090312,117.59296,1066.441379,4.216679,19.75836,62.0876,651.737981,9.826237,19.153441,3.193959,7.587861,33.544826,2599.975378,30.036607,4231.815989,48.658473,11406.255924,26053.858682,655.957,655.957,119.331742,20.02888,544.254525,648.176577,1.912332,84.766466,3.583165,57.903497,9.364474,11.536978,3.942605,0.816166,2.015782,2.021849,0.000117,2.694374,2051.05307,0.030806,7.995019,1.123249,16.85211,0.893352,0.893352,0.893352,234.586385,0.893352,47294.408268,0.893352,82.526584,492.263973,1010.924295,223.273757,3146.086503,400.99997,42.655273,77.993924,0.893352,10954.488123,8.377193,146.314443,24768.034472,24.711483,577.154719,2.545697,279113.549501,221095.882814,132.966165,3.078184,0.063727,0.000661,3.035637,0.000575,0.001349,281.205397,361.686249
2020-06-04,1.133845,123.762567,1.959057,26.669058,7.455065,0.899921,344.727827,4.436599,4.837889,10.426157,1.083335,148.953198,10.602097,7.573857,78.351967,7.658013,1.632019,5.803811,1.529755,8.061977,8.787434,16092.093007,3.911719,85.564751,1379.214542,24.828272,4.844919,1.753674,56.624401,1.584694,35.772805,19.150444,1,4.164612,87.702888,125.630241,78.034958,1.979468,2.26769,96.328643,0.428136,2155.573853,1.133845,1.589264,7.830337,1.133845,13.232398,2.285815,874.080993,4040.828893,645.046914,29.196505,111.116795,201.881075,65.196079,145.778179,18.409105,38.902217,2.48312,6.547954,10717.668427,8.714659,28.312106,122.470409,1349.275369,161.381725,0.803896,120.300938,4671.440774,0.349299,0.945077,455.033575,10217.075926,1716.074178,210.302492,19.150639,1.598721,10.941603,19.520547,4312.121882,62.420396,1591.016426,9.052622,45.523871,17.517903,839.045188,19.150639,439.364879,38.890878,137.123238,0.436527,1.133845,3.891922,3.917434,185.440325,7541.168576,4.128329,117.568372,1060.144933,4.257469,19.944669,62.663825,661.031546,9.922135,19.173316,3.201694,7.677311,33.856608,2626.465615,30.26076,4270.632624,48.870153,11508.525208,26068.990458,655.957,655.957,119.331742,20.525077,547.26083,648.258784,1.930371,85.702061,3.509817,58.39301,9.45281,11.674714,3.979796,0.824117,2.03559,2.040921,0.000115,2.720082,2076.505187,0.031181,8.058361,1.133845,17.01104,0.899921,0.899921,0.899921,237.23084,0.899921,47740.537329,0.899921,83.55877,492.513855,1020.460363,225.294861,3176.698352,404.782611,42.82532,78.858918,0.899921,11057.822061,8.456215,147.69463,25001.671817,24.859548,581.747216,2.562178,281746.432972,223656.807078,134.176748,3.090394,0.06401,0.000662,3.064272,0.000584,0.001347,283.858013,365.098042
2020-06-05,1.129095,123.743156,1.956639,26.60656,7.456995,0.891473,343.944926,4.435284,4.837833,10.375226,1.086585,149.096998,10.531707,7.562132,77.574384,7.643691,1.620354,5.60644,1.515437,7.996251,8.750594,15820.314915,3.916718,85.324017,1357.691601,24.368806,4.824623,1.735308,56.246261,1.573281,35.560269,19.034092,1,4.14711,87.335499,123.466541,77.802511,1.971176,2.25819,95.910237,0.425479,2158.829684,1.129095,1.573085,7.807221,1.129095,13.097845,2.275831,865.592472,4029.740137,641.2864,29.074197,110.820677,200.978914,65.035873,144.850595,18.325108,38.73925,2.472718,6.520524,10765.921044,8.670903,28.193502,120.546725,1343.623077,161.449508,0.800528,119.855747,4651.871495,0.347653,0.940821,451.219335,10174.275252,1707.40121,209.376801,19.070415,1.592024,10.925406,19.4087,4234.106336,62.158908,1582.887327,9.012549,44.940897,17.444518,835.530317,19.070415,437.524321,38.727959,136.650298,0.434713,1.129095,3.875336,3.901023,184.578809,7513.060669,4.111035,117.527501,1055.703847,4.239671,19.851034,62.3825,658.262398,9.878709,19.092997,3.199573,7.643542,33.521702,2613.695462,30.023821,4252.742383,48.50717,11460.314483,26348.728968,655.957,655.957,119.331742,20.599181,546.10976,645.543143,1.922284,85.406229,3.344944,58.148394,9.413211,11.614859,3.963124,0.819021,2.026553,2.032371,0.000117,2.689536,2060.598417,0.030929,7.98129,1.129095,16.939887,0.891473,0.891473,0.891473,236.211985,0.891473,47540.545943,0.891473,83.386095,490.45065,1016.185521,224.351072,3163.565734,403.086923,42.645919,78.528567,0.891473,11011.499037,8.420791,147.075918,24896.936527,24.806218,579.284913,2.551973,280566.160131,224023.731951,133.600301,3.074995,0.064816,0.000671,3.051436,0.000577,0.00138,282.668895,363.568599
2020-06-06,1.12915,123.743549,1.956734,26.607855,7.457358,0.891516,343.961664,4.436261,4.838633,10.368713,1.086637,149.160711,10.500666,7.5625,77.335482,7.644345,1.620433,5.606713,1.515511,7.99664,8.751082,15821.423577,3.916908,85.323653,1360.303908,24.369597,4.819212,1.735392,56.248998,1.572624,35.561999,19.035018,1,4.147368,87.339749,123.839523,77.806298,1.971272,2.2583,95.914904,0.4255,2158.934746,1.12915,1.573161,7.807601,1.12915,13.098482,2.275941,865.634597,4029.93625,641.317609,29.075612,110.82607,200.988695,65.039038,145.152229,18.326,38.729844,2.473968,6.532133,10670.467235,8.671325,28.194874,120.552591,1343.688467,161.457365,0.800567,119.861579,4652.662459,0.348046,0.940867,451.241295,10173.641247,1710.097633,209.38699,18.96972,1.592101,10.917751,19.409644,4225.84377,62.161933,1582.96436,9.012987,44.943084,17.501825,831.336667,18.96972,437.545614,38.673387,136.656948,0.434734,1.12915,3.875525,3.902907,184.587792,7513.426303,4.111235,117.533221,1055.755224,4.239877,19.852,62.385536,658.294434,9.87919,18.981011,3.198317,7.643914,33.567935,2613.822661,30.025282,4252.949348,48.509531,11455.226465,26264.028348,655.957,655.957,119.331742,20.600184,546.136337,645.574559,1.922378,85.410385,3.330992,58.207681,9.442824,11.615424,3.952025,0.819061,2.026651,2.03247,0.000117,2.689667,2060.698699,0.03093,7.981679,1.12915,16.940771,0.891516,0.891516,0.891516,236.22348,0.891516,47542.859569,0.891516,83.390155,492.648438,1016.234975,224.36199,3164.245826,403.10654,42.625411,78.475938,0.891516,11012.035293,8.4212,147.083075,24898.14817,24.796133,580.113018,2.552097,280579.814266,224260.394331,132.907957,3.104532,0.064819,0.000671,3.051584,0.000577,0.00138,282.626298,363.586292
2020-06-07,1.130172,123.850994,1.957381,26.624862,7.456159,0.890131,343.732819,4.437846,4.842409,10.3642,1.086807,148.98267,10.49378,7.570085,77.490962,7.646069,1.617778,5.606963,1.515596,8.003876,8.758989,16147.881143,3.920046,85.405781,1359.596485,24.314288,4.823573,1.733563,56.24635,1.573878,35.560323,19.010782,1,4.151104,87.398709,123.963046,77.803315,1.95112,2.260343,96.001693,0.426017,2149.457141,1.130172,1.574585,7.814666,1.130172,13.110335,2.278001,866.417302,4065.103499,651.537327,29.101921,110.926351,201.17056,64.88504,145.092455,18.325298,38.804233,2.471403,6.531024,10771.853698,8.679171,28.184321,122.812453,1347.435642,161.603459,0.801292,119.960644,4657.907138,0.348174,0.941718,451.6496,10173.716829,1710.075695,209.576454,19.01562,1.59551,10.921399,19.433608,4263.420439,61.526469,1584.396705,9.021143,44.981806,17.517661,831.877528,18.986884,438.43284,38.357733,136.780602,0.434999,1.130172,3.878355,3.910806,184.628854,7520.224826,4.11491,117.639571,1070.851527,4.243058,20.085807,62.441985,655.78875,9.888129,19.025889,3.201211,7.65083,33.564598,2617.154477,30.052451,4215.33009,48.533632,11467.836244,26349.111309,655.957,655.957,119.331742,20.618824,546.630509,662.263089,1.924117,85.487669,3.334006,58.26035,9.441092,11.625934,3.955601,0.819802,2.028485,2.034309,0.000116,2.692101,2069.000206,0.030958,7.988811,1.130172,16.9561,0.890131,0.890131,0.890131,236.437227,0.890131,47585.878721,0.890131,83.465611,493.094211,1017.154515,224.706278,3167.323676,403.471291,42.949301,78.531118,0.890131,11021.999532,8.42882,147.216163,24920.677257,24.81857,580.639555,2.554406,280833.696883,224673.01254,133.027992,3.107344,0.065063,0.000673,3.054345,0.000575,0.001386,282.882032,363.915283
2020-06-08,1.129494,122.580452,1.958267,26.583877,7.454828,0.886943,343.534428,4.423058,4.834798,10.397792,1.081884,149.703098,10.459646,7.563854,77.017014,7.659662,1.608553,5.447548,1.511628,7.986989,8.753671,15897.398255,3.898657,85.167056,1350.710716,24.283975,4.820115,1.72185,56.330944,1.568112,35.488693,18.830073,1,4.148856,87.309855,124.278403,77.963041,1.959636,2.258987,95.929102,0.426537,2148.48424,1.129494,1.571953,7.809167,1.129494,13.101045,2.276321,867.000252,4027.265448,651.074578,29.084463,110.74686,201.049883,64.879009,145.061577,18.296895,38.745535,2.432704,6.528966,10825.393723,8.673045,28.203458,122.362657,1344.097531,159.272319,0.800811,120.065183,4654.547325,0.347943,0.941128,448.671752,10176.738446,1708.091377,209.034933,18.988581,1.591892,10.928417,19.217349,4279.693386,61.692954,1586.676172,9.01541,45.301753,17.450678,832.456108,18.952905,437.678818,38.388733,136.449026,0.434857,1.129494,3.879078,3.908847,184.552354,7522.247723,4.112487,117.597239,1066.879826,4.238298,19.86777,62.432766,655.359122,9.882193,18.985104,3.223293,7.645449,33.514338,2615.389012,30.016699,4212.310364,48.080378,11457.331989,26214.188106,655.957,655.957,119.331742,20.694593,544.55739,666.717555,1.922963,85.28084,3.382834,58.225401,9.415063,11.616219,3.964523,0.818028,2.027137,2.033089,0.000116,2.682911,2068.220667,0.031006,7.972828,1.129494,16.945766,0.886943,0.886943,0.886943,236.148621,0.886943,47557.333214,0.886943,83.394305,492.572158,1016.544351,224.769184,3165.139995,403.229259,42.548029,78.567583,0.886943,11012.563639,8.423764,147.127852,24905.728004,24.792387,579.95936,2.552874,280665.232198,224566.474503,133.628797,3.065201,0.063693,0.000665,3.052513,0.000556,0.001341,282.768709,363.69698
2020-06-09,1.133906,122.258289,1.954084,26.553693,7.455094,0.8909,344.300947,4.443463,4.831799,10.433384,1.077993,150.310551,10.519199,7.562038,77.908739,7.707645,1.629547,5.556819,1.521673,8.024991,8.787861,15725.024744,3.905534,85.620831,1358.804662,24.808044,4.848014,1.742366,56.653281,1.575635,35.538181,18.872335,1,4.165063,87.650908,124.529412,78.359606,1.966462,2.267812,96.359292,0.428183,2157.719327,1.133906,1.578993,7.844119,1.133906,13.129335,2.286523,872.99182,4072.235338,657.934974,29.198074,110.867638,201.891926,65.208289,145.673626,18.358842,38.749949,2.451221,6.594006,10815.570949,8.72038,28.270413,121.800785,1352.269739,159.905796,0.803939,120.704271,4667.878354,0.349096,0.945336,454.686303,10212.578624,1715.160951,209.915805,19.554786,1.594582,10.973678,19.350039,4308.038024,61.676947,1587.55567,9.05538,45.083203,17.57554,837.126159,18.953235,439.050898,38.540617,137.068928,0.436553,1.133906,3.901324,3.953525,185.903854,7544.742315,4.128551,117.557683,1080.450589,4.254858,19.945223,62.648295,657.278991,9.92593,18.95872,3.211788,7.670275,33.720089,2624.9489,30.213592,4231.15636,48.186132,11503.947069,26183.124744,655.957,655.957,119.331742,20.730534,546.086926,676.096996,1.930475,85.667896,3.447074,58.396148,9.453318,11.669184,3.96867,0.821636,2.036163,2.04103,0.000116,2.696527,2091.918613,0.031167,8.024902,1.133906,17.01193,0.8909,0.8909,0.8909,237.611011,0.8909,47743.103202,0.8909,83.666428,493.107328,1020.515209,225.647181,3177.628718,404.804366,43.022485,78.880156,0.8909,11055.581595,8.456669,147.702568,25003.015561,24.79474,581.725495,2.55135,281761.575774,224982.115638,133.908139,3.077394,0.064595,0.000661,3.064437,0.000582,0.001353,283.873389,365.117665
2020-06-10,1.13775,121.65828,1.958739,26.56305,7.454381,0.892833,344.049021,4.453344,4.831,10.451178,1.072818,151.616565,10.584585,7.568199,77.901629,7.71019,1.62879,5.658941,1.526002,8.033653,8.818075,16224.314989,3.909377,86.102815,1354.491374,24.902253,4.837144,1.743249,56.836301,1.57385,35.413038,18.774317,1,4.179183,87.834299,124.367247,78.786343,1.957404,2.2755,96.618098,0.429602,2164.837986,1.13775,1.575184,7.854117,1.13775,13.074185,2.292704,880.047323,4156.690662,659.666307,29.297062,111.021645,202.576387,65.390859,145.837782,18.415053,39.104467,2.453728,6.563178,10860.045144,8.747035,28.352579,122.177385,1353.922499,160.175397,0.806665,121.227262,4677.290247,0.349853,0.947937,456.05469,10252.265243,1721.037268,210.609023,18.898027,1.595782,10.96279,19.280739,4338.247076,61.68205,1590.140891,9.078862,45.555513,17.646502,839.627409,18.875272,440.878125,38.673581,137.484001,0.438014,1.13775,3.899069,3.935388,187.159875,7563.786864,4.142548,117.586462,1084.875588,4.26912,20.012749,62.917575,658.771276,9.952742,18.843006,3.222108,7.690982,33.661471,2632.982437,30.284323,4242.719303,48.390628,11547.782889,26356.691374,655.957,655.957,119.331742,20.667257,549.621919,679.082016,1.937019,85.924683,3.470137,58.594125,9.469571,11.709809,3.993503,0.822028,2.041724,2.04795,0.000115,2.696921,2098.851923,0.031214,8.027331,1.13775,17.069716,0.892833,0.892833,0.892833,238.69192,0.892833,47904.963717,0.892833,84.443227,492.531701,1023.974999,226.269951,3202.121352,406.17675,43.2345,79.206362,0.892833,11093.062309,8.485339,148.203315,25087.781752,24.80295,583.785589,2.566335,282716.814763,224855.515965,131.858182,3.026941,0.063023,0.000655,3.074826,0.000587,0.001359,284.835668,366.355501
