date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,XCD
2014-05-04,1.3871,141.841,1.9487,27.4523,7.4637,0.8209,306.48,3.4527,,4.1944,4.4217,9.0288,1.2193,8.2449,7.6017,49.3344,2.9204,1.4952,3.0938,1.5206,8.6714,10.7527,1849,4.7753,83.509,1431.91,18.0837,4.4317,1.6071,61.514,1.7378,44.84,14.5388,1,5.0917,77.74,137.56,11.0921,1.9458,2.7158,105.513,0.5199,2105.1299,1.3798,1.713,9.3558,1.3759,11.9495,13765,2.7366,763.881,2623.8,743.9,1.353,110.265,241.69,58.679,108.302,9.694,26.8964,2.5406,3.8886,9738,10.4947,25.913,61.01,1578.3101,154.84,150.042,0.9745,118.6,5455.7998,0.3886,1.1323,248.79,10876.0996,2097,180.99,14.3548,1.6728,10.945,18.2631,3174.48,61.2,1309.73,10.8432,404.41,40.25,21.13,538.79,14.3506,219.09,35.179,131.755,0.5325,1.3578,3.8032,3.7951,136.62,6014.8999,5.0448,115.515,926.06,5.1967,15.489,7.8256,1285.5,24500,11.86,14.3917,2.222,8.7775,40.7802,2223.49,15.7417,3442.7,31.11,2997.6799,8.7213,28755,655.957,655.957,119.26,8.6692,
2014-05-05,1.3873,141.762,1.9487,27.442,7.4638,0.8218,307.4,3.4516,,4.2028,4.4298,9.0231,1.2174,8.2282,7.6007,49.7285,2.9179,1.4955,3.0757,1.5224,8.6727,10.7526,15960,4.7934,83.257,1427.4399,18.0173,4.4479,1.6014,61.585,1.7355,44.895,14.5055,1,5.0924,75.42,137.57,11.0942,1.9458,2.7223,106.001,0.52,2099.74,1.3831,1.7114,9.3783,1.3792,11.9567,13812,2.7431,769.175,2631.5,751.36,1.356,110.265,243,58.874,108.472,9.696,26.877,2.5308,3.9117,9654.7002,10.5101,25.975,61.156,1582.09,154.67,151.044,0.9747,118.4,5474.3999,0.3889,1.1351,249.38,10901.5996,2096,181,14.3412,1.6757,10.972,18.3616,3252.51,61.181,1310.78,10.8686,405.38,40.5,21.192,537.293,14.3412,218.65,35.18,131.836,0.5325,1.3611,3.8123,3.7997,136.87,6029.3999,5.0456,115.498,928.28,5.1974,15.572,7.8441,1287.2,24500,11.888,14.3719,2.2191,8.7948,40.8118,2230.22,15.7794,3460.6001,31.42,3125.4199,8.7238,28824,655.957,655.957,119.26,8.7936,
2014-05-06,1.3876,141.714,1.9488,27.4238,7.4633,0.8224,308.2,3.4527,,4.2042,4.4378,9.0861,1.2179,8.2584,7.591,49.4582,2.9121,1.4946,3.1111,1.5206,8.656,10.7549,15990,4.7934,83.503,1427.85,18.0947,4.4327,1.5974,61.52,1.7336,44.852,14.6133,1,5.0939,78.19,137.54,11.0976,1.9458,2.7245,105.851,0.5201,2122.24,1.3841,1.7093,9.3859,1.3803,11.9611,13809,2.7245,767.424,2618.3,751.76,1.357,110.265,242.64,58.921,108.355,9.709,26.8985,2.5495,3.9356,9662.4004,10.5117,25.996,61.275,1583.37,154.68,150.707,0.975,118.51,5485.6001,0.389,1.1359,249.58,10917.4004,2099,181.25,14.3618,1.6763,10.969,18.3764,3248.1899,61.123,1310.45,10.877,405.71,40.27,21.219,540.496,14.3577,217.57,35.222,131.788,0.5327,1.3621,3.8071,3.8291,136.92,6015.5,5.0474,115.52,929.02,5.1991,15.673,7.8504,1286.9,24500,11.897,14.3998,2.2174,8.7925,40.7639,2236.1899,15.8615,3457.8,31.445,3127.9299,8.7251,28861,655.957,655.957,119.26,8.8839,
2014-05-07,1.3931,141.657,1.9563,27.4201,7.4635,0.8205,306.587,3.4516,,4.1962,4.4334,9.0467,1.2176,8.2442,7.583,49.3669,2.9092,1.4893,3.102,1.5168,8.6618,10.7961,16040,4.8031,83.479,1433.36,18.1509,4.452,1.5986,61.576,1.7366,45.018,14.6088,1,5.1137,78.55,137.66,11.1415,1.9458,2.7372,106.343,0.5222,2131.52,1.3905,1.714,9.4298,1.3866,12.0059,13907,2.7581,777.565,2632.2,755.69,1.364,110.265,243.77,59.195,108.604,9.746,27.0228,2.5246,3.9502,9707,10.5537,26.118,61.56,1590.76,155.29,151.517,0.9787,119.46,5505.7998,0.39,1.1413,250.71,10955.2002,2106,181.71,14.4324,1.6834,10.939,18.4622,3270.25,61.304,1315.86,10.9276,398.39,40.43,21.273,542.989,14.4324,218.65,35.399,132.14,0.5348,1.3685,3.8346,3.8644,137.27,6059,5.0674,115.383,933.35,5.2191,15.868,7.8866,1291.6,24500,11.953,14.4656,2.2257,8.8334,40.955,2245.96,16.1445,3466.8999,31.453,3155.6499,8.7588,29022,655.957,655.957,119.26,8.9875,
2014-05-08,1.3912,141.701,1.9485,27.4038,7.4639,0.8203,304.61,3.4527,,4.1873,4.4255,9.0386,1.2188,8.2183,7.5848,48.5438,2.8941,1.4918,3.0801,1.5159,8.6632,10.7829,16070,4.7894,83.421,1421.0699,18.0306,4.4493,1.6078,61.376,1.738,45.047,14.5405,1,5.1074,76.67,137.52,11.1261,1.9458,2.736,106.297,0.5215,2131.1599,1.3899,1.7147,9.4256,1.386,12.0007,13880,2.7569,775.831,2621.8999,757.31,1.363,110.265,243.49,59.169,108.634,9.755,26.5909,2.5292,3.959,9702.7998,10.5449,26.106,61.534,1590.0601,155.34,151.66,0.9778,119.24,5503.2998,0.3895,1.1408,250.6,10953.2002,2105,181.51,14.4397,1.682,10.964,18.6239,3273,61.062,1317.37,10.922,407.42,40.38,21.243,546.238,14.433,221.83,35.384,132.076,0.5341,1.3679,3.8225,3.7962,136.49,6056.2998,5.0613,115.569,932.24,5.2126,15.977,7.8831,1288.2,24500,11.948,14.469,2.229,8.836,40.9767,2248.45,16.3324,3466.8,31.509,3143.8301,8.7481,28982,655.957,655.957,119.26,8.9627,
2014-05-09,1.3844,140.636,1.9484,27.394,7.4636,0.8173,303.02,3.4527,,4.1782,4.433,9.0318,1.2181,8.1614,7.583,48.4752,2.8735,1.4774,3.0637,1.4992,8.6115,10.7294,16070,4.7757,82.84,1414.22,17.9163,4.4314,1.6004,60.815,1.7261,44.934,14.307,1,5.0821,78.78,137.6,11.0706,1.9458,2.7391,106.389,0.5189,2123.0901,1.3914,1.7139,9.4363,1.3876,11.9193,13916,2.76,773.614,2614.7,759.07,1.365,110.265,243.94,59.235,108.281,9.727,26.8112,2.5191,3.9843,9713.7002,10.5527,26.136,61.568,1591.86,155.35,151.684,0.9729,118.57,5509.6001,0.388,1.142,250.92,10961.5,2105,180.46,14.2392,1.6832,10.94,18.5517,3266.9399,60.978,1318.86,10.9329,398.67,40.17,21.176,543.362,14.2392,222.36,35.431,132.14,0.5315,1.3694,3.824,3.8574,136.49,6040.2002,5.0356,115.782,933.99,5.1869,16.04,7.892,1288.3,24500,11.961,14.2664,2.2258,8.8455,40.9118,2249.6101,15.9535,3465.1001,31.572,3147.3601,8.7047,29028,655.957,655.957,119.26,9.0146,
2014-05-10,1.3844,140.636,1.9484,27.394,7.4636,0.8173,303.02,3.4527,,4.1782,4.433,9.0318,1.2181,8.1614,7.583,48.4752,2.8735,1.4774,3.0637,1.4992,8.6115,10.7294,16070,4.7757,82.84,1414.22,17.9163,4.4314,1.6004,60.815,1.7261,44.934,14.307,1,5.0821,78.78,137.6,11.0706,1.9458,2.7391,106.389,0.5189,2123.0901,1.3914,1.7139,9.4363,1.3876,11.9193,13916,2.76,773.614,2614.7,759.07,1.365,110.265,243.94,59.235,108.281,9.727,26.8112,2.5191,3.9843,9713.7002,10.5527,26.136,61.568,1591.86,155.35,151.684,0.9729,118.57,5509.6001,0.388,1.142,250.92,10961.5,2105,180.46,14.2392,1.6832,10.94,18.5517,3266.9399,60.978,1318.86,10.9329,398.67,40.17,21.176,543.362,14.2392,222.36,35.431,132.14,0.5315,1.3694,3.824,3.8574,136.49,6040.2002,5.0356,115.782,933.99,5.1869,16.04,7.892,1288.3,24500,11.961,14.2664,2.2258,8.8455,40.9118,2249.6101,15.9535,3465.1001,31.572,3147.3601,8.7047,29028,655.957,655.957,119.26,9.0146,
2014-05-11,1.3844,140.636,1.9484,27.394,7.4636,0.8173,303.02,3.4527,,4.1782,4.433,9.0318,1.2181,8.1614,7.583,48.4752,2.8735,1.4774,3.0637,1.4992,8.6115,10.7294,16070,4.7757,82.84,1414.22,17.9163,4.4314,1.6004,60.815,1.7261,44.934,14.307,1,5.0821,78.78,137.6,11.0706,1.9458,2.7391,106.389,0.5189,2123.0901,1.3914,1.7139,9.4363,1.3876,11.9193,13916,2.76,773.614,2614.7,759.07,1.365,110.265,243.94,59.235,108.281,9.727,26.8112,2.5191,3.9843,9713.7002,10.5527,26.136,61.568,1591.86,155.35,151.684,0.9729,118.57,5509.6001,0.388,1.142,250.92,10961.5,2105,180.46,14.2392,1.6832,10.94,18.5517,3266.9399,60.978,1318.86,10.9329,398.67,40.17,21.176,543.362,14.2392,222.36,35.431,132.14,0.5315,1.3694,3.824,3.8574,136.49,6040.2002,5.0356,115.782,933.99,5.1869,16.04,7.892,1288.3,24500,11.961,14.2664,2.2258,8.8455,40.9118,2249.6101,15.9535,3465.1001,31.572,3147.3601,8.7047,29028,655.957,655.957,119.26,9.0146,
2014-05-12,1.3761,140.204,1.9489,27.3638,7.4637,0.8161,303.62,3.4516,,4.1791,4.4316,9.0287,1.2201,8.126,7.5838,48.4737,2.8574,1.4698,3.0407,1.4996,8.5592,10.6665,16070,4.7488,82.34,1407.8,17.8151,4.3753,1.5953,59.912,1.719,44.857,14.2393,1,5.0516,77.94,137.57,11.0059,1.9458,2.71,105.495,0.5158,2111.01,1.377,1.6982,9.3358,1.373,11.8036,13750,2.7307,752.866,2573.5,750.8,1.35,110.265,241.35,58.609,107.82,9.669,26.5289,2.5,3.9563,9611.5,10.4377,25.858,60.915,1574.25,155.37,150.283,0.9671,117.99,5456.6001,0.386,1.13,248.26,10859.7002,2082,179.23,14.0778,1.664,10.946,18.3267,3241.99,60.885,1304.87,10.8183,403.55,39.86,20.966,537.652,14.0685,219.43,35.063,130.748,0.5283,1.355,3.7894,3.8163,135.44,5972.3999,5.0056,115.734,924.09,5.1558,16.095,7.8091,1273.1,24500,11.835,14.1016,2.2238,8.7507,40.5835,2225.6201,15.7839,3439.5,31.237,3114.1599,8.6521,28718,655.957,655.957,119.26,8.9407,
2014-05-13,1.3757,140.547,1.9485,27.4059,7.4641,0.8152,303.326,3.4527,,4.1794,4.431,9.0332,1.2211,8.1414,7.578,48.1355,2.8627,1.4696,3.0428,1.4991,8.5704,10.6614,15830,4.7512,82.532,1407.91,17.8104,4.3754,1.5951,59.998,1.7198,44.81,14.2437,1,5.0501,77.53,137.58,11.0175,1.9458,2.7015,104.931,0.5156,2104.4099,1.3726,1.6954,9.3064,1.3688,11.7564,13721,2.7015,748.523,2569.6001,748.3,1.346,110.265,241.07,58.426,107.775,9.68,26.7147,2.5241,3.9853,9581.5,10.4174,25.777,60.724,1569.03,155.32,149.89,0.9667,117.88,5438.7998,0.3861,1.1263,247.46,10831,2081,179.11,13.9898,1.658,10.928,18.2975,3234.6001,61.074,1301.47,10.7842,402.29,39.91,20.954,535.982,13.9898,219.05,34.898,130.075,0.5281,1.3506,3.757,3.8073,135.38,5946.7002,5.0041,115.487,921.2,5.1541,15.645,7.7849,1267.7,24500,11.797,14.0191,2.2198,8.7232,40.5827,2218.6101,15.8513,3421.8999,31.084,3104.46,8.6499,28625,655.957,655.957,119.26,8.8924,
2014-05-14,1.371,140.13,1.9483,27.4083,7.4639,0.8143,303.31,3.4527,,4.1787,4.4303,8.973,1.2194,8.1112,7.5645,47.6749,2.8347,1.4637,3.0314,1.495,8.5282,10.6248,15805,4.7356,81.435,1400.04,17.6894,4.3611,1.5879,59.777,1.7157,44.677,14.1328,1,5.0321,77.28,137.48,10.9896,1.9458,2.6927,104.754,0.5138,2097.5901,1.3682,1.693,9.276,1.3644,11.7183,13732,2.7133,742.149,2562.1001,745.87,1.341,110.265,239.63,58.237,107.383,9.645,26.516,2.4954,3.9862,9550.5996,10.3848,25.693,60.527,1563.65,155.17,149.467,0.9632,117.46,5423.7998,0.3851,1.1227,246.65,10788.7002,2073,178.44,13.921,1.6517,10.949,18.2852,3235.0701,61.136,1297.24,10.7491,400.98,39.76,20.897,534.255,13.9194,219.14,34.792,129.34,0.5262,1.3462,3.7426,3.8131,135.1,5958.1001,4.9862,115.459,918.2,5.1357,16.361,7.7667,1262.1,24500,11.758,13.9565,2.2162,8.692,40.4497,2212.73,15.9025,3410.8,30.941,3094.4199,8.6191,28532,655.957,655.957,119.26,8.9392,
2014-05-15,1.372,139.68,1.9484,27.4543,7.4641,0.818,303.399,3.4527,,4.186,4.4398,8.993,1.22,8.1231,7.5864,47.4592,2.8436,1.4635,3.0172,1.4934,8.5343,10.6312,15680,4.7367,81.522,1408.47,17.6847,4.3314,1.5834,59.574,1.7146,44.484,14.1265,1,5.0358,77.24,137.51,10.9975,1.9458,2.6913,104.535,0.5141,2095.96,1.3676,1.6868,9.2712,1.3637,11.7226,13684,2.7119,737.829,2580.3,745.48,1.341,110.265,239.68,58.206,107.534,9.721,26.5024,2.4924,3.8985,9545.7002,10.3821,27.777,60.495,1565.98,154.97,149.965,0.9639,117.75,5418.2002,0.3855,1.1222,246.57,10791.2998,2075,178.57,13.924,1.6497,10.94,18.355,3241.3,61.105,1295.88,10.7434,391.72,39.79,20.933,533.981,13.924,220.07,34.822,128.676,0.5266,1.3456,3.7352,3.7681,135.24,5955,4.99,115.367,917.73,5.1395,16.548,7.7627,1260.1,24500,11.753,13.9568,2.2178,8.6709,40.3189,2212.9399,16.0519,3422.7,30.966,3092.8201,8.6254,28531,655.957,655.957,119.26,8.9894,
2014-05-16,1.3716,139.218,1.9483,27.4513,7.4643,0.8167,305.955,3.4527,,4.1894,4.4338,9.0043,1.2216,8.1521,7.5911,47.6381,2.8762,1.4654,3.0387,1.4915,8.5353,10.6324,15675,4.7378,81.485,1404.36,17.7677,4.3259,1.5846,59.901,1.7174,44.559,14.2658,1,5.035,76.96,137.42,11.0464,1.9458,2.6815,104.011,0.5141,2088.6399,1.3627,1.6863,9.2373,1.3588,11.7006,13669,2.702,740.044,2577,741.4,1.336,110.265,238.81,57.996,108.134,9.73,26.4067,2.4955,3.922,9511.2002,10.3415,27.662,60.275,1560.01,154,149.423,0.9637,117.8,5403.7002,0.3847,1.1181,245.68,10745,2074,178.54,13.8951,1.643,10.949,18.2503,3248.29,61.384,1291.17,10.6995,390.29,39.92,20.921,532.057,13.8951,219.34,34.723,127.544,0.5265,1.3407,3.7195,3.7917,135.04,5933.2998,4.9889,115.329,914.39,5.1387,16.724,7.7348,1254,24500,11.71,13.9266,2.2195,8.6394,40.2047,2206.22,15.85,3416.8,30.84,3081.6399,8.6241,28448,655.957,655.957,119.26,9.0732,
2014-05-17,1.3716,139.218,1.9483,27.4513,7.4643,0.8167,305.955,3.4527,,4.1894,4.4338,9.0043,1.2216,8.1521,7.5911,47.6381,2.8762,1.4654,3.0387,1.4915,8.5353,10.6324,15675,4.7378,81.485,1404.36,17.7677,4.3259,1.5846,59.901,1.7174,44.559,14.2658,1,5.035,76.96,137.42,11.0464,1.9458,2.6815,104.011,0.5141,2088.6399,1.3627,1.6863,9.2373,1.3588,11.7006,13669,2.702,740.044,2577,741.4,1.336,110.265,238.81,57.996,108.134,9.73,26.4067,2.4955,3.922,9511.2002,10.3415,27.662,60.275,1560.01,154,149.423,0.9637,117.8,5403.7002,0.3847,1.1181,245.68,10745,2074,178.54,13.8951,1.643,10.949,18.2503,3248.29,61.384,1291.17,10.6995,390.29,39.92,20.921,532.057,13.8951,219.34,34.723,127.544,0.5265,1.3407,3.7195,3.7917,135.04,5933.2998,4.9889,115.329,914.39,5.1387,16.724,7.7348,1254,24500,11.71,13.9266,2.2195,8.6394,40.2047,2206.22,15.85,3416.8,30.84,3081.6399,8.6241,28448,655.957,655.957,119.26,9.0732,
2014-05-18,1.3716,139.218,1.9483,27.4513,7.4643,0.8167,305.955,3.4527,,4.1894,4.4338,9.0043,1.2216,8.1521,7.5911,47.6381,2.8762,1.4654,3.0387,1.4915,8.5353,10.6324,15675,4.7378,81.485,1404.36,17.7677,4.3259,1.5846,59.901,1.7174,44.559,14.2658,1,5.035,76.96,137.42,11.0464,1.9458,2.6815,104.011,0.5141,2088.6399,1.3627,1.6863,9.2373,1.3588,11.7006,13669,2.702,740.044,2577,741.4,1.336,110.265,238.81,57.996,108.134,9.73,26.4067,2.4955,3.922,9511.2002,10.3415,27.662,60.275,1560.01,154,149.423,0.9637,117.8,5403.7002,0.3847,1.1181,245.68,10745,2074,178.54,13.8951,1.643,10.949,18.2503,3248.29,61.384,1291.17,10.6995,390.29,39.92,20.921,532.057,13.8951,219.34,34.723,127.544,0.5265,1.3407,3.7195,3.7917,135.04,5933.2998,4.9889,115.329,914.39,5.1387,16.724,7.7348,1254,24500,11.71,13.9266,2.2195,8.6394,40.2047,2206.22,15.85,3416.8,30.84,3081.6399,8.6241,28448,655.957,655.957,119.26,9.0732,
2014-05-19,1.3703,139.14,1.9461,27.4344,7.4643,0.8144,304.955,3.4019,,4.1882,4.335,8.9853,1.2222,8.125,7.4452,46.6944,2.8718,1.4628,3.0283,1.4886,8.5302,10.621,15400,4.7376,80.215,1370,17.6731,4.3379,1.5862,58.68,1.7128,43.7,14.1724,1,4.9593,77.16,137.51,10.9527,1.9458,2.6885,104.563,0.5032,2094.2,1.3662,1.6905,9.2615,1.3623,11.7517,13684,2.709,744.154,2587.8999,742.92,1.339,110.265,239.43,58.146,108.036,9.5889,26.475,2.4641,3.9219,9535.7998,10.3699,27.72,60.432,1563.8101,153.82,149.55,0.9496,117.85,5421.5,0.3749,1.121,246.3,10774.5,2031,174.982,14.0075,1.6468,10.947,18.3658,3215.6599,60.575,1295.22,10.7326,400.35,40.03,20.896,536.854,14.0075,218.9,34.82,127.645,0.5132,1.3442,3.7354,3.7967,134.2,5948.7998,4.8348,115.311,916.77,5.0603,16.5366,7.7547,1257.4,24500,11.741,14.0397,2.2066,8.6619,40.287,2212,16.0625,3434.3,30.934,3089.6299,8.6115,28580,655.957,655.957,119.26,9.1514,
2014-05-20,1.3714,139.18,1.9484,27.4564,7.4644,0.8154,304.704,3.4527,,4.1871,4.43,9.0351,1.223,8.1327,7.61,47.4124,2.8733,1.4688,3.0201,1.4908,8.5415,10.6286,15620,4.734,79.967,1400.35,17.6821,4.3257,1.5878,59.66,1.7147,44.735,14.1969,1,5.0333,75.72,137.58,11.0557,1.9458,2.6933,104.331,0.5139,2097.9199,1.3684,1.6889,9.2781,1.3647,11.783,13763,2.6933,743.562,2591.6001,742.88,1.342,110.265,239.86,58.25,108.132,9.732,26.5219,2.518,4.0008,9539,10.3843,27.756,60.54,1566.6,153.97,150.131,0.9634,118.17,5419.5,0.3855,1.1228,247.01,10795.2002,2074,178.51,14.0604,1.6496,10.939,18.4602,3211.1001,61.094,1298.9,10.752,399.69,39.9,20.967,540.191,14.0604,219.69,34.765,126.524,0.5263,1.3464,3.7462,3.7913,135.08,5959.5,4.9873,115.447,912.24,5.137,17.273,7.7684,1256.9,24500,11.76,14.0919,2.22,8.6607,40.3703,2218.71,16.0912,3436.2,31.003,3095.1101,8.6235,28586,655.957,655.957,119.26,9.1332,
2014-05-21,1.3704,138.764,1.9483,27.4663,7.4643,0.8138,304.555,3.4527,,4.1875,4.4321,9.0262,1.2218,8.1543,7.6135,47.2584,2.8933,1.4839,3.0318,1.4949,8.5368,10.6222,15735,4.7654,80.212,1403.54,17.6924,4.3292,1.5999,59.799,1.7167,44.562,14.3055,1,5.0299,77.19,137.45,11.0402,1.9458,2.6895,104.321,0.5135,2093.8799,1.3669,1.6905,9.265,1.3628,11.7768,13702,2.7101,736.418,2577.8999,741.97,1.34,110.265,239.52,58.168,107.768,9.726,26.4848,2.5081,4.0226,9539.4004,10.3752,27.689,60.524,1564.39,153.92,149.866,0.9628,118.36,5429,0.3851,1.1216,246.94,10778.5,2069,178.43,14.0629,1.6473,10.948,18.537,3210.01,61.136,1299.12,10.7375,397.76,39.88,20.914,537.053,14.0629,220.68,34.846,127.078,0.526,1.3449,3.7409,3.8006,135.36,5951,4.9845,115.382,917.12,5.1336,17.451,7.7576,1253.7,24500,11.747,14.094,2.2202,8.6787,40.3295,2218.3101,16.0685,3431.3999,30.945,3090.77,8.6166,28577,655.957,655.957,119.26,9.1273,
2014-05-22,1.3682,138.758,1.9484,27.4503,7.4645,0.8096,303.459,3.4527,,4.1773,4.4262,8.9895,1.2221,8.1358,7.6123,46.877,2.8659,1.481,3.0174,1.4933,8.5203,10.6054,15715,4.7732,80.221,1403.98,17.6756,4.3176,1.5966,59.642,1.712,44.383,14.2001,1,5.0236,77.11,137.57,11.0221,1.9458,2.6865,104.205,0.5129,2092.79,1.3651,1.6889,9.2546,1.3613,11.7534,13721,2.707,741.671,2579,741.41,1.338,110.265,239.25,58.103,107.609,9.725,26.4555,2.5041,4.0189,9528.7998,10.3704,27.652,60.457,1561.96,153.92,149.816,0.9616,118.15,5417.2002,0.3846,1.1201,246.53,10767.7998,2067,178.19,14.0159,1.6358,10.934,18.5197,3213.28,61.183,1296.3101,10.7261,391.02,40.25,20.892,533.039,14.012,220.52,34.815,126.924,0.5253,1.3431,3.7367,3.8067,135.08,5912.2002,4.9781,115.555,916.09,5.1273,17.428,7.749,1249.6,24500,11.731,14.0531,2.2202,8.6794,40.2842,2218.5601,16.0095,3416.7,30.966,3087.3501,8.603,28545,655.957,655.957,119.26,9.0762,
2014-05-23,1.3654,138.945,1.9487,27.4496,7.4634,0.8094,303.062,3.4516,,4.1565,4.406,8.9968,1.2212,8.117,7.5839,46.8121,2.8415,1.4797,3.0218,1.4874,8.5046,10.5858,15700,4.7528,79.502,1397.9,17.5826,4.3112,1.5938,59.377,1.7089,44.429,14.1285,1,5.0133,77.06,137.31,11.0013,1.9458,2.6847,104.429,0.5119,2091.1201,1.3644,1.6885,9.2484,1.3604,11.7249,13747,2.6779,741.105,2562.5,742.01,1.337,110.265,239.09,58.064,107.627,9.715,26.438,2.5026,4.0155,9522.5,10.3826,27.804,60.451,1560.5,153.77,149.805,0.9595,117.97,5417.7002,0.3839,1.1195,246.8,10763.2998,2063,177.84,13.9686,1.6341,10.903,18.1797,3238.48,61.057,1300.91,10.7196,390.76,39.74,20.849,532.686,13.966,218.24,34.798,126.172,0.5242,1.3424,3.7342,3.8534,134.69,5906.8999,4.9678,115.559,915.48,5.1165,17.24,7.7439,1247.4,24500,11.725,14.0016,2.2189,8.6892,40.2194,2225.27,16.0467,3411.7,30.986,3085.29,8.5857,28499,655.957,655.957,119.26,9.1933,
2014-05-24,1.3654,138.945,1.9487,27.4496,7.4634,0.8094,303.062,3.4516,,4.1565,4.406,8.9968,1.2212,8.117,7.5839,46.8121,2.8415,1.4797,3.0218,1.4874,8.5046,10.5858,15700,4.7528,79.502,1397.9,17.5826,4.3112,1.5938,59.377,1.7089,44.429,14.1285,1,5.0133,77.06,137.31,11.0013,1.9458,2.6847,104.429,0.5119,2091.1201,1.3644,1.6885,9.2484,1.3604,11.7249,13747,2.6779,741.105,2562.5,742.01,1.337,110.265,239.09,58.064,107.627,9.715,26.438,2.5026,4.0155,9522.5,10.3826,27.804,60.451,1560.5,153.77,149.805,0.9595,117.97,5417.7002,0.3839,1.1195,246.8,10763.2998,2063,177.84,13.9686,1.6341,10.903,18.1797,3238.48,61.057,1300.91,10.7196,390.76,39.74,20.849,532.686,13.966,218.24,34.798,126.172,0.5242,1.3424,3.7342,3.8534,134.69,5906.8999,4.9678,115.559,915.48,5.1165,17.24,7.7439,1247.4,24500,11.725,14.0016,2.2189,8.6892,40.2194,2225.27,16.0467,3411.7,30.986,3085.29,8.5857,28499,655.957,655.957,119.26,9.1933,
2014-05-25,1.3654,138.945,1.9487,27.4496,7.4634,0.8094,303.062,3.4516,,4.1565,4.406,8.9968,1.2212,8.117,7.5839,46.8121,2.8415,1.4797,3.0218,1.4874,8.5046,10.5858,15700,4.7528,79.502,1397.9,17.5826,4.3112,1.5938,59.377,1.7089,44.429,14.1285,1,5.0133,77.06,137.31,11.0013,1.9458,2.6847,104.429,0.5119,2091.1201,1.3644,1.6885,9.2484,1.3604,11.7249,13747,2.6779,741.105,2562.5,742.01,1.337,110.265,239.09,58.064,107.627,9.715,26.438,2.5026,4.0155,9522.5,10.3826,27.804,60.451,1560.5,153.77,149.805,0.9595,117.97,5417.7002,0.3839,1.1195,246.8,10763.2998,2063,177.84,13.9686,1.6341,10.903,18.1797,3238.48,61.057,1300.91,10.7196,390.76,39.74,20.849,532.686,13.966,218.24,34.798,126.172,0.5242,1.3424,3.7342,3.8534,134.69,5906.8999,4.9678,115.559,915.48,5.1165,17.24,7.7439,1247.4,24500,11.725,14.0016,2.2189,8.6892,40.2194,2225.27,16.0467,3411.7,30.986,3085.29,8.5857,28499,655.957,655.957,119.26,9.1933,
2014-05-26,1.3629,138.961,1.9483,27.4145,7.463,0.8095,302.132,3.4527,,4.1531,4.406,9.0507,1.2206,8.1269,7.5965,46.53,2.8341,1.4748,3.0263,1.4813,8.4895,10.5649,15700,4.7479,79.614,1395.73,17.524,4.2939,1.5944,59.304,1.7069,44.312,14.0501,1,5.0032,76.74,137.58,10.9836,1.9458,2.6735,103.967,0.5108,2082.4399,1.3587,1.6818,9.2097,1.3548,11.6813,13649,2.6667,738.98,2544.3999,738.37,1.332,110.265,238.1,57.823,107.507,9.696,26.3287,2.4973,3.9997,9483.0996,10.3529,27.688,59.965,1555.08,153.59,149.422,0.9579,117.66,5401.8999,0.3835,1.1148,246.09,10722.2998,2063,177.52,13.8859,1.6273,10.898,18.0904,3231.1399,61.171,1295.49,10.6758,389.13,39.62,20.849,529.126,13.8833,218.27,34.66,125.455,0.5232,1.3367,3.7159,3.7927,134.69,5884.8999,4.958,115.596,911.67,5.1064,16.008,7.712,1250.3,24500,11.675,13.9222,2.219,8.6306,40.0132,2215.95,15.9661,3407,30.761,3072.52,8.5728,28398,655.957,655.957,119.26,9.2031,
