date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,AWG,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYN,BZD,CDF,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,CUC
2018-03-26,1.2354,129.543,1.9478,25.4225,7.4478,0.8732,312.452,4.2291,4.659,10.1828,1.1701,9.5827,7.4312,70.6915,4.9178,1.6026,4.0876,1.5912,7.7606,9.6926,16783.9004,4.3043,80.202,1337.4,22.8572,4.756,1.7062,64.587,1.6244,38.509,14.4578,1,4.4433,84.73,127.3,2.153,24.877,2.1867,1.9458,2.4209,100.691,0.4524,2145.01,1.2315,1.5978,8.3301,1.2275,11.6025,2.4009,2.4313,1951.99,737.462,3480.5,685.81,1.204,110.265,213.92,60.355,138.906,21.748,33.596,2.4932,5.4279,58.1891,11052.7998,8.9535,245.543,28.736,78.919,1442.97,46336.3008,121.533,154.439,0.8689,122.7,4829.2002,491.642,0.3692,1.0088,393.07,9983,1830.8,189.26,161.842,14.3214,1.6095,11.029,20.0944,3919.3899,60.575,1630.9399,9.7788,436.109,39.33,18.79,891.832,75.7817,14.3214,441.4,37.984,126.691,0.4741,1.2095,3.9153,3.9369,141.103,6733.5,4.3447,117.38,1052.75,4.6274,16.094,22.3692,9481.9805,674.1,24708.6992,10.562,635.015,14.3462,4.2005,2.9297,8.1579,34.9757,2737.3999,32.123,4483,34.576,10013.5,54250,27749,655.957,3.3211,655.957,119.26,308.612,11.665,
2018-03-27,1.2457,131.421,1.9484,25.4451,7.4428,0.8749,312.566,4.221,4.6439,10.1897,1.1769,9.5611,7.4402,71.3259,4.9397,1.6064,4.1213,1.599,7.8048,9.774,17095,4.3534,80.673,1338,22.8305,4.8517,1.7058,64.945,1.6295,38.749,14.4958,1,4.5731,85.2,128.95,2.1713,25.115,2.205,1.9458,2.4327,101.167,0.4667,2155.3701,1.2374,1.63,8.3708,1.2333,11.5915,2.4154,2.4431,1968.28,740.961,3481.1001,689,1.21,110.265,214.97,60.647,141.17,21.968,33.7578,2.5197,5.4465,58.6499,11106,8.9972,247.294,28.875,79.256,1450,46718.1016,121.516,156.54,0.8766,123.75,4851.3999,492.071,0.3721,1.0137,393.16,10030.5996,1882,190.056,163.255,14.2606,1.6157,11.067,20.1564,3943.29,61.119,1636.34,9.8242,437.258,39.3,18.924,887.879,76.3644,14.2606,442.97,38.168,127.025,0.4781,1.2154,4.0007,3.9702,143.53,6783.7002,4.3666,118.522,1059.14,4.6664,16.196,22.4774,9399.1797,677.5,24915,10.614,640.315,14.2854,4.2355,2.9882,8.2943,35.0736,2803.6299,32.3087,4519.5,34.694,10062.0996,61430,27894,655.957,3.3488,655.957,119.26,311.188,11.7023,
2018-03-28,1.2408,130.84,1.9484,25.4658,7.4497,0.8752,312.494,4.2107,4.6485,10.2044,1.1744,9.5666,7.4374,71.275,4.937,1.6133,4.1225,1.5978,7.7851,9.7352,17048,4.3168,80.501,1332.37,22.8051,4.8098,1.7066,64.89,1.625,38.699,14.4494,1,4.5545,85.29,128.93,2.1657,25.0028,2.1993,1.9458,2.4341,101.126,0.4648,2156.0801,1.2377,1.6234,8.3735,1.2337,11.5953,2.4116,2.4439,1961.6801,736.527,3423.5,689.04,1.211,110.265,215.04,60.667,140.716,21.86,33.7691,2.5198,5.4551,58.4287,11108.2998,9.0001,247.115,28.886,79.25,1450.48,46530.8008,121.148,155.55,0.8731,123.24,4856.7998,491.91,0.3706,1.0139,392.42,10030.7998,1875,190.149,162.791,14.2498,1.6156,11.054,20.132,3944.5801,61.12,1636.88,9.8278,436.757,39.01,18.876,888.358,76.0602,14.2498,443.67,38.174,126.995,0.4762,1.2157,3.9968,3.958,143.43,6763.6001,4.3676,118.418,1059.58,4.6474,16.062,22.5653,9355.54,677.8,24815.6992,10.616,637.765,14.277,4.2311,2.984,8.3141,35.1566,2805.5601,32.3285,4514.7002,34.581,10064.7002,61200,27908,655.957,3.3355,655.957,119.26,310.011,11.6812,
2018-03-29,1.231,131.467,1.9485,25.4316,7.4519,0.8742,312.104,4.206,4.648,10.2842,1.1776,9.6774,7.44,71.0926,4.9392,1.607,4.0827,1.5902,7.7405,9.6588,17000,4.314,80.132,1308.54,22.5572,4.7592,1.707,64.201,1.6157,38.489,14.4878,1,4.5176,85.18,128.85,2.1477,24.794,2.182,1.9458,2.4309,102.349,0.461,2153.3201,1.2362,1.6165,8.3624,1.2321,11.6022,2.3968,2.4406,1946.25,737.529,3400.3,688.68,1.209,110.265,214.75,60.586,139.785,21.696,33.7247,2.5082,5.4526,57.9691,11093.7002,8.9881,244.95,28.848,79.052,1448.54,46175.8008,121.149,154.7,0.8647,121.99,4854,490.503,0.3674,1.0127,392.52,10017.4004,1867,189.525,161.572,14.2693,1.6082,11.027,20.0991,3944.9399,61.128,1632.23,9.8154,434.552,38.99,18.851,882.81,75.3142,14.2693,443.09,38.093,127.553,0.4723,1.2142,3.9831,3.9528,142.66,6746.5,4.3617,118.428,1058.26,4.61,16.271,22.5358,9288.0996,676.8,24620.5,10.603,632.748,14.2996,4.1855,2.9975,8.311,35.1564,2780.54,32.4934,4521.2002,34.473,10050.2002,60950,27876,655.957,3.3093,655.957,119.26,307.449,11.6907,1.1825
2018-03-30,1.2303,130.972,1.9483,25.3589,7.4541,0.8769,311.931,4.2044,4.6516,10.2787,1.1764,9.6428,7.4296,70.456,4.8518,1.6009,4.0626,1.5854,7.7274,9.6538,16927,4.3078,80.015,1306.22,22.3621,4.7522,1.7016,64.088,1.6131,38.379,14.5521,1,4.5158,84.7,128.6,2.1465,24.7626,2.1782,1.9458,2.4171,100.423,0.4608,2141.3,1.2293,1.611,8.315,1.2253,11.6154,2.393,2.4269,1945.08,730.688,3394,684.79,1.202,110.265,213.54,60.247,139.797,21.663,33.5376,2.4894,5.4223,57.9095,11025.0996,8.9373,245.22,28.686,78.586,1440.37,46148,121.108,153.91,0.8653,122.18,4829.1001,491.191,0.3678,1.0069,390.34,9965.5996,1860,188.238,161.536,14.354,1.6029,11.027,20.0079,3923.47,61.124,1626.78,9.7613,434.29,39.34,18.71,880.298,75.072,14.354,440.62,37.91,126.617,0.4721,1.2073,3.9583,3.9298,141.88,6707.2998,4.3367,118.18,1052.41,4.6081,15.57,22.3296,9282.5,672.9,24605.6992,10.543,632.366,14.3846,4.1953,2.9434,8.2523,34.9455,2769.9399,32.3368,4502.1001,34.378,9993.25,60725,27708,655.957,3.3073,655.957,119.26,307.387,11.6258,
2018-03-31,1.2303,130.972,1.9483,25.3589,7.4541,0.8769,311.931,4.2044,4.6516,10.2787,1.1764,9.6428,7.4296,70.456,4.8518,1.6009,4.0626,1.5854,7.7274,9.6538,16927,4.3078,80.015,1306.22,22.3621,4.7522,1.7016,64.088,1.6131,38.379,14.5521,1,4.5158,84.7,128.6,2.1465,24.7626,2.1782,1.9458,2.4171,100.423,0.4608,2141.3,1.2293,1.611,8.315,1.2253,11.6154,2.393,2.4269,1945.08,730.688,3394,684.79,1.202,110.265,213.54,60.247,139.797,21.663,33.5376,2.4894,5.4223,57.9095,11025.0996,8.9373,245.22,28.686,78.586,1440.37,46148,121.108,153.91,0.8653,122.18,4829.1001,491.191,0.3678,1.0069,390.34,9965.5996,1860,188.238,161.536,14.354,1.6029,11.027,20.0079,3923.47,61.124,1626.78,9.7613,434.29,39.34,18.71,880.298,75.072,14.354,440.62,37.91,126.617,0.4721,1.2073,3.9583,3.9298,141.88,6707.2998,4.3367,118.18,1052.41,4.6081,15.57,22.3296,9282.5,672.9,24605.6992,10.543,632.366,14.3846,4.1953,2.9434,8.2523,34.9455,2769.9399,32.3368,4502.1001,34.378,9993.25,60725,27708,655.957,3.3073,655.957,119.26,307.387,11.6258,
2018-04-01,1.2303,130.972,1.9483,25.3589,7.4541,0.8769,311.931,4.2044,4.6516,10.2787,1.1764,9.6428,7.4296,70.456,4.8518,1.6009,4.0626,1.5854,7.7274,9.6538,16927,4.3078,80.015,1306.22,22.3621,4.7522,1.7016,64.088,1.6131,38.379,14.5521,1,4.5158,84.7,128.6,2.1465,24.7626,2.1782,1.9458,2.4171,100.423,0.4608,2141.3,1.2293,1.611,8.315,1.2253,11.6154,2.393,2.4269,1945.08,730.688,3394,684.79,1.202,110.265,213.54,60.247,139.797,21.663,33.5376,2.4894,5.4223,57.9095,11025.0996,8.9373,245.22,28.686,78.586,1440.37,46148,121.108,153.91,0.8653,122.18,4829.1001,491.191,0.3678,1.0069,390.34,9965.5996,1860,188.238,161.536,14.354,1.6029,11.027,20.0079,3923.47,61.124,1626.78,9.7613,434.29,39.34,18.71,880.298,75.072,14.354,440.62,37.91,126.617,0.4721,1.2073,3.9583,3.9298,141.88,6707.2998,4.3367,118.18,1052.41,4.6081,15.57,22.3296,9282.5,672.9,24605.6992,10.543,632.366,14.3846,4.1953,2.9434,8.2523,34.9455,2769.9399,32.3368,4502.1001,34.378,9993.25,60725,27708,655.957,3.3073,655.957,119.26,307.387,11.6258,
2018-04-02,1.2314,130.903,1.9483,25.3863,7.4532,0.8771,312.071,4.2107,4.6496,10.2802,1.1754,9.6711,7.4296,70.668,4.8677,1.6027,4.0626,1.5876,7.7274,9.6642,16732.3008,4.306,80.015,1306.22,22.4055,4.6864,1.7022,63.0506,1.6145,38.369,14.5717,1,4.5158,84.7,128.6,2.1467,24.7442,2.1827,1.9458,2.4171,100.423,0.4516,2141.3,1.2293,1.5915,8.315,1.2253,11.6154,2.3935,2.4269,1946.88,730.688,3394,684.79,1.202,110.265,213.54,60.247,138.882,21.663,33.5376,2.4894,5.4223,57.9753,11025.0996,8.9373,245.25,28.686,78.586,1440.37,46250.8984,121.103,153.208,0.8543,122.18,4829.1001,491.583,0.3583,1.0069,390.34,9965.5996,1827.5,188.238,161.624,14.354,1.6029,11.027,20.0079,3923.47,60.571,1626.78,9.7613,433.46,39.34,18.728,890.25,75.1413,14.354,440.62,37.91,126.617,0.4604,1.2073,3.9,3.9298,140.974,6707.2998,4.3367,118.18,1052.41,4.5462,16.4387,22.3296,9293.5303,672.9,24628.4004,10.543,632.95,14.3846,4.1992,2.9259,8.2523,34.9455,2733.71,32.3368,4502.1001,34.378,9993.25,60790,27708,655.957,3.3103,655.957,119.26,307.609,11.6258,
2018-04-03,1.2293,130.05,1.9575,25.3555,7.4485,0.8751,312.485,4.2071,4.654,10.3211,1.1741,9.7029,7.282,70.8063,4.8902,1.6062,4.0671,1.5884,7.7188,9.6464,16955,4.3303,80.0209,1280.14,22.4212,4.7564,1.7066,64.2736,1.6139,38.369,14.5693,1,4.436,84.7,128.6,2.1463,24.7442,2.1758,1.9458,2.4171,100.423,0.4608,2141.3,1.2293,1.613,8.315,1.2253,11.6154,2.3929,2.4269,1942.25,730.688,3394,684.79,1.202,110.265,213.54,60.247,139.797,21.612,33.5376,2.4662,5.4223,57.8864,11025.0996,8.9373,245.19,28.686,78.586,1440.37,46170.1992,121.113,153.208,0.8653,122.18,4829.1001,492.139,0.3678,1.0069,390.34,9965.5996,1863,188.238,161.379,14.354,1.6029,11.027,20.0079,3923.47,61.124,1626.78,9.7613,433.933,40.2812,18.692,882.566,74.8995,14.354,440.62,37.91,126.617,0.4721,1.2073,3.9648,3.9298,142.17,6707.2998,4.3367,117.06,1052.41,4.6109,15.57,22.3296,9274.8496,672.9,24585.4004,10.543,631.846,14.3846,4.1795,2.9434,8.2523,34.9455,2769.3899,32.3368,4502.1001,34.378,9993.25,60790,27708,655.957,3.3045,655.957,119.26,307.011,11.6258,
2018-04-04,1.2279,130.678,1.9484,25.3007,7.4502,0.8727,311.522,4.1919,4.6548,10.2984,1.1767,9.616,7.429,70.7207,4.898,1.5983,4.0979,1.5723,7.7124,9.6362,16875,4.3328,79.727,1293.48,22.374,4.7494,1.6904,63.644,1.6098,38.279,14.5214,1,4.5071,84.5,128,2.1416,24.7639,2.1733,1.9458,2.4102,101.452,0.46,2135.3501,1.2259,1.6084,8.2912,1.2218,11.5994,2.4043,2.4199,1941.23,730.127,3395.3999,682.84,1.199,110.265,212.93,60.076,139.611,21.583,33.4436,2.4964,5.4086,57.7336,10997.0996,8.9117,243.434,28.604,78.367,1436.25,46157.3984,121.149,153.5,0.8636,122.13,4817.7998,492.185,0.3672,1.0041,390.77,9937,1854,188.012,161.463,14.3423,1.6038,11.023,19.8712,3913.5801,61.128,1613.5699,9.7344,432.204,39.88,18.654,879.102,74.8376,14.3423,439.38,37.802,126.086,0.4712,1.2039,3.9555,3.9186,141.92,6678.2998,4.3242,118.063,1049.51,4.5994,15.519,22.2682,9258.0098,670.9,24557.0996,10.513,631.116,14.3745,4.187,2.9797,8.12,34.8436,2764.98,32.012,4491.2002,34.268,9919.5898,60.5,27629,655.957,3.3007,655.957,119.26,306.718,11.5685,
2018-04-05,1.2287,131.19,1.9485,25.303,7.4495,0.8721,310.713,4.2013,4.6592,10.3087,1.1796,9.6043,7.4289,70.5545,4.913,1.5915,4.0859,1.5671,7.7359,9.6429,16897,4.3431,79.841,1298.84,22.2538,4.7617,1.6786,63.852,1.6119,38.339,14.5857,1,4.5099,84.53,127.38,2.1433,24.7784,2.1748,1.9458,2.4096,101.425,0.4602,2134.8301,1.2255,1.6136,8.2889,1.2215,11.63,2.4119,2.4193,1942.55,726.478,3383.8,682.31,1.199,110.265,212.87,60.06,139.64,21.707,33.4349,2.4749,5.4071,57.7481,10997.2002,8.9124,243.586,28.598,78.11,1435.86,46242.6992,123.616,152.6,0.8641,122.14,4816.5,492.149,0.3675,1.0038,390.3,9934.2998,1856,188.146,161.633,14.4337,1.6031,11.026,19.829,3919.8999,61.122,1613.75,9.7317,432.496,39.78,18.712,879.832,74.7285,14.4337,439.26,37.792,126.39,0.4715,1.2035,3.9638,3.9175,142.22,6667.2998,4.3227,118.049,1049.3,4.6023,15.53,22.2623,9270.4102,670.7,24573.5996,10.509,631.543,14.4615,4.1898,2.9435,8.1178,34.9471,2772.3,31.9788,4491.2002,34.21,9916.96,60.5,27629,655.957,3.3029,655.957,119.26,306.863,11.3689,
2018-04-06,1.2252,131.15,1.9485,25.3259,7.4469,0.8745,310.853,4.1926,4.6543,10.3181,1.1786,9.5962,7.429,70.6661,4.9506,1.5976,4.0944,1.5643,7.7129,9.6156,16843,4.3138,79.42,1300.48,22.3328,4.7272,1.6868,63.544,1.6126,38.299,14.687,1,4.4965,84.53,126.53,2.1378,24.7301,2.1685,1.9458,2.4085,100.092,0.4589,2133.9199,1.225,1.6106,8.2854,1.221,11.6138,2.4001,2.4183,1936.98,726.242,3379.8,682.39,1.198,110.265,212.78,60.034,139.443,21.647,33.421,2.491,5.411,57.5825,10995.5996,8.9086,243.795,28.587,77.869,1435.25,46110.1016,121.129,152.01,0.8603,121.83,4818.1001,490.738,0.3666,1.0033,389.58,9930,1850,187.452,161.17,14.3925,1.6054,11.009,19.7862,3920.0801,61.123,1609.99,9.7281,431.256,39.62,18.712,872.896,74.404,14.3925,439.07,37.776,125.983,0.4701,1.203,3.946,3.9158,141.24,6689.6001,4.3211,118.015,1048.9399,4.5907,15.48,22.2523,9243.8301,670.4,24503.1992,10.505,629.732,14.4173,4.1778,2.9418,8.1143,34.8897,2758.77,31.953,4489.8999,34.158,9912.7803,60595,27615,655.957,3.2935,655.957,119.26,305.984,11.5238,
2018-04-07,1.2252,131.15,1.9485,25.3259,7.4469,0.8745,310.853,4.1926,4.6543,10.3181,1.1786,9.5962,7.429,70.6661,4.9506,1.5976,4.0944,1.5643,7.7129,9.6156,16843,4.3138,79.42,1300.48,22.3328,4.7272,1.6868,63.544,1.6126,38.299,14.687,1,4.4965,84.53,126.53,2.1378,24.7301,2.1685,1.9458,2.4085,100.092,0.4589,2133.9199,1.225,1.6106,8.2854,1.221,11.6138,2.4001,2.4183,1936.98,726.242,3379.8,682.39,1.198,110.265,212.78,60.034,139.443,21.647,33.421,2.491,5.411,57.5825,10995.5996,8.9086,243.795,28.587,77.869,1435.25,46110.1016,121.129,152.01,0.8603,121.83,4818.1001,490.738,0.3666,1.0033,389.58,9930,1850,187.452,161.17,14.3925,1.6054,11.009,19.7862,3920.0801,61.123,1609.99,9.7281,431.256,39.62,18.712,872.896,74.404,14.3925,439.07,37.776,125.983,0.4701,1.203,3.946,3.9158,141.24,6689.6001,4.3211,118.015,1048.9399,4.5907,15.48,22.2523,9243.8301,670.4,24503.1992,10.505,629.732,14.4173,4.1778,2.9418,8.1143,34.8897,2758.77,31.953,4489.8999,34.158,9912.7803,60595,27615,655.957,3.2935,655.957,119.26,305.984,11.5238,
2018-04-08,1.2252,131.15,1.9485,25.3259,7.4469,0.8745,310.853,4.1926,4.6543,10.3181,1.1786,9.5962,7.429,70.6661,4.9506,1.5976,4.0944,1.5643,7.7129,9.6156,16843,4.3138,79.42,1300.48,22.3328,4.7272,1.6868,63.544,1.6126,38.299,14.687,1,4.4965,84.53,126.53,2.1378,24.7301,2.1685,1.9458,2.4085,100.092,0.4589,2133.9199,1.225,1.6106,8.2854,1.221,11.6138,2.4001,2.4183,1936.98,726.242,3379.8,682.39,1.198,110.265,212.78,60.034,139.443,21.647,33.421,2.491,5.411,57.5825,10995.5996,8.9086,243.795,28.587,77.869,1435.25,46110.1016,121.129,152.01,0.8603,121.83,4818.1001,490.738,0.3666,1.0033,389.58,9930,1850,187.452,161.17,14.3925,1.6054,11.009,19.7862,3920.0801,61.123,1609.99,9.7281,431.256,39.62,18.712,872.896,74.404,14.3925,439.07,37.776,125.983,0.4701,1.203,3.946,3.9158,141.24,6689.6001,4.3211,118.015,1048.9399,4.5907,15.48,22.2523,9243.8301,670.4,24503.1992,10.505,629.732,14.4173,4.1778,2.9418,8.1143,34.8897,2758.77,31.953,4489.8999,34.158,9912.7803,60595,27615,655.957,3.2935,655.957,119.26,305.984,11.5238,
2018-04-09,1.2271,131.259,1.9483,25.3737,7.4464,0.8708,311.964,4.1955,4.66,10.2985,1.1772,9.6137,7.422,71.3675,4.967,1.5977,4.1356,1.5682,7.7328,9.6303,16628.5,4.3209,79.667,1313.4301,22.4623,4.7481,1.6869,63.737,1.6151,38.369,14.7563,1,4.5079,84.25,126.35,2.1399,24.7763,2.172,1.9458,2.4005,99.8454,0.46,2126.9099,1.221,1.6166,8.2577,1.217,11.6604,2.4037,2.4102,1938.89,726.539,3364.5,680.55,1.194,110.265,212.07,59.836,139.936,21.692,33.3112,2.4975,5.4248,57.7003,10958.9004,8.8789,243.711,28.493,78.209,1430.47,46183.6016,120.953,152.36,0.8638,122.03,4805.7002,493.508,0.3675,1,388.42,9899.2002,1811.9,186.829,161.369,14.5343,1.6007,11.017,19.7488,3904.0701,61.122,1602.22,9.6947,431.955,39.73,18.61,880.2,74.365,14.5343,437.63,37.651,125.556,0.4713,1.199,3.9661,3.9035,141.7,6679,4.3065,118.046,1045.54,4.6004,15.523,22.1796,9387.6602,668.1,24542.9004,10.47,630.752,14.5643,4.1723,2.9375,8.0874,34.8651,2768.46,31.5357,4474.5,34.069,9880.3398,60380,27510,655.957,3.2988,655.957,119.26,306.541,11.4371,
2018-04-10,1.2322,131.533,1.9484,25.3349,7.4465,0.8717,311.369,4.1933,4.6582,10.2984,1.1781,9.5939,7.4293,74.7324,5.0215,1.5999,4.2132,1.5651,7.7615,9.6702,16663.0996,4.3383,79.958,1316.76,22.6028,4.6709,1.6861,63.924,1.6153,38.489,14.8952,1,4.5234,84.6,126.33,2.1405,24.8736,2.1817,1.9458,2.4066,101.324,0.4616,2132.8,1.2243,1.5875,8.2806,1.2203,11.7096,2.4338,2.4169,1948.17,728.207,3377.8,683.04,1.197,110.265,212.66,60,139.955,21.766,33.4022,2.4829,5.4365,57.9399,10989.4004,8.9035,244.045,28.573,78.444,1434.4301,46388.8984,120.923,151.293,0.8667,122.58,4815.2998,492.095,0.3688,1.0028,392.31,9925.5,1816.9,187.406,162.286,14.6727,1.6041,11.03,19.8694,3914.1599,61.326,1612.14,9.7218,434.981,39.93,18.732,886.593,74.5259,14.6727,438.83,37.755,125.936,0.4729,1.2023,3.8933,3.9136,140.472,6669.7998,4.3186,118.419,1048.5,4.6162,15.579,22.2398,9432.7998,670,24644.8008,10.499,633.372,14.6948,4.2019,2.9695,8.1097,34.8812,2727.3701,31.6219,4486.7998,34.089,9907.1904,60825,27573,655.957,3.3125,655.957,119.26,307.875,11.5173,
2018-04-11,1.2363,132.417,1.9487,25.2908,7.4461,0.8717,310.959,4.187,4.6517,10.2553,1.1822,9.636,7.4292,77.8503,5.0813,1.5923,4.2109,1.5569,7.7586,9.7035,16970,4.3271,80.218,1314.52,22.5618,4.7745,1.6772,63.907,1.618,38.559,14.8789,1,4.5389,85.09,126.76,2.1561,24.9051,2.1889,1.9458,2.4176,100.467,0.4632,2141.96,1.2295,1.6157,8.3166,1.2255,11.7197,2.5243,2.4273,1954.6,729.506,3373.5,685.57,1.203,110.265,213.58,60.258,140.308,21.835,33.5451,2.4977,5.4473,58.1188,11024.0996,8.9421,246.062,28.698,78.761,1440.64,51697.3984,121.117,153.35,0.8697,122.94,4842.2998,493.72,0.3699,1.0071,402.61,9966.7998,1866,188.215,162.822,14.634,1.6099,11.035,19.8575,3922.3501,61.129,1611.0601,9.7648,436.417,40.04,18.732,883.137,74.6606,14.634,440.7,37.917,126.472,0.4745,1.2075,3.9945,3.9305,142.86,6692.7002,4.3375,118.067,1053.01,4.6318,15.636,22.3343,9463.9404,673,24726.1992,10.544,635.462,14.6664,4.2158,3.0004,8.1447,35.01,2790.0701,31.7265,4506,34.311,9942.0898,60825,27692,655.957,3.3234,655.957,119.26,308.892,11.6033,
2018-04-12,1.2372,132.161,1.9483,25.3145,7.4452,0.872,311.102,4.1839,4.656,10.2952,1.1845,9.5981,7.424,77.2537,5.1267,1.5935,4.171,1.5549,7.7463,9.7105,16954,4.3363,80.656,1318.27,22.5212,4.7867,1.679,64.162,1.6185,38.489,14.7887,1,4.542,85.44,127.21,2.1579,24.9346,2.1966,1.9458,2.427,100.955,0.4636,2150.8999,1.2346,1.6183,8.382,1.2305,11.7676,2.5675,2.4373,1955.96,729.729,3379.3999,687.81,1.207,110.265,214.46,60.505,140.313,21.812,33.6819,2.483,5.4697,58.1467,11078.9004,8.9617,245.639,28.817,79.24,1446.59,51733.3008,121.394,153.5,0.8703,122.96,4863.6001,492.948,0.37,1.0113,406.23,10006.9004,1860,189.176,163.034,14.7235,1.6165,11.04,20.0591,3935.3201,61.215,1620.76,9.8055,435.482,40.07,18.795,883.46,74.5639,14.7235,442.49,38.072,127.377,0.4748,1.2126,3.9995,3.9474,142.69,6713.8999,4.3569,118.116,1057.46,4.6347,15.647,22.4261,9464.3096,675.9,24743.3008,10.589,635.903,14.7501,4.2064,2.9879,8.1783,35.1506,2791.1201,31.7756,4524.3999,34.415,9982.3799,61000,27803,655.957,3.3258,655.957,119.26,308.982,11.6504,
2018-04-13,1.233,132.201,1.9484,25.3055,7.4467,0.866,310.882,4.1783,4.6553,10.3635,1.1863,9.5744,7.4187,76.4998,5.0722,1.5893,4.2034,1.552,7.747,9.6777,16975,4.3295,80.419,1318.9399,22.4174,4.7714,1.6709,64.022,1.6162,38.449,14.8594,1,4.5262,85.18,126.92,2.1512,24.9036,2.1854,1.9458,2.4195,101.93,0.4619,2144.3601,1.2308,1.6185,8.3254,1.2268,11.6864,2.5058,2.4299,1949.3199,723.403,3308.1001,685.7,1.204,110.265,213.8,60.321,140.011,21.687,33.3599,2.4743,5.4548,57.8879,11045.4004,8.9484,245.188,28.73,79.019,1442.16,51557.8984,121.211,152.77,0.8673,122.53,4853.6001,492.695,0.3687,1.0082,401.3,9975.5,1864,188.599,160.594,14.5583,1.6073,11.027,19.9376,3922.76,61.124,1614.6,9.7753,434.005,39.96,18.748,884.55,74.1385,14.5583,441.16,37.957,127.182,0.4732,1.2088,3.9795,3.9347,142.33,6719.2998,4.3422,118.035,1054.3199,4.6186,15.589,22.3575,9432.2197,673.7,24659.4004,10.556,633.746,14.5883,4.1921,2.95,8.1533,35.1496,2788.26,31.7658,4510.7002,34.273,9952.3799,60840,27716,655.957,3.3145,655.957,119.26,307.934,11.7017,
2018-04-14,1.233,132.201,1.9484,25.3055,7.4467,0.866,310.882,4.1783,4.6553,10.3635,1.1863,9.5744,7.4187,76.4998,5.0722,1.5893,4.2034,1.552,7.747,9.6777,16975,4.3295,80.419,1318.9399,22.4174,4.7714,1.6709,64.022,1.6162,38.449,14.8594,1,4.5262,85.18,126.92,2.1512,24.9036,2.1854,1.9458,2.4195,101.93,0.4619,2144.3601,1.2308,1.6185,8.3254,1.2268,11.6864,2.5058,2.4299,1949.3199,723.403,3308.1001,685.7,1.204,110.265,213.8,60.321,140.011,21.687,33.3599,2.4743,5.4548,57.8879,11045.4004,8.9484,245.188,28.73,79.019,1442.16,51557.8984,121.211,152.77,0.8673,122.53,4853.6001,492.695,0.3687,1.0082,401.3,9975.5,1864,188.599,160.594,14.5583,1.6073,11.027,19.9376,3922.76,61.124,1614.6,9.7753,434.005,39.96,18.748,884.55,74.1385,14.5583,441.16,37.957,127.182,0.4732,1.2088,3.9795,3.9347,142.33,6719.2998,4.3422,118.035,1054.3199,4.6186,15.589,22.3575,9432.2197,673.7,24659.4004,10.556,633.746,14.5883,4.1921,2.95,8.1533,35.1496,2788.26,31.7658,4510.7002,34.273,9952.3799,60840,27716,655.957,3.3145,655.957,119.26,307.934,11.7017,
2018-04-15,1.233,132.201,1.9484,25.3055,7.4467,0.866,310.882,4.1783,4.6553,10.3635,1.1863,9.5744,7.4187,76.4998,5.0722,1.5893,4.2034,1.552,7.747,9.6777,16975,4.3295,80.419,1318.9399,22.4174,4.7714,1.6709,64.022,1.6162,38.449,14.8594,1,4.5262,85.18,126.92,2.1512,24.9036,2.1854,1.9458,2.4195,101.93,0.4619,2144.3601,1.2308,1.6185,8.3254,1.2268,11.6864,2.5058,2.4299,1949.3199,723.403,3308.1001,685.7,1.204,110.265,213.8,60.321,140.011,21.687,33.3599,2.4743,5.4548,57.8879,11045.4004,8.9484,245.188,28.73,79.019,1442.16,51557.8984,121.211,152.77,0.8673,122.53,4853.6001,492.695,0.3687,1.0082,401.3,9975.5,1864,188.599,160.594,14.5583,1.6073,11.027,19.9376,3922.76,61.124,1614.6,9.7753,434.005,39.96,18.748,884.55,74.1385,14.5583,441.16,37.957,127.182,0.4732,1.2088,3.9795,3.9347,142.33,6719.2998,4.3422,118.035,1054.3199,4.6186,15.589,22.3575,9432.2197,673.7,24659.4004,10.556,633.746,14.5883,4.1921,2.95,8.1533,35.1496,2788.26,31.7658,4510.7002,34.273,9952.3799,60840,27716,655.957,3.3145,655.957,119.26,307.934,11.7017,
